stock,buy_price,n_shares,sell_price,net_gain,buy_date,sell_date
9618.HK,209.7990264892578,130,198.60000610351562,-1455.8726501464844,2022-05-17 18:34:35.696988,2022-05-25 18:34:35.696988
0700.HK,352.20001220703125,77,334.0,-1401.4009399414062,2022-05-20 18:34:35.696988,2022-05-25 18:34:35.696988
9626.HK,158.5,167,179.8000030517578,3557.1005096435547,2022-05-27 18:34:35.696988,2022-05-31 18:34:35.696988
0700.HK,334.0,78,367.6000061035156,2620.8004760742188,2022-05-25 18:34:35.696988,2022-06-06 18:34:35.696988
0669.HK,84.77789306640625,337,79.97727966308594,-1617.8067169189453,2022-06-16 18:34:35.696988,2022-06-20 18:34:35.696988
0316.HK,209.93255615234375,135,196.66407775878906,-1791.2445831298828,2022-06-13 18:34:35.696988,2022-06-23 18:34:35.696988
9626.HK,210.1999969482422,135,212.0,243.0004119873047,2022-06-15 18:34:35.696988,2022-07-06 18:34:35.696988
9999.HK,142.5127716064453,189,136.2210235595703,-1189.140380859375,2022-06-21 18:34:35.696988,2022-07-12 18:34:35.696988
0316.HK,197.20936584472656,134,212.65895080566406,2070.244384765625,2022-06-24 18:34:35.696988,2022-07-15 18:34:35.696988
0700.HK,347.6000061035156,82,325.0,-1853.2005004882812,2022-07-06 18:34:35.696988,2022-07-15 18:34:35.696988
9626.HK,187.39999389648438,147,206.60000610351562,2822.4017944335938,2022-07-18 18:34:35.696988,2022-07-22 18:34:35.696988
9618.HK,230.8000030517578,112,228.1999969482422,-291.20068359375,2022-07-12 18:34:35.696988,2022-08-02 18:34:35.696988
1211.HK,294.20001220703125,94,291.3999938964844,-263.20172119140625,2022-07-15 18:34:35.696988,2022-08-05 18:34:35.696988
0388.HK,351.97833251953125,86,343.07501220703125,-765.685546875,2022-07-25 18:34:35.696988,2022-08-15 18:34:35.696988
0316.HK,214.113037109375,138,200.48104858398438,-1881.2144165039062,2022-08-16 18:34:35.696988,2022-08-18 18:34:35.696988
0700.HK,295.0,87,312.79998779296875,1548.5989379882812,2022-08-02 18:34:35.696988,2022-08-23 18:34:35.696988
9618.HK,221.1999969482422,124,246.1999969482422,3100.0,2022-08-11 18:34:35.696988,2022-08-25 18:34:35.696988
2688.HK,106.28400421142578,256,117.1009521484375,2769.138671875,2022-08-23 18:34:35.696988,2022-08-26 18:34:35.696988
1211.HK,262.20001220703125,116,242.1999969482422,-2320.0017700195312,2022-08-25 18:34:35.696988,2022-08-31 18:34:35.696988
0316.HK,200.48104858398438,138,160.0,-5586.384704589844,2022-08-18 18:34:35.696988,2022-09-01 18:34:35.696988
1211.HK,232.60000610351562,108,215.0,-1900.8006591796875,2022-09-01 18:34:35.696988,2022-09-05 18:34:35.696988
0316.HK,150.0,167,142.1999969482422,-1302.6005096435547,2022-09-02 18:34:35.696988,2022-09-08 18:34:35.696988
9626.HK,152.3000030517578,154,144.39999389648438,-1216.6014099121094,2022-09-13 18:34:35.696988,2022-09-14 18:34:35.696988
0388.HK,316.3999938964844,95,295.6000061035156,-1975.9988403320312,2022-08-30 18:34:35.696988,2022-09-16 18:34:35.696988
9626.HK,144.39999389648438,154,131.0,-2063.5990600585938,2022-09-14 18:34:35.696988,2022-09-19 18:34:35.696988
0316.HK,142.1999969482422,165,132.6999969482422,-1567.5,2022-09-08 18:34:35.696988,2022-09-26 18:34:35.696988
9626.HK,131.0,184,121.80000305175781,-1692.7994384765625,2022-09-19 18:34:35.696988,2022-09-28 18:34:35.696988
0316.HK,140.39999389648438,165,133.0,-1220.9989929199219,2022-09-27 18:34:35.696988,2022-10-07 18:34:35.696988
9626.HK,121.80000305175781,184,114.9000015258789,-1269.6002807617188,2022-09-28 18:34:35.696988,2022-10-10 18:34:35.696988
9866.HK,109.0999984741211,197,103.5,-1103.1996994018555,2022-10-10 18:34:35.696988,2022-10-11 18:34:35.696988
0388.HK,279.6000061035156,82,258.3999938964844,-1738.4010009765625,2022-09-26 18:34:35.696988,2022-10-13 18:34:35.696988
9866.HK,103.5,203,94.75,-1776.25,2022-10-11 18:34:35.696988,2022-10-17 18:34:35.696988
9626.HK,92.94999694824219,228,85.69999694824219,-1653.0,2022-10-14 18:34:35.696988,2022-10-20 18:34:35.696988
9961.HK,187.39999389648438,112,168.1999969482422,-2150.399658203125,2022-10-13 18:34:35.696988,2022-10-24 18:34:35.696988
0388.HK,252.1999969482422,76,228.1999969482422,-1824.0,2022-10-17 18:34:35.696988,2022-10-24 18:34:35.696988
9618.HK,162.0,121,141.8000030517578,-2444.1996307373047,2022-10-20 18:34:35.696988,2022-10-24 18:34:35.696988
0700.HK,206.1999969482422,86,227.39999389648438,1823.1997375488281,2022-10-24 18:34:35.696988,2022-11-01 18:34:35.696988
0388.HK,209.0,85,236.1999969482422,2311.999740600586,2022-10-31 18:34:35.696988,2022-11-02 18:34:35.696988
0388.HK,236.1999969482422,81,261.6000061035156,2057.4007415771484,2022-11-02 18:34:35.696988,2022-11-08 18:34:35.696988
9866.HK,88.0999984741211,217,81.05000305175781,-1529.849006652832,2022-11-04 18:34:35.696988,2022-11-09 18:34:35.696988
9866.HK,84.69999694824219,228,94.44999694824219,2223.0,2022-11-11 18:34:35.696988,2022-11-15 18:34:35.696988
3690.HK,138.39999389648438,145,155.39999389648438,2465.0,2022-11-23 18:34:35.696988,2022-11-29 18:34:35.696988
1211.HK,172.8000030517578,116,191.5,2169.1996459960938,2022-11-28 18:34:35.696988,2022-11-30 18:34:35.696988
9866.HK,78.1500015258789,276,86.05000305175781,2180.400421142578,2022-12-29 18:34:35.696988,2023-01-10 18:34:35.696988
