Date,Stock,Gain,Total
2022-09-12 18:34:35.696988,,,73553.5894203186
2022-09-13 18:34:35.696988,9626.HK,-1216.6014099121094,72336.9880104065
2022-09-14 18:34:35.696988,9626.HK,-2063.5990600585938,70273.3889503479
2022-09-15 18:34:35.696988,,,70273.3889503479
2022-09-16 18:34:35.696988,,,70273.3889503479
2022-09-17 18:34:35.696988,,,70273.3889503479
2022-09-18 18:34:35.696988,,,70273.3889503479
2022-09-19 18:34:35.696988,9626.HK,-1692.7994384765625,68580.58951187134
2022-09-20 18:34:35.696988,,,68580.58951187134
2022-09-21 18:34:35.696988,,,68580.58951187134
2022-09-22 18:34:35.696988,,,68580.58951187134
2022-09-23 18:34:35.696988,,,68580.58951187134
2022-09-24 18:34:35.696988,,,68580.58951187134
2022-09-25 18:34:35.696988,,,68580.58951187134
2022-09-26 18:34:35.696988,0388.HK,-1738.4010009765625,66842.18851089478
2022-09-27 18:34:35.696988,0316.HK,-1220.998992919922,65621.18951797485
2022-09-28 18:34:35.696988,9626.HK,-1269.6002807617188,64351.589237213135
2022-09-29 18:34:35.696988,,,64351.589237213135
2022-09-30 18:34:35.696988,,,64351.589237213135
2022-10-01 18:34:35.696988,,,64351.589237213135
2022-10-02 18:34:35.696988,,,64351.589237213135
2022-10-03 18:34:35.696988,,,64351.589237213135
2022-10-04 18:34:35.696988,,,64351.589237213135
2022-10-05 18:34:35.696988,,,64351.589237213135
2022-10-06 18:34:35.696988,,,64351.589237213135
2022-10-07 18:34:35.696988,,,64351.589237213135
2022-10-08 18:34:35.696988,,,64351.589237213135
2022-10-09 18:34:35.696988,,,64351.589237213135
2022-10-10 18:34:35.696988,9866.HK,-1103.1996994018557,63248.38953781128
2022-10-11 18:34:35.696988,9866.HK,-1776.25,61472.13953781128
2022-10-12 18:34:35.696988,,,61472.13953781128
2022-10-13 18:34:35.696988,9961.HK,-2150.399658203125,59321.739879608154
2022-10-14 18:34:35.696988,9626.HK,-1653.0,57668.739879608154
2022-10-15 18:34:35.696988,,,57668.739879608154
2022-10-16 18:34:35.696988,,,57668.739879608154
2022-10-17 18:34:35.696988,0388.HK,-1824.0,55844.739879608154
2022-10-18 18:34:35.696988,,,55844.739879608154
2022-10-19 18:34:35.696988,,,55844.739879608154
2022-10-20 18:34:35.696988,9618.HK,-2444.1996307373047,53400.54024887085
2022-10-21 18:34:35.696988,,,53400.54024887085
2022-10-22 18:34:35.696988,,,53400.54024887085
2022-10-23 18:34:35.696988,,,53400.54024887085
2022-10-24 18:34:35.696988,0700.HK,1823.199737548828,55223.73998641968
2022-10-25 18:34:35.696988,,,55223.73998641968
2022-10-26 18:34:35.696988,,,55223.73998641968
2022-10-27 18:34:35.696988,,,55223.73998641968
2022-10-28 18:34:35.696988,,,55223.73998641968
2022-10-29 18:34:35.696988,,,55223.73998641968
2022-10-30 18:34:35.696988,,,55223.73998641968
2022-10-31 18:34:35.696988,0388.HK,2311.999740600586,57535.739727020264
2022-11-01 18:34:35.696988,,,57535.739727020264
2022-11-02 18:34:35.696988,0388.HK,2057.4007415771484,59593.14046859741
2022-11-03 18:34:35.696988,,,59593.14046859741
2022-11-04 18:34:35.696988,9866.HK,-1529.849006652832,58063.29146194458
2022-11-05 18:34:35.696988,,,58063.29146194458
2022-11-06 18:34:35.696988,,,58063.29146194458
2022-11-07 18:34:35.696988,,,58063.29146194458
2022-11-08 18:34:35.696988,,,58063.29146194458
2022-11-09 18:34:35.696988,,,58063.29146194458
2022-11-10 18:34:35.696988,,,58063.29146194458
2022-11-11 18:34:35.696988,9866.HK,2223.0,60286.29146194458
2022-11-12 18:34:35.696988,,,60286.29146194458
2022-11-13 18:34:35.696988,,,60286.29146194458
2022-11-14 18:34:35.696988,,,60286.29146194458
2022-11-15 18:34:35.696988,,,60286.29146194458
2022-11-16 18:34:35.696988,,,60286.29146194458
2022-11-17 18:34:35.696988,,,60286.29146194458
2022-11-18 18:34:35.696988,,,60286.29146194458
2022-11-19 18:34:35.696988,,,60286.29146194458
2022-11-20 18:34:35.696988,,,60286.29146194458
2022-11-21 18:34:35.696988,,,60286.29146194458
2022-11-22 18:34:35.696988,,,60286.29146194458
2022-11-23 18:34:35.696988,3690.HK,2465.0,62751.29146194458
2022-11-24 18:34:35.696988,,,62751.29146194458
2022-11-25 18:34:35.696988,,,62751.29146194458
2022-11-26 18:34:35.696988,,,62751.29146194458
2022-11-27 18:34:35.696988,,,62751.29146194458
2022-11-28 18:34:35.696988,1211.HK,2169.1996459960938,64920.491107940674
2022-11-29 18:34:35.696988,,,64920.491107940674
2022-11-30 18:34:35.696988,,,64920.491107940674
2022-12-01 18:34:35.696988,,,64920.491107940674
2022-12-02 18:34:35.696988,,,64920.491107940674
2022-12-03 18:34:35.696988,,,64920.491107940674
2022-12-04 18:34:35.696988,,,64920.491107940674
2022-12-05 18:34:35.696988,,,64920.491107940674
2022-12-06 18:34:35.696988,,,64920.491107940674
2022-12-07 18:34:35.696988,,,64920.491107940674
2022-12-08 18:34:35.696988,,,64920.491107940674
2022-12-09 18:34:35.696988,,,64920.491107940674
2022-12-10 18:34:35.696988,,,64920.491107940674
2022-12-11 18:34:35.696988,,,64920.491107940674
2022-12-12 18:34:35.696988,,,64920.491107940674
2022-12-13 18:34:35.696988,,,64920.491107940674
2022-12-14 18:34:35.696988,,,64920.491107940674
2022-12-15 18:34:35.696988,,,64920.491107940674
2022-12-16 18:34:35.696988,,,64920.491107940674
2022-12-17 18:34:35.696988,,,64920.491107940674
2022-12-18 18:34:35.696988,,,64920.491107940674
2022-12-19 18:34:35.696988,,,64920.491107940674
2022-12-20 18:34:35.696988,,,64920.491107940674
2022-12-21 18:34:35.696988,,,64920.491107940674
2022-12-22 18:34:35.696988,,,64920.491107940674
2022-12-23 18:34:35.696988,,,64920.491107940674
2022-12-24 18:34:35.696988,,,64920.491107940674
2022-12-25 18:34:35.696988,,,64920.491107940674
2022-12-26 18:34:35.696988,,,64920.491107940674
2022-12-27 18:34:35.696988,,,64920.491107940674
2022-12-28 18:34:35.696988,,,64920.491107940674
2022-12-29 18:34:35.696988,9866.HK,2180.400421142578,67100.89152908325
2022-12-30 18:34:35.696988,,,67100.89152908325
2022-12-31 18:34:35.696988,,,67100.89152908325
2023-01-01 18:34:35.696988,,,67100.89152908325
2023-01-02 18:34:35.696988,,,67100.89152908325
2023-01-03 18:34:35.696988,,,67100.89152908325
2023-01-04 18:34:35.696988,,,67100.89152908325
2023-01-05 18:34:35.696988,,,67100.89152908325
2023-01-06 18:34:35.696988,,,67100.89152908325
2023-01-07 18:34:35.696988,,,67100.89152908325
2023-01-08 18:34:35.696988,,,67100.89152908325
2023-01-09 18:34:35.696988,,,67100.89152908325
2023-01-10 18:34:35.696988,,,67100.89152908325
2023-01-11 18:34:35.696988,,,67100.89152908325
2023-01-12 18:34:35.696988,,,67100.89152908325
2023-01-13 18:34:35.696988,,,67100.89152908325
2023-01-14 18:34:35.696988,,,67100.89152908325
2023-01-15 18:34:35.696988,,,67100.89152908325
2023-01-16 18:34:35.696988,,,67100.89152908325
2023-01-17 18:34:35.696988,,,67100.89152908325
2023-01-18 18:34:35.696988,,,67100.89152908325
2023-01-19 18:34:35.696988,,,67100.89152908325
2023-01-20 18:34:35.696988,,,67100.89152908325
2023-01-21 18:34:35.696988,,,67100.89152908325
2023-01-22 18:34:35.696988,,,67100.89152908325
2023-01-23 18:34:35.696988,,,67100.89152908325
2023-01-24 18:34:35.696988,,,67100.89152908325
2023-01-25 18:34:35.696988,,,67100.89152908325
2023-01-26 18:34:35.696988,,,67100.89152908325
2023-01-27 18:34:35.696988,,,67100.89152908325
2023-01-28 18:34:35.696988,,,67100.89152908325
2023-01-29 18:34:35.696988,,,67100.89152908325
2023-01-30 18:34:35.696988,,,67100.89152908325
2023-01-31 18:34:35.696988,,,67100.89152908325
