STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL
9503.T,832.656494140625,265,886.663818359375,14311.94091796875,6.49,2020-12-10 15:57:52.906585,2021-01-06 15:57:52.906585,17,10.946002693017023,10.628496048166538,332.3296769542678
9433.T,2693.26123046875,86,2863.60595703125,14649.646484375,6.32,2020-12-16 15:57:52.906585,2021-01-06 15:57:52.906585,13,15.421662495659934,12.710476244607332,672.5575007666831
6857.T,1670.4951171875,139,1788.2296142578125,16365.095092773438,7.05,2020-12-28 15:57:52.906585,2021-01-07 15:57:52.906585,7,33.40656960743589,27.75583563244828,626.9877435494091
1721.T,2860.195068359375,81,2932.376953125,5846.732666015625,2.52,2020-12-15 15:57:52.906585,2021-01-08 15:57:52.906585,16,42.72725419819782,39.50581927123237,614.287083400604
6361.T,3122.71240234375,77,3321.345947265625,15294.782958984375,6.36,2020-12-29 15:57:52.906585,2021-01-08 15:57:52.906585,7,31.92273238394764,28.145631264198112,627.8986305593211
5411.T,928.532958984375,263,879.2604370117188,-12958.673278808594,-5.31,2021-01-07 15:57:52.906585,2021-01-14 15:57:52.906585,5,32.2154126360662,28.30546697617799,624.3164212584152
4502.T,3328.38916015625,74,3219.3330078125,-8070.1552734375,-3.28,2021-01-12 15:57:52.906585,2021-01-14 15:57:52.906585,2,19.34800615828785,15.006203476885293,605.3062370430312
6724.T,1421.736083984375,173,1591.05615234375,29292.371826171875,11.91,2021-01-08 15:57:52.906585,2021-01-15 15:57:52.906585,5,19.619557656457783,15.275390711760583,658.8382912239837
5801.T,2612.3994140625,92,2679.762451171875,6197.3994140625,2.58,2021-01-06 15:57:52.906585,2021-01-18 15:57:52.906585,8,26.064630676355144,25.956426616222508,434.82927879856175
4704.T,5571.0986328125,45,5391.080078125,-8100.8349609375,-3.23,2021-01-15 15:57:52.906585,2021-01-18 15:57:52.906585,1,57.69228132126771,56.219434944552994,474.4325857713528
6472.T,258.98809814453125,952,265.752685546875,6439.88720703125,2.61,2021-01-13 15:57:52.906585,2021-01-25 15:57:52.906585,8,58.941461203038514,57.10724697994846,437.76772109125375
7201.T,539.8814086914062,462,522.6036376953125,-7982.3302001953125,-3.2,2021-01-20 15:57:52.906585,2021-01-26 15:57:52.906585,4,31.04212677355565,22.118314946711497,268.9084865378651
9503.T,930.422119140625,268,988.3507690429688,15524.878173828125,6.23,2021-01-21 15:57:52.906585,2021-01-26 15:57:52.906585,3,80.26428832126237,77.87982418015852,281.6972380954585
7203.T,1428.56640625,177,1376.462646484375,-9222.365478515625,-3.65,2021-01-25 15:57:52.906585,2021-01-28 15:57:52.906585,3,21.729071012491634,21.657573860270247,467.4122053827889
6902.T,1192.6021728515625,209,1148.4974365234375,-9217.889892578125,-3.7,2021-01-22 15:57:52.906585,2021-01-29 15:57:52.906585,5,53.14065695513458,42.797280232003615,516.3955192694175
7741.T,12993.419921875,19,13003.23828125,186.548828125,0.08,2021-01-27 15:57:52.906585,2021-02-01 15:57:52.906585,3,19.514851258207614,18.770677683310623,560.867661221151
4543.T,4012.484130859375,63,4065.0244140625,3310.037841796875,1.31,2021-01-26 15:57:52.906585,2021-02-02 15:57:52.906585,5,22.210959668264422,22.02441153722429,486.02995592307184
4507.T,5413.87548828125,46,5433.71240234375,912.498046875,0.37,2021-01-28 15:57:52.906585,2021-02-03 15:57:52.906585,4,43.095689321017815,40.8227805256951,390.1850717040764
8309.T,2786.202880859375,88,2959.625,15261.146484375,6.22,2021-02-02 15:57:52.906585,2021-02-05 15:57:52.906585,3,28.170198590029337,20.773063476102614,559.2401123956001
2914.T,1744.1390380859375,134,1689.39599609375,-7335.567626953125,-3.14,2021-01-14 15:57:52.906585,2021-02-10 15:57:52.906585,19,43.93692693850591,43.6360008389653,137.3651900388918
9107.T,495.3236389160156,503,476.9783630371094,-9227.673767089844,-3.7,2021-02-03 15:57:52.906585,2021-02-15 15:57:52.906585,6,15.547681355970658,12.790190372194662,633.5790046188985
8601.T,454.6097106933594,557,480.6903076171875,14526.892486572266,5.74,2021-02-08 15:57:52.906585,2021-02-16 15:57:52.906585,4,47.56529478882523,42.180830907049256,549.0915020749964
8031.T,1792.175048828125,141,1898.6810302734375,15017.343383789062,5.94,2021-02-09 15:57:52.906585,2021-02-16 15:57:52.906585,3,34.176817055033624,33.41735811627981,495.89919453833215
4689.T,655.8930053710938,408,623.1325073242188,-13366.283203125,-4.99,2021-02-16 15:57:52.906585,2021-02-18 15:57:52.906585,2,26.660046046589052,24.130117803546362,608.0493916594223
4063.T,3626.0457031250003,76,3468.3500000000004,-11984.873437499993,-4.35,2021-02-15 15:57:52.906585,2021-02-24 15:57:52.906585,7,24.962021818493575,18.814613048149873,462.42082184259743
4519.T,4986.623046875,53,4798.48388671875,-9971.37548828125,-3.77,2021-02-17 15:57:52.906585,2021-02-24 15:57:52.906585,5,11.856492828490053,10.088996841522201,629.557393746067
6273.T,63702.91796875,3,60683.2265625,-9059.07421875,-4.74,2021-02-10 15:57:52.906585,2021-02-26 15:57:52.906585,10,29.213785234389384,24.55120696345312,549.5812535565408
5711.T,2363.509521484375,109,2369.07275390625,606.392333984375,0.24,2021-02-18 15:57:52.906585,2021-03-03 15:57:52.906585,9,73.20222698527061,71.84001285131123,212.68417941743687
3402.T,672.437255859375,385,652.0177001953125,-7861.5289306640625,-3.04,2021-02-25 15:57:52.906585,2021-03-05 15:57:52.906585,6,50.80555426805169,50.648894485384375,434.6652421440706
6702.T,15016.0419921875,12,14280.38671875,-8827.86328125,-4.9,2021-03-01 15:57:52.906585,2021-03-08 15:57:52.906585,5,16.725754133181375,14.89463578777351,627.4816022625312
4755.T,1143.54638671875,226,1099.069580078125,-10051.75830078125,-3.89,2021-02-24 15:57:52.906585,2021-03-09 15:57:52.906585,9,76.1538361142624,73.6752022672647,313.3301186369763
4578.T,4096.6796875,63,4330.8564453125,14753.1357421875,5.72,2021-03-03 15:57:52.906585,2021-03-09 15:57:52.906585,4,12.819046712669888,11.049388217932872,517.6279290494253
8766.T,1605.8798828125,157,1644.306396484375,6032.962646484375,2.39,2021-02-05 15:57:52.906585,2021-03-15 15:57:52.906585,24,23.646427407721653,15.546607883242467,553.4691345435018
6857.T,1910.40673828125,126,2005.9268798828125,12035.537841796875,5.0,2021-03-15 15:57:52.906585,2021-03-17 15:57:52.906585,2,28.13724878181053,21.840514570176857,521.8693178264539
7203.T,1515.653564453125,155,1609.6258544921875,14565.704956054688,6.2,2021-03-12 15:57:52.906585,2021-03-18 15:57:52.906585,4,44.55690311314925,41.613155412773004,546.9630608090229
2531.T,1427.168212890625,173,1363.59521484375,-10998.128662109375,-4.45,2021-03-19 15:57:52.906585,2021-03-22 15:57:52.906585,1,44.24319702414748,38.62882682921487,651.8450002430268
9022.T,3118.114501953125,79,2978.682861328125,-11015.099609375,-4.47,2021-03-18 15:57:52.906585,2021-03-24 15:57:52.906585,4,50.74385333789951,48.283371955937,549.5413358697292
7202.T,1008.7453002929688,244,1031.8125,5628.396728515625,2.29,2021-03-17 15:57:52.906585,2021-03-25 15:57:52.906585,6,39.2615739305966,36.59814355724844,574.5360826010676
6752.T,1275.6986083984375,189,1359.9927978515625,15931.601806640625,6.61,2021-03-16 15:57:52.906585,2021-03-30 15:57:52.906585,10,20.02519031637349,19.87906251788529,587.6460088359236
2871.T,2817.13916015625,86,2709.66552734375,-9242.732421875,-3.81,2021-03-29 15:57:52.906585,2021-03-31 15:57:52.906585,2,60.052437932739416,53.61845750877593,343.45327861549345
5406.T,655.286376953125,375,623.8744506835938,-11779.472351074219,-4.79,2021-03-30 15:57:52.906585,2021-04-01 15:57:52.906585,2,55.60178087130178,51.45677309437811,531.7172467692934
7733.T,2245.81396484375,107,2177.220703125,-7339.47900390625,-3.05,2021-04-01 15:57:52.906585,2021-04-07 15:57:52.906585,1,30.64898014422253,29.36023255958147,584.9717604055419
9202.T,2521.0,95,2442.5,-7457.5,-3.11,2021-04-02 15:57:52.906585,2021-04-08 15:57:52.906585,2,27.163398692810453,27.0968781470292,492.5490771474142
9201.T,2423.726806640625,99,2309.622802734375,-11296.29638671875,-4.71,2021-04-05 15:57:52.906585,2021-04-08 15:57:52.906585,2,30.225225901424743,28.65765675388899,503.54496661175006
8253.T,1259.70068359375,189,1216.484619140625,-8167.836181640625,-3.43,2021-04-07 15:57:52.906585,2021-04-08 15:57:52.906585,1,27.029326530404944,26.428658751328122,637.9991584960462
4183.T,3312.169189453125,70,3316.82080078125,325.61279296875,0.14,2021-04-08 15:57:52.906585,2021-04-15 15:57:52.906585,5,39.09484756901962,38.15156460250147,581.1496622226762
5802.T,1541.8846435546875,150,1551.134033203125,1387.408447265625,0.6,2021-04-09 15:57:52.906585,2021-04-15 15:57:52.906585,4,28.428828626460376,25.36348642017299,651.9234579404742
1925.T,3034.6572265625,76,3182.078857421875,11204.0439453125,4.86,2021-04-12 15:57:52.906585,2021-04-16 15:57:52.906585,4,31.51798269164565,31.38972846486945,522.4313800152157
8233.T,1142.503173828125,205,1078.3392333984375,-13153.607788085938,-5.62,2021-04-13 15:57:52.906585,2021-04-20 15:57:52.906585,5,21.639234057379092,20.379650826629224,610.6263074608447
4506.T,1831.052490234375,126,1772.4818115234375,-7379.905517578125,-3.2,2021-04-15 15:57:52.906585,2021-04-20 15:57:52.906585,3,17.91041778463748,16.28018632547485,672.0749308599677
7762.T,342.79644775390625,709,324.8019104003906,-12758.126983642578,-5.25,2021-04-06 15:57:52.906585,2021-04-21 15:57:52.906585,11,11.858899995273736,11.822621324879709,302.5187534028028
8304.T,2103.1416015625,113,2017.9974365234375,-9621.290649414062,-4.05,2021-04-16 15:57:52.906585,2021-04-21 15:57:52.906585,3,10.037540910260082,9.180875302218542,673.2086410279645
1812.T,1408.461181640625,168,1363.2021484375,-7603.517578125,-3.21,2021-04-19 15:57:52.906585,2021-04-21 15:57:52.906585,2,24.31961478768237,24.279820679243453,644.0667750774892
8035.T,16122.080729166666,14,15458.647135416666,-9288.0703125,-4.12,2021-05-10 15:57:52.906585,2021-05-11 15:57:52.906585,1,56.36068468909025,52.5357093234015,555.8795382266117
5202.T,619.0,362,622.0,1086.0,0.48,2021-05-28 15:57:52.906585,2021-06-03 15:57:52.906585,4,9.945945945945946,9.427027027027027,481.70493283224414
5714.T,4485.47509765625,50,4337.11279296875,-7418.115234375,-3.31,2021-05-31 15:57:52.906585,2021-06-08 15:57:52.906585,6,17.756028574555348,16.658198303083974,366.02034664998564
7012.T,2488.279541015625,90,2386.755859375,-9137.13134765625,-4.08,2021-05-26 15:57:52.906585,2021-06-09 15:57:52.906585,10,24.802488513968413,19.067931145868386,366.6693582563251
8795.T,1379.83837890625,163,1319.487548828125,-9837.185302734375,-4.37,2021-06-01 15:57:52.906585,2021-06-11 15:57:52.906585,8,76.75681230411993,73.21724116986086,247.6964590509402
8766.T,1595.2288818359375,141,1534.247314453125,-8598.401000976562,-3.82,2021-06-03 15:57:52.906585,2021-06-18 15:57:52.906585,10,20.039042441311462,15.99392405970282,416.13071734387506
9502.T,1230.951904296875,176,1259.834716796875,5083.375,2.35,2021-06-08 15:57:52.906585,2021-06-18 15:57:52.906585,7,27.92824661953814,19.671327703477168,336.06571719506303
5406.T,625.6195678710938,344,602.0607299804688,-8104.240234375,-3.77,2021-06-09 15:57:52.906585,2021-06-18 15:57:52.906585,6,8.742392238359974,8.61899933159454,543.1001144090335
4704.T,5334.23193359375,40,5372.13037109375,1515.9375,0.71,2021-06-11 15:57:52.906585,2021-06-21 15:57:52.906585,5,70.38328244868525,67.89524706300328,303.07287472808963
1605.T,718.57470703125,313,744.493408203125,8112.553466796875,3.61,2021-06-02 15:57:52.906585,2021-06-22 15:57:52.906585,13,37.630606244325975,34.050889669794756,461.0558007122086
6361.T,5081.33642578125,42,5089.34033203125,336.1640625,0.16,2021-06-18 15:57:52.906585,2021-06-29 15:57:52.906585,7,62.40969747740549,61.13546555164364,487.9012250425231
8591.T,1756.0255126953125,125,1702.2044677734375,-6727.630615234375,-3.06,2021-06-25 15:57:52.906585,2021-06-29 15:57:52.906585,2,39.1054669830591,37.32426892119396,557.6560432992601
5802.T,1556.2213134765625,141,1508.1241455078125,-6781.70068359375,-3.09,2021-06-28 15:57:52.906585,2021-07-05 15:57:52.906585,4,42.1333357287552,35.10423960547748,614.0317314858245
7013.T,2447.11962890625,88,2367.66796875,-6991.74609375,-3.25,2021-07-13 15:57:52.906585,2021-07-15 15:57:52.906585,2,21.49493956083698,16.79804981853198,702.433357576119
3382.T,4790.32421875,45,4643.21044921875,-6620.11962890625,-3.07,2021-08-11 15:57:52.906585,2021-08-16 15:57:52.906585,3,19.480867200531474,13.97811944278474,578.1920006201572
6326.T,2248.3994140625,98,2159.666015625,-8695.873046875,-3.95,2021-08-13 15:57:52.906585,2021-08-16 15:57:52.906585,1,54.332079400917316,51.6140030507917,358.76953819449926
6702.T,18765.263671875,11,18025.099609375,-8141.8046875,-3.94,2021-08-12 15:57:52.906585,2021-08-19 15:57:52.906585,5,18.943529216182732,13.836548783089762,638.84619903339
4507.T,6131.63623046875,34,6772.05615234375,21774.27734375,10.44,2021-08-10 15:57:52.906585,2021-08-25 15:57:52.906585,11,51.98503099310699,47.416585203342706,241.57445270430975
8766.T,1630.4222412109375,133,1631.3323974609375,121.05078125,0.06,2021-08-30 15:57:52.906585,2021-08-31 15:57:52.906585,1,44.516527511397285,44.35831363431348,502.29194164124857
7951.T,6202.04248046875,34,6637.443359375,14803.6298828125,7.02,2021-08-25 15:57:52.906585,2021-09-02 15:57:52.906585,6,48.17229027448991,37.93980603991575,452.9191066130468
9532.T,1974.112060546875,106,1981.5899658203125,792.657958984375,0.38,2021-08-24 15:57:52.906585,2021-09-03 15:57:52.906585,8,55.33337662529103,51.791516036061466,388.14099222747353
4061.T,3399.6416015625,63,3650.285888671875,15790.590087890625,7.37,2021-08-26 15:57:52.906585,2021-09-03 15:57:52.906585,6,31.466618757712922,23.702814865236057,549.5652523310994
7004.T,779.6265869140625,289,822.9927978515625,12532.8349609375,5.56,2021-09-02 15:57:52.906585,2021-09-06 15:57:52.906585,2,30.379749952246904,29.14102780881217,387.9054014222443
8001.T,3058.81494140625,71,3254.66748046875,13905.5302734375,6.4,2021-08-31 15:57:52.906585,2021-09-10 15:57:52.906585,8,23.216658164510875,17.715676891183673,497.5203167510512
6724.T,2013.8543701171875,109,2166.390625,16626.451782226562,7.57,2021-09-03 15:57:52.906585,2021-09-10 15:57:52.906585,5,55.628546996214084,50.3707760665538,489.9613145701195
7003.T,473.55181884765625,484,498.37109375,12012.529052734375,5.24,2021-09-06 15:57:52.906585,2021-09-10 15:57:52.906585,4,11.437585895643348,10.15836187990305,372.1411395937843
9202.T,2716.0,84,2631.0,-7140.0,-3.13,2021-09-07 15:57:52.906585,2021-09-10 15:57:52.906585,3,75.40277493683722,73.36698416800239,65.20330748417527
2914.T,1884.3111572265625,116,1904.4268798828125,2333.423828125,1.07,2021-09-01 15:57:52.906585,2021-09-15 15:57:52.906585,10,22.25886082796202,15.506012029223461,554.7442161451357
9020.T,6859.95263671875,33,6649.14453125,-6956.66748046875,-3.07,2021-09-10 15:57:52.906585,2021-09-15 15:57:52.906585,3,33.204091398132796,30.178806320575397,321.3349629581578
9503.T,1036.63671875,226,1047.553466796875,2467.18505859375,1.05,2021-09-13 15:57:52.906585,2021-09-21 15:57:52.906585,6,60.162748747971975,44.85139338060118,297.8230251563457
6701.T,5928.75,39,5976.40869140625,1858.68896484375,0.8,2021-09-14 15:57:52.906585,2021-09-24 15:57:52.906585,7,87.90470517177826,85.94034951403182,77.32824131406983
4689.T,724.4622192382812,313,732.8323364257812,2619.8466796875,1.16,2021-09-16 15:57:52.906585,2021-09-27 15:57:52.906585,6,81.06387288375775,77.30688552089104,309.80878153976244
9201.T,2458.15478515625,97,2592.91552734375,13071.7919921875,5.48,2021-09-21 15:57:52.906585,2021-09-27 15:57:52.906585,3,74.04672518301199,73.64311652304394,217.3779293845638
4661.T,3400.315625,66,3509.06953125,7177.7578125,3.2,2021-09-15 15:57:52.906585,2021-09-28 15:57:52.906585,8,84.73345242354422,80.96792066305801,243.17214407623072
4519.T,4117.7333984375,56,3929.25927734375,-10554.55078125,-4.58,2021-09-24 15:57:52.906585,2021-09-29 15:57:52.906585,3,22.100021576717275,20.731768964745573,526.0366338140885
7974.T,4577.82861328125,52,4237.48779296875,-17697.72265625,-7.43,2021-09-27 15:57:52.906585,2021-10-01 15:57:52.906585,3,46.59091374168317,45.15153080803306,353.8496007445445
9766.T,6936.71533203125,34,6201.49169921875,-24997.603515625,-10.6,2021-09-28 15:57:52.906585,2021-10-01 15:57:52.906585,2,40.92515716670416,38.86247672650201,615.5377442004883
4502.T,3400.169921875,66,3258.9140625,-9322.88671875,-4.15,2021-09-17 15:57:52.906585,2021-10-05 15:57:52.906585,10,58.009326952612504,57.9074255854905,292.0347735962423
9107.T,1428.314208984375,155,1368.036865234375,-9342.98828125,-4.22,2021-10-19 15:57:52.906585,2021-10-20 15:57:52.906585,1,8.447099299300428,7.065575927857514,579.5825621845332
9001.T,2782.607666015625,79,2793.461669921875,857.46630859375,0.39,2021-10-18 15:57:52.906585,2021-10-28 15:57:52.906585,8,13.068994209404185,11.630385268737152,374.5330512122656
1803.T,822.347412109375,266,797.456787109375,-6620.90625,-3.03,2021-10-20 15:57:52.906585,2021-10-29 15:57:52.906585,7,51.85191442238361,49.717493093571484,299.58698284519113
4151.T,3620.475341796875,61,3460.9619140625,-9730.319091796875,-4.41,2021-10-15 15:57:52.906585,2021-11-02 15:57:52.906585,12,13.968203622597525,12.62916719583221,541.9447689967442
8058.T,3362.989501953125,63,3198.19189453125,-10382.249267578125,-4.9,2021-10-29 15:57:52.906585,2021-11-08 15:57:52.906585,6,54.711869956526755,54.17033231780158,384.86812225811195
9202.T,2701.5,78,2891.0,14781.0,7.01,2021-11-02 15:57:52.906585,2021-11-08 15:57:52.906585,4,16.50005600084625,13.79379050342584,598.0827110746403
4911.T,7365.11328125,29,7427.75341796875,1816.56396484375,0.85,2021-10-26 15:57:52.906585,2021-11-10 15:57:52.906585,11,18.58688286375253,18.080814487173143,9.052107714769035
6473.T,986.4765014648438,217,952.29638671875,-7417.084899902344,-3.46,2021-11-08 15:57:52.906585,2021-11-10 15:57:52.906585,2,52.61084866974154,51.5712152404226,507.5415245594177
9984.T,6698.923828125,31,6448.99365234375,-7747.83544921875,-3.73,2021-11-09 15:57:52.906585,2021-11-10 15:57:52.906585,1,41.38537466324429,38.722298141720785,293.06693834139224
7202.T,1423.972412109375,158,1459.548828125,5621.07373046875,2.5,2021-10-28 15:57:52.906585,2021-11-11 15:57:52.906585,10,52.59263298642645,51.07410547493165,385.91287802608986
9005.T,1592.70849609375,137,1708.6490478515625,15883.855590820312,7.28,2021-10-22 15:57:52.906585,2021-11-12 15:57:52.906585,15,37.17793113138373,33.21989854172457,510.5197233512518
5020.T,425.1268615722656,492,412.1249084472656,-6396.9609375,-3.06,2021-11-10 15:57:52.906585,2021-11-12 15:57:52.906585,2,53.55462129341241,53.20213917233424,265.2612620029943
1605.T,901.0573120117188,242,853.4888305664062,-11511.572509765625,-5.28,2021-11-16 15:57:52.906585,2021-11-18 15:57:52.906585,2,45.88232691917057,40.29637099557338,560.7748410461072
8015.T,4977.87890625,43,5043.1318359375,2805.8759765625,1.31,2021-11-11 15:57:52.906585,2021-11-24 15:57:52.906585,9,81.15483376114163,80.16564787133332,7.982187946901874
5202.T,570.0,384,577.0,2688.0,1.23,2021-11-17 15:57:52.906585,2021-11-24 15:57:52.906585,5,24.64213271515503,23.593262933882492,552.975557641531
5802.T,1465.8846435546875,148,1493.143798828125,4034.35498046875,1.86,2021-11-12 15:57:52.906585,2021-11-26 15:57:52.906585,10,51.46437793009068,45.25360141963805,526.1636512722328
4755.T,1236.453369140625,167,1186.04638671875,-8417.966064453125,-4.08,2021-11-18 15:57:52.906585,2021-11-26 15:57:52.906585,6,44.5356648453053,43.783903218347255,498.83498508359105
5714.T,4643.7275390625,47,4490.42041015625,-7205.43505859375,-3.3,2021-11-25 15:57:52.906585,2021-11-26 15:57:52.906585,1,35.83334616589891,30.916755676973263,540.0844096622626
8766.T,1841.6942138671875,118,1766.1947021484375,-8908.9423828125,-4.1,2021-11-15 15:57:52.906585,2021-11-30 15:57:52.906585,11,18.133981272005258,17.676761427851744,595.8252946125277
8035.T,20267.09765625,10,21596.033854166664,13289.361979166642,6.56,2021-12-22 15:57:52.906585,2021-12-28 15:57:52.906585,3,67.87606889623001,66.12020211986336,135.87537235881132
3659.T,2257.07666015625,93,2177.5078125,-7399.90283203125,-3.53,2021-12-16 15:57:52.906585,2022-01-06 15:57:52.906585,14,22.535734313936565,22.40420199521637,602.4011668606079
9107.T,1826.6697998046875,119,2046.8135986328125,26197.112060546875,12.05,2021-12-23 15:57:52.906585,2022-01-06 15:57:52.906585,9,87.31903019415495,87.12943079848866,102.19137967190383
3436.T,2149.374267578125,98,2260.33251953125,10873.90869140625,5.16,2021-12-21 15:57:52.906585,2022-01-12 15:57:52.906585,15,10.695102650074404,9.49857248616247,643.4374399492161
6367.T,25911.923828125,8,25970.712890625,470.3125,0.23,2021-12-28 15:57:52.906585,2022-01-12 15:57:52.906585,11,67.66771276242659,63.50323894162318,412.060895630064
9434.T,1293.6412353515625,168,1294.9835205078125,225.50390625,0.1,2021-12-24 15:57:52.906585,2022-01-14 15:57:52.906585,14,3.7041254096190457,2.6974163874518524,546.7642379632252
9021.T,4688.90283203125,47,4503.537109375,-8712.18896484375,-3.95,2022-01-12 15:57:52.906585,2022-01-14 15:57:52.906585,2,24.618790640246193,20.1603307375754,135.5508908180636
7012.T,2098.32421875,104,2020.6436767578125,-8078.7763671875,-3.7,2022-02-10 15:57:52.906585,2022-02-15 15:57:52.906585,3,30.70760991111905,25.99901251431327,691.2247929179795
4061.T,3407.9833984375,63,3268.882080078125,-8763.383056640625,-4.08,2022-02-16 15:57:52.906585,2022-02-21 15:57:52.906585,3,38.72341082962527,32.06196367148452,345.31387092215004
3402.T,640.0747680664062,341,620.8287353515625,-6562.897155761719,-3.01,2022-02-09 15:57:52.906585,2022-02-24 15:57:52.906585,11,27.912412271441347,27.530304958928618,605.3305755969423
1801.T,3608.821533203125,60,3618.219482421875,563.876953125,0.26,2022-02-17 15:57:52.906585,2022-03-01 15:57:52.906585,8,73.62798662883735,73.00639510160919,294.0020566397716
4911.T,5715.76806640625,37,6012.71728515625,10987.12109375,5.2,2022-03-17 15:57:52.906585,2022-03-22 15:57:52.906585,3,9.95834032438969,7.7267770809973815,587.2581162980267
4568.T,2379.8408203125,91,2519.571044921875,12715.450439453125,5.87,2022-03-22 15:57:52.906585,2022-03-23 15:57:52.906585,1,12.986502242697378,10.473880961726206,533.5628229047662
