STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL
4502.T,2040.5435791015625,200,2074.4716796875,6785.6201171875,1.66,2003-12-18 10:16:25.520131,2004-01-14 10:16:25.520131,16,48.799734196601776,46.761296279398564,526.018111947683
4452.T,1450.8077392578125,100,1454.1507568359375,334.3017578125,0.23,2003-12-22 10:16:25.520131,2004-01-14 10:16:25.520131,14,21.39881527304928,16.59874353379732,113.26839744745345
4519.T,374.53765869140625,1200,352.00384521484375,-27040.576171875,-6.02,2004-01-08 10:16:25.520131,2004-01-15 10:16:25.520131,5,64.49102835794274,59.52108496204664,404.21038895629454
2702.T,1702.913330078125,200,1660.340576171875,-8514.55078125,-2.5,2004-01-16 10:16:25.520131,2004-01-30 10:16:25.520131,8,18.14504933671096,17.36738560510181,620.6048507772588
4527.T,180.83029174804688,1000,179.0438232421875,-1786.468505859375,-0.99,2004-01-19 10:16:25.520131,2004-02-02 10:16:25.520131,8,68.76347191634966,54.79271717489077,535.0335819899074
4901.T,2597.207275390625,100,2475.700927734375,-12150.634765625,-4.68,2004-01-22 10:16:25.520131,2004-02-05 10:16:25.520131,9,48.9651053230608,39.861890088921044,594.7423503338803
9433.T,630.0347900390625,200,598.276611328125,-6351.6357421875,-5.04,2004-02-02 10:16:25.520131,2004-02-05 10:16:25.520131,3,43.69831683197681,33.89636078115946,430.7004597251946
3003.T,411.98687744140625,400,410.6676940917969,-527.67333984375,-0.32,2004-01-20 10:16:25.520131,2004-02-06 10:16:25.520131,11,21.90139361011482,13.292806753636194,577.2510873847208
1721.T,458.9442443847656,100,439.1338806152344,-1981.036376953125,-4.32,2004-01-23 10:16:25.520131,2004-02-06 10:16:25.520131,10,67.39727024541624,44.4378910255022,530.7349169003136
8111.T,154.0371551513672,500,158.40701293945312,2184.9288940429688,2.84,2004-02-06 10:16:25.520131,2004-02-09 10:16:25.520131,1,51.99618359494243,51.48121704609408,519.588434044263
9744.T,733.759521484375,400,739.3604736328125,2240.380859375,0.76,2004-01-30 10:16:25.520131,2004-02-13 10:16:25.520131,10,36.55201384706227,34.17938828957614,625.817792915541
6976.T,1251.2069091796875,100,1362.80517578125,11159.82666015625,8.92,2004-02-16 10:16:25.520131,2004-02-20 10:16:25.520131,4,28.013713446043653,17.860908470793397,660.0302166921172
8830.T,956.3894653320312,500,889.6840209960938,-33352.72216796875,-6.97,2004-02-13 10:16:25.520131,2004-02-23 10:16:25.520131,6,47.36660983765885,36.718958660965015,640.9908518202744
7516.T,1134.7454833984375,100,1179.0740966796875,4432.861328125,3.91,2004-02-05 10:16:25.520131,2004-02-25 10:16:25.520131,14,25.16893569229544,18.530232624018172,529.993000531065
6501.T,2461.91943359375,100,2550.107421875,8818.798828125,3.58,2004-02-12 10:16:25.520131,2004-02-26 10:16:25.520131,10,25.542141117885926,21.637140426264448,658.3515996361713
2670.T,139.54959106445312,100,140.8138427734375,126.4251708984375,0.91,2004-02-17 10:16:25.520131,2004-02-26 10:16:25.520131,7,51.04380969219231,44.07767917946122,81.80932635887916
9064.T,1190.85986328125,100,1206.0887451171875,1522.88818359375,1.28,2004-02-27 10:16:25.520131,2004-03-10 10:16:25.520131,8,77.59063497888647,70.84623354026526,334.45944391197924
2331.T,58.84039306640625,5000,61.284664154052734,12221.355438232422,4.15,2004-02-23 10:16:25.520131,2004-03-11 10:16:25.520131,13,16.83533531517562,13.233775300517038,560.6549453922063
4506.T,617.5007934570312,900,657.9680786132812,36420.556640625,6.55,2004-02-26 10:16:25.520131,2004-03-11 10:16:25.520131,10,52.200138204595305,48.4374299660692,292.67451727639116
4612.T,57.1939811706543,5200,57.82078170776367,3259.36279296875,1.1,2004-03-17 10:16:25.520131,2004-03-25 10:16:25.520131,6,66.66685192745192,61.00014276479713,390.114180464373
6981.T,254.46473693847656,100,286.1731262207031,3170.8389282226562,12.46,2004-03-24 10:16:25.520131,2004-03-26 10:16:25.520131,2,41.428891070176746,32.70683608034601,475.1949379949117
6326.T,345.2505798339844,200,353.0562438964844,1561.1328125,2.26,2004-03-23 10:16:25.520131,2004-04-02 10:16:25.520131,8,62.117805488934906,59.25907688870046,492.9074812505851
1973.T,223.95912170410156,2800,228.85293579101562,13702.679443359375,2.19,2004-03-15 10:16:25.520131,2004-04-06 10:16:25.520131,15,34.117666102725664,26.448876845006247,505.5988555600119
6902.T,127.56300354003906,100,127.29560852050781,-26.739501953125,-0.21,2004-03-29 10:16:25.520131,2004-04-12 10:16:25.520131,7,44.203279769499396,30.061405874907344,564.7986653305388
1332.T,177.00531005859375,200,183.94667053222656,1388.2720947265625,3.92,2004-03-26 10:16:25.520131,2004-04-13 10:16:25.520131,9,33.20436229055741,26.64083765390121,501.693621953847
5020.T,373.9140319824219,100,390.7733154296875,1685.9283447265625,4.51,2004-04-02 10:16:25.520131,2004-04-13 10:16:25.520131,4,69.960933509713,62.864438591173936,202.23877485493568
7459.T,940.92041015625,300,981.957763671875,12311.2060546875,4.36,2004-03-25 10:16:25.520131,2004-04-15 10:16:25.520131,12,11.782007614126812,5.536278454748332,485.7952095945647
2146.T,521.5659790039062,1200,478.8265380859375,-51287.3291015625,-8.19,2004-04-06 10:16:25.520131,2004-04-15 10:16:25.520131,5,37.372879620661394,27.525359137812664,385.50720797963504
7453.T,296.08941650390625,200,299.90997314453125,764.111328125,1.29,2004-04-12 10:16:25.520131,2004-04-19 10:16:25.520131,5,74.32747239572818,66.5827140471159,240.2624788847533
4568.T,434.8621520996094,100,438.0912780761719,322.91259765625,0.74,2004-04-13 10:16:25.520131,2004-04-20 10:16:25.520131,5,46.92056896651427,42.89828671248233,294.35022188997397
2282.T,1887.1014404296875,200,1978.294189453125,18238.5498046875,4.83,2004-04-20 10:16:25.520131,2004-04-27 10:16:25.520131,5,69.3886308607967,60.292554245556815,408.73546047157583
4922.T,2135.1513671875,200,2022.77490234375,-22475.29296875,-5.26,2004-04-16 10:16:25.520131,2004-04-28 10:16:25.520131,8,33.31344305978785,23.46457199266866,509.4729417012661
1860.T,257.8829040527344,600,244.9239501953125,-7775.372314453125,-5.03,2004-04-22 10:16:25.520131,2004-05-06 10:16:25.520131,10,28.47950604800557,22.47913442024366,650.2378302948886
6005.T,474.57733154296875,100,438.7356262207031,-3584.1705322265625,-7.55,2004-04-23 10:16:25.520131,2004-05-06 10:16:25.520131,9,67.27289499274701,61.619366173077296,505.9566090851488
8585.T,5222.84619140625,100,4927.8681640625,-29497.802734375,-5.65,2004-05-12 10:16:25.520131,2004-05-13 10:16:25.520131,1,14.389240841741582,9.348122383823158,639.3055662079801
9069.T,242.8956756591797,300,230.7507781982422,-3643.46923828125,-5.0,2004-05-11 10:16:25.520131,2004-05-17 10:16:25.520131,4,20.09025567478221,10.031780061625764,568.5670279523976
4816.T,797.9801025390625,300,742.9469604492188,-16509.942626953125,-6.9,2004-05-26 10:16:25.520131,2004-05-28 10:16:25.520131,2,23.875646537162613,14.666682760935121,638.7432258765432
7956.T,171.72882080078125,500,206.3729248046875,17322.052001953125,20.17,2004-05-21 10:16:25.520131,2004-06-02 10:16:25.520131,7,25.9999023364623,18.331217356869747,627.9909536540404
8601.T,396.31903076171875,200,397.4107971191406,218.353271484375,0.28,2004-05-18 10:16:25.520131,2004-06-04 10:16:25.520131,12,10.694961600706199,7.735410893314926,608.1928577102469
8354.T,1702.9251708984375,100,1804.4027099609375,10147.75390625,5.96,2004-05-19 10:16:25.520131,2004-06-04 10:16:25.520131,11,14.77238060630315,13.515691739217505,563.0038687062538
5423.T,1250.67138671875,100,1412.540771484375,16186.9384765625,12.94,2004-05-24 10:16:25.520131,2004-06-11 10:16:25.520131,13,38.247453275806215,26.754895804385377,637.0754726839239
5108.T,1193.9261474609375,200,1297.4642333984375,20707.6171875,8.67,2004-05-28 10:16:25.520131,2004-06-16 10:16:25.520131,13,37.20623099725714,31.0387583577251,633.7195681547335
9432.T,2.9681534670089604e-06,6387501900,2.989778749906691e-06,138.13153559729017,0.73,2004-06-07 10:16:25.520131,2004-06-21 10:16:25.520131,10,64.563510110593,60.78626191270864,3.1617241060077106
9989.T,552.6436767578125,700,570.4105224609375,12436.7919921875,3.21,2004-06-16 10:16:25.520131,2004-06-23 10:16:25.520131,4,86.81936058333358,80.3659048231702,185.48974198767795
8850.T,366.77679443359375,1600,413.0368957519531,74016.162109375,12.61,2004-06-04 10:16:25.520131,2004-06-25 10:16:25.520131,14,19.88505521251954,11.265373011218696,68.39424180984135
7267.T,189.5869598388672,100,196.3046112060547,671.76513671875,3.54,2004-06-21 10:16:25.520131,2004-06-30 10:16:25.520131,6,83.47505915547633,75.30700902566979,260.0138061524475
6902.T,138.7949676513672,100,137.1904296875,-160.45379638671875,-1.16,2004-06-17 10:16:25.520131,2004-07-01 10:16:25.520131,8,89.39319644575883,83.07157365581467,106.67378021019213
8593.T,276.5958251953125,2700,257.152587890625,-52496.74072265625,-7.03,2004-06-25 10:16:25.520131,2004-07-06 10:16:25.520131,6,53.99988222960758,40.401483986816764,505.13753813112686
8273.T,1033.7916259765625,300,989.64404296875,-13244.27490234375,-4.27,2004-06-24 10:16:25.520131,2004-07-08 10:16:25.520131,9,54.34337359048942,38.51207512819631,609.0686434007432
2670.T,190.88096618652344,100,192.13262939453125,125.16632080078125,0.66,2004-06-30 10:16:25.520131,2004-07-08 10:16:25.520131,5,71.79240802238391,66.05087034632625,364.45151229833266
5334.T,698.5753173828125,300,712.8716430664062,4288.897705078125,2.05,2004-07-12 10:16:25.520131,2004-07-16 10:16:25.520131,4,76.68190209553333,57.46073448446957,391.583001629659
3861.T,465.0751953125,500,468.93475341796875,1929.779052734375,0.83,2004-07-09 10:16:25.520131,2004-07-20 10:16:25.520131,7,37.68031890261616,27.160910099479146,557.1925979967754
1417.T,477.96453857421875,900,478.66351318359375,629.0771484375,0.15,2004-07-16 10:16:25.520131,2004-07-20 10:16:25.520131,2,37.837715165760926,32.82256425135993,561.4264736336349
8031.T,443.4911804199219,500,417.9252624511719,-12782.958984375,-5.76,2004-07-13 10:16:25.520131,2004-07-28 10:16:25.520131,11,36.25009615765103,21.586314888961294,615.8364924697305
8354.T,1918.56494140625,400,1804.4027099609375,-45664.892578125,-5.95,2004-07-21 10:16:25.520131,2004-07-29 10:16:25.520131,6,24.782353289960987,19.33872705606629,523.5391736510535
6971.T,3108.683349609375,100,2927.9453125,-18073.8037109375,-5.81,2004-07-30 10:16:25.520131,2004-08-04 10:16:25.520131,3,23.53245623934358,15.742247182370722,588.8143135460086
6845.T,370.3288269042969,200,350.3199462890625,-4001.776123046875,-5.4,2004-07-28 10:16:25.520131,2004-08-06 10:16:25.520131,7,48.648782690610375,42.28271797399267,504.1305883454892
4751.T,215.6499786376953,400,235.46238708496094,7924.96337890625,9.19,2004-08-05 10:16:25.520131,2004-08-10 10:16:25.520131,3,13.207547979124175,7.93656149831386,540.3460698810512
8804.T,785.2491455078125,300,737.6583251953125,-14277.24609375,-6.06,2004-08-11 10:16:25.520131,2004-08-16 10:16:25.520131,3,21.81263817255325,16.622518436086473,496.2047704788783
7550.T,251.97705078125,800,253.48281860351562,1204.6142578125,0.6,2004-08-18 10:16:25.520131,2004-08-19 10:16:25.520131,1,73.21602561348803,73.2130798318178,332.06982429014863
2875.T,1017.7633666992188,200,1002.4360961914062,-3065.4541015625,-1.51,2004-08-10 10:16:25.520131,2004-08-24 10:16:25.520131,10,5.702680019380734,4.668385846687089,561.5027670876262
3880.T,927.746337890625,200,926.1199951171875,-325.2685546875,-0.18,2004-08-17 10:16:25.520131,2004-08-31 10:16:25.520131,10,17.930873164730833,17.29050234560254,596.1788448446385
6268.T,381.8111877441406,300,423.8389587402344,12608.331298828125,11.01,2004-08-23 10:16:25.520131,2004-09-02 10:16:25.520131,8,15.677344457324722,10.290673515353557,544.8531261397079
4544.T,860.2001342773438,200,961.6503295898438,20290.0390625,11.79,2004-08-25 10:16:25.520131,2004-09-02 10:16:25.520131,6,10.126940191609657,9.673908860507042,536.7739332179211
6902.T,142.5389862060547,1400,139.59727478027344,-4118.39599609375,-2.06,2004-08-19 10:16:25.520131,2004-09-03 10:16:25.520131,11,30.41659554873752,22.835560154564494,402.47693430275393
7988.T,527.3619384765625,400,550.5173950195312,9262.1826171875,4.39,2004-08-20 10:16:25.520131,2004-09-09 10:16:25.520131,14,16.705072473208027,7.284516612251268,503.1710597709467
5020.T,410.6430969238281,500,411.2451171875,301.0101318359375,0.15,2004-09-01 10:16:25.520131,2004-09-13 10:16:25.520131,8,42.105284893265704,35.18269958742806,492.9621179002319
4202.T,353.545654296875,400,364.1785888671875,4253.173828125,3.01,2004-09-06 10:16:25.520131,2004-09-15 10:16:25.520131,7,38.76202163332914,25.641356369382617,180.89507456802454
9989.T,571.345703125,600,547.0330200195312,-14587.60986328125,-4.26,2004-09-02 10:16:25.520131,2004-09-16 10:16:25.520131,10,71.34999938402167,59.4457761696907,288.99063370237826
6869.T,437.35882568359375,1000,440.56689453125,3208.06884765625,0.73,2004-09-13 10:16:25.520131,2004-09-21 10:16:25.520131,6,66.3129787127163,53.91094691760778,464.03327424308867
4021.T,618.5738525390625,100,603.2831420898438,-1529.071044921875,-2.47,2004-09-07 10:16:25.520131,2004-09-22 10:16:25.520131,11,84.6065537769301,79.14225345056526,275.7339016317068
7550.T,283.55560302734375,600,268.8716125488281,-8810.394287109375,-5.18,2004-10-06 10:16:25.520131,2004-10-13 10:16:25.520131,5,38.64177375955097,34.01955321904141,564.353777727742
8252.T,909.0699462890625,300,932.0430908203125,6891.943359375,2.53,2004-09-30 10:16:25.520131,2004-10-15 10:16:25.520131,10,20.430284140737278,15.537014812712801,595.9039577813048
5105.T,422.3396301269531,500,391.64642333984375,-15346.603393554688,-7.27,2004-10-01 10:16:25.520131,2004-10-18 10:16:25.520131,11,10.169204252614339,6.731266959451617,681.4652394952669
3107.T,191.15113830566406,900,188.42039489746094,-2457.6690673828125,-1.43,2004-10-04 10:16:25.520131,2004-10-19 10:16:25.520131,11,26.666659687956532,22.385934237391456,696.4033784195072
2670.T,142.2178497314453,900,134.2992706298828,-7126.72119140625,-5.57,2004-10-19 10:16:25.520131,2004-10-22 10:16:25.520131,2,12.996946325404204,10.711894500329466,384.90058145865675
9509.T,1361.3521728515625,100,1368.3011474609375,694.8974609375,0.51,2004-10-22 10:16:25.520131,2004-10-28 10:16:25.520131,4,48.83117023927488,44.467421435543145,499.5734433896885
4188.T,375.8661804199219,200,378.3308410644531,492.93212890625,0.66,2004-10-27 10:16:25.520131,2004-11-02 10:16:25.520131,4,17.411796163738178,12.870376063580135,609.9888553666716
2413.T,50.15651321411133,200,55.365081787109375,1041.7137145996094,10.38,2004-11-05 10:16:25.520131,2004-11-10 10:16:25.520131,3,7.634680467659196,4.524003639131395,39.8509830305082
6988.T,3295.714111328125,100,3262.689697265625,-3302.44140625,-1.0,2004-10-28 10:16:25.520131,2004-11-12 10:16:25.520131,11,30.898662485051016,16.915824979834245,614.2047275228994
4502.T,2560.671875,200,2624.81201171875,12828.02734375,2.5,2004-11-02 10:16:25.520131,2004-11-16 10:16:25.520131,10,51.23487605850369,40.58213546944265,633.7454410536652
5713.T,952.712646484375,100,982.40380859375,2969.1162109375,3.12,2004-11-04 10:16:25.520131,2004-11-24 10:16:25.520131,14,15.044162125246165,12.334212955764098,514.2298028625167
4689.T,514.874267578125,300,485.7113952636719,-8748.861694335938,-5.66,2004-11-15 10:16:25.520131,2004-11-25 10:16:25.520131,8,33.55475402274372,16.278049767576658,247.30984785078698
3116.T,1973.117919921875,300,1804.1995849609375,-50675.50048828125,-8.56,2004-11-24 10:16:25.520131,2004-11-26 10:16:25.520131,2,90.91576959610094,86.49353114957522,100.40804458540151
4519.T,393.9205322265625,300,391.2975769042969,-786.8865966796875,-0.67,2004-11-12 10:16:25.520131,2004-11-29 10:16:25.520131,11,46.00020597441847,45.50014577189163,151.83227736583598
2802.T,893.3278198242188,100,884.9791259765625,-834.869384765625,-0.93,2004-11-25 10:16:25.520131,2004-12-09 10:16:25.520131,10,31.831981476649492,29.182065269611012,87.63192952944836
9302.T,1076.95849609375,100,1080.1732177734375,321.47216796875,0.3,2004-12-02 10:16:25.520131,2004-12-10 10:16:25.520131,6,29.090775859799628,20.050829235797192,473.40035881055724
7518.T,1335.0858154296875,100,1252.634521484375,-8245.12939453125,-6.18,2004-12-08 10:16:25.520131,2004-12-13 10:16:25.520131,3,51.28210854226906,43.68335083805686,449.2583464703956
6146.T,1221.911376953125,100,1271.13525390625,4922.3876953125,4.03,2004-11-29 10:16:25.520131,2004-12-14 10:16:25.520131,11,10.149305665091294,8.858859516053982,372.06411019190483
6504.T,940.5675659179688,200,909.6728515625,-6178.94287109375,-3.28,2004-12-03 10:16:25.520131,2004-12-17 10:16:25.520131,10,32.72757345401824,21.64973374707309,563.4721879689876
6586.T,602.9508666992188,300,651.9471435546875,14698.883056640625,8.13,2004-12-15 10:16:25.520131,2004-12-17 10:16:25.520131,2,48.65279026973934,33.63989303327359,681.0976003625449
8174.T,201.18365478515625,900,208.94076538085938,6981.3995361328125,3.86,2004-12-20 10:16:25.520131,2004-12-30 10:16:25.520131,7,41.93241900503192,30.103328256367774,706.9442376247458
2327.T,995.7301025390625,200,983.5447998046875,-2437.060546875,-1.22,2004-12-21 10:16:25.520131,2005-01-05 10:16:25.520131,10,21.692386756185126,11.294318537119716,661.7627089264112
2871.T,560.4832153320312,400,595.604736328125,14048.6083984375,6.27,2004-12-17 10:16:25.520131,2005-01-06 10:16:25.520131,13,39.71418118727346,31.135739886681684,585.1750957180668
4686.T,459.1886901855469,200,520.0914916992188,12180.560302734375,13.26,2004-12-22 10:16:25.520131,2005-01-11 10:16:25.520131,13,10.756336467978553,6.857307656846928,364.22837263713154
5929.T,358.2842712402344,500,366.3987121582031,4057.220458984375,2.26,2004-12-30 10:16:25.520131,2005-01-12 10:16:25.520131,9,47.77810169289537,40.49217288830198,515.1337785257983
3941.T,310.38861083984375,600,326.7607116699219,9823.260498046875,5.27,2004-12-14 10:16:25.520131,2005-01-13 10:16:25.520131,21,11.434097694152802,6.878583554404718,491.44876361435325
9513.T,1192.766357421875,200,1194.8228759765625,411.3037109375,0.17,2005-01-06 10:16:25.520131,2005-01-17 10:16:25.520131,7,61.21144046430019,55.73666069269329,392.3451395248977
7270.T,333.8477478027344,1000,337.7372131347656,3889.46533203125,1.17,2005-01-11 10:16:25.520131,2005-01-17 10:16:25.520131,4,83.6971809791183,77.95098733975594,254.1011856620793
7733.T,475.4305725097656,800,463.4356994628906,-9595.8984375,-2.52,2005-01-14 10:16:25.520131,2005-01-28 10:16:25.520131,10,77.46454277782803,73.21273219973902,329.07378239454704
2875.T,1130.4224853515625,400,1114.328369140625,-6437.646484375,-1.42,2005-01-17 10:16:25.520131,2005-01-31 10:16:25.520131,10,55.13883263882087,46.76464242009234,538.5913724677262
4536.T,285.7464294433594,400,294.3056640625,3423.69384765625,3.0,2005-01-24 10:16:25.520131,2005-02-07 10:16:25.520131,10,38.426155360935276,27.038766023734205,628.2842254918116
6201.T,1748.601318359375,100,1811.4254150390625,6282.40966796875,3.59,2005-01-31 10:16:25.520131,2005-02-15 10:16:25.520131,8,20.618112005787303,16.837317462257907,657.8487768822744
7741.T,1872.5948486328125,100,1869.1834716796875,-341.1376953125,-0.18,2005-02-02 10:16:25.520131,2005-02-17 10:16:25.520131,8,23.077055075533373,16.20099389870597,656.6610157943292
3141.T,273.8093566894531,800,277.8717956542969,3249.951171875,1.48,2005-02-07 10:16:25.520131,2005-02-18 10:16:25.520131,6,42.08120041122065,37.41526410711511,676.7186029336902
7735.T,1075.8349609375,200,1087.385498046875,2310.107421875,1.07,2005-02-10 10:16:25.520131,2005-02-24 10:16:25.520131,9,38.85720034289791,29.24583845742834,655.9698866826587
9682.T,447.8348083496094,500,455.6915588378906,3928.375244140625,1.75,2005-02-18 10:16:25.520131,2005-02-25 10:16:25.520131,5,81.53706775269615,70.67681723269133,362.18371344756827
5332.T,1344.048583984375,100,1310.62890625,-3341.9677734375,-2.49,2005-02-14 10:16:25.520131,2005-02-28 10:16:25.520131,10,10.79538881877582,10.648425094977446,502.9848140949016
1959.T,407.1219787597656,1000,420.4356994628906,13313.720703125,3.27,2005-02-24 10:16:25.520131,2005-03-07 10:16:25.520131,7,58.72216384526572,46.74396961970748,498.3158949243729
1893.T,286.5166015625,200,292.64532470703125,1225.74462890625,2.14,2005-03-01 10:16:25.520131,2005-03-10 10:16:25.520131,7,36.634722057578,23.949324496742783,677.652225014944
8056.T,878.384765625,400,833.2647705078125,-18047.998046875,-5.14,2005-02-25 10:16:25.520131,2005-03-11 10:16:25.520131,10,16.05509559598626,12.459422040024759,676.0568486884521
1719.T,182.42803955078125,100,205.76187133789062,2333.3831787109375,12.79,2005-03-03 10:16:25.520131,2005-03-11 10:16:25.520131,6,66.11105205273066,57.100317685827484,511.8727426781713
6448.T,609.0009155273438,200,658.5402221679688,9907.861328125,8.13,2005-02-28 10:16:25.520131,2005-03-14 10:16:25.520131,10,20.920809513432186,14.607262196908788,476.7740717929638
7203.T,484.4266052246094,800,471.46142578125,-10372.1435546875,-2.68,2005-03-07 10:16:25.520131,2005-03-22 10:16:25.520131,11,41.80422837885054,36.34153476428885,481.8281611190572
8031.T,545.6027221679688,100,550.8487548828125,524.603271484375,0.96,2005-03-18 10:16:25.520131,2005-03-23 10:16:25.520131,3,56.96863751926229,55.30834217883025,512.7039598755928
2201.T,991.1339721679688,300,994.505126953125,1011.346435546875,0.34,2005-03-16 10:16:25.520131,2005-03-25 10:16:25.520131,6,69.54247764549977,65.51642635549894,361.68111382050785
6201.T,2142.99609375,100,2191.73388671875,4873.779296875,2.27,2005-03-11 10:16:25.520131,2005-03-28 10:16:25.520131,9,81.22894997153097,75.72717611441894,169.4389497398364
6268.T,490.42718505859375,200,509.06915283203125,3728.3935546875,3.8,2005-03-31 10:16:25.520131,2005-04-11 10:16:25.520131,6,36.07121887489791,23.07875712612137,481.5136084531388
4021.T,653.65771484375,700,676.8770751953125,16253.55224609375,3.55,2005-03-28 10:16:25.520131,2005-04-12 10:16:25.520131,10,48.548609242072516,36.997215520570386,625.3457443838735
5333.T,747.140869140625,500,807.5086059570312,30183.868408203125,8.08,2005-03-25 10:16:25.520131,2005-04-13 10:16:25.520131,11,40.50607093543224,35.651056201991366,589.8637561503439
4536.T,306.81524658203125,100,302.8133850097656,-400.1861572265625,-1.3,2005-04-01 10:16:25.520131,2005-04-15 10:16:25.520131,9,62.89626392785232,61.23818586324474,301.6483703491221
3141.T,284.3717041015625,800,285.9966735839844,1299.9755859375,0.57,2005-04-19 10:16:25.520131,2005-05-06 10:16:25.520131,12,18.709619154437345,10.239747053729166,662.724169662588
8316.T,3692.96240234375,100,3682.2119140625,-1075.048828125,-0.29,2005-04-20 10:16:25.520131,2005-05-10 10:16:25.520131,13,12.687812747487126,10.83736651501476,677.2769036059515
2331.T,75.44641876220703,100,72.999755859375,-244.66629028320312,-3.24,2005-04-26 10:16:25.520131,2005-05-16 10:16:25.520131,12,38.85588964071082,34.88600827220104,545.4435761457786
8015.T,1125.7132568359375,200,1174.5426025390625,9765.869140625,4.34,2005-04-25 10:16:25.520131,2005-05-17 10:16:25.520131,14,31.86915457065722,27.9729110466918,650.0637460213937
8331.T,443.95965576171875,400,490.2197570800781,18504.04052734375,10.42,2005-04-22 10:16:25.520131,2005-05-24 10:16:25.520131,20,17.03140943619529,12.507457702776424,588.2968749598748
9983.T,1641.260986328125,200,1554.593505859375,-17333.49609375,-5.28,2005-05-23 10:16:25.520131,2005-05-27 10:16:25.520131,4,33.90256680918087,27.662310504581875,375.6227824797743
6762.T,1841.5882568359375,100,1894.8975830078125,5330.9326171875,2.89,2005-05-06 10:16:25.520131,2005-06-03 10:16:25.520131,19,22.73551811383773,15.147153959560745,466.52244802211305
4911.T,963.326416015625,300,960.3343505859375,-897.61962890625,-0.31,2005-05-19 10:16:25.520131,2005-06-03 10:16:25.520131,11,9.52313911187656,5.639765745228829,59.748569021037795
4921.T,463.51947021484375,400,503.5186462402344,15999.67041015625,8.63,2005-05-30 10:16:25.520131,2005-06-06 10:16:25.520131,5,14.402196832768055,7.840319588390926,471.99894541808897
4206.T,793.9337158203125,200,769.5248413085938,-4881.77490234375,-3.07,2005-05-26 10:16:25.520131,2005-06-09 10:16:25.520131,10,46.00013935522476,42.318014603559185,507.1856861023197
4694.T,658.534912109375,300,660.8070678710938,681.646728515625,0.35,2005-05-27 10:16:25.520131,2005-06-10 10:16:25.520131,10,44.97645115728879,41.637657124818475,482.61147902566904
4088.T,552.1712036132812,300,552.851318359375,204.034423828125,0.12,2005-06-16 10:16:25.520131,2005-06-24 10:16:25.520131,6,67.18606315560494,54.24675670648962,478.6984762195213
