STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL
7550.T,1004.435546875,5900,928.2434692382812,-449533.2580566406,-7.59,2014-03-11 08:47:19.898886,2014-03-14 08:47:19.898886,3,15.657187572766574,12.613921449327668,412.8474519590395
5344.T,3357.65869140625,1400,3856.457275390625,698318.017578125,14.86,2014-02-10 08:47:19.898886,2014-03-19 08:47:19.898886,27,40.763319412865116,26.80859196375443,679.6897869241776
4516.T,1768.8056640625,2900,1703.419677734375,-189619.3603515625,-3.7,2014-03-06 08:47:19.898886,2014-03-28 08:47:19.898886,16,58.251513494705286,48.309324214952355,64.22309103057556
3254.T,541.5477905273438,7500,554.541748046875,97454.68139648438,2.4,2014-03-18 08:47:19.898886,2014-03-31 08:47:19.898886,9,14.003758059416873,10.97910779556286,151.342839628469
9613.T,715.598388671875,5800,654.9996948242188,-351472.42431640625,-8.47,2014-03-31 08:47:19.898886,2014-04-11 08:47:19.898886,9,30.89547492674522,20.297547972328267,620.1942993240414
4202.T,660.94677734375,6900,631.8113403320312,-201034.51538085938,-4.41,2014-03-24 08:47:19.898886,2014-04-14 08:47:19.898886,15,39.54025316271782,27.339366925280387,646.4770651199268
3402.T,574.96875,7800,564.0569458007812,-85112.07275390625,-1.9,2014-03-26 08:47:19.898886,2014-04-16 08:47:19.898886,15,33.63150334403426,18.138620214441076,600.4520956814463
6754.T,931.8025512695312,2900,935.057861328125,9440.399169921875,0.35,2014-04-17 08:47:19.898886,2014-04-23 08:47:19.898886,2,43.386745844911566,40.01230210997222,481.14447193535847
4704.T,2417.7001953125,2100,2432.857666015625,31830.6884765625,0.63,2014-03-28 08:47:19.898886,2014-04-25 08:47:19.898886,18,22.37140874095585,18.3814729449496,581.4319759218778
3769.T,839.6357421875,3300,748.9598388671875,-299230.48095703125,-10.8,2014-04-15 08:47:19.898886,2014-04-30 08:47:19.898886,9,6.423895817267171,4.621667544794896,363.0494305093272
2702.T,2501.739013671875,1700,2617.26123046875,196387.7685546875,4.62,2014-03-27 08:47:19.898886,2014-05-22 08:47:19.898886,36,37.92559934989676,27.456034056002046,613.8237158130532
6586.T,2425.140869140625,1000,2447.390380859375,22249.51171875,0.92,2014-05-01 08:47:19.898886,2014-05-22 08:47:19.898886,14,30.370401276168387,21.884207039629842,572.9472114852568
7453.T,871.2233276367188,200,851.8110961914062,-3882.4462890625,-2.23,2014-05-23 08:47:19.898886,2014-06-13 08:47:19.898886,14,54.361067427842464,47.69705884765828,546.3209706975842
2670.T,797.5087280273438,6400,955.948486328125,1014014.453125,19.87,2014-04-25 08:47:19.898886,2014-07-01 08:47:19.898886,43,30.192398249116884,18.192423554988046,478.6258988423982
5947.T,2784.4918619791665,2900,3086.8082682291665,876717.578125,10.86,2014-04-23 08:47:19.898886,2014-07-07 08:47:19.898886,49,44.71847864982793,38.379602424503254,482.8173330326045
4521.T,2550.435302734375,700,3325.914794921875,542835.64453125,30.41,2014-04-16 08:47:19.898886,2014-07-09 08:47:19.898886,54,80.72891555022727,69.80914034711142,400.9306350142127
4403.T,1247.6732177734375,4900,1207.2080078125,-198279.52880859375,-3.24,2014-07-01 08:47:19.898886,2014-07-23 08:47:19.898886,16,14.177968604782015,10.12540131504459,668.7659924809531
9509.T,648.9368286132812,300,726.3329467773438,23218.83544921875,11.93,2014-06-13 08:47:19.898886,2014-07-25 08:47:19.898886,29,47.113947886960624,39.08151663233733,444.06192501842946
7177.T,311.4974060058594,100,297.4024658203125,-1409.4940185546875,-4.52,2014-07-15 08:47:19.898886,2014-08-06 08:47:19.898886,16,64.92478352200033,58.790291442822024,181.57439739434733
6861.T,10660.482421875,200,10728.126953125,13528.90625,0.63,2014-07-28 08:47:19.898886,2014-08-06 08:47:19.898886,7,30.55310134859165,23.001478614118344,665.266610888078
2897.T,4207.9072265625,1600,5051.2734375,1349385.9375,20.04,2014-05-22 08:47:19.898886,2014-08-08 08:47:19.898886,54,27.346996740002872,19.137255284921277,547.4952385708714
8850.T,1308.3182373046875,2400,1369.447021484375,146709.08203125,4.67,2014-07-25 08:47:19.898886,2014-08-11 08:47:19.898886,11,44.010367072589595,31.81288634541819,734.4273942128311
2670.T,977.1915893554688,11500,1000.2052001953125,264656.5246582031,2.36,2014-07-14 08:47:19.898886,2014-08-12 08:47:19.898886,21,39.38880003563453,29.8633418076824,563.9259390986238
9065.T,2045.9566650390625,5600,2054.18994140625,46106.34765625,0.4,2014-08-12 08:47:19.898886,2014-08-26 08:47:19.898886,10,28.000049184786928,22.16936388976882,674.078971244423
7419.T,134.96905517578125,1200,136.0267791748047,1269.268798828125,0.78,2014-08-13 08:47:19.898886,2014-08-26 08:47:19.898886,9,8.841958179785772,5.201685791780478,610.1960821439534
8279.T,2752.978759765625,4600,2825.544189453125,333800.9765625,2.64,2014-08-11 08:47:19.898886,2014-09-03 08:47:19.898886,17,53.33175280097937,40.06158843229231,669.3355294493347
2146.T,568.7048950195312,20500,523.4258422851562,-928220.5810546875,-7.96,2014-08-27 08:47:19.898886,2014-09-05 08:47:19.898886,7,47.09677006444623,36.838704762487275,315.75877303973436
7272.T,1372.8189697265625,1200,1475.3651123046875,123055.37109375,7.47,2014-08-07 08:47:19.898886,2014-09-11 08:47:19.898886,24,53.76008312335099,25.366025315214795,532.3870329159856
2181.T,36.69883346557617,100,32.828060150146484,-387.07733154296875,-10.55,2014-08-21 08:47:19.898886,2014-09-11 08:47:19.898886,14,91.9890773622803,89.5649362573245,36.99297135237292
1951.T,1124.65185546875,11500,1110.94140625,-157670.166015625,-1.22,2014-09-03 08:47:19.898886,2014-09-26 08:47:19.898886,16,69.42028473524472,66.34781764311654,241.25894686743447
4921.T,590.0636596679688,9200,582.4133911132812,-70382.470703125,-1.3,2014-09-08 08:47:19.898886,2014-10-02 08:47:19.898886,15,50.76001430273307,46.919848830327325,403.6210498405969
9989.T,2004.1630859375,600,2052.7333984375,29142.1875,2.42,2014-09-11 08:47:19.898886,2014-10-07 08:47:19.898886,16,21.84217409771947,14.381945684346443,534.5814749674881
1808.T,627.5491943359375,13900,569.1046752929688,-812378.8146972656,-9.31,2014-09-29 08:47:19.898886,2014-10-09 08:47:19.898886,6,31.73775204486018,22.390031700292234,565.4728007571351
3349.T,6415.552734375,800,6535.78564453125,96186.328125,1.87,2014-09-10 08:47:19.898886,2014-10-10 08:47:19.898886,20,23.394231232232485,14.421798765107749,607.7168574052782
8279.T,2780.19091796875,200,2962.26416015625,36414.6484375,6.55,2014-09-18 08:47:19.898886,2014-10-21 08:47:19.898886,21,21.375045491584437,12.183812501327559,630.7986818192911
7701.T,858.3605346679688,3800,845.5763549804688,-48579.8828125,-1.49,2014-10-03 08:47:19.898886,2014-10-27 08:47:19.898886,16,55.00303657488828,49.6143711275317,353.0414348014261
3436.T,995.7353515625,7500,1144.03662109375,1112259.521484375,14.89,2014-10-22 08:47:19.898886,2014-10-29 08:47:19.898886,5,35.00001023070514,24.099069859802803,696.2543184975517
8282.T,610.0593872070312,5200,563.8129272460938,-240481.591796875,-7.58,2014-10-27 08:47:19.898886,2014-11-06 08:47:19.898886,8,27.42800962519692,25.062873048672195,651.1139672182102
8053.T,734.704345703125,9500,850.568115234375,1100705.810546875,15.77,2014-10-15 08:47:19.898886,2014-12-09 08:47:19.898886,39,3.8131684868264655,3.3974663114166326,398.94453717083275
1332.T,314.5694274902344,9300,320.5531005859375,55648.15979003906,1.9,2014-11-07 08:47:19.898886,2014-12-09 08:47:19.898886,22,83.03131551325416,75.08895518648208,152.49653994213634
4612.T,432.4237060546875,19900,605.6868896484375,3447937.353515625,40.07,2014-10-29 08:47:19.898886,2014-12-16 08:47:19.898886,34,33.69955263233952,19.976423324966802,10.18554665959768
3186.T,75.1938705444336,100,78.30503845214844,311.1167907714844,4.14,2014-10-24 08:47:19.898886,2014-12-17 08:47:19.898886,38,9.510854934494816,7.088409351482545,3.065678471966425
2914.T,2132.70263671875,5200,1884.6153564453125,-1290053.857421875,-11.63,2014-12-12 08:47:19.898886,2014-12-17 08:47:19.898886,3,8.746002435575631,8.135348662271923,498.5390337121691
7419.T,131.42437744140625,52600,296.243408203125,8669481.018066406,125.41,2014-10-20 08:47:19.898886,2014-12-22 08:47:19.898886,45,16.23196425389443,12.519888711843286,519.5587754277567
9435.T,6023.94775390625,1700,5339.6181640625,-1163360.302734375,-11.36,2014-12-24 08:47:19.898886,2015-01-08 08:47:19.898886,8,19.67223855597364,8.83892319142192,682.0533073501085
9022.T,2421.005859375,2300,2552.69287109375,302880.126953125,5.44,2014-12-17 08:47:19.898886,2015-01-09 08:47:19.898886,14,26.61761744078869,22.918122467594614,608.404947849298
9449.T,912.3284912109375,6000,873.886962890625,-230649.169921875,-4.21,2014-12-18 08:47:19.898886,2015-01-13 08:47:19.898886,15,38.79316760407642,32.04668943473759,565.905982595167
9064.T,2206.240234375,4800,2203.568115234375,-12826.171875,-0.12,2014-12-22 08:47:19.898886,2015-01-15 08:47:19.898886,15,18.281171090176706,13.998599148318084,693.6707432997291
6952.T,1428.14501953125,3400,1460.3470458984375,109486.8896484375,2.25,2015-01-15 08:47:19.898886,2015-01-19 08:47:19.898886,2,19.697538762858407,16.180372381913564,637.3679826861403
2784.T,1175.189453125,6300,1207.9970703125,206687.98828125,2.79,2015-01-19 08:47:19.898886,2015-01-27 08:47:19.898886,6,46.03553005463273,38.84024667320283,481.98319150573684
6098.T,1110.199462890625,8200,1057.918212890625,-428706.25,-4.71,2015-01-08 08:47:19.898886,2015-01-30 08:47:19.898886,16,37.23711643003263,23.943101768362013,12.534949554526595
8035.T,2624.73681640625,2700,2419.6183268229165,-553819.9218750005,-7.81,2015-01-23 08:47:19.898886,2015-02-03 08:47:19.898886,7,28.72560865858686,18.905155982581615,585.1983648648013
7747.T,755.0831298828125,5900,759.8773193359375,28285.7177734375,0.63,2015-02-04 08:47:19.898886,2015-02-05 08:47:19.898886,1,58.466433304563395,57.5490727671676,229.18180548363887
2871.T,942.206787109375,5800,1027.538818359375,494925.78125,9.06,2014-12-19 08:47:19.898886,2015-02-06 08:47:19.898886,32,56.211225129272655,44.03880008013866,642.5811846216877
7419.T,363.8947448730469,34700,366.26458740234375,82233.53576660156,0.65,2015-02-06 08:47:19.898886,2015-02-26 08:47:19.898886,12,53.771834951161324,34.89210599552202,463.34601259995736
3186.T,106.1681900024414,100,126.02468872070312,1985.6498718261719,18.7,2015-02-19 08:47:19.898886,2015-02-26 08:47:19.898886,4,54.889571342249475,43.09549592311455,368.73290807078024
7167.T,365.4952087402344,21100,365.4952087402344,0.0,0.0,2015-01-27 08:47:19.898886,2015-03-09 08:47:19.898886,27,39.550939860957804,25.490036680927368,472.66523052942057
3861.T,339.80731201171875,21400,412.8576965332031,1563278.2287597656,21.5,2015-01-20 08:47:19.898886,2015-03-13 08:47:19.898886,36,27.407360145719196,21.265168000545618,487.62217451248677
3436.T,1852.228515625,4700,1861.2119140625,42221.97265625,0.49,2015-03-13 08:47:19.898886,2015-03-18 08:47:19.898886,3,56.27122809547659,46.71682678761686,483.61518475721334
7177.T,704.0407104492188,11200,814.9190063476562,1241836.9140625,15.75,2015-03-11 08:47:19.898886,2015-03-23 08:47:19.898886,8,64.17068091186113,62.61529399117317,415.16694231679116
5714.T,4134.931640625,100,4339.1171875,20418.5546875,4.94,2015-02-27 08:47:19.898886,2015-04-01 08:47:19.898886,23,46.34618834943012,38.733830481535,469.03456029051534
6702.T,6383.048828125,1900,7236.07568359375,1620751.025390625,13.36,2015-02-26 08:47:19.898886,2015-04-03 08:47:19.898886,25,78.15813010310976,72.58979355830229,327.0346485773948
8308.T,442.9476318359375,20000,438.33966064453125,-92159.423828125,-1.04,2015-03-18 08:47:19.898886,2015-04-08 08:47:19.898886,12,19.753045050260624,14.886210510238858,594.8550562244383
6005.T,1258.91259765625,7200,1226.6275634765625,-232452.24609375,-2.56,2015-03-23 08:47:19.898886,2015-04-13 08:47:19.898886,12,41.46556279805673,30.58853944352341,668.1341747029516
4684.T,3569.46923828125,2400,4363.79541015625,1906382.8125,22.25,2015-01-30 08:47:19.898886,2015-04-17 08:47:19.898886,50,59.016326793849124,39.86483127322324,632.0673776509736
3288.T,637.8078002929688,21700,661.5066528320312,514265.10009765625,3.72,2015-04-03 08:47:19.898886,2015-04-22 08:47:19.898886,11,61.260032624186785,47.23603959844141,569.0251653725293
7272.T,2138.071533203125,200,2110.342529296875,-5545.80078125,-1.3,2015-04-02 08:47:19.898886,2015-04-23 08:47:19.898886,12,35.98151745907978,25.844257159407835,579.7933348077212
6268.T,2786.3935546875,2200,2538.7138671875,-544895.3125,-8.89,2015-04-14 08:47:19.898886,2015-05-11 08:47:19.898886,18,28.04882279304244,23.116212781560268,593.4473798994424
5233.T,3066.90380859375,2800,3233.5830078125,466701.7578125,5.43,2015-04-08 08:47:19.898886,2015-05-12 08:47:19.898886,23,17.478207765842775,13.282782597169609,661.4181887491864
6952.T,1933.1610107421875,6900,1736.34814453125,-1358008.7768554688,-10.18,2015-04-21 08:47:19.898886,2015-05-14 08:47:19.898886,16,71.40137128584811,62.45519418988634,328.1356413489468
3349.T,7833.865234375,1800,7718.2353515625,-208133.7890625,-1.48,2015-04-22 08:47:19.898886,2015-05-19 08:47:19.898886,18,9.843808391904044,7.244489926834001,278.6880485619223
4684.T,4693.90673828125,100,4603.46533203125,-9044.140625,-1.93,2015-04-28 08:47:19.898886,2015-05-25 08:47:19.898886,17,23.26802334075012,16.753099441297337,493.5805244208843
8876.T,910.369873046875,12000,933.2434692382812,274483.154296875,2.51,2015-05-12 08:47:19.898886,2015-05-28 08:47:19.898886,11,8.80455431918638,5.256817710916975,620.5855507957006
4205.T,955.8399047851562,4100,979.8217163085938,98325.42724609375,2.51,2015-05-11 08:47:19.898886,2015-06-08 08:47:19.898886,19,28.35282516439572,18.688123018682358,595.9584910948944
4689.T,438.3489685058594,27400,461.87860107421875,644711.9323730469,5.37,2015-05-15 08:47:19.898886,2015-06-08 08:47:19.898886,15,30.125436875745187,23.638022079829188,569.2288263019171
6098.T,1222.1689453125,7600,1189.4739990234375,-248481.591796875,-2.68,2015-05-19 08:47:19.898886,2015-06-09 08:47:19.898886,14,28.43182322049001,24.499169769435134,578.4354001134232
1605.T,1161.5784912109375,1500,1141.2269287109375,-30527.34375,-1.75,2015-05-25 08:47:19.898886,2015-06-15 08:47:19.898886,15,54.12241669063743,45.6743564312968,421.82116266186154
1951.T,1124.828125,12900,1155.3558349609375,393807.45849609375,2.71,2015-05-28 08:47:19.898886,2015-06-24 08:47:19.898886,19,53.148114246727104,44.59252576333819,488.96420337264533
3349.T,8061.60546875,500,8611.919921875,275157.2265625,6.83,2015-06-19 08:47:19.898886,2015-07-01 08:47:19.898886,7,37.261757072368496,28.167618138927434,576.6205621001035
2502.T,3453.613037109375,2500,3190.81982421875,-656983.0322265625,-7.61,2015-06-11 08:47:19.898886,2015-07-02 08:47:19.898886,14,61.476770430479995,44.48701054782707,451.11546700515663
6902.T,681.3148803710938,24700,628.6265258789062,-1301402.3559570312,-7.73,2015-06-24 08:47:19.898886,2015-07-06 08:47:19.898886,7,33.38914446527735,22.88856395106513,627.8882578865475
4732.T,1773.941162109375,2400,1691.858642578125,-196998.046875,-4.63,2015-06-22 08:47:19.898886,2015-07-13 08:47:19.898886,14,10.300314745868171,7.328065648076368,634.4304530173473
2331.T,522.7340698242188,16400,561.2278442382812,631297.900390625,7.36,2015-06-12 08:47:19.898886,2015-07-14 08:47:19.898886,21,68.0498967685765,61.617855995887815,469.820720504949
6845.T,1399.5458984375,5700,1325.426513671875,-422480.4931640625,-5.3,2015-07-02 08:47:19.898886,2015-07-24 08:47:19.898886,16,11.579029988674971,9.200282781088887,612.5930411604942
3107.T,368.078857421875,8400,374.5647888183594,54481.82373046875,1.76,2015-07-13 08:47:19.898886,2015-07-27 08:47:19.898886,10,16.699994743532066,10.985713205677413,580.3780329262246
5334.T,2477.050537109375,4200,2353.0107421875,-520967.138671875,-5.01,2015-07-07 08:47:19.898886,2015-07-29 08:47:19.898886,16,5.8745459393778265,5.361645600348758,647.1044068047643
4005.T,541.2142333984375,28200,485.646484375,-1567010.5224609375,-10.27,2015-07-14 08:47:19.898886,2015-08-04 08:47:19.898886,15,19.55657617879482,13.71952304588786,603.0768434775232
4816.T,1150.4827880859375,6000,1291.8994140625,848499.755859375,12.29,2015-07-30 08:47:19.898886,2015-08-10 08:47:19.898886,7,19.045273103790862,16.27595055462943,399.89148888938917
7701.T,1901.69189453125,6400,1747.94580078125,-983975.0,-8.08,2015-08-10 08:47:19.898886,2015-08-13 08:47:19.898886,3,68.70009716597693,59.38974187247902,446.93636151522696
2371.T,1538.83740234375,2800,1836.536865234375,833558.49609375,19.35,2015-07-01 08:47:19.898886,2015-08-17 08:47:19.898886,33,6.5368208459864645,5.645968795477179,184.77802740672465
6890.T,739.8102416992188,15200,839.6460571289062,1517504.39453125,13.49,2015-08-13 08:47:19.898886,2015-08-17 08:47:19.898886,2,29.999980618026576,26.440938110575523,438.23707247467144
7202.T,1245.4215087890625,5600,1186.7008056640625,-328835.9375,-4.71,2015-07-29 08:47:19.898886,2015-08-19 08:47:19.898886,15,62.87806576794101,55.84295636568369,40.65507440130759
9064.T,2459.52001953125,2700,2230.925048828125,-617206.4208984375,-9.29,2015-07-31 08:47:19.898886,2015-08-19 08:47:19.898886,13,84.88733752519242,79.47213149083747,191.75502109979158
4523.T,7126.123046875,1300,6383.4736328125,-965444.23828125,-10.42,2015-08-05 08:47:19.898886,2015-08-24 08:47:19.898886,13,38.445881908548515,28.388442005311653,440.39904951419675
1417.T,971.8501586914062,18500,872.2950439453125,-1841769.6228027344,-10.24,2015-08-17 08:47:19.898886,2015-08-24 08:47:19.898886,5,10.202719580863192,9.218666293298076,367.6288161879539
7309.T,13597.6572265625,200,14539.24609375,188317.7734375,6.92,2015-08-26 08:47:19.898886,2015-09-07 08:47:19.898886,7,10.223705914038142,4.4111283824552405,624.3853989208783
2802.T,2333.427490234375,1500,2123.22509765625,-315303.5888671875,-9.01,2015-08-28 08:47:19.898886,2015-09-08 08:47:19.898886,6,16.60956790750608,7.2807822778064,611.3409073763822
9759.T,599.368408203125,4800,602.2362060546875,13765.4296875,0.48,2015-08-27 08:47:19.898886,2015-09-09 08:47:19.898886,8,15.192389716728679,9.049630395471848,621.7968947768344
3360.T,1157.7425537109375,4100,1177.7265625,81934.43603515625,1.73,2015-09-03 08:47:19.898886,2015-09-09 08:47:19.898886,4,23.54431972708041,20.5840259659526,519.9501097725132
2897.T,4736.59814453125,2400,4745.63916015625,21698.4375,0.19,2015-09-11 08:47:19.898886,2015-09-16 08:47:19.898886,3,12.076653808722682,8.095484774134707,599.3613066172314
1719.T,534.0260009765625,31300,548.8396606445312,463667.5476074219,2.77,2015-09-16 08:47:19.898886,2015-09-17 08:47:19.898886,1,49.673293060378285,49.41186400999688,391.06989390565496
4816.T,1280.11474609375,13400,1293.37255859375,177654.6875,1.04,2015-09-17 08:47:19.898886,2015-09-28 08:47:19.898886,6,51.32148569218964,44.79841625448292,249.62699312447072
2702.T,2517.388916015625,6800,2532.33984375,101666.30859375,0.59,2015-09-28 08:47:19.898886,2015-10-05 08:47:19.898886,4,78.27895736278609,71.86234816095332,312.17909409405365
2875.T,3952.28369140625,1400,3961.173583984375,12445.849609375,0.22,2015-09-25 08:47:19.898886,2015-10-09 08:47:19.898886,8,31.82689508379744,23.99175350367799,11.790135836664156
5423.T,589.9007568359375,100,595.9202270507812,601.947021484375,1.02,2015-10-02 08:47:19.898886,2015-10-20 08:47:19.898886,12,13.588850130338079,9.004312518506039,157.18067303255657
9517.T,438.4754638671875,100,394.5057067871094,-4396.9757080078125,-10.03,2015-10-20 08:47:19.898886,2015-10-29 08:47:19.898886,6,86.2355822932845,80.511280375393,207.2910418566711
1820.T,1740.6873779296875,3200,1643.982666015625,-309455.078125,-5.56,2015-10-09 08:47:19.898886,2015-11-02 08:47:19.898886,15,26.18239593999033,18.577136539931484,569.666529337135
4042.T,894.9559936523438,16600,917.7476196289062,378340.9912109375,2.55,2015-09-09 08:47:19.898886,2015-11-04 08:47:19.898886,37,38.08271098448366,27.125897944858565,16.47044922198836
8697.T,1519.811279296875,100,1573.7890625,5397.7783203125,3.55,2015-10-01 08:47:19.898886,2015-11-05 08:47:19.898886,24,37.57838705181963,23.261159372292028,26.02986974063886
4348.T,476.3758239746094,36100,526.2078247070312,1798935.2264404297,10.46,2015-10-05 08:47:19.898886,2015-11-05 08:47:19.898886,22,28.323024549157072,22.1242679155943,280.9794918569362
1407.T,442.7065734863281,100,438.4262298583985,-428.03436279296534,-0.97,2015-10-29 08:47:19.898886,2015-11-20 08:47:19.898886,16,72.9496050779118,67.07910186027367,280.41183750926376
2871.T,1488.48974609375,19600,1484.9029541015625,-70301.123046875,-0.24,2015-11-05 08:47:19.898886,2015-11-27 08:47:19.898886,16,64.77087414067111,51.620381459649295,503.0890556535695
9432.T,0.04221358150243759,8800,0.0407225638628006,-13.120955228805542,-3.53,2015-11-09 08:47:19.898886,2015-12-01 08:47:19.898886,16,80.1778805716399,71.8667015554723,385.0295989696094
8892.T,199.0060272216797,200,199.75137329101562,149.0692138671875,0.37,2015-11-06 08:47:19.898886,2015-12-09 08:47:19.898886,23,16.314067303933598,9.042610403630146,595.082858539879
3391.T,8706.041015625,1200,9594.9716796875,1066716.796875,10.21,2015-11-04 08:47:19.898886,2015-12-10 08:47:19.898886,26,12.79512956054385,10.40703951949789,617.65263044385
2371.T,2030.953125,13500,2095.179443359375,867055.2978515625,3.16,2015-12-11 08:47:19.898886,2015-12-17 08:47:19.898886,4,81.44158209154367,79.21851323546119,173.13679343492169
9517.T,424.4295654296875,100,625.957275390625,20152.77099609375,47.48,2015-11-20 08:47:19.898886,2015-12-28 08:47:19.898886,25,55.100647904607534,46.31901016826954,55.019870332806676
9433.T,2339.642333984375,2100,2342.714599609375,6451.7578125,0.13,2015-12-01 08:47:19.898886,2016-01-06 08:47:19.898886,24,69.80739393028884,62.91189396404874,417.0696639917843
8354.T,2212.629638671875,3700,2208.8544921875,-13968.0419921875,-0.17,2015-12-07 08:47:19.898886,2016-01-06 08:47:19.898886,20,12.363645948310074,11.29252521046927,482.5138771920281
8411.T,1793.3328857421875,15700,1658.3665771484375,-2118971.044921875,-7.53,2015-12-17 08:47:19.898886,2016-01-07 08:47:19.898886,13,24.80184144459891,13.6614435207545,657.5055748900419
4503.T,1398.6561279296875,100,1371.66455078125,-2699.15771484375,-1.93,2015-12-16 08:47:19.898886,2016-01-08 08:47:19.898886,15,28.214782533022156,18.933421926216177,672.7452410565074
5021.T,1221.8123779296875,100,1076.609130859375,-14520.32470703125,-11.88,2015-12-28 08:47:19.898886,2016-01-12 08:47:19.898886,10,30.769253456156584,24.053692274329016,273.8149619607182
9989.T,3306.167236328125,800,2974.25732421875,-265527.9296875,-10.04,2016-01-13 08:47:19.898886,2016-01-21 08:47:19.898886,6,45.2365547227245,34.91813649478503,1.1861889832209975
8876.T,1254.3890380859375,2500,1153.7452392578125,-251609.4970703125,-8.02,2016-01-19 08:47:19.898886,2016-01-21 08:47:19.898886,2,69.0868996630472,66.527487541625,403.12013711836687
9517.T,448.24652099609375,5800,541.6820678710938,541926.171875,20.84,2016-01-22 08:47:19.898886,2016-02-02 08:47:19.898886,7,10.332107720641536,7.498535679238097,411.9177599085303
2871.T,1495.663330078125,2500,1768.25390625,681476.4404296875,18.23,2016-01-27 08:47:19.898886,2016-02-02 08:47:19.898886,4,32.74072962412264,20.010502306807815,464.08726941836625
6723.T,827.0,9900,763.0,-633600.0,-7.74,2016-02-01 08:47:19.898886,2016-02-04 08:47:19.898886,3,63.6231884057971,55.93527893587452,16.969783601350095
