stock,buy_price,n_shares,sell_price,net_gain,buy_date,sell_date
2400.HK,34.849998474121094,1301,41.349998474121094,8456.5,2020-11-23 11:52:07.413136,2020-12-07 11:52:07.413136
0011.HK,123.88420867919922,366,127.33580017089844,1263.282485961914,2020-11-24 11:52:07.413136,2020-12-08 11:52:07.413136
9688.HK,83.19999694824219,510,84.0,408.0015563964844,2020-11-30 11:52:07.413136,2020-12-14 11:52:07.413136
1579.HK,88.99440002441406,604,99.61473083496094,6414.6798095703125,2020-12-07 11:52:07.413136,2020-12-21 11:52:07.413136
2057.HK,217.01980590820312,214,217.21910095214844,42.649139404296875,2020-12-08 11:52:07.413136,2020-12-22 11:52:07.413136
2282.HK,11.600000381469727,3711,11.600000381469727,0.0,2020-12-14 11:52:07.413136,2020-12-28 11:52:07.413136
1179.HK,36.370140075683594,1654,35.47087860107422,-1487.3784790039062,2020-12-21 11:52:07.413136,2021-01-04 11:52:07.413136
0303.HK,50.956092834472656,912,51.03900909423828,75.61962890625,2020-12-22 11:52:07.413136,2021-01-05 11:52:07.413136
2588.HK,60.59098815917969,710,60.025596618652344,-401.42799377441406,2020-12-28 11:52:07.413136,2021-01-11 11:52:07.413136
2359.HK,130.0738525390625,451,139.9016571044922,4432.339859008789,2021-01-04 11:52:07.413136,2021-01-18 11:52:07.413136
0023.HK,14.506102561950684,3213,14.819936752319336,1008.34925365448,2021-01-05 11:52:07.413136,2021-01-19 11:52:07.413136
0551.HK,15.29996109008789,2785,17.328580856323242,5649.706048965454,2021-01-11 11:52:07.413136,2021-01-25 11:52:07.413136
2096.HK,8.495182991027832,7428,8.039910316467285,-3381.765426635742,2021-01-18 11:52:07.413136,2021-02-01 11:52:07.413136
0636.HK,7.566324710845947,6293,8.457043647766113,5605.294270038605,2021-01-19 11:52:07.413136,2021-02-02 11:52:07.413136
0467.HK,1.138179898262024,42407,1.1754971742630005,1582.513723373413,2021-01-25 11:52:07.413136,2021-02-08 11:52:07.413136
0345.HK,33.76018142700195,1768,33.415687561035156,-609.0651550292969,2021-02-01 11:52:07.413136,2021-02-16 11:52:07.413136
0004.HK,16.669761657714844,3194,17.073532104492188,1289.642807006836,2021-02-02 11:52:07.413136,2021-02-16 11:52:07.413136
3759.HK,109.95598602294922,517,100.85344696044922,-4706.0126953125,2021-02-17 11:52:07.413136,2021-02-18 11:52:07.413136
2057.HK,275.60919189453125,180,270.02923583984375,-1004.39208984375,2021-02-08 11:52:07.413136,2021-02-22 11:52:07.413136
1908.HK,10.879056930541992,5233,13.075790405273438,11495.506273269653,2021-02-16 11:52:07.413136,2021-03-02 11:52:07.413136
2096.HK,8.330510139465332,6269,7.981790542602539,-2186.123152732849,2021-02-18 11:52:07.413136,2021-03-04 11:52:07.413136
0303.HK,54.231544494628906,896,57.79722213745117,3194.84716796875,2021-02-22 11:52:07.413136,2021-03-08 11:52:07.413136
3759.HK,86.54004669189453,790,73.54584503173828,-10265.419311523438,2021-03-02 11:52:07.413136,2021-03-08 11:52:07.413136
1717.HK,11.148725509643555,4494,10.251702308654785,-4031.2222652435303,2021-03-04 11:52:07.413136,2021-03-18 11:52:07.413136
2057.HK,245.3180694580078,225,222.99832153320312,-5021.943283081055,2021-03-09 11:52:07.413136,2021-03-19 11:52:07.413136
9987.HK,471.03070068359375,116,468.83172607421875,-255.0810546875,2021-03-08 11:52:07.413136,2021-03-22 11:52:07.413136
3990.HK,14.409944534301758,3201,12.643145561218262,-5655.523512840271,2021-03-18 11:52:07.413136,2021-03-25 11:52:07.413136
1038.HK,41.2325439453125,1217,41.7298698425293,605.2456169128418,2021-03-19 11:52:07.413136,2021-04-07 11:52:07.413136
1997.HK,41.196998596191406,1320,40.99403381347656,-267.91351318359375,2021-03-22 11:52:07.413136,2021-04-07 11:52:07.413136
1458.HK,7.696898937225342,5258,8.410646438598633,3752.884362220764,2021-03-25 11:52:07.413136,2021-04-08 11:52:07.413136
1179.HK,43.963905334472656,1193,42.66497039794922,-1549.629379272461,2021-04-07 11:52:07.413136,2021-04-21 11:52:07.413136
0973.HK,22.406715393066406,2157,21.70689582824707,-1509.5108013153076,2021-04-08 11:52:07.413136,2021-04-22 11:52:07.413136
9987.HK,468.63214111328125,103,458.64044189453125,-1029.14501953125,2021-04-09 11:52:07.413136,2021-04-23 11:52:07.413136
1179.HK,42.66497039794922,1194,45.4027214050293,3268.8747024536133,2021-04-21 11:52:07.413136,2021-05-05 11:52:07.413136
9666.HK,63.73291015625,735,59.06303405761719,-3432.358932495117,2021-04-22 11:52:07.413136,2021-05-05 11:52:07.413136
6606.HK,65.69999694824219,719,63.0,-1941.2978057861328,2021-04-23 11:52:07.413136,2021-05-07 11:52:07.413136
0316.HK,92.08495330810547,493,84.1188735961914,-3927.277297973633,2021-05-07 11:52:07.413136,2021-05-12 11:52:07.413136
2611.HK,9.48788833618164,5145,9.608864784240723,622.423825263977,2021-05-05 11:52:07.413136,2021-05-20 11:52:07.413136
2057.HK,248.19471740722656,196,249.99034118652344,351.9422607421875,2021-05-06 11:52:07.413136,2021-05-20 11:52:07.413136
0303.HK,56.42900085449219,736,67.04312133789062,7811.99267578125,2021-05-12 11:52:07.413136,2021-05-26 11:52:07.413136
9987.HK,500.9653625488281,98,535.5219116210938,3386.5418090820312,2021-05-20 11:52:07.413136,2021-06-03 11:52:07.413136
9688.HK,126.5,390,136.0,3705.0,2021-05-21 11:52:07.413136,2021-06-04 11:52:07.413136
0002.HK,74.38811492919922,663,73.43383026123047,-632.6907348632812,2021-05-26 11:52:07.413136,2021-06-09 11:52:07.413136
0148.HK,38.52523422241211,1363,37.97813415527344,-745.6973915100098,2021-06-03 11:52:07.413136,2021-06-17 11:52:07.413136
0023.HK,13.950599670410156,3802,13.49146556854248,-1745.6278553009033,2021-06-04 11:52:07.413136,2021-06-18 11:52:07.413136
0683.HK,21.319093704223633,2284,20.947967529296875,-847.6521835327148,2021-06-09 11:52:07.413136,2021-06-23 11:52:07.413136
2282.HK,12.4399995803833,4161,11.300000190734863,-4743.537460327148,2021-06-17 11:52:07.413136,2021-07-02 11:52:07.413136
0754.HK,27.272615432739258,1881,28.315393447875977,1961.465446472168,2021-06-18 11:52:07.413136,2021-07-02 11:52:07.413136
0023.HK,13.332535743713379,3588,12.272995948791504,-3801.6287841796875,2021-06-23 11:52:07.413136,2021-07-06 11:52:07.413136
0303.HK,66.79434967041016,750,67.1463394165039,263.9923095703125,2021-07-02 11:52:07.413136,2021-07-16 11:52:07.413136
0179.HK,18.664154052734375,2689,18.514781951904297,-401.6615791320801,2021-07-05 11:52:07.413136,2021-07-19 11:52:07.413136
2588.HK,63.736175537109375,691,58.57999038696289,-3562.9239387512207,2021-07-06 11:52:07.413136,2021-07-20 11:52:07.413136
1179.HK,39.76734924316406,1266,35.47087860107422,-5439.331832885742,2021-07-16 11:52:07.413136,2021-07-26 11:52:07.413136
0152.HK,9.494634628295898,5245,9.494634628295898,0.0,2021-07-19 11:52:07.413136,2021-08-02 11:52:07.413136
2638.HK,7.322019100189209,5528,7.434665203094482,622.7076568603516,2021-07-20 11:52:07.413136,2021-08-03 11:52:07.413136
