Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,STOCHk,STOCHd,SMA_10,condition_1,condition_2,condition_4,condition_5,condition_6,condition_7,profit_after_14_days
2004-07-15 00:00:00+08:00,0.7358418093831763,0.7358418093831763,0.6829381420158319,0.7069852948188782,56595000,0.0,0.0,9.611513266678704,8.311984312419595,0.7897073268890381,True,True,True,True,True,True,0.06802734260091449
2004-07-16 00:00:00+08:00,0.7021758367424207,0.7214135120506092,0.6973664179153735,0.7117946743965149,20632500,0.0,0.0,12.268523341569127,9.437062075249942,0.777202820777893,True,True,True,False,True,True,0.08783764648918967
2004-07-19 00:00:00+08:00,0.7117946758285456,0.7262229323387146,0.6925570004816536,0.7262229323387146,26605000,0.0,0.0,18.518525562236626,13.466187390161485,0.766141140460968,True,True,False,False,True,True,0.07284770120990133
2004-07-20 00:00:00+08:00,0.7166041928699087,0.7262230318615366,0.7117947733740948,0.7214136123657227,17180000,0.0,0.0,21.29631329516457,17.361120732990106,0.7536366522312165,True,True,False,False,True,True,0.06666654548771443
2004-07-21 00:00:00+08:00,0.7310323511754376,0.7454606076856067,0.7214135135019917,0.7262229323387146,52475000,0.0,0.0,24.074089552807852,21.296309470069684,0.7440178036689759,True,True,False,False,True,True,0.07284763761315363
2004-07-22 00:00:00+08:00,0.7214135695266796,0.7214135695266796,0.6733193200916744,0.6829381585121155,69155000,0.0,0.0,17.495142781785372,20.95518187658593,0.7334370791912079,True,True,False,False,False,True,0.10563384646309476
2004-07-23 00:00:00+08:00,0.6829380783710365,0.6877474970168838,0.6733192410793418,0.6781286597251892,23340000,0.0,0.0,10.964909233413993,17.51138052266907,0.7228563368320465,True,True,False,True,False,True,0.06383000042805242
2004-07-26 00:00:00+08:00,0.6637004205578115,0.6733192580925518,0.6492721642557012,0.6540815830230713,37195000,0.0,0.0,3.464909845879106,10.641653953692822,0.7113137185573578,True,True,True,True,False,True,0.10294133192292677
2004-07-27 00:00:00+08:00,0.6492720827463515,0.7166039943695068,0.6492720827463515,0.7166039943695068,89530000,0.0,0.0,15.04384923328067,9.824556104191254,0.7055424094200134,True,True,True,True,True,False,0.013423086624702547
2004-07-28 00:00:00+08:00,0.7166041330069776,0.7214135521010273,0.6973664566307789,0.7069852948188782,21025000,0.0,0.0,27.50000812036541,15.33625573317506,0.7031377136707306,True,True,True,False,True,False,0.020408086755789447
2004-07-29 00:00:00+08:00,0.697366514886653,0.7262230318615366,0.6925570953908391,0.7214136123657227,17490000,0.0,0.0,43.33337478057018,28.625744044738752,0.704580545425415,True,True,False,False,True,False,-1.3905353561219706e-07
2004-07-30 00:00:00+08:00,0.7310324702499889,0.7454607291103112,0.7166042113896663,0.7406513094902039,50325000,0.0,0.0,53.456888998635684,41.430090633190424,0.707466208934784,True,False,False,False,True,False,-0.012987163679115237
2004-08-02 00:00:00+08:00,0.7406511512658732,0.7454605698585509,0.7117946397098069,0.745460569858551,26760000,0.0,0.0,65.76457239571052,54.18494539163879,0.7093899726867676,False,False,False,False,True,False,-0.03870972745683872
2004-08-03 00:00:00+08:00,0.7502700516812474,0.7646983660080382,0.7454606326832494,0.7598889470100403,63695000,0.0,0.0,81.0423203537838,66.75459391604333,0.7132375061511993,False,False,False,False,True,False,-0.05063310655365117
2004-08-04 00:00:00+08:00,0.7502701487304188,0.7550796256833305,0.7358418898700964,0.7406513094902039,14245000,0.0,0.0,83.97439524528487,76.92709599825973,0.7146803438663483,False,False,False,False,True,False,-0.051948108295489806
2004-08-05 00:00:00+08:00,0.7502698960446178,0.7743170433790438,0.7502698960446178,0.7646982073783875,33925000,0.0,0.0,89.10259352291774,84.70643637399547,0.7228563487529754,False,False,False,False,True,False,-0.08805007462830293
2004-08-06 00:00:00+08:00,0.7550795091366407,0.7791266035255037,0.7550795091366407,0.7695077657699585,21670000,0.0,0.0,88.02234788778435,87.03311221866232,0.7319942593574524,False,False,False,False,True,False,-0.10625006661692137
2004-08-09 00:00:00+08:00,0.7695077657699585,0.7695077657699585,0.7598889280144133,0.7695077657699585,22485000,0.0,0.0,92.49763575744846,89.87419238938351,0.7435368776321412,False,False,False,False,True,False,-0.11875010336830001
2004-08-10 00:00:00+08:00,0.7791265573400871,0.7791265573400871,0.7454605698585509,0.745460569858551,21045000,0.0,0.0,86.41974910060617,88.97991091527966,0.7464225351810455,False,False,False,False,False,True,-0.08387085003913855
2004-08-11 00:00:00+08:00,0.755079543092173,0.755079543092173,0.7069852948188783,0.7069852948188782,32825000,0.0,0.0,70.37038591685935,83.09592359163798,0.7464225351810455,False,False,False,True,False,True,1.5703622589626612e-16
2004-08-12 00:00:00+08:00,0.7069853538782809,0.7214136123657227,0.697366514886653,0.7214136123657227,25865000,0.0,0.0,58.02473605277513,71.60495702341355,0.7464225351810455,False,False,True,True,False,True,-0.020000119252187323
2004-08-13 00:00:00+08:00,0.7069853538782809,0.7214136123657227,0.7069853538782809,0.7214136123657227,4885000,0.0,0.0,51.85194172146191,60.08235456369879,0.7444987654685974,False,False,True,True,False,True,-0.026666778620035077
2004-08-16 00:00:00+08:00,0.7117947733740948,0.7262230318615366,0.6925570953908391,0.7214136123657227,13325000,0.0,0.0,48.148219963913355,52.67496591271679,0.7420940697193146,False,False,True,True,False,True,-0.02666692383453846
2004-08-17 00:00:00+08:00,0.7214135120506092,0.7214135120506092,0.7069852555694678,0.7117946743965149,4467500,0.0,0.0,37.037041241289586,45.67906764222161,0.737284642457962,False,False,True,True,False,True,-0.006756892123880236
2004-08-18 00:00:00+08:00,0.7214135120506092,0.7214135120506092,0.7117946743965149,0.7117946743965149,3380000,0.0,0.0,25.925862518665824,37.03704124128958,0.7343989789485932,False,False,True,True,False,True,0.020270252730441547
2004-08-19 00:00:00+08:00,0.7166040932235621,0.7310323497047035,0.7069852555694678,0.7117946743965149,19895000,0.0,0.0,22.22211887325322,28.39500754440287,0.7291086256504059,False,True,True,True,False,True,0.013513360639772636
2004-08-20 00:00:00+08:00,0.7166039943695068,0.7166039943695068,0.7069851580423113,0.7166039943695068,17280000,0.0,0.0,24.073933319478602,24.073971570465872,0.7238182485103607,True,True,True,True,False,True,-0.00671140783483241
2004-08-23 00:00:00+08:00,0.7214134089871391,0.7214134089871391,0.6877474246746466,0.7021757364273071,10750000,0.0,0.0,21.929725681626593,22.741925958119463,0.7170850455760955,True,True,True,True,False,True,0.013698761535323381
2004-08-24 00:00:00+08:00,0.7021758750556104,0.7021758750556104,0.6829381413649485,0.6925570368766785,16340000,0.0,0.0,17.855703140226,21.286454047110386,0.7117946922779084,True,True,True,True,False,True,0.006944462358800501
2004-08-25 00:00:00+08:00,0.697366473150591,0.697366473150591,0.6685099005699158,0.6685099005699158,24090000,0.0,0.0,8.596515736249534,16.1273148527007,0.7079471528530121,True,True,True,True,False,True,0.05035972460092788
2004-08-26 00:00:00+08:00,0.682938095627292,0.6877475143946621,0.6492721642557012,0.6540815830230713,42080000,0.0,0.0,4.567917496481172,10.340045457652225,0.701213949918747,True,True,True,True,False,True,0.12499998335254375
2004-08-27 00:00:00+08:00,0.6637003835445905,0.6781286390420663,0.6588909650454318,0.6733192205429077,49480000,0.0,0.0,7.407392841874329,6.857275358201669,0.6964045107364655,True,True,True,True,True,True,0.1214285914825454
2004-08-30 00:00:00+08:00,0.6733193197778952,0.6829381581938537,0.6685099005699158,0.6685099005699158,10630000,0.0,0.0,13.468008691091867,8.481106343149113,0.6911141395568847,True,True,True,False,True,True,0.12949630773303542
2004-08-31 00:00:00+08:00,0.6781287229217822,0.7069852948188783,0.6685098847336829,0.7069852948188782,11450000,0.0,0.0,35.76287721837562,18.879426250447263,0.6906332015991211,True,True,False,False,True,False,0.06122454629361093
2004-09-01 00:00:00+08:00,0.706985254088257,0.706985254088257,0.6925569976373444,0.6973664164543152,10360000,0.0,0.0,49.19790497542999,32.80959696163249,0.6891903758049012,True,False,False,False,True,False,0.09655177623862271
2004-09-02 00:00:00+08:00,0.7021758352712861,0.7021758352712861,0.6925569976373444,0.6973664164543152,15245000,0.0,0.0,62.745142645010475,49.235308279605356,0.6877475500106811,False,False,False,False,True,False,0.062068967375453976
2004-09-03 00:00:00+08:00,0.7021757305115667,0.7021757305115667,0.6877474188804626,0.6877474188804626,9350000,0.0,0.0,54.9019298665793,55.61499249567325,0.6848618924617768,False,False,False,False,False,False,0.09090920278921921
2004-09-06 00:00:00+08:00,0.6925569001473911,0.7069851545672652,0.6877474246746466,0.7021757364273071,12185000,0.0,0.0,56.86267230968923,58.16991494042633,0.6848618924617768,False,False,False,True,False,False,0.06164378544827919
2004-09-07 00:00:00+08:00,0.7069852569918226,0.7262229323387146,0.7069852569918226,0.7262229323387146,40300000,0.0,0.0,68.62736997434028,60.13065738353627,0.6882284820079804,False,False,True,True,True,False,0.01324488353503277
2004-09-08 00:00:00+08:00,0.7214134125331045,0.7214134125331045,0.7069851580423113,0.7166039943695068,8555000,0.0,0.0,82.10777397753667,69.19927208718872,0.6930378913879395,False,False,True,False,True,False,0.020134213673891226
2004-09-09 00:00:00+08:00,0.7069851545672652,0.7117945727072231,0.7021757364273071,0.7021757364273071,3460000,0.0,0.0,83.45580964453994,78.06365119880563,0.697847306728363,False,False,False,False,True,False,0.041095860177713044
2004-09-10 00:00:00+08:00,0.7021758367424207,0.7117946743965149,0.6973664179153735,0.7117946743965149,3110000,0.0,0.0,79.16659659115574,81.5767267377441,0.7016948521137237,False,False,False,False,False,False,0.03378361340211469
2004-09-13 00:00:00+08:00,0.697366473150591,0.697366473150591,0.6637004813619365,0.6685099005699158,37100000,0.0,0.0,58.333322279235574,73.65190950497707,0.7016948521137237,False,False,False,True,False,True,0.09352494508830657
2004-09-14 00:00:00+08:00,0.6733193031860165,0.7021758750556104,0.6733193031860165,0.6925570368766785,18055000,0.0,0.0,54.166719055621165,63.8888793086708,0.7002520263195038,False,False,True,True,False,True,0.10416650829418844
2004-09-15 00:00:00+08:00,0.7117946758285456,0.7358417700121607,0.7069852569918226,0.7262229323387146,72400000,0.0,0.0,56.25005320073913,56.25003151186527,0.7031376779079437,False,False,True,True,True,False,0.13907283152214792
2004-09-16 00:00:00+08:00,0.7310322760658616,0.7550794251115583,0.7214134393806986,0.7502699494361877,63020000,0.0,0.0,79.49562704359285,63.30413309998435,0.708428031206131,False,False,True,False,True,False,0.10897451802813823
2004-09-17 00:00:00+08:00,0.7550794643766985,0.7550794643766985,0.7406511512658732,0.745460569858551,18495000,0.0,0.0,90.5701402703715,75.43860683823446,0.7141993463039398,False,False,False,False,True,False,0.13548397736139903
2004-09-20 00:00:00+08:00,0.7454607291103112,0.7502701487304188,0.7262230506298814,0.7406513094902039,12080000,0.0,0.0,89.4736819508551,86.51314975493977,0.7180469036102295,False,False,False,False,True,False,0.14285697079023998
2004-09-21 00:00:00+08:00,0.7502700680113109,0.7646983826521424,0.7358418107032776,0.7358418107032776,20715000,0.0,0.0,81.70426991750047,87.24936404624232,0.7190087914466858,False,False,False,False,False,False,0.1960782196964356
2004-09-22 00:00:00+08:00,0.7358418107032776,0.7406512298059553,0.7310323916005999,0.7358418107032776,7605000,0.0,0.0,75.68924261518363,82.28906482784636,0.7209325730800629,False,False,False,True,False,False,0.19607839088166584
2004-09-23 00:00:00+08:00,0.7310323140805178,0.7502699884512287,0.7310323140805178,0.745460569858551,8060000,0.0,0.0,74.60311692675297,77.33220981981232,0.7252610564231873,False,False,True,True,False,False,0.1741936456673141
2004-09-24 00:00:00+08:00,0.7454605068706195,0.7454605068706195,0.7262228341254021,0.7310322523117065,21915000,0.0,0.0,73.01577094228828,74.43604349474158,0.7271848142147064,False,False,True,True,False,False,0.17763169552999394
2004-09-27 00:00:00+08:00,0.7310322523117064,0.7358416704980109,0.7262228341254021,0.7310322523117065,6515000,0.0,0.0,71.42842495782361,73.01577094228826,0.7334370493888855,False,False,True,True,False,True,0.19078955629194258
2004-09-28 00:00:00+08:00,0.7310322523117064,0.7310322523117064,0.7214134159390978,0.7310322523117065,10620000,0.0,0.0,66.66650503588176,70.37023364533117,0.7372845709323883,False,False,True,True,False,True,0.23026337422317722
2004-09-29 00:00:00+08:00,0.7310322523117064,0.7310322523117064,0.7310322523117064,0.7310322523117065,0,0.0,0.0,66.66650503588176,68.253811676529,0.7377655029296875,False,False,True,True,False,True,0.2302632626379297
2004-09-30 00:00:00+08:00,0.7310322523117064,0.7358416704980109,0.7214134159390978,0.7310322523117065,16410000,0.0,0.0,66.66650503588176,66.66650503588171,0.7358417332172393,False,False,True,True,True,True,0.20394751220757223
2004-10-01 00:00:00+08:00,0.7310322523117064,0.7310322523117064,0.7310322523117064,0.7310322523117065,0,0.0,0.0,65.49691220454308,66.27664075876883,0.7343989014625549,False,False,True,False,False,True,0.15131597989850354
2004-10-04 00:00:00+08:00,0.7310322984413795,0.7646982852026916,0.7310322984413795,0.755079448223114,31030000,0.0,0.0,71.05247534350907,67.73863086131126,0.735841715335846,False,False,False,True,True,False,0.0955414812177108
2004-10-05 00:00:00+08:00,0.7598888933089336,0.8272208118553769,0.7598888933089336,0.8031736612319946,112473200,0.0,0.0,74.58787797103896,70.37908850636366,0.7425749003887177,False,False,True,False,True,False,0.029940163359560536
2004-10-06 00:00:00+08:00,0.8079831042195191,0.832030255566992,0.8079831042195191,0.8224114179611206,95799550,0.0,0.0,83.97009049411064,76.53681460288618,0.7512318611145019,False,False,False,False,True,False,-0.017543941822668337
2004-10-07 00:00:00+08:00,0.8272208571434021,0.8464585328290826,0.817602019300562,0.8272208571434021,49475000,0.0,0.0,84.39749643967245,80.98515496827399,0.759407889842987,False,False,False,False,True,False,0.04069771025214948
2004-10-08 00:00:00+08:00,0.8368396743699276,0.8464585119757989,0.7983642666136478,0.8224114179611206,43442500,0.0,0.0,85.56300851984548,84.64353181787617,0.7685458064079285,False,False,False,False,True,False,0.1228070546875747
2004-10-11 00:00:00+08:00,0.8224112890056614,0.8801243629241778,0.8224112890056614,0.8608866333961487,100582900,0.0,0.0,84.42114158803639,84.79388218251808,0.7815312445163727,False,False,False,False,False,False,0.04469296014858137
2004-10-12 00:00:00+08:00,0.8656961753451992,0.8801244888894276,0.8560773378709093,0.8753150701522827,64865000,0.0,0.0,88.53923810197985,86.17446273662053,0.7959595263004303,False,False,False,True,True,False,0.010989046907291961
2004-10-13 00:00:00+08:00,0.8753150642234455,0.8753150642234455,0.8368396572541007,0.8464584946632385,27950000,0.0,0.0,87.87877940985011,86.94638636662206,0.8075021505355835,False,False,True,False,True,False,0.09090915677714173
2004-10-14 00:00:00+08:00,0.8464584946632385,0.8608867507769453,0.8320302385495317,0.8464584946632385,19410000,0.0,0.0,84.84848266549939,87.08883339244306,0.8190447747707367,False,False,False,False,False,False,0.07954538712805971
2004-10-15 00:00:00+08:00,0.8416490596955355,0.8705055713653564,0.8368396410838987,0.8705055713653564,14265000,0.0,0.0,83.83836646345564,85.52187617960168,0.8329921066761017,False,False,False,True,False,False,0.038674035680379255
2004-10-18 00:00:00+08:00,0.870505634305926,0.8993622053949691,0.870505634305926,0.8849339485168457,34085000,0.0,0.0,88.20637710676736,85.63107541190743,0.8459775567054748,False,False,True,True,True,False,-0.00543480439293255
2004-10-19 00:00:00+08:00,0.8849338682530781,0.8993621238225543,0.8608867183044931,0.8801244497299194,10985000,0.0,0.0,91.67347335374579,87.90607230798958,0.8536726355552673,False,False,True,False,True,False,-0.010928953418643375
2004-10-20 00:00:00+08:00,0.8753150429266239,0.8801244615141773,0.83203021830585,0.841649055480957,18675000,0.0,0.0,82.2651129339996,87.38165446483755,0.855596399307251,False,False,False,False,False,True,0.06285718409043284
2004-10-21 00:00:00+08:00,0.8416491139076625,0.8416491139076625,0.822411438221982,0.8272208571434021,22575000,0.0,0.0,70.68210498608371,81.54023042460967,0.855596399307251,False,False,False,True,False,True,0.07558130225190418
2004-10-22 00:00:00+08:00,0.8272208571434021,0.8272208571434021,0.8272208571434021,0.8272208571434021,0,0.0,0.0,57.04434319755553,69.99718703921292,0.8560773432254791,False,False,True,True,False,True,0.06395347506744264
2004-10-25 00:00:00+08:00,0.8272208118553769,0.8272208118553769,0.8031736612319946,0.8031736612319946,19560000,0.0,0.0,36.726877219139276,54.81777513425948,0.8503060460090637,False,False,True,True,False,True,0.11976053125042
2004-10-26 00:00:00+08:00,0.7983642425738767,0.8079830798901125,0.7935548239157588,0.8031736612319946,20075000,0.0,0.0,20.709548295754622,38.16025623748311,0.8430919051170349,False,False,True,True,False,True,0.14371270760607988
2004-10-27 00:00:00+08:00,0.8320303362848833,0.860886851901959,0.8320303362848833,0.8560774326324463,48090000,0.0,0.0,24.314579687204446,27.250335067366084,0.8440537989139557,False,True,True,True,False,False,0.050561750814407086
2004-10-28 00:00:00+08:00,0.8705056736644854,0.9234093419423578,0.8705056736644854,0.8945528268814087,108195000,0.0,0.0,48.653225692744,31.225784558567664,0.8488632321357727,True,True,True,True,True,False,0.1075265983818086
2004-10-29 00:00:00+08:00,0.8753151105980969,0.8993622053949691,0.870505634305926,0.8849339485168457,22935000,0.0,0.0,69.07972264351694,47.34917600782177,0.8503060698509216,True,False,True,False,True,False,0.14130427664240958
2004-11-01 00:00:00+08:00,0.8753151105980969,0.8849339485168457,0.870505634305926,0.8849339485168457,4610000,0.0,0.0,72.839527516401,63.52415861755395,0.8503060698509216,False,False,False,False,True,False,0.07065213291440377
2004-11-02 00:00:00+08:00,0.8849339700487575,0.9234093226599223,0.8801245509723619,0.9185999035835266,37255000,0.0,0.0,79.01235257928977,73.64386757973587,0.8541536152362823,False,False,False,False,True,False,0.0994761701680908
2004-11-03 00:00:00+08:00,0.9041715264320372,0.9137903633090605,0.8897432711165024,0.9041715264320374,21795000,0.0,0.0,83.95059120909009,78.60082376826024,0.8604058623313904,False,False,False,False,True,False,0.17021278482089966
2004-11-04 00:00:00+08:00,0.9041715348923092,0.9041715348923092,0.8512678742408751,0.8512678742408752,34965000,0.0,0.0,75.30859328002448,79.42384568946807,0.8628105640411377,False,False,False,False,False,True,0.2316384353455515
2004-11-05 00:00:00+08:00,0.870505610616212,0.8801245056059912,0.8560773541307355,0.8656961917877197,22260000,0.0,0.0,61.728341420793775,73.66250863663608,0.8666580975055694,False,False,False,True,False,True,0.18888886083376463
2004-11-08 00:00:00+08:00,0.8656961917877198,0.870505610616212,0.8560773541307355,0.8656961917877197,12465000,0.0,0.0,51.8518182600988,62.962917653638975,0.872910350561142,False,False,True,True,False,True,0.23333318057869673
2004-11-09 00:00:00+08:00,0.8753150701522827,0.8945527451008625,0.8705055940823441,0.8753150701522827,24255000,0.0,0.0,58.024673923717096,57.20161120153651,0.8801244914531707,False,False,True,True,True,True,0.30769207196958787
2004-11-10 00:00:00+08:00,0.8897432867762368,0.8897432867762368,0.8753150312067606,0.8801244497299194,10645000,0.0,0.0,61.728372021523306,57.20162140177968,0.8825291931629181,False,False,True,False,True,True,0.3224046936735078
2004-11-11 00:00:00+08:00,0.8801245056059912,0.8801245056059912,0.8656961917877198,0.8656961917877197,11540000,0.0,0.0,61.728372021523306,60.49380598892119,0.8796435296535492,False,False,False,False,True,True,0.3111111742101257
2004-11-12 00:00:00+08:00,0.8897433280944824,0.8993621655874832,0.8753150718549811,0.8897433280944824,32650000,0.0,0.0,65.43207011932951,62.962938054125324,0.8801244676113129,False,False,False,False,True,False,0.31891904992894216
2004-11-15 00:00:00+08:00,0.8897434077045838,0.9185999227655329,0.8897434077045838,0.8945528268814087,59820000,0.0,0.0,66.01688376988655,64.39244197024641,0.8810863554477691,False,False,False,False,True,False,0.3655911661245778
2004-11-16 00:00:00+08:00,0.889743368528916,0.8993622064590454,0.8801245305987866,0.8993622064590454,31800000,0.0,0.0,69.72060487321522,67.05651958747704,0.879162585735321,False,False,False,False,True,False,0.28342269192383096
2004-11-17 00:00:00+08:00,0.894552629755796,0.9907410494287975,0.894552629755796,0.9715033769607544,143400000,0.0,0.0,73.764887782581,69.83412547522755,0.8858957707881927,False,False,False,False,True,False,0.16831686543282576
2004-11-18 00:00:00+08:00,0.9715035482678123,1.00997889998833,0.8993622064590454,0.8993622064590454,157915000,0.0,0.0,61.05889280279738,68.18146181953117,0.8907052040100097,False,False,False,False,False,False,0.18716564809265673
2004-11-19 00:00:00+08:00,0.9041715930016853,0.947456419467926,0.8993621742090802,0.947456419467926,63425000,0.0,0.0,59.038690752415874,64.62082377926471,0.8988812267780304,False,False,False,True,False,False,0.12690337591676226
2004-11-22 00:00:00+08:00,0.9474562695011983,1.0099787039087933,0.9378374334384914,0.9811221957206726,60730000,0.0,0.0,57.57575182819638,59.22444512780317,0.9104238271713256,False,False,True,True,False,False,0.12745107022045274
2004-11-23 00:00:00+08:00,0.981122270842649,1.058073079901798,0.981122270842649,1.0388354063034058,48910000,0.0,0.0,77.70728586221686,64.773909480943,0.926775860786438,False,False,True,True,True,False,0.064814876842553
2004-11-24 00:00:00+08:00,1.0484542326899653,1.0484542326899653,0.9907410978023818,1.0099787712097168,31350000,0.0,0.0,82.9020670869577,72.72836825912361,0.9397612929344177,False,False,True,False,True,False,0.0857143377580887
2004-11-25 00:00:00+08:00,1.0003599345060494,1.0292165592826303,0.9811222610987143,1.0099787712097168,29065000,0.0,0.0,81.02618301624591,80.54517865514012,0.9541895508766174,False,False,False,False,True,False,0.10476210564531563
2004-11-26 00:00:00+08:00,0.9907410342719041,1.0676918376324138,0.9907410342719041,1.0484541654586792,49240000,0.0,0.0,80.95235320296646,81.62686776872332,0.9700606346130372,False,False,False,False,False,False,0.07339463009582463
2004-11-29 00:00:00+08:00,1.058072943052096,1.1446425777136437,1.058072943052096,1.1157859563827515,58280000,0.0,0.0,85.44058805551134,82.47304142490786,0.9921839475631714,False,False,False,True,True,False,-0.01724123120480153
2004-11-30 00:00:00+08:00,1.1061675528054429,1.1638807033396588,1.1061675528054429,1.135024070739746,20400000,0.0,0.0,90.1512966208345,85.51474595977072,1.0157501339912414,False,False,True,False,True,False,-0.05084762993801726
2004-12-01 00:00:00+08:00,1.1350239505240314,1.1350239505240314,1.096548597353399,1.1061674356460571,22470000,0.0,0.0,86.65921541214753,87.41703336283108,1.0292165398597717,False,False,False,False,False,False,-0.017391435637193715
2004-12-02 00:00:00+08:00,1.1446429099304567,1.1734994249709898,1.12540511857117,1.1638805866241455,36315000,0.0,0.0,89.01460809756628,88.60837337684939,1.0556683778762816,False,False,False,True,True,False,-0.07438041033224077
2004-12-03 00:00:00+08:00,1.1831180902614862,1.2215934380210205,1.125404953956604,1.125404953956604,28845000,0.0,0.0,82.8507448713994,86.17485612703769,1.0734632313251495,False,False,True,False,False,False,-0.14529900343929852
2004-12-06 00:00:00+08:00,1.135024070739746,1.1542618640282243,1.1254052314283116,1.135024070739746,4615000,0.0,0.0,80.69392480042819,84.18642592313124,1.0888534188270569,False,False,False,True,False,False,-0.15677968237857284
2004-12-07 00:00:00+08:00,1.1350237801281935,1.1350237801281935,1.0484542484905515,1.0676919221878052,52670000,0.0,0.0,65.8664200279528,76.47036323326007,1.0917390704154968,False,False,True,True,False,True,-0.10360344819693598
2004-12-08 00:00:00+08:00,1.0676919167009944,1.0676919167009944,1.0388354063034058,1.0388354063034058,22775000,0.0,0.0,56.35062440012359,67.63698974283481,1.0946247339248658,False,False,True,True,False,True,-0.0787036421195473
2004-12-09 00:00:00+08:00,1.0580730015455464,1.0676918376324138,1.0388353293718118,1.0484541654586792,19700000,0.0,0.0,44.83514259597831,55.68406234135151,1.098472273349762,False,False,True,True,False,True,-0.10550442023697693
