Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,STOCHk,STOCHd,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,MFI,MFI_larger_than_3days_average,profit_after_10_days,profit_after_20_days,k_larger_d,d_larger_k_1_days_before
2001-01-04 00:00:00+08:00,8.517652263075231,8.685134379315766,8.421948848583572,8.613356590270996,16002800,0.0,0.0,58.518244612331046,54.59671912293937,8.180865991977726,8.447069787979126,8.713273583980527,6.3028672115443065,0.812329885579458,75.30609616155499,True,0.008333353187331447,0.06666642273683823,True,True
2001-04-11 00:00:00+08:00,5.981497611752865,6.388239631892881,5.909719822952652,6.292535305023193,13974000,0.0,0.0,40.46405842709044,32.29496103369267,5.652984997039716,6.169315814971924,6.685646632904132,16.738673571521737,0.6193222307984023,48.548927446529746,True,0.08745253075940775,0.09519218768451307,True,True
2001-04-20 00:00:00+08:00,6.723204032452856,6.914611791297996,6.675351864565525,6.842833995819092,9992000,0.0,0.0,84.4096797450547,82.61880553025425,5.6581321298019525,6.27937548160553,6.900618833409107,19.78678783020428,0.9534925907679691,80.24159228423704,True,-0.010676245366707877,-1.078741074075933e-07,True,True
2001-04-27 00:00:00+08:00,6.745426472758741,6.8184814453125,6.696722848074777,6.8184814453125,2508000,0.0,0.0,87.72224576858393,84.89588990448897,5.737897063169201,6.430858612060547,7.123820160951893,21.55113619172885,0.779685672222436,84.84874178853808,True,0.014285603686779466,0.09642845908159561,True,True
2001-06-05 00:00:00+08:00,6.891534755983104,7.135051891734762,6.891534755983104,7.061996936798096,5892000,0.0,0.0,27.31816229660323,25.466216892356375,6.588728824944511,7.019382119178772,7.450035413413033,12.270404628852015,0.5494769437385781,64.33807201741489,True,-0.03448246867514729,-0.02758605174244862,True,True
2001-06-22 00:00:00+08:00,6.818480704502129,6.818480704502129,6.7454257398856035,6.794128894805908,1426000,0.0,0.0,11.538489998985847,7.370396436479903,6.605921740779773,7.007206439971924,7.408491139164075,11.453485854307402,0.2345057691023677,53.81897527798698,True,-0.05734745869355414,-0.1612903411277027,True,True
2001-07-02 00:00:00+08:00,6.769777297973633,6.769777297973633,6.769777297973633,6.769777297973633,0,0.0,0.0,15.384612769460501,12.820563004671667,6.508791319563144,6.919540429115296,7.330289538667447,11.872150000709457,0.31769512378863957,44.31722317701199,True,-0.09352505755145352,-0.15827337572087893,True,True
2001-07-20 00:00:00+08:00,5.52783979208916,5.698301527697081,5.47913617364568,5.673949718475342,3940000,0.0,0.0,9.024180402443838,8.348797068284904,5.497315305463149,6.316835808753967,7.136356312044785,25.947183941526983,0.10776692730865779,18.576986878156156,True,0.03433475500374842,0.030042893243144478,True,True
2001-07-30 00:00:00+08:00,5.6495986359132,5.698301792144775,5.625246825561337,5.698301792144775,1781000,0.0,0.0,24.99978942839168,23.387799510860464,5.304571234346451,6.000263333320618,6.6959554322947845,23.188718905413857,0.2829775976893371,25.29697094848452,True,-0.008546966349112839,-0.05128181212993367,True,True
2001-09-13 00:00:00+08:00,3.9449773059712885,4.188494412155392,3.9449773059712885,4.164142608642578,17620200,0.0,0.0,14.77901726798332,13.834382392320464,3.8484332371138916,4.948268795013428,6.048104352912965,44.45334736091482,0.14352571584957097,21.72015106944194,True,0.10526363216600353,0.2789394052140741,True,True
2001-09-19 00:00:00+08:00,3.969331485060018,4.407662868499756,3.969331485060018,4.407662868499756,8296100,0.0,0.0,31.010932460012807,24.87154571302744,3.677676954754711,4.617085492610931,5.556494030467151,40.69270709236926,0.3885348516263815,43.05259926071721,True,0.0883973002322561,0.14146221387463392,True,True
2001-09-26 00:00:00+08:00,4.334604740142823,4.358956546104268,4.310253398653444,4.334604740142822,2782500,0.0,0.0,50.348844191668775,39.83538631691704,3.7296377703538663,4.3516517043113705,4.973665638268875,28.58748706111971,0.48629695957123614,52.630725216779,True,0.17768658950332025,0.2059964002325428,True,True
2001-10-11 00:00:00+08:00,5.104804715278554,5.325686071123922,5.055720333619,5.301143646240234,7155000,0.0,0.0,91.20767339513195,86.50415112485184,3.673862432141121,4.536093676090241,5.398324920039361,38.016465510575436,0.9436454695413119,83.20549811746673,True,-0.01851824866892172,-0.013888960555233225,True,True
2001-11-14 00:00:00+08:00,5.129347140162242,5.325686071123922,5.129347140162242,5.301143646240234,6401200,0.0,0.0,47.93647164493759,47.63370074651357,4.793307062488416,5.101124715805054,5.408942369121692,12.068618999371346,0.8248984070277315,36.530156106035925,True,0.08333371248923464,0.1388890173118009,True,True
2001-11-26 00:00:00+08:00,5.644736289978027,5.816532799090055,5.620193864660905,5.7674479484558105,5742100,0.0,0.0,65.74065686915411,62.03696414061228,4.8529271303614125,5.360046148300171,5.867165166238929,18.92218850017106,0.9016826284799667,70.02131092643648,True,0.07234044136874827,-0.012765792092162066,True,True
2002-01-21 00:00:00+08:00,6.160127366248592,6.184669799601769,6.061958100943861,6.111042499542236,1462000,0.0,0.0,53.33351460384529,48.76556268573869,5.592309590926671,5.98587543964386,6.379441288361049,13.14981752245097,0.6590166681209167,73.22237532092619,True,-0.1004016972449759,-0.09638549530345739,True,True
2002-02-07 00:00:00+08:00,5.3993128798245245,5.448397729611512,5.350228030037537,5.423855304718018,5362000,0.0,0.0,13.157949051128748,10.550720496315549,5.222043271544619,5.796899676322937,6.371756081101255,19.833236277187336,0.17553256038890563,15.230578014392778,True,0.04072432221712684,0.09049786087364524,True,True
2002-03-01 00:00:00+08:00,5.374771774172695,5.448399066925049,5.325687380445727,5.448399066925049,6241000,0.0,0.0,28.571565772277253,22.7182154916599,5.279041666871214,5.439808702468872,5.60057573806653,5.910760631148426,0.526716809276983,48.61628919062057,True,0.14864872317169692,0.09008997891760467,True,True
2002-03-14 00:00:00+08:00,6.13558526132621,6.28283940121964,6.037415990766592,6.258296966552734,16070300,0.0,0.0,94.01735713262836,87.40052884538926,5.12740431029391,5.606696963310242,6.085989616326573,17.09714850482496,1.179751712384677,74.40352201662236,True,-0.04705909351240322,-0.031126359683533115,True,True
2002-03-19 00:00:00+08:00,6.2582954390601,6.282837867736816,6.209210581706668,6.282837867736816,3224400,0.0,0.0,92.4998639624523,92.11677706394039,5.0678982419519,5.706093382835388,6.344288523718877,22.368899282414684,0.9518559042168584,74.83747101478374,True,-0.04687499288482617,-0.02294706388390032,True,True
2002-03-29 00:00:00+08:00,5.939245223999023,5.939245223999023,5.939245223999023,5.939245223999023,0,0.0,0.0,31.883840442854346,30.16321071023646,5.424236854974808,5.8999778747558596,6.375718894536911,16.126874706313632,0.5412696694319482,65.67382860042022,True,0.03357665288426799,0.16013703599629503,True,True
2002-04-18 00:00:00+08:00,6.2889991806466,6.464389306636967,6.2889991806466,6.439333915710449,6906600,0.0,0.0,91.74957807016584,89.95596064001462,5.712359594109303,6.019038820266724,6.325718046424145,10.190305638993394,1.1852356788392062,71.03993350844176,True,0.13229593563189884,0.13618678059418526,True,True
2002-04-30 00:00:00+08:00,6.765058671480387,7.015616400053734,6.740002803042863,6.990560531616211,3901000,0.0,0.0,83.72096014333273,82.68733331220331,5.653116340585925,6.3790202140808105,7.1049240875756965,22.75910246819889,0.9212267903952084,76.43695505187155,True,0.014336977646062952,0.02508963342331141,True,True
2002-05-15 00:00:00+08:00,7.140892611452685,7.266171429197469,7.090780893194466,7.241115570068359,3674400,0.0,0.0,47.47464892339136,46.27946000049301,6.467640209327627,6.973021554946899,7.478402900566172,14.495332952491388,0.7652393261497902,58.31889670614261,True,-0.03114143622346817,-0.051902724224931425,True,True
2002-05-27 00:00:00+08:00,7.140894907959426,7.1910066423335435,7.115839040772367,7.165950775146484,2494000,0.0,0.0,47.786143448799784,42.990770467051284,6.930937129641855,7.15843436717987,7.385931604717886,6.356061280132687,0.5165197785431529,55.278606522295604,True,-0.03496492700867868,-0.08391613648543103,True,True
2002-05-31 00:00:00+08:00,6.890338065759721,7.090784072875977,6.890338065759721,7.090784072875977,8024000,0.0,0.0,20.899427992364732,19.841205990972437,6.870409685208853,7.1195978879928585,7.368786090776864,7.000063955978738,0.4421846323482305,56.479748070333535,True,-0.07420481847252752,-0.08833928093158643,True,True
2002-06-18 00:00:00+08:00,6.414277516439292,6.414277516439292,6.3391099161730535,6.364165782928467,2843000,0.0,0.0,7.347938891948805,4.89909457170286,6.332646314108087,6.860271167755127,7.387896021402168,15.38204076034196,0.02986920404005967,30.671670340462676,True,0.003937246565180993,0.003937240154307154,True,True
2002-07-01 00:00:00+08:00,6.439333915710449,6.439333915710449,6.439333915710449,6.439333915710449,0,0.0,0.0,29.395517804500543,25.471802124880465,6.051873857360459,6.57588791847229,7.099901979584121,15.93743894690864,0.36970387543408073,35.07422133399164,True,-0.003890921770087499,-0.14396892421769883,True,True
2002-07-30 00:00:00+08:00,5.612491676353377,5.737770510548322,5.587435813934223,5.68765926361084,5530000,0.0,0.0,13.350211513316353,7.795446794443198,5.2007278379196915,6.112356066703796,7.023984295487901,29.829028899349364,0.26706688665213835,18.21891394659161,True,-0.06167398503641336,-0.06607877674816863,True,True
2002-08-07 00:00:00+08:00,5.0111557294085225,5.286769390106201,5.0111557294085225,5.286769390106201,6516100,0.0,0.0,14.491680979967228,12.917306258602707,4.940922289660934,5.730255365371704,6.519588441082474,27.549664906061953,0.2190755151960676,34.12389922049291,True,0.02369650651496921,-0.04739347830709339,True,True
2002-09-02 00:00:00+08:00,5.111379137395004,5.111379137395004,5.036211986894039,5.086323261260986,1187100,0.0,0.0,42.857281920792786,42.32819705361965,4.925579044451672,5.207842898368836,5.490106752286,10.839952718449812,0.2847410580181626,54.30897684728728,True,-0.0664231678540311,-0.061457365864323044,True,True
2002-09-17 00:00:00+08:00,4.596926781463194,4.798989295959473,4.596926781463194,4.798989295959473,3950400,0.0,0.0,20.195808138640064,15.46633522907623,4.624494723417297,5.051254391670227,5.478014059923157,16.897175836428996,0.20444126463088932,33.36496219548531,True,-0.005263204960945767,0.026315771923018236,True,True
2002-09-24 00:00:00+08:00,4.5464112922579885,4.6474425579571506,4.4958954185308695,4.596927165985107,3615000,0.0,0.0,22.192206330960534,21.81161178818873,4.4777946529167085,4.872570419311524,5.267346185706339,16.204004557027854,0.1508863045930414,31.120938663803273,True,0.049450275999335776,0.19230763528541264,True,True
2002-10-08 00:00:00+08:00,4.57166813823637,4.824246483091915,4.57166813823637,4.748472690582275,2245000,0.0,0.0,41.66664560114609,36.11112440943847,4.483804341014294,4.720689845085144,4.957575349155994,10.036054553233518,0.5586419283149162,37.79176554860279,True,0.15425563460129793,0.11702171159734989,True,True
2002-10-15 00:00:00+08:00,4.647442089735469,4.925278403732948,4.647442089735469,4.874762535095215,8088600,0.0,0.0,41.666759622885685,38.39289609231019,4.515290477645833,4.6916433572769165,4.867996236908,7.517744474654202,1.0191839742037947,42.325968929316545,True,0.11917112392605063,0.046632214294789295,True,True
2002-10-25 00:00:00+08:00,5.354661518674851,5.506208151930461,5.354661518674851,5.455692768096924,5065900,0.0,0.0,85.47012505252042,82.33623750003294,4.285394441781058,4.9530620098114015,5.620729577841745,26.959790396638553,0.8764079478716564,76.96617247404393,True,-0.032407486469060456,-0.027777877532486336,True,True
2002-11-25 00:00:00+08:00,5.278888607251156,5.3546624183654785,5.278888607251156,5.3546624183654785,2244000,0.0,0.0,64.81482355498885,58.02468719603687,5.016043407713177,5.230898547172546,5.445753686631916,8.214846360402264,0.7880170134732497,57.264577537463126,True,-0.014150961746911855,-0.01886791276687088,True,True
2002-12-11 00:00:00+08:00,5.203115718362195,5.253631114959717,5.203115718362195,5.253631114959717,1315600,0.0,0.0,15.714373813299503,11.481505116159006,5.124899951982819,5.276362657546997,5.427825363111175,5.7411787397719865,0.4249599348479603,63.708360659772886,True,-0.019230938539325445,-0.014423022377794638,True,True
2003-01-02 00:00:00+08:00,4.9505369861126205,5.026310317233467,4.9505369861126205,5.001052379608154,1257100,0.0,0.0,18.412761044979977,11.970922316013391,4.943862801626075,5.155124998092651,5.366387194559227,8.19620073401677,0.13535213336458723,38.54260792204265,True,0.050505136565609524,-0.05050497709347668,True,True
2003-01-10 00:00:00+08:00,5.127340923517699,5.177856792241579,5.076825536548847,5.152598857879639,5491000,0.0,0.0,69.04754164071228,67.4601703871888,4.940832696935889,5.126078271865845,5.311323846795801,7.227574964926492,0.5715822389382887,48.52482373599143,True,-0.024509797619788286,-0.10294140021767882,True,True
2003-01-24 00:00:00+08:00,5.0263097026570565,5.0263097026570565,4.925278446264182,4.975794315338135,851700,0.0,0.0,8.889012226122757,8.888956082804901,4.863240509640846,5.067985367774964,5.272730225909081,8.079930910455966,0.27486357099029224,55.46189490103027,True,-0.07106628132891558,-0.07614206967830561,True,True
2003-02-12 00:00:00+08:00,4.57166813823637,4.748472690582275,4.5464102073998225,4.748472690582275,4461000,0.0,0.0,24.63779096855572,13.933454491704593,4.403472735336183,4.786360454559326,5.16924817378247,15.999117611730119,0.4505236625845261,31.486489178096367,True,-0.026595513487769045,-0.053191327897059035,True,True
2003-02-19 00:00:00+08:00,4.445381526127318,4.521154880523682,4.445381526127318,4.521154880523682,6594000,0.0,0.0,24.814867611159713,18.09734185471717,4.332723960358177,4.653756904602051,4.974789848845925,13.796721694956087,0.29347598672359726,29.873152640598022,True,0.011172740920227572,0.06145206093870754,True,True
2003-03-03 00:00:00+08:00,4.571668546492337,4.647441864013672,4.571668546492337,4.647441864013672,3783100,0.0,0.0,64.58350151888556,61.80576932229004,4.415217013769018,4.572931814193725,4.730646614618433,6.8977542999956025,0.7362176841339548,52.787316923449644,True,0.021739374622717893,-0.05434782646668276,True,True
2003-03-11 00:00:00+08:00,4.218058117675418,4.394862651824951,4.192800189438367,4.394862651824951,2880000,0.0,0.0,24.291690210838397,23.2931571404161,4.310457818279229,4.524941778182983,4.739425738086737,9.480076006188153,0.196762577452406,58.36743197965967,True,0.034482986069975595,0.04903088071310372,True,True
2003-04-18 00:00:00+08:00,4.504362106323242,4.504362106323242,4.504362106323242,4.504362106323242,0,0.0,0.0,55.03892184246115,53.4331607245094,4.27311880503835,4.486370658874511,4.699622512710673,9.506653375343694,0.5421835663444066,62.229009354661905,True,0.07058789609740469,0.09411768201979809,True,True
2003-04-28 00:00:00+08:00,4.133414929515482,4.398377418518066,4.133414929515482,4.398377418518066,9921000,0.0,0.0,27.58991705856467,15.626368229081441,4.19295823149374,4.456124615669251,4.719290999844762,11.811446351842514,0.3902838648406715,43.97674457534053,True,0.18072278194672806,0.21084366557763606,True,True
2003-05-12 00:00:00+08:00,4.928301956309158,5.19326442164432,4.928301956309158,5.1667680740356445,15744700,0.0,0.0,92.92111583927253,90.87375242126558,4.115174786655148,4.6090222835540775,5.102869780453007,21.42959901326914,1.0646943580598067,71.85726058906144,True,0.030769595174125194,0.09743585389430186,True,True
2003-05-22 00:00:00+08:00,5.0342864341188145,5.0342864341188145,4.981293743188314,5.0077900886535645,1522400,0.0,0.0,56.86255126798076,53.71184030301938,4.393603881958466,4.828941011428833,5.264278140899201,18.030335365043346,0.7054144536698713,60.27442368794074,True,0.15343925774369596,0.21164027271222893,True,True
2003-06-03 00:00:00+08:00,5.643700186173397,5.696692880232853,5.51121895640054,5.670196533203125,6828100,0.0,0.0,93.83597879051172,91.384480508671,4.560782466988203,5.137622308731079,5.714462150473955,22.45551763361707,0.9616309293606652,76.55282100657347,True,0.07476636122285522,0.056075115311542995,True,True
2003-06-10 00:00:00+08:00,5.564211645787241,5.882166799125397,5.564211645787241,5.85567045211792,8835400,0.0,0.0,88.05187570974617,85.34751146417858,4.682035703907019,5.324420809745789,5.966805915584558,24.12976467460843,0.9134977893661408,76.71962489524167,True,0.018099424040826224,0.14932122543797557,True,True
2003-06-20 00:00:00+08:00,5.96165594847306,6.094137191772461,5.908663249002965,6.094137191772461,5385100,0.0,0.0,72.75604392070899,70.07689240909629,5.236998826014578,5.749685955047608,6.262373084080637,17.833569799858196,0.835927329962932,71.93031275312586,True,-0.02173912648530708,0.08695642648406943,True,True
2003-07-07 00:00:00+08:00,5.988151966410281,6.359099326019596,5.988151966410281,6.3326029777526855,13078700,0.0,0.0,52.531824878194875,33.7499088966381,5.705291976713141,5.970929574966431,6.23656717321972,8.897696578669928,1.1807647056825774,69.00631331742318,True,0.0627614930709546,0.1046023930828756,True,True
2003-07-30 00:00:00+08:00,6.4915803527832034,6.624061584472656,6.4915803527832034,6.624061584472656,2178200,0.0,0.0,60.41661009531166,48.90877671041784,6.013405116144305,6.451836061477661,6.890267006811017,13.590889202877303,0.6964112305805026,54.17280334435669,True,0.12000001357963316,0.1319999394345541,True,True
2003-08-11 00:00:00+08:00,7.074496863249806,7.3129629417622874,7.0480005199982605,7.286466598510742,5858300,0.0,0.0,87.6644115234592,78.52694419217562,6.205393087845813,6.7088498830795285,7.212306678313244,15.00873634103782,1.0736507292180573,71.64334795829916,True,0.040000171148568686,0.14060462443312707,True,True
2003-10-06 00:00:00+08:00,9.142075502939923,9.195694921041236,9.088457107543945,9.088457107543945,9685900,0.0,0.0,83.3424519408244,79.03410034584181,7.813791426484291,8.528135919570923,9.242480412657555,16.752652627107118,0.8921925579295182,77.80366055009623,True,0.0029498073634230673,0.008849585380303629,True,True
2003-10-13 00:00:00+08:00,8.873980029265857,8.90079025146417,8.820361630280042,8.84717082977295,2789400,0.0,0.0,64.20792895666732,63.37588922144218,8.019596925870388,8.671567487716676,9.323538049562963,15.03697140729879,0.6346712200923537,67.96341582531868,True,0.0030302567915483137,0.03030296897096736,True,True
2003-10-28 00:00:00+08:00,8.900790174189405,9.088457637126684,8.900790174189405,9.061647415161133,2854000,0.0,0.0,43.47816069887116,41.06265086985593,8.625365991980612,8.912853860855103,9.200341729729594,6.45108454290104,0.7587823181697259,53.14483476827364,True,-0.002958425212396438,-0.10946758929230234,True,True
2003-11-25 00:00:00+08:00,8.04288101196289,8.06969071760662,7.962452406384303,8.04288101196289,4051100,0.0,0.0,13.714357473684567,12.079435350337151,7.585913565079879,8.600522089004517,9.615130612929157,23.594114715937597,0.22519397191509977,13.283212448894584,True,0.10333349655015396,0.11999991864602427,True,True
2003-12-09 00:00:00+08:00,8.84717082977295,8.873980029265857,8.820361630280042,8.84717082977295,3175000,0.0,0.0,78.90079531351013,78.33435883872956,7.638842091754807,8.376661539077759,9.11448098640071,17.61607399035925,0.8188512395562021,76.51975489770342,True,0.01818154666617529,0.12727258616022907,True,True
2003-12-31 00:00:00+08:00,8.87398092762411,9.034839208982273,8.87398092762411,9.008028984069824,2879500,0.0,0.0,58.33333478846257,55.092507703861735,8.626070542140585,8.851191568374634,9.076312594608684,5.08679593013009,0.8483402201892332,58.728059768917575,True,0.1339283983852173,0.2857137379053392,True,True
2004-01-19 00:00:00+08:00,10.268079229572457,10.321698647868686,10.214459811276226,10.294889450073242,3882000,0.0,0.0,89.18136001546002,87.45622472427829,8.427207534636,9.581753396987915,10.73629925933983,24.098843176549583,0.8088383390992384,84.25027256812615,True,1.9813837248739628e-07,0.06249977787378553,True,True
2004-03-01 00:00:00+08:00,11.099178314208984,11.233226356541433,10.991939471260864,11.099178314208984,6463000,0.0,0.0,75.43878820577827,70.03430169370864,10.134773974161945,10.770759296417236,11.406744618672526,11.809479810153098,0.75819701044918,73.71522358332349,True,-0.004831145001304071,-0.10708011278101161,True,True
2004-03-05 00:00:00+08:00,11.09917733365139,11.260034561157227,11.04555791691434,11.260034561157227,7914400,0.0,0.0,64.62225219021083,60.55030953005835,10.470371814715413,10.915531015396118,11.360690216076822,8.15643691640502,0.886944204718581,69.94393483054093,True,-0.023809642460974653,-0.1224324611914065,True,True
2004-03-30 00:00:00+08:00,9.706031066853217,9.969145691675063,9.676795365054351,9.852206230163574,5377500,0.0,0.0,9.166741050832487,7.025909873486955,9.725517146038344,10.719306135177613,11.713095124316881,18.54203950529867,0.06374043459414706,36.37548341459622,True,0.026706217028977467,-0.04451049722734253,True,True
2004-04-23 00:00:00+08:00,9.004389728191274,9.355210338947398,9.004389728191274,9.179800033569336,5832000,0.0,0.0,12.752705349698077,9.59236274348931,8.995680045974778,9.647561311721802,10.299442577468826,13.51390770546308,0.1412220271306352,37.36004739191901,True,0.0700635753797524,-0.012738870688122943,True,True
2004-05-04 00:00:00+08:00,9.238269282200575,9.53061901479797,9.238269282200575,9.472149848937988,5183800,0.0,0.0,47.919440500071346,35.411906940052866,8.786541650150122,9.466304111480714,10.146066572811305,14.361728787186905,0.5042998383919524,52.343361959303735,True,-0.09876534757566474,3.9113991970857705e-08,True,True
2004-05-20 00:00:00+08:00,8.887448564745757,9.209033990212468,8.712038281980831,8.858213424682617,6548000,0.0,0.0,23.33337261318385,16.23615046579618,8.564096874047845,9.229499816894531,9.894902759741218,14.419046666617213,0.22100634945834532,52.43443962588062,True,0.07260739599887649,0.03630367169762673,True,True
2004-06-24 00:00:00+08:00,8.68280506238306,8.975155393673884,8.68280506238306,8.916685104370117,4975300,0.0,0.0,13.793081107097109,6.430111026268404,8.640185824955525,9.128638553619385,9.617091282283246,10.701546036570708,0.28303586323587854,36.15247557089473,True,0.10163897827054064,0.11475402250994819,True,True
2004-07-07 00:00:00+08:00,9.38444503843364,9.881440816734449,9.38444503843364,9.852206230163574,9257800,0.0,0.0,94.86977847426728,92.73184145619346,8.567786387821533,9.144717979431153,9.721649571040773,12.617810476108483,1.1131474346538663,68.76217672221009,True,0.014836900464389425,-0.047477923778746725,True,True
2004-08-03 00:00:00+08:00,9.32597541809082,9.355210562621815,9.296740273559827,9.32597541809082,5384000,0.0,0.0,6.172855708885784,4.320973619926664,9.288426642014176,9.692875146865845,10.097323651717513,8.345274208601465,0.04641972417528778,51.63990911306884,True,-0.0156740049129798,0.0721004490275593,True,True
2004-08-17 00:00:00+08:00,9.062860015855291,9.179800033569336,9.033624872023283,9.179800033569336,2493300,0.0,0.0,14.166723903130048,12.004879526857458,8.855800495061597,9.403448438644409,9.95109638222722,11.6478108463316,0.29581005672008487,36.40931472103514,True,0.08917213847713056,0.17822441920696203,True,True
2004-09-01 00:00:00+08:00,9.998379949656004,10.17378967420716,9.998379949656004,10.14455509185791,5071300,0.0,0.0,85.36594041119459,81.57191334907816,8.671260510324759,9.45022439956665,10.229188288808542,16.485616770700428,0.9456757892634797,79.03568157973787,True,0.06617430888322655,0.05140750922904858,True,True
2004-09-16 00:00:00+08:00,10.725983654011618,11.085514068603516,10.725983654011618,11.085514068603516,6764100,0.0,0.0,84.2311562953186,81.6088371306368,9.168046946996169,10.313353300094604,11.45865965319304,22.210164236067225,0.8370979155140277,80.78231141393675,True,-0.02432435213644095,-0.027027138792453057,True,True
2004-09-29 00:00:00+08:00,10.666061401367188,10.666061401367188,10.666061401367188,10.666061401367188,0,0.0,0.0,23.333233691008342,22.95439868369333,10.364955752844685,10.817962694168092,11.270969635491499,8.375087881706612,0.33234109795631156,42.69150286599736,True,0.016853896254389322,-0.022472002343806245,True,True
2004-10-04 00:00:00+08:00,10.785905580262881,11.085514068603516,10.785905580262881,11.085514068603516,5447000,0.0,0.0,34.44447804496918,24.814810746551274,10.455665579476591,10.85781102180481,11.25995646413303,7.407486490981012,0.7831103163577082,56.57232667038996,True,-0.03783786583593589,-0.04594604406536681,True,True
2004-11-19 00:00:00+08:00,11.864494507669932,12.074220657348633,11.864494507669932,12.074220657348633,11294200,0.0,0.0,96.45394950040453,91.70173030380823,10.002554615267782,11.072030639648437,12.141506664029093,19.318516344254157,0.9685425361828818,91.1248355495827,True,-0.007444219831240385,0.0,True,True
