Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,5_days_high,5_days_low,10_days_high,10_days_low,50_days_high,50_days_low,100_days_high,100_days_low,250_days_high,250_days_low,next_10_days_hign,profit
2021-06-16 00:00:00+08:00,148.7431456097798,150.25036505266198,147.98955026224857,150.15615844726562,1205909,0.0,0.0,153.07640264375598,147.98955026224857,154.96040109272857,147.98955026224857,,,,,,,148.64894104003906,-0.010037666272315381
2021-06-17 00:00:00+08:00,148.46054221879388,149.4025506989286,148.27212902363996,148.64894104003906,942843,0.0,0.0,152.04018814645931,147.98955026224857,153.07640264375598,147.98955026224857,,,,,,,147.23593139648438,-0.009505682540813317
2021-06-18 00:00:00+08:00,146.01131747193793,149.02574179657677,146.01131747193793,147.23593139648438,2151396,0.0,0.0,150.62716128846068,146.01131747193793,153.07640264375598,146.01131747193793,,,,,,,147.80113220214844,0.0038387423525176145
2021-06-21 00:00:00+08:00,145.8229228479821,145.8229228479821,141.86648990953762,142.4316864013672,3189806,0.0,0.0,150.43875840189133,141.86648990953762,153.07640264375598,141.86648990953762,,,,,,,148.1779327392578,0.04034387630360506
2021-06-22 00:00:00+08:00,141.77230358958482,144.59832957475928,141.77230358958482,142.99691772460938,1378124,0.0,0.0,150.25036505266198,141.77230358958482,153.07640264375598,141.77230358958482,157.03282485875116,139.22083180244806,,,,,148.1779327392578,0.036231655178933966
2021-06-23 00:00:00+08:00,142.90269693951484,145.54032380559568,142.80850470702876,144.97511291503906,1477075,0.0,0.0,149.4025506989286,141.77230358958482,153.07640264375598,141.77230358958482,157.03282485875116,139.22083180244806,,,,,148.1779327392578,0.022092204377835004
2021-06-24 00:00:00+08:00,144.31570979199637,146.48233237391668,144.2215175595103,144.97511291503906,1250475,0.0,0.0,149.02574179657677,141.77230358958482,152.04018814645931,141.77230358958482,157.03282485875116,139.22083180244806,,,,,148.1779327392578,0.022092204377835004
2021-06-25 00:00:00+08:00,144.5040986177882,146.48232222374975,144.3156997919607,145.54031372070312,856718,0.0,0.0,146.48233237391668,141.77230358958482,150.62716128846068,141.77230358958482,157.03282485875116,139.22083180244806,,,,,148.1779327392578,0.018122944434600913
2021-06-28 00:00:00+08:00,145.5403217671385,146.57653692734226,144.5983132120114,146.48233032226562,785905,0.0,0.0,146.57653692734226,141.77230358958482,150.43875840189133,141.77230358958482,157.03282485875116,139.22083180244806,,,,,148.1779327392578,0.01157547407432562
2021-06-29 00:00:00+08:00,146.0113067626953,146.38810438542296,144.97509173933236,146.0113067626953,1480341,0.0,0.0,146.57653692734226,142.80850470702876,150.25036505266198,141.77230358958482,157.03282485875116,139.22083180244806,,,,,148.1779327392578,0.014838754782763544
2021-06-30 00:00:00+08:00,146.01130793297625,147.42432059039214,145.06929949469898,146.1055145263672,1637051,0.0,0.0,147.42432059039214,144.2215175595103,149.4025506989286,141.77230358958482,157.03282485875116,139.22083180244806,,,,,148.1779327392578,0.014184394200375115
2021-07-02 00:00:00+08:00,148.17795004330634,148.17795004330634,145.06931890624762,146.6707305908203,1298059,0.0,0.0,148.17795004330634,144.3156997919607,149.02574179657677,141.77230358958482,157.03282485875116,139.22083180244806,,,,,148.1779327392578,0.01027609354890492
2021-07-05 00:00:00+08:00,144.40991012779324,148.55474189886385,144.40991012779324,147.80113220214844,1214511,0.0,0.0,148.55474189886385,144.40991012779324,148.55474189886385,141.77230358958482,157.03282485875116,139.22083180244806,,,,,148.1779327392578,0.002549375173892598
2021-07-06 00:00:00+08:00,146.95331887386067,148.1779327392578,146.01131041954105,148.1779327392578,850487,0.0,0.0,148.55474189886385,144.40991012779324,148.55474189886385,141.77230358958482,157.03282485875116,139.22083180244806,,,,,146.1055145263672,-0.013986011105562987
2021-07-07 00:00:00+08:00,147.80111703151354,147.89532362414943,144.12728990124117,146.0113067626953,1927281,0.0,0.0,148.55474189886385,144.12728990124117,148.55474189886385,142.80850470702876,157.03282485875116,139.40797222392214,,,,,146.1055145263672,0.0006452086880161003
2021-07-08 00:00:00+08:00,146.57653080521484,146.57653080521484,143.56209205558565,144.03309631347656,1541055,0.0,0.0,148.55474189886385,143.56209205558565,148.55474189886385,143.56209205558565,157.03282485875116,139.40797222392214,,,,,146.1055145263672,0.014388486160015417
2021-07-09 00:00:00+08:00,144.1272847159964,145.25769191741884,143.37367512374567,143.65628051757812,1260876,0.0,0.0,148.55474189886385,143.37367512374567,148.55474189886385,143.37367512374567,157.03282485875116,139.40797222392214,,,,,146.1055145263672,0.017049265092794662
2021-07-12 00:00:00+08:00,143.7504923663798,145.06929842064065,142.80848393507696,144.22149658203125,929184,0.0,0.0,148.1779327392578,142.80848393507696,148.55474189886385,142.80848393507696,157.03282485875116,139.40797222392214,,,,,146.1055145263672,0.013063364262513621
2021-07-13 00:00:00+08:00,144.6925018689513,146.29391333924102,144.22149764981265,146.1055145263672,1397433,0.0,0.0,147.89532362414943,142.80848393507696,148.55474189886385,142.80848393507696,157.03282485875116,139.40797222392214,,,,,145.16351318359375,-0.0064474044379990705
2021-07-14 00:00:00+08:00,145.06930658559804,145.82291624783747,143.37368843903658,145.16351318359375,1296638,0.0,0.0,146.57653080521484,142.80848393507696,148.55474189886385,142.80848393507696,157.03282485875116,139.40797222392214,,,,,144.97511291503906,-0.0012978486426986002
2021-07-15 00:00:00+08:00,144.50410863087856,146.85913005168106,144.03310434671803,144.97511291503906,859650,0.0,0.0,146.85913005168106,142.80848393507696,148.55474189886385,142.80848393507696,157.03282485875116,140.25002650240236,,,,,143.93890380859375,-0.007147496460668877
2021-07-16 00:00:00+08:00,144.97510454960943,145.35191657954084,143.93890380859375,143.93890380859375,995995,0.0,0.0,146.85913005168106,142.80848393507696,148.55474189886385,142.80848393507696,157.03282485875116,141.77230358958482,,,,,142.80848693847656,-0.007853449208008328
2021-07-19 00:00:00+08:00,143.56207690739834,143.84468230709516,141.77226666583132,142.24327087402344,1596084,0.0,0.0,146.85913005168106,141.77226666583132,148.1779327392578,141.77226666583132,157.03282485875116,141.77226666583132,,,,,142.80848693847656,0.003973587368879501
2021-07-20 00:00:00+08:00,140.92449836165684,142.14909809511963,140.54768628112808,140.83029174804688,2062169,0.0,0.0,146.85913005168106,140.54768628112808,147.89532362414943,140.54768628112808,157.03282485875116,140.54768628112808,,,,,142.80848693847656,0.014046659748236462
2021-07-21 00:00:00+08:00,141.4896781470357,142.2432878448366,139.88826652290223,140.64187622070312,1086072,0.0,0.0,146.85913005168106,139.88826652290223,146.85913005168106,139.88826652290223,157.03282485875116,139.88826652290223,,,,,142.80848693847656,0.015405160795590286
2021-07-22 00:00:00+08:00,141.48966532360558,143.1852833965037,140.73605569410552,142.7142791748047,1065731,0.0,0.0,145.35191657954084,139.88826652290223,146.85913005168106,139.88826652290223,157.03282485875116,139.88826652290223,,,,,142.80848693847656,0.0006601144904111795
2021-07-23 00:00:00+08:00,142.43167563483667,142.43167563483667,141.20706176757812,141.20706176757812,701551,0.0,0.0,143.84468230709516,139.88826652290223,146.85913005168106,139.88826652290223,157.03282485875116,139.88826652290223,,,,,142.80848693847656,0.011340970847012787
2021-07-26 00:00:00+08:00,140.83027450671497,143.46790125185674,140.2650636420741,142.33749389648438,1526509,0.0,0.0,143.46790125185674,139.88826652290223,146.85913005168106,139.88826652290223,157.03282485875116,139.88826652290223,,,,,142.80848693847656,0.0033089878787294054
2021-07-27 00:00:00+08:00,142.14906135688642,144.78668774325212,140.6418565460399,141.86647033691406,2788646,0.0,0.0,144.78668774325212,139.88826652290223,146.85913005168106,139.88826652290223,157.03282485875116,139.88826652290223,,,,,142.80848693847656,0.0066401638056218315
2021-07-28 00:00:00+08:00,144.12729302047313,144.12729302047313,141.48966648257172,142.80848693847656,1694289,0.0,0.0,144.78668774325212,140.2650636420741,146.85913005168106,139.88826652290223,157.03282485875116,139.88826652290223,,,,,141.30128479003906,-0.010554009644306497
2021-07-29 00:00:00+08:00,141.48968362831044,142.62009103184877,140.45348283086284,141.30128479003906,1412734,0.0,0.0,144.78668774325212,140.2650636420741,145.35191657954084,139.88826652290223,157.03282485875116,139.88826652290223,,,,,141.30128479003906,0.0
2021-07-30 00:00:00+08:00,140.07664870229766,141.30126251890974,138.66363607710855,140.45346069335938,2538321,0.0,0.0,144.78668774325212,138.66363607710855,144.78668774325212,138.66363607710855,157.03282485875116,138.66363607710855,,,,,141.30128479003906,0.006036334686908662
2021-08-02 00:00:00+08:00,139.5114742655959,142.99690308230154,139.5114742655959,141.30128479003906,1047712,0.0,0.0,144.78668774325212,138.66363607710855,144.78668774325212,138.66363607710855,157.03282485875116,138.66363607710855,,,,,140.83029174804688,-0.0033332537824552733
2021-08-03 00:00:00+08:00,140.3592707872891,140.64187622070312,138.94625799412847,140.64187622070312,1352352,0.0,0.0,144.12729302047313,138.66363607710855,144.78668774325212,138.66363607710855,157.03282485875116,138.66363607710855,,,,,140.83029174804688,0.001339682976413638
2021-08-04 00:00:00+08:00,140.45349404142925,142.2433047087296,140.17088857451049,140.83029174804688,827485,0.0,0.0,142.99690308230154,138.66363607710855,144.78668774325212,138.66363607710855,157.03282485875116,138.66363607710855,,,,,140.17086791992188,-0.004682400497364199
2021-08-05 00:00:00+08:00,139.79404922001805,140.83026427191658,138.94624735857988,139.41725158691406,1614950,0.0,0.0,142.99690308230154,138.66363607710855,144.78668774325212,138.66363607710855,157.03282485875116,138.66363607710855,,,,,140.17086791992188,0.005405474031583536
2021-08-06 00:00:00+08:00,139.88826182545813,140.265059474751,138.00424483117587,138.38104248046875,1361056,0.0,0.0,142.99690308230154,138.00424483117587,144.78668774325212,138.00424483117587,157.03282485875116,138.00424483117587,,,,,140.17086791992188,0.012934036392345742
2021-08-09 00:00:00+08:00,138.19264884413363,140.17087251196412,138.19264884413363,138.94625854492188,1331173,0.0,0.0,142.2433047087296,138.00424483117587,144.78668774325212,138.00424483117587,157.03282485875116,138.00424483117587,,,,,140.17086791992188,0.008813546962864632
2021-08-10 00:00:00+08:00,138.47525284475927,138.94625710613602,137.53324432200583,138.7578582763672,1046038,0.0,0.0,142.2433047087296,137.53324432200583,144.12729302047313,137.53324432200583,155.33718929117865,137.53324432200583,,,,,140.17086791992188,0.010183276544528124
2021-08-11 00:00:00+08:00,138.09844405692792,139.41725013294658,138.09844405692792,139.22885131835938,1591941,0.0,0.0,140.83026427191658,137.53324432200583,142.99690308230154,137.53324432200583,154.96040109272857,137.53324432200583,,,,,140.17086791992188,0.006765958295586981
2021-08-12 00:00:00+08:00,139.22885941827445,140.64187217074561,138.7578551674507,140.17086791992188,1088784,0.0,0.0,140.64187217074561,137.53324432200583,142.99690308230154,137.53324432200583,154.96040109272857,137.53324432200583,,,,,139.98104858398438,-0.0013541996190388275
2021-08-13 00:00:00+08:00,139.3167346394384,140.26575869763494,138.74731441213734,139.98104858398438,585115,1.1,0.0,140.64187217074561,137.53324432200583,142.99690308230154,137.53324432200583,153.07640264375598,137.53324432200583,,,,,139.41163635253906,-0.004067780868948717
2021-08-16 00:00:00+08:00,139.79125468616513,139.88614840885262,138.65242864720437,139.41163635253906,944187,0.0,0.0,140.64187217074561,137.53324432200583,142.2433047087296,137.53324432200583,153.07640264375598,137.53324432200583,,,,,139.22186279296875,-0.0013612461953349435
2021-08-17 00:00:00+08:00,140.26579532194566,140.83520121696438,139.0320608279625,139.22186279296875,1167436,0.0,0.0,140.83520121696438,138.09844405692792,142.2433047087296,137.53324432200583,153.07640264375598,137.53324432200583,,,,,138.27281188964844,-0.006816823768057235
2021-08-18 00:00:00+08:00,139.98105820804005,139.98105820804005,137.70340610415718,138.27281188964844,1929122,0.0,0.0,140.83520121696438,137.70340610415718,140.83520121696438,137.53324432200583,153.07640264375598,137.53324432200583,,,,,136.75437927246094,-0.010981425751284479
2021-08-19 00:00:00+08:00,138.272815120977,138.36772332792293,135.71045282398865,135.9951629638672,1289553,0.0,0.0,140.83520121696438,135.71045282398865,140.83520121696438,135.71045282398865,153.07640264375598,135.71045282398865,,,,,136.75437927246094,0.005582671413066858
2021-08-20 00:00:00+08:00,136.65949800707276,137.41872033663768,135.80538193691314,136.46969604492188,1049420,0.0,0.0,140.83520121696438,135.71045282398865,140.83520121696438,135.71045282398865,152.04018814645931,135.71045282398865,,,,,136.75437927246094,0.002086054529244009
2021-08-23 00:00:00+08:00,137.03907491908907,138.2728091513259,136.4696691448742,136.75437927246094,943720,0.0,0.0,140.83520121696438,135.71045282398865,140.83520121696438,135.71045282398865,150.62716128846068,135.71045282398865,,,,,135.3308563232422,-0.010409340869315865
2021-08-24 00:00:00+08:00,136.09006409629103,136.8492863502999,134.76143601249552,135.3308563232422,1176656,0.0,0.0,139.98105820804005,134.76143601249552,140.83520121696438,134.76143601249552,150.43875840189133,134.76143601249552,,,,,134.1920166015625,-0.008415225859204878
2021-08-25 00:00:00+08:00,135.33085654706773,135.42575027837574,134.0022139801147,134.0971221923828,1037683,0.0,0.0,138.36772332792293,134.0022139801147,140.83520121696438,134.0022139801147,150.25036505266198,134.0022139801147,,,,,134.1920166015625,0.0007076543301469734
2021-08-26 00:00:00+08:00,133.8124105828998,134.09712073565115,133.05318833588285,134.00221252441406,939800,0.0,0.0,138.2728091513259,133.05318833588285,140.83520121696438,133.05318833588285,149.4025506989286,133.05318833588285,,,,,134.1920166015625,0.0014164249498033984
2021-08-27 00:00:00+08:00,133.81240698798422,134.00220892439938,133.14809297005138,133.71749877929688,637997,0.0,0.0,138.2728091513259,133.05318833588285,140.83520121696438,133.05318833588285,149.02574179657677,133.05318833588285,,,,,134.1920166015625,0.003548659125376142
2021-08-30 00:00:00+08:00,133.7175038242705,134.57163429180315,132.86338783769787,134.0971221923828,893843,0.0,0.0,136.8492863502999,132.86338783769787,140.83520121696438,132.86338783769787,148.55474189886385,132.86338783769787,,,,,134.1920166015625,0.0007076543301469734
2021-08-31 00:00:00+08:00,133.71749462498593,133.81240283072466,130.96533043007096,132.10415649414062,2769821,0.0,0.0,135.42575027837574,130.96533043007096,139.98105820804005,130.96533043007096,148.55474189886385,130.96533043007096,,,,,134.1920166015625,0.015804651139152314
2021-09-01 00:00:00+08:00,132.10416624975818,134.76143691612737,131.3449439906584,134.1920166015625,1254242,0.0,0.0,134.76143691612737,130.96533043007096,138.36772332792293,130.96533043007096,148.55474189886385,130.96533043007096,157.03282485875116,130.96533043007096,,,133.2429656982422,-0.007072335056549571
2021-09-02 00:00:00+08:00,133.05316379174045,133.71747770497518,132.38884987850568,133.2429656982422,929175,0.0,0.0,134.76143691612737,130.96533043007096,138.2728091513259,130.96533043007096,148.55474189886385,130.96533043007096,157.03282485875116,130.96533043007096,,,133.0531768798828,-0.0014243815226178112
2021-09-03 00:00:00+08:00,132.388862901301,134.57162124317728,132.388862901301,133.0531768798828,1546670,0.0,0.0,134.76143691612737,130.96533043007096,138.2728091513259,130.96533043007096,148.55474189886385,130.96533043007096,157.03282485875116,130.96533043007096,,,132.95828247070312,-0.0007132066396682575
2021-09-06 00:00:00+08:00,133.0531761923195,133.81239837004338,132.2939540145956,132.95828247070312,1489373,0.0,0.0,134.76143691612737,130.96533043007096,136.8492863502999,130.96533043007096,148.55474189886385,130.96533043007096,157.03282485875116,130.96533043007096,,,132.76846313476562,-0.0014276608603102706
2021-09-07 00:00:00+08:00,132.76845813710074,133.43278655353697,130.6806081337579,131.0602264404297,1631692,0.0,0.0,134.76143691612737,130.6806081337579,135.42575027837574,130.6806081337579,148.55474189886385,130.6806081337579,157.03282485875116,130.6806081337579,,,132.76846313476562,0.013033982473030259
2021-09-08 00:00:00+08:00,130.49081768676768,132.10415580924865,129.54179355813665,132.00926208496094,1730280,0.0,0.0,134.57162124317728,129.54179355813665,134.76143691612737,129.54179355813665,148.55474189886385,129.54179355813665,157.03282485875116,129.54179355813665,,,132.76846313476562,0.0057511195639898885
2021-09-09 00:00:00+08:00,131.724560005708,132.00927015790037,130.68062760798927,131.43984985351562,1098168,0.0,0.0,134.57162124317728,129.54179355813665,134.76143691612737,129.54179355813665,148.55474189886385,129.54179355813665,157.03282485875116,129.54179355813665,,,132.76846313476562,0.010108146674929144
2021-09-10 00:00:00+08:00,131.629637133798,132.95827953572544,131.34492701331655,132.76846313476562,901408,0.0,0.0,133.81239837004338,129.54179355813665,134.76143691612737,129.54179355813665,148.55474189886385,129.54179355813665,157.03282485875116,129.54179355813665,,,132.48379516601562,-0.0021440932735739353
2021-09-13 00:00:00+08:00,132.7684908650008,133.71751514418156,131.3449544462297,132.48379516601562,622163,0.0,0.0,133.71751514418156,129.54179355813665,134.76143691612737,129.54179355813665,148.1779327392578,129.54179355813665,157.03282485875116,129.54179355813665,,,131.25003051757812,-0.009312570242205605
2021-09-14 00:00:00+08:00,132.48376469292953,133.717484387323,130.96532040311888,131.25003051757812,1047148,0.0,0.0,133.71751514418156,129.54179355813665,134.76143691612737,129.54179355813665,147.89532362414943,129.54179355813665,157.03282485875116,129.54179355813665,,,131.0602264404297,-0.0014461259658375266
2021-09-15 00:00:00+08:00,133.33787835662957,133.33787835662957,130.9653182435223,131.0602264404297,1361655,0.0,0.0,133.71751514418156,130.68062760798927,134.57162124317728,129.54179355813665,146.85913005168106,129.54179355813665,157.03282485875116,129.54179355813665,,,130.01629638671875,-0.007965269724186163
2021-09-16 00:00:00+08:00,131.81943631064772,131.81943631064772,129.82649447066697,130.01629638671875,1218324,0.0,0.0,133.71751514418156,129.82649447066697,134.57162124317728,129.54179355813665,146.85913005168106,129.54179355813665,157.03282485875116,129.54179355813665,,,129.63670349121094,-0.0029195793608730127
