Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,STOCHk,STOCHd,profit_after_14_days,volume_avg_3_days,vloume_than_3days_average,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7
2000-01-27 00:00:00+08:00,44.96035717246989,45.94309721995557,44.96035717246989,45.57456970214844,7140986,0.0,0.0,14.814782108575097,14.028049518846982,0.008086627830297805,10970751.333333334,False,True,True,True,False,False,True,False
2000-01-28 00:00:00+08:00,46.68014304933573,46.925828012753286,46.43445808591817,46.55730056762695,11642131,0.0,0.0,29.012266198864037,19.547276805338075,-0.005276302781790468,9546154.0,True,True,True,True,False,False,True,True
2000-01-31 00:00:00+08:00,45.451745754334986,45.574588310427785,44.9603755299638,45.32890319824219,8232734,0.0,0.0,34.87660017667012,26.234549494703085,0.013549683314213903,8760952.0,False,True,True,False,False,False,True,False
2000-02-01 00:00:00+08:00,45.45174360275269,45.69742870330811,45.08321595191956,45.206058502197266,8027696,0.0,0.0,36.111300404161454,33.3333889265652,-0.01086953304279855,9005283.666666666,False,True,False,False,False,False,True,False
2000-02-02 00:00:00+08:00,44.83752657155521,45.94310941852507,44.714684033003,44.96036911010742,9805418,0.0,0.0,26.852191765458258,32.61336411542994,-0.027323018795247112,9300853.666666666,True,False,False,True,False,False,False,True
2000-02-03 00:00:00+08:00,44.8375129699707,45.20604047383348,44.346142964820345,44.8375129699707,10432032,0.0,0.0,23.148351236479566,28.70394780203309,-0.02739733762984465,8688616.0,True,False,True,True,False,True,False,True
2000-02-04 00:00:00+08:00,44.8375129699707,45.20604047383348,44.346142964820345,44.8375129699707,0,0.0,0.0,22.2223562071463,24.07429973636137,-0.00821886253753138,9421715.333333334,False,True,True,True,True,True,False,False
2000-02-07 00:00:00+08:00,44.8375129699707,45.20604047383348,44.346142964820345,44.8375129699707,0,0.0,0.0,23.789218742054967,23.05330872856028,-0.0027392958766471755,6745816.666666667,False,True,True,True,True,True,True,False
2000-02-08 00:00:00+08:00,43.8547722784321,44.22329977657019,43.363402280914656,43.731929779052734,19295358,0.0,0.0,20.756026322003347,22.255867090401537,0.008426966292134852,3477344.0,True,True,True,True,True,False,False,True
2000-02-09 00:00:00+08:00,44.34614618684964,44.960358737914035,43.73193363578524,44.59183120727539,12382961,0.0,0.0,23.916956023573814,22.820733695877376,-0.008264241798159473,6431786.0,True,True,True,True,False,True,True,True
2000-02-10 00:00:00+08:00,43.977609937237496,44.591822366528525,43.977609937237496,44.1004524230957,9652102,0.0,0.0,21.839113218277447,22.170698521284866,0.00835697059299495,10559439.666666666,False,True,True,True,True,False,False,False
2000-02-11 00:00:00+08:00,44.22331453360349,44.960369775830216,43.60910183174789,44.34615707397461,19089385,0.0,0.0,27.586389008780845,24.44748608354403,-0.011080514387354847,13776807.0,True,True,True,True,False,True,True,True
2000-02-14 00:00:00+08:00,43.240561872209824,43.73193189348494,42.503506840297156,42.994876861572266,26168879,0.0,0.0,19.795788816089644,23.073763681049304,0.008571646258327549,13708149.333333334,True,True,True,True,True,False,False,True
2000-02-15 00:00:00+08:00,42.74921293340178,43.24058319700409,42.380685235700035,43.117740631103516,18810191,0.0,0.0,18.304713097455444,21.895630307441973,0.0028483015215146424,18303455.333333332,True,True,True,True,False,True,False,True
2000-02-16 00:00:00+08:00,43.73194835765941,45.94311428585568,43.609105806092956,45.451744079589844,17841441,0.0,0.0,31.631797906187135,23.244099939910736,-0.06756763026523069,21356151.666666668,False,True,True,False,True,True,True,False
2000-02-17 00:00:00+08:00,45.206066992975046,46.31165015312933,45.206066992975046,45.69743728637695,10789190,0.0,0.0,56.05309005444053,35.32986701936103,-0.045698982605610505,20940170.333333332,False,True,False,False,True,False,True,False
2000-02-18 00:00:00+08:00,45.69741047898384,45.94309548155903,44.46898546610793,44.8375129699707,10116832,0.0,0.0,71.48076486620474,53.05521760894413,-0.021917677016036544,15813607.333333334,False,False,False,False,False,False,True,False
2000-02-21 00:00:00+08:00,44.22331953847874,44.71468975557295,43.486264212837426,43.97763442993164,8839331,0.0,0.0,62.49974356592366,63.34453282885631,-0.013966387119015386,12915821.0,False,False,False,False,False,False,False,False
2000-02-22 00:00:00+08:00,43.609073638916016,43.73191609987071,43.24054625605194,43.609073638916016,11567491,0.0,0.0,44.791083467386066,59.59053063317149,-0.004242318436331942,9915117.666666666,True,False,False,False,False,True,False,True
2000-02-23 00:00:00+08:00,43.117714522580584,43.60908448864988,42.99487203106326,43.363399505615234,15418845,0.0,0.0,32.29106972759174,46.527298920300495,-0.013030073126439057,10174551.333333334,True,False,False,False,True,True,False,True
2000-02-24 00:00:00+08:00,43.73194437211901,44.468999614345734,43.60910183174789,44.34615707397461,8222217,0.0,0.0,35.41602464140943,37.49939261212908,-0.03772447481862274,11941889.0,False,False,False,False,True,True,False,False
2000-02-25 00:00:00+08:00,44.71468975557295,44.71468975557295,43.73194932138453,43.97763442993164,5538684,0.0,0.0,38.54130302943306,35.416132466144745,-0.009741504743828953,11736184.333333334,False,False,False,False,True,True,True,False
2000-02-28 00:00:00+08:00,43.97761477781146,44.10045727719082,42.749189784017844,43.731929779052734,14537673,0.0,0.0,41.666322638091934,38.54121676964481,0.03588336196531913,9726582.0,True,False,False,False,True,False,True,True
2000-02-29 00:00:00+08:00,44.22331353195575,44.22331353195575,43.60910084401192,43.85478591918945,7043558,0.0,0.0,37.49965139149382,39.23575901967294,0.018714002939945667,9432858.0,False,False,False,False,False,False,False,False
2000-03-01 00:00:00+08:00,44.34615606954452,44.46899860713329,43.36341576883439,43.85478591918945,11562599,0.0,0.0,36.4579350587134,38.54130302943305,0.01586031035683962,9039971.666666666,True,False,False,False,False,True,False,True
2000-03-02 00:00:00+08:00,43.854778842492536,43.854778842492536,42.872038700363845,43.24056625366211,8791949,0.0,0.0,32.29132850695648,35.41630498572124,0.041866476305469066,11047943.333333334,False,False,False,False,True,True,False,False
2000-03-03 00:00:00+08:00,42.99488614145186,43.363413736950015,42.74920107778642,42.87204360961914,10539867,0.0,0.0,23.957986013760266,30.902416526476724,0.059579428959263,9132702.0,True,False,False,True,True,True,False,True
2000-03-06 00:00:00+08:00,42.994867997362434,43.24055295734736,42.50349807739258,42.50349807739258,12136705,0.0,0.0,11.4580806516486,22.56913172412179,0.0923212001773885,10298138.333333334,True,False,True,True,True,True,False,True
2000-03-07 00:00:00+08:00,41.889307267484604,42.38067744071023,41.7664647241782,42.012149810791016,11561868,0.0,0.0,5.968360180622438,13.794808948677108,0.13786208985684015,10489507.0,True,True,True,True,True,True,False,True
2000-03-08 00:00:00+08:00,41.397944708495395,43.609110894705836,41.397944708495395,43.117740631103516,18341869,0.0,0.0,14.414476981948908,10.613639271406656,0.09417438160541944,11412813.333333334,True,True,True,True,True,True,True,True
2000-03-09 00:00:00+08:00,43.60909380696036,43.854778842492536,42.99488121812993,43.24056625366211,10370819,0.0,0.0,32.932848849675906,17.771895337415756,0.06791352705686501,14013480.666666666,False,True,True,False,True,False,True,False
2000-03-10 00:00:00+08:00,43.117740631103516,43.363425762904676,42.872055499302355,43.117740631103516,7541900,0.0,0.0,48.41502420994609,31.92078334719031,0.08256524579607571,13424852.0,False,True,False,False,False,False,True,False
2000-03-13 00:00:00+08:00,42.673221588134766,43.424070061826285,42.548080175852846,42.673221588134766,7209079,1.612,0.0,48.61889471704385,43.32225592555529,0.07331417679560517,12084862.666666666,False,False,False,False,False,False,True,False
2000-03-14 00:00:00+08:00,42.79837123904608,42.79837123904608,42.29780549356016,42.42294692993164,7866243,0.0,0.0,40.401809270064355,45.811909399018106,0.09144506235461201,8373932.666666667,False,False,False,False,False,False,False,False
2000-03-15 00:00:00+08:00,42.548080175852846,42.673221588134766,42.172655939007086,42.673221588134766,7118215,0.0,0.0,35.93438677542689,41.65169692084503,0.08504383390824037,7539074.0,False,False,False,False,False,True,False,False
2000-03-16 00:00:00+08:00,42.79837736972543,43.549226095510086,42.67323591542799,43.04866027832031,6463759,0.0,0.0,41.034764839529664,39.1236536283403,0.03779017232312134,7397845.666666667,False,False,False,False,True,True,True,False
2000-03-17 00:00:00+08:00,44.800612937079535,45.3011784447564,44.425188806321884,45.05089569091797,15601690,0.0,0.0,61.929415166362254,46.2995222604396,4.080911837150582e-07,7149405.666666667,True,False,False,False,True,False,True,True
2000-03-20 00:00:00+08:00,44.04977744582009,44.67548451181185,44.04977744582009,44.3000602722168,6563039,0.0,0.0,73.8967216560452,58.95363388731238,1.1818594917058836e-07,9727888.0,False,False,False,False,False,False,True,False
2000-03-21 00:00:00+08:00,44.42519504002163,44.55033643450056,43.549205278669085,43.79948806762695,5551367,0.0,0.0,76.48879971896724,70.77164551379157,0.005714309004709555,9542829.333333334,False,False,False,False,False,False,True,False
2000-03-22 00:00:00+08:00,45.05089639615612,45.05089639615612,44.30004812288685,44.675472259521484,8132898,0.0,0.0,73.28271081283107,74.55607739594785,-0.016806336847730287,9238698.666666666,False,False,False,False,False,False,False,False
2000-03-23 00:00:00+08:00,45.30119406612471,45.42633548619687,44.42520412561953,44.9257698059082,7006562,0.0,0.0,77.69020533365357,75.82057195515064,-2.0451448865447403e-07,6749101.333333333,True,False,False,False,False,True,True,True
2000-03-24 00:00:00+08:00,44.92577482306439,46.427472031634785,44.92577482306439,46.05204772949219,13638806,0.0,0.0,88.02639727541857,79.66643780730108,-0.04619585345048173,6896942.333333333,True,False,False,False,True,False,True,True
2000-03-27 00:00:00+08:00,47.05318390376984,47.804032583085316,47.05318390376984,47.303466796875,16693003,0.0,0.0,90.76524690628669,85.49394983845296,-0.07407420538943442,9592755.333333334,True,False,False,False,False,False,True,True
2000-03-28 00:00:00+08:00,47.05318573982485,47.17832719126056,46.30233703121063,46.55261993408203,6880481,0.0,0.0,87.4998475883736,88.7638305900263,-0.07526894748577787,12446123.666666666,False,False,False,False,False,False,False,False
2000-03-29 00:00:00+08:00,46.177185619884355,46.177185619884355,45.67661992210783,45.926902770996094,6328300,0.0,0.0,78.87684632455654,85.7139802730723,-0.04904652721010585,12404096.666666666,False,False,False,False,False,True,False,False
2000-03-30 00:00:00+08:00,46.05206014554795,46.67776748448202,45.55149427440069,45.6766357421875,8699230,0.0,0.0,68.88896129559309,78.42188506950777,-0.024657772348741787,9967261.333333334,False,False,False,False,True,True,False,False
2000-03-31 00:00:00+08:00,45.17606640910054,45.80177370008531,45.050924950903585,45.551490783691406,4128919,0.0,0.0,62.96306185947932,70.24295649320968,-0.032967194934861166,7302670.333333333,False,False,False,False,True,True,False,False
2000-04-03 00:00:00+08:00,46.05203316824777,46.302315957205636,43.67434667314802,43.79948806762695,16216259,0.0,0.0,50.37043523767296,60.74081946424848,0.005714629345404762,6385483.0,True,False,False,False,True,True,False,True
2000-04-04 00:00:00+08:00,46.05203316824777,46.302315957205636,43.67434667314802,43.79948806762695,0,0.0,0.0,36.94656416588204,50.0933537543448,0.005714629345404762,9681469.333333334,False,False,False,False,True,True,False,False
2000-04-05 00:00:00+08:00,43.298921268087035,44.675476568517546,43.298921268087035,44.425193786621094,11636219,0.0,0.0,25.279805775095216,37.532268392883424,3.69892411664608e-07,6781726.0,True,False,False,True,True,True,False,True
2000-04-06 00:00:00+08:00,44.42520693584978,45.05091407579132,43.67435836791992,43.67435836791992,6937849,0.0,0.0,18.42809574242747,26.88482189446826,0.020057375184038953,9284159.333333334,False,False,True,True,True,True,False,False
2000-04-07 00:00:00+08:00,44.30006550786147,44.30006550786147,43.67435836791992,43.67435836791992,6925430,0.0,0.0,13.889014698708175,19.198972072076973,0.00859598853868189,6191356.0,True,True,True,True,True,True,False,True
2000-04-10 00:00:00+08:00,44.04977187669346,44.04977187669346,43.0486406976777,43.29892349243164,5257147,0.0,0.0,7.310099690290497,13.209070043808731,0.01734128931830029,8499832.666666666,False,True,True,True,True,True,False,False
2000-04-11 00:00:00+08:00,43.29893408395499,43.924641223896536,43.173792655966686,43.67435836791992,4660374,0.0,0.0,8.91826183490981,10.039125407969513,0.00859598853868189,6373475.333333333,False,True,True,True,True,True,False,False
2000-04-12 00:00:00+08:00,43.549205278669085,44.925760617937364,43.549205278669085,43.79948806762695,8754896,0.0,0.0,11.403531501000373,9.210631008733579,0.005714309004709555,5614317.0,True,True,True,True,True,True,True,True
2000-04-13 00:00:00+08:00,43.549209858567295,43.924634081485976,43.17378563564861,43.424068450927734,8597089,0.0,0.0,12.280745980281694,10.867513105397313,0.002881768026467342,6224139.0,True,True,True,True,True,False,True,True
2000-04-14 00:00:00+08:00,43.298934366511205,43.79950008173099,43.048651508901315,43.549217224121094,8013850,0.0,0.0,11.93519588767853,11.873157789653552,-0.011494051505557996,7337453.0,True,True,True,True,False,False,True,True
2000-04-17 00:00:00+08:00,42.54808749371802,43.048653228938235,42.17266319230286,42.798370361328125,13178188,0.0,0.0,11.301682497827514,11.839208121929266,0.005847499462043958,8455278.333333334,True,True,True,True,False,False,False,True
2000-04-18 00:00:00+08:00,43.29892349243164,43.67434768456255,43.0486406976777,43.29892349243164,8700072,0.0,0.0,17.00330561322678,13.413394666244294,-0.008670197574689727,9929709.0,False,True,True,True,False,True,True,False
2000-04-19 00:00:00+08:00,44.42521021916316,44.55035165640024,43.54922015850361,43.924644470214844,14582088,0.0,0.0,27.104306924992482,18.46976501201561,-0.037037123883437544,9964036.666666666,True,True,True,True,True,False,True,True
2000-04-20 00:00:00+08:00,43.79950303297777,44.04978590745192,43.54922015850361,43.924644470214844,4627800,0.0,0.0,36.61616401253479,26.907925516918038,-0.042735289913259554,12153449.333333334,False,True,True,False,False,False,True,False
2000-04-21 00:00:00+08:00,43.79950303297777,44.04978590745192,43.54922015850361,43.924644470214844,0,0.0,0.0,42.4244210748607,35.38163067079601,-0.042735289913259554,9303320.0,False,True,False,False,False,False,True,False
2000-04-24 00:00:00+08:00,43.79950303297777,44.04978590745192,43.54922015850361,43.924644470214844,0,0.0,0.0,48.572831168360324,42.537805418585286,-0.025641219943439406,6403296.0,False,False,False,False,False,False,True,False
2000-04-25 00:00:00+08:00,43.79950303297777,44.42521021916316,43.79950303297777,43.924644470214844,4745733,0.0,0.0,54.72124126185995,48.572831168360345,-0.022792217662572275,1542600.0,True,False,False,False,False,False,True,True
2000-04-26 00:00:00+08:00,44.55035135962746,44.55035135962746,43.92464417761022,44.04978561401367,3715358,0.0,0.0,63.30716791857273,55.53374678293102,-0.019886383987115418,1581911.0,True,False,False,False,False,False,True,True
2000-04-27 00:00:00+08:00,43.79949979590823,44.04978265188485,43.54921693993161,43.67435836791992,3383836,0.0,0.0,61.19917097400503,59.74252671814592,-0.014326581534635337,2820363.6666666665,True,False,False,False,False,False,True,True
2000-04-28 00:00:00+08:00,43.79949979590823,44.04978265188485,43.4240755119433,43.67435836791992,3600180,0.0,0.0,59.09117402943732,61.19917097400505,-0.03151851896643021,3948309.0,False,False,False,False,False,False,False,False
2000-05-01 00:00:00+08:00,43.79949979590823,44.04978265188485,43.4240755119433,43.67435836791992,0,0.0,0.0,54.54566052165645,58.27866850836629,-0.03151880313918507,3566458.0,False,False,False,False,False,True,False,False
2000-05-02 00:00:00+08:00,44.04977187669346,44.04977187669346,43.0486406976777,43.29892349243164,4266439,0.0,0.0,52.15306255185817,55.263299034317335,-0.03468173946431702,2328005.3333333335,True,False,False,False,True,True,False,True
2000-05-03 00:00:00+08:00,43.29892374674479,43.54920654296875,43.048640950520834,43.17378234863281,32018800,0.0,0.0,48.006083584318674,51.568268885944455,-0.023188079887988322,2622206.3333333335,True,False,False,False,True,True,False,True
2000-05-04 00:00:00+08:00,42.79837736972543,43.04866027832031,42.67323591542799,43.04866027832031,3582441,0.0,0.0,42.10499101440418,47.421379050193686,-0.031977273897210924,12095079.666666666,False,False,False,False,True,True,False,False
2000-05-05 00:00:00+08:00,42.673209676937184,43.04863380899235,42.54806829958546,42.923492431640625,4481030,0.0,0.0,32.56563559716489,40.89223673196259,-0.020407922806084586,13289226.666666666,False,False,False,False,True,True,False,False
2000-05-08 00:00:00+08:00,42.923513270980884,42.923513270980884,41.922381766118356,42.172664642333984,9720993,0.0,0.0,21.705331273215748,32.12531929492828,-0.00890204915283902,13360757.0,False,False,False,True,True,True,False,False
2000-05-09 00:00:00+08:00,42.172660545484554,42.29780197143555,41.92237769358257,42.29780197143555,4024699,0.0,0.0,14.186435021873345,22.819133964084674,-0.0029584830243914316,5928154.666666667,False,False,True,True,True,True,False,False
2000-05-10 00:00:00+08:00,42.04751205444336,42.04751205444336,41.67208783967154,42.04751205444336,5715797,0.0,0.0,12.284310726772986,16.058692340620706,0.01190501619243514,6075574.0,False,True,True,True,True,True,False,False
2000-05-11 00:00:00+08:00,42.04751205444336,42.04751205444336,41.67208783967154,42.04751205444336,0,0.0,0.0,13.457516336123698,13.309420694923356,0.03273850269635195,6487163.0,False,True,True,True,True,True,True,False
2000-05-12 00:00:00+08:00,42.047514526725166,42.798363000416686,41.79723170216132,42.673221588134766,8879849,0.0,0.0,20.289805130301726,15.343877397732816,0.020527821379112767,3246832.0,True,True,True,True,True,False,True,True
2000-05-15 00:00:00+08:00,42.798363000416686,42.923504412698605,42.548080175852846,42.673221588134766,3737455,0.0,0.0,27.53618278536078,20.427834750595412,0.0322582008101508,4865215.333333333,False,True,True,True,False,False,True,False
2000-05-16 00:00:00+08:00,43.048653228938235,43.17379466274328,42.67322892752308,42.798370361328125,6079957,0.0,0.0,38.977931870100136,28.934639928587558,0.0584794160073462,4205768.0,True,True,True,False,False,False,True,True
2000-05-17 00:00:00+08:00,43.048654111789034,43.048654111789034,42.172664057188676,42.42294692993164,7498145,0.0,0.0,37.910174358419845,34.80809633796026,0.067846468585668,6232420.333333333,True,True,False,False,False,False,True,True
2000-05-18 00:00:00+08:00,42.04752439206785,42.29780727535397,41.54695862549561,41.67210006713867,9200872,0.0,0.0,27.982657412312307,34.95692121361077,0.10810804085090056,5771852.333333333,True,False,False,True,False,False,False,True
2000-05-19 00:00:00+08:00,41.67208783967154,42.297794864291234,41.421805029823666,42.04751205444336,6366608,0.0,0.0,20.129615128444637,28.67414896639227,0.10119102935672004,7592991.333333333,False,False,True,True,False,True,False,False
2000-05-22 00:00:00+08:00,41.54695862549561,41.79724150878173,41.296675742209494,41.67210006713867,5523227,0.0,0.0,15.158778744665383,21.090350428474117,0.10810805489520335,7688541.666666667,False,True,True,True,True,True,False,False
2000-05-23 00:00:00+08:00,41.797240914871445,42.172665234466095,41.797240914871445,41.92238235473633,3846064,0.0,0.0,24.60322541662725,19.963873096579096,0.09552235101780576,7030235.666666667,False,True,True,True,True,True,True,False
2000-05-24 00:00:00+08:00,41.54694009187359,41.67208147769248,41.296657320235795,41.42179870605469,4408808,0.0,0.0,18.88891208089804,19.550305414063562,0.10876177066677967,5245299.666666667,False,True,True,True,True,False,False,False
2000-05-25 00:00:00+08:00,41.92237170345812,42.04751311152815,41.421806071178025,41.54694747924805,3921354,0.0,0.0,17.777855591563398,20.423331029696232,0.12349436523182446,4592699.666666667,False,True,True,True,False,True,False,False
2000-05-26 00:00:00+08:00,41.296675742209494,41.79724150878173,41.171534300566435,41.67210006713867,5495982,0.0,0.0,15.000083639983329,17.222283770814926,0.13513548659940472,4058742.0,True,True,True,True,True,True,False,True
2000-05-29 00:00:00+08:00,42.04752320422617,42.172664642333984,41.79724032801054,42.172664642333984,3141539,0.0,0.0,29.44455035805551,20.740829863200748,0.10979265983562109,4608714.666666667,False,True,True,True,True,True,True,False
2000-05-30 00:00:00+08:00,42.29780549356016,42.54808836630312,42.0475226208172,42.42294692993164,5985547,0.0,0.0,45.833345647945976,30.092659881994944,0.09144542129297817,4186291.6666666665,True,True,True,False,True,False,True,True
2000-05-31 00:00:00+08:00,43.04866027832031,43.424084641212644,42.92351882402287,43.04866027832031,6408054,0.0,0.0,65.27778910607134,46.851895037357615,0.07558142886484677,4874356.0,True,True,False,False,False,False,True,True
2000-06-01 00:00:00+08:00,43.04864422800905,43.549209858567295,42.798361412729925,43.424068450927734,4460986,0.0,0.0,80.19005887833934,63.76706454411889,0.046109866223565395,5178380.0,False,False,False,False,False,False,True,False
2000-06-02 00:00:00+08:00,44.04978293934088,44.04978293934088,43.42407579531615,43.549217224121094,3759932,0.0,0.0,86.89295053676376,77.45359950705814,0.03448262960864554,5618195.666666667,False,False,False,False,False,False,True,False
2000-06-05 00:00:00+08:00,44.5503455456917,45.30119406612471,44.5503455456917,44.9257698059082,12065234,0.0,0.0,89.41818758634321,85.5003990004821,-0.019498785062544165,4876324.0,True,False,False,False,False,False,True,True
2000-06-06 00:00:00+08:00,44.5503455456917,45.30119406612471,44.5503455456917,44.9257698059082,0,0.0,0.0,88.14227356789867,88.15113723033521,-0.01392750779030943,6762050.666666667,False,False,False,False,False,False,False,False
2000-06-07 00:00:00+08:00,45.301199125206985,46.177189163539715,44.675491954969324,46.05204772949219,13308020,0.0,0.0,93.10604977488724,90.22217030970971,-0.04347830718339741,5275055.333333333,True,False,False,False,False,True,True,True
2000-06-08 00:00:00+08:00,46.17720161333476,46.30234308112158,45.30121133882705,45.6766357421875,6654656,0.0,0.0,92.07132417700207,91.10654917326265,-0.027397830024728086,8457751.333333334,False,False,False,False,True,False,True,False
2000-06-09 00:00:00+08:00,45.67662400626094,46.17718974879531,45.176058263726574,45.80176544189453,6509722,0.0,0.0,91.84952889256802,92.34230094815244,-0.035519184606218564,6654225.333333333,False,False,False,False,False,False,False,False
2000-06-12 00:00:00+08:00,45.67662400626094,45.92690687752812,45.30119969936016,45.80176544189453,4613164,0.0,0.0,89.4307591196038,91.11720406305795,-0.019126127915919666,8824132.666666666,False,False,False,False,False,True,False,False
2000-06-13 00:00:00+08:00,45.55148257062735,45.92690687752812,45.30119969936016,45.80176544189453,5354640,0.0,0.0,90.24368943305491,90.50799248174224,-0.02459051223267428,5925847.333333333,False,False,False,False,True,True,False,False
2000-06-14 00:00:00+08:00,45.8017712254678,46.677761385517734,45.8017712254678,46.55261993408203,8866655,0.0,0.0,92.73821764106371,90.80422206457415,-0.03763496658540713,5492508.666666667,True,False,False,False,True,True,True,True
2000-06-15 00:00:00+08:00,46.55263070499196,47.30347958733054,46.55263070499196,46.802913665771484,8977879,0.0,0.0,92.96002590506919,91.98064432639593,-0.026738772635257462,6278153.0,True,False,False,False,True,False,True,True
2000-06-16 00:00:00+08:00,46.802913665771484,46.802913665771484,46.4274892246022,46.802913665771484,6636743,0.0,0.0,93.03753518604208,92.91192624405834,-0.026738757399579455,7733058.0,False,False,False,False,False,False,True,False
2000-06-19 00:00:00+08:00,46.302331184428894,46.302331184428894,45.67662400626094,45.80176544189453,5958901,0.0,0.0,82.68393955184416,89.56050021431848,-0.013661234770159743,8160425.666666667,False,False,False,False,False,False,False,False
2000-06-20 00:00:00+08:00,46.17719807467618,46.302339532873134,45.3012078672975,45.551490783691406,6200716,0.0,0.0,72.7512836677792,82.82425280188848,-4.91364102434896e-07,7191174.333333333,False,False,False,False,False,True,False,False
2000-06-21 00:00:00+08:00,45.176063537597656,45.42634643808296,44.55035628638439,45.176063537597656,4999661,0.0,0.0,57.646298848441155,71.02717402268817,0.04155115131763195,6265453.333333333,False,False,False,False,True,True,False,False
2000-06-22 00:00:00+08:00,45.05090875140691,45.05090875140691,44.3000602722168,44.3000602722168,7113922,0.0,0.0,35.424136463611966,55.27390632661078,0.09604542820515978,5719759.333333333,True,False,False,False,True,True,False,True
2000-06-23 00:00:00+08:00,43.67434768456255,44.04977187669346,43.29892349243164,43.29892349243164,8675753,0.0,0.0,15.05375427265313,36.04139652823542,0.16184999024344393,6104766.333333333,True,False,False,True,True,True,False,True
2000-06-26 00:00:00+08:00,43.298934366511205,44.30006579695077,43.17379293770626,43.549217224121094,5721303,0.0,0.0,3.030288722180131,17.83605981948174,0.12643687798485934,6929778.666666667,False,False,True,True,True,True,False,False
2000-06-27 00:00:00+08:00,44.04978265188485,44.04978265188485,43.54921693993161,43.67435836791992,4371458,0.0,0.0,7.070671384620982,8.384904793151412,0.13467001722926983,7170326.0,False,True,True,True,True,True,False,False
