Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,STOCHk,STOCHd,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,profit_after_10_days,profit_after_20_days,BBP_yesterday_smaller_than_0.5,BBP_larger_than_0.9,STOCHk_larger_than_k_3days,STOCHk_larger_than_k_2days,STOCHk_larger_than_k_1days
2000-01-19 00:00:00+08:00,0.7785406029219885,0.7832590684079437,0.7620260502922639,0.7691038250923157,20682051,0.0,0.0,,,,,,,,0.006134752530664752,-0.10122713209300997,False,False,False,False,True
2000-01-20 00:00:00+08:00,0.7714629812641745,0.7832590684079437,0.7643853596063604,0.7691038250923157,11724604,0.0,0.0,,,,,,,,-0.04907999835069837,-0.12269959971755495,False,False,False,False,True
2000-01-21 00:00:00+08:00,0.7549483381710472,0.7950549837113213,0.7549483381710472,0.7832589745521545,18907833,0.0,0.0,,,,,,,,-0.07831347521085655,-0.16265074589611597,False,False,False,False,True
2000-01-24 00:00:00+08:00,0.7879774701921851,0.7950550919655923,0.7691038376534728,0.7761814594268799,8179048,0.0,0.0,,,,,,,,-0.10638333135842405,-0.1276597472743282,False,False,False,False,True
2000-01-25 00:00:00+08:00,0.7620260376523076,0.8021328404754258,0.7573077253868541,0.7808998227119446,8072913,0.0,0.0,53.326264693657215,,,,,,,-0.1419940964061103,-0.1359514695531373,False,False,False,False,True
2000-01-26 00:00:00+08:00,0.8021328761555958,0.8021328761555958,0.7573077590731303,0.7620260715484619,15088347,0.0,0.0,53.39122365516272,,,,,,,-0.11145511322780756,-0.14241510233445032,False,False,False,False,True
2000-01-27 00:00:00+08:00,0.7667444348335266,0.7691036670918364,0.7549482735419778,0.7667444348335266,13668833,0.0,0.0,49.36329985387613,52.02692940089869,,,,,,-0.09538440586167085,-0.18153831561346376,False,False,False,False,True
2000-01-28 00:00:00+08:00,0.7832588780862936,0.7832588780862936,0.7525891661643982,0.7525891661643982,25740130,0.0,0.0,31.01228538837263,44.58893629913715,,,,,,-0.15047032385668718,-0.14106578044860504,False,False,False,False,True
2000-01-31 00:00:00+08:00,0.7525892576874381,0.7525892576874381,0.7266378538067996,0.7337154746055603,17421036,0.0,0.0,21.791569898084656,34.05571838011114,0.7223141564778389,0.7728784501552581,0.8234427438326773,13.08466904912712,0.11274080283270065,-0.08038580949017518,-0.11575565349055145,False,False,False,False,True
2000-02-01 00:00:00+08:00,0.7549484332596973,0.7643853642894238,0.7219194809401317,0.7384339570999146,12835799,0.0,0.0,15.321021199158219,22.708292161871835,0.7314853746652977,0.7669804215431213,0.8024754684209449,9.25578955624696,0.09788101504041297,-0.06070282974748402,-0.15654955274554652,True,False,False,False,True
2000-02-02 00:00:00+08:00,0.7738220867296447,0.7738220867296447,0.7172009696378814,0.7219193577766418,10644125,0.0,0.0,11.839541036433433,16.3173773778921,0.7261659460187476,0.7629697561264038,0.79977356623406,9.647514809632584,-0.057692236614686365,-0.04248356391860917,-0.10130733591647671,True,False,False,False,True
2000-02-03 00:00:00+08:00,0.731356210625269,0.731356210625269,0.7172009696378814,0.7219193577766418,6980196,0.0,0.0,10.566389406093068,12.575650547228237,0.7218021124116055,0.7619081169366837,0.8020141214617619,10.527779828971445,0.0014616934100604479,-0.06535946661648082,-0.10457541849447706,True,False,False,False,True
2000-02-08 00:00:00+08:00,0.7219192422648835,0.7219192422648835,0.6770942941200693,0.6794533729553223,14984244,0.0,0.0,4.332557160990903,8.912829201172466,0.70442390351483,0.7582513272762299,0.8120787510376298,14.19777897514729,-0.2319498948175026,-0.03472211012992336,-0.0590276595143968,True,False,False,False,True
2000-02-09 00:00:00+08:00,0.6794532996960071,0.693608690034405,0.6511428253035545,0.6770942211151123,11754951,0.0,0.0,8.2098878019115,7.702944789665156,0.6896400255258632,0.7532969653606415,0.8169539051954198,16.90088843097953,-0.09854231481527066,1.615171263641501e-07,-0.06620211622953943,True,False,False,False,True
2000-02-10 00:00:00+08:00,0.6700166580022703,0.6700166580022703,0.639346719633662,0.6417059898376465,17339898,0.0,0.0,6.841158147403541,6.461201036768647,0.6677158239797324,0.7462193161249161,0.8247228082700998,21.040327005430218,-0.16566036383441093,0.051471164249505236,-0.0073527371855404665,True,False,False,False,True
2000-02-11 00:00:00+08:00,0.6511429679641686,0.6770943694614867,0.6251916047524017,0.6535020470619202,34518029,0.0,0.0,11.545567551413598,8.865537833576212,0.6534798563516357,0.7397314697504044,0.825983083149173,23.31970909061666,0.0001286393924124362,5.394701353305028e-09,-0.046931326924892165,True,False,False,False,True
2000-02-14 00:00:00+08:00,0.6700168753451753,0.6936089724691881,0.6015995869435223,0.6086772084236145,70869967,0.0,0.0,6.992871714017734,8.45986580427829,0.6294135459147636,0.7325358718633652,0.8356581978119668,28.154887674316182,-0.10054242522363467,0.031007786956762668,0.007751598277219506,True,False,False,False,True
2000-02-15 00:00:00+08:00,0.6133954664213175,0.639346830600607,0.5992402255960448,0.6204730868339539,28700121,0.0,0.0,9.998126790835277,9.512188685422203,0.6123986782470593,0.7256941437721253,0.8389896092971912,31.224026402131695,0.03563429723102267,0.04182534552903747,-0.04562762427035323,True,False,False,False,True
2000-02-16 00:00:00+08:00,0.6369876704343626,0.6747351622439243,0.6228324280055016,0.6605799198150635,37571243,0.0,0.0,14.742352336550576,10.577783613801195,0.6052794068735753,0.7205038726329803,0.8357283383923854,31.984412613448804,0.23996862375113404,-0.017857278271344323,-0.1142856868316144,True,False,False,False,True
2000-02-17 00:00:00+08:00,0.6558614356072853,0.6936089263223175,0.6417061553033151,0.6865313053131104,20437794,0.0,0.0,29.377884241729884,18.03945445637191,0.6040540305301549,0.715195643901825,0.826337257273495,31.080058811691103,0.3710458768811558,-0.09278361152119641,-0.15807558400707603,True,False,False,False,True
2000-02-18 00:00:00+08:00,0.688890417955785,0.6912496505964566,0.6605799325521882,0.6629390120506287,17052308,0.0,0.0,37.42799257494869,27.182743051076383,0.5994126040319598,0.7098874032497406,0.8203622024675215,31.124597707198763,0.287515381193127,-0.021352463649840475,-0.10320272304344788,True,False,False,False,True
2000-02-21 00:00:00+08:00,0.6747350936122481,0.6747350936122481,0.6369876056422278,0.6393468379974365,7974389,0.0,0.0,35.00811571540004,33.93799751069287,0.5923581658846476,0.7033995538949966,0.8144409419053457,31.57277749053712,0.21158179375607936,0.011069892583839239,-0.01107009051455535,True,False,False,False,True
2000-02-22 00:00:00+08:00,0.6369875378495368,0.6558613181114197,0.6275508008607915,0.6558613181114197,15363080,0.0,0.0,30.006918166737055,34.14767548569525,0.5905197673956833,0.6970296710729599,0.8035395747502364,30.56108171502153,0.3067393193487447,-0.02517984679804993,-0.04676220618870237,True,False,False,False,True
2000-02-23 00:00:00+08:00,0.6582205502155423,0.6770943304774252,0.6464243896949291,0.6558613181114197,10939448,0.0,0.0,29.279253571249722,31.431429151128935,0.5895959350123547,0.6910136640071869,0.792431393002019,29.353320861040846,0.32669526204063176,-0.03597127421518645,-0.039568334851780705,True,False,False,False,True
2000-02-24 00:00:00+08:00,0.6652984878854535,0.6747353442404713,0.6369878422492655,0.6440656185150146,11508731,0.0,0.0,32.93120810786599,30.73912661528425,0.5897090549965169,0.6841719537973404,0.7786348525981639,27.61378869055614,0.28771382314399113,-0.010989445745218703,0.02564098906035983,True,False,False,False,True
2000-02-25 00:00:00+08:00,0.6440653512899414,0.6535020505873685,0.6133954468617036,0.6275508403778076,8896834,0.0,0.0,29.812734540282296,30.67439873979933,0.5870527236649726,0.6774481922388077,0.7678436608126428,26.687049905646422,0.22400523694258026,-0.007518931103328591,0.09774402919842667,True,False,False,False,True
2000-02-28 00:00:00+08:00,0.6181140876656612,0.627550941627851,0.5992403031701664,0.6015995740890503,14054809,0.0,0.0,19.83531277779477,27.526418475314344,0.5828517849994739,0.6691909492015838,0.7555301134036938,25.804044213425716,0.10857059633847056,0.019607486512311634,0.219607589420623,True,False,False,False,True
2000-02-29 00:00:00+08:00,0.6228324895139193,0.6464245880822524,0.613395596486801,0.6299101114273071,12861446,0.0,0.0,19.359055129969544,23.002367482682192,0.58418054817285,0.6630569964647293,0.7419334447566085,23.791755071564197,0.28988097362876064,-0.059925593802180675,0.1647938803803035,True,False,False,False,True
2000-03-01 00:00:00+08:00,0.6464244514657925,0.6487837603664636,0.6181140080809804,0.6228323578834534,14126564,0.0,0.0,20.00004185276525,19.73146992017651,0.5838675852311127,0.6575128406286239,0.7311580960261351,22.401161117127895,0.264543672515103,-0.06060582343522138,0.15909101574502696,True,False,False,False,True
2000-03-02 00:00:00+08:00,0.6181141008730014,0.6228324513837988,0.6039586664850248,0.6086772084236145,17580555,0.0,0.0,22.500034194537196,20.619710392423986,0.5845224176760897,0.6510250031948089,0.7175275887135282,20.4301171820952,0.18160790711457134,-0.05038752841829655,0.16279075333653575,True,False,False,False,True
2000-03-03 00:00:00+08:00,0.613395344440202,0.6487836308937565,0.6063177254350363,0.6322690844535828,8970668,0.0,0.0,23.333286464931437,21.944454170744617,0.588169746224473,0.646542489528656,0.704915232832839,18.056893166213406,0.3777391273124351,-0.05970113767452954,0.1194032277400022,True,False,False,False,True
2000-03-06 00:00:00+08:00,0.639346719633662,0.6464243388178854,0.6369874877152235,0.6417059898376465,8252222,0.0,0.0,29.999903920261627,25.277741526576744,0.5955065172052848,0.6425318211317063,0.6895571250581277,14.637501950827803,0.4912192880735878,-0.014705767682523692,0.11764706656702395,True,False,False,False,True
2000-03-07 00:00:00+08:00,0.6369875982726931,0.639346830600607,0.6110363872356144,0.6204730868339539,7110551,0.0,0.0,34.16647709343746,29.166555826210168,0.594847252488917,0.6395828068256378,0.6843183611623587,13.988979647139441,0.28641462842008514,0.007605018152879663,0.15589393061152554,True,False,False,False,True
2000-03-08 00:00:00+08:00,0.6133954087969092,0.6322691507905002,0.6133954087969092,0.6251915693283081,7613161,0.0,0.0,31.9015536990706,32.02264490425656,0.5953423711142158,0.6369876742362977,0.6786329773583795,13.075701400976566,0.3583741259679434,0.0075471403698197746,0.12075526228885115,True,False,False,False,True
2000-03-09 00:00:00+08:00,0.6346285765169222,0.6369876943439832,0.6063179374543197,0.6086772084236145,13082737,0.0,0.0,20.9420490655212,29.003359952676416,0.5919857304096324,0.635336235165596,0.6786867399215596,13.646476418794078,0.192517689331932,0.08527161663292514,0.13178287394686306,True,False,False,False,True
2000-03-10 00:00:00+08:00,0.6157547087575592,0.6228323288451709,0.6039585476597034,0.6063178181648254,8788096,0.0,0.0,16.472354364340585,23.105319042977456,0.5887117200540286,0.6329770237207413,0.6772423273874539,13.986385605756762,0.19887018333092954,0.1361866127046934,0.1206225334031739,True,False,False,False,True
2000-03-13 00:00:00+08:00,0.6015994601196463,0.6133954296238138,0.5850849496716101,0.5874440670013428,16318721,0.0,0.0,7.925342441391194,15.113248623750986,0.5844657884577518,0.6319153666496277,0.6793649448415036,15.017700374482216,0.03138361453443788,0.24899619821940086,0.10843417893643811,True,False,False,False,True
2000-03-14 00:00:00+08:00,0.5850847563090337,0.592162373958028,0.5803662552101161,0.5827255249023438,13938127,0.0,0.0,4.718263846051994,9.705320217261251,0.5781150167731798,0.6300279885530472,0.6819409603329146,16.479576375358583,0.04440612790108069,0.2591098409549888,0.15384625240637503,True,False,False,False,True
2000-03-15 00:00:00+08:00,0.5756482355344852,0.5850850899718262,0.561492992164033,0.5662113428115845,12753194,0.0,0.0,3.397392871649057,5.346999719697408,0.5684436550698575,0.6253095597028733,0.682175464335889,18.18808100744105,-0.019627862008696245,0.2749998732862402,0.23333318397688627,True,False,False,False,True
2000-03-16 00:00:00+08:00,0.5709296934591359,0.5780074682866002,0.5638520717739098,0.5662113428115845,11583470,0.0,0.0,4.344502717755574,4.153386478485534,0.5641767619900057,0.6192935615777969,0.6744103611655882,17.799894269001655,0.018456993482886173,0.2500000904383043,0.3333333820518632,True,False,False,False,True
2000-03-17 00:00:00+08:00,0.5803665062325827,0.5945219007952707,0.5662112648121119,0.5898033976554871,17169918,0.0,0.0,14.32192169086135,7.354605760088653,0.5629364744062852,0.6156367808580399,0.6683370873097945,17.120584113997833,0.25490291288721056,0.19999996058173286,0.21600011942513747,True,False,False,False,True
2000-03-20 00:00:00+08:00,0.5898033732684046,0.6322692106306101,0.5709295912029856,0.6228323578834534,20548996,0.0,0.0,36.035930565449405,18.23411832468877,0.56311466506907,0.6148110568523407,0.6665074486356114,16.817001323281865,0.577580859654004,0.15151502336482536,0.17424252988012232,True,False,False,False,True
2000-03-21 00:00:00+08:00,0.6133956311159008,0.6251917959226994,0.603958737556025,0.6157549023628235,14925065,0.0,0.0,54.954937716209265,35.10426332417333,0.5646436653396024,0.6128057360649108,0.6609678067902193,15.71854435781812,0.530617104429886,0.16475089751955613,0.18390801376866314,False,False,False,False,True
2000-03-22 00:00:00+08:00,0.6204730868339539,0.6299099778600568,0.6157547370347841,0.6204730868339539,9809368,0.0,0.0,66.66666748691556,52.552511922858066,0.5668994599555084,0.6110363245010376,0.6551731890465669,14.44655997548777,0.6069034063711275,0.12927821710797058,0.15969601646898746,False,False,False,False,True
2000-03-23 00:00:00+08:00,0.6204733244852009,0.660580097993512,0.6039588067211361,0.6440656185150146,17782958,0.0,0.0,71.02107019852063,64.21422513388181,0.5668994599555084,0.6110363245010376,0.6551731890465669,14.44655997548777,0.8741690121633559,0.06959666911574564,0.17582359958727345,False,False,False,False,True
2000-03-24 00:00:00+08:00,0.6605797120880323,0.6888901880431932,0.6440652422571586,0.6747349500656128,22568658,0.0,0.0,79.92991889403835,72.53921885982483,0.5616001967721512,0.6133955299854279,0.6651908631987046,16.888069991154698,1.0921326910631959,0.006993056122674529,0.1503499073527834,False,True,False,False,True
2000-03-27 00:00:00+08:00,0.6936088411751082,0.7337154063512201,0.6841719887975932,0.7124823927879333,28795297,0.0,0.0,86.6311442024318,79.19404443166358,0.5518902942733455,0.618939670920372,0.6859890475673986,21.665884349381976,1.1975659323427101,-0.0860923881503909,0.08940439034983426,False,True,False,False,True
2000-03-28 00:00:00+08:00,0.7219193577766418,0.7337154429802024,0.7030457286504936,0.7219193577766418,20654045,0.0,0.0,89.9035766860937,85.4882132608546,0.5428688560529746,0.6235401332378387,0.7042114104227029,25.875247761828806,1.1097537312652181,-0.06862774096973766,0.0751636731166993,False,True,False,False,True
2000-03-29 00:00:00+08:00,0.7219193903380021,0.7219193903380021,0.6983272188667826,0.7077641487121582,11741114,0.0,0.0,88.58445433579129,88.37305840810558,0.539161908877992,0.6277867227792739,0.7164115366805559,28.2340516884241,0.9512135056326894,-0.013333411272229303,0.0799999826900281,False,True,False,False,True
2000-03-30 00:00:00+08:00,0.7077642297216743,0.7077642297216743,0.6700168888752228,0.6818128228187561,11216716,0.0,0.0,82.64841019890339,87.04548040692943,0.5402755340831213,0.6314435034990311,0.7226114729149409,28.876049531183323,0.7762446045602888,0.10726648047771044,0.044982633307010994,False,False,False,False,True
2000-03-31 00:00:00+08:00,0.6747350336148902,0.7077640539375566,0.6700167224662369,0.703045666217804,13565696,0.0,0.0,78.9954424877843,83.40943567415964,0.5386145836949034,0.6349823325872421,0.7313500814795808,30.35289139453291,0.8531437353932677,0.02013430485216138,0.010067219379609289,False,False,False,False,True
2000-04-03 00:00:00+08:00,0.7030455791629536,0.7172008171405341,0.6700166395012059,0.6747349500656128,13959616,0.0,0.0,72.6027028478557,78.08218517818112,0.5387417660604167,0.6366337805986404,0.7345257951368641,30.753006680284468,0.6946081590347448,0.08391634899177706,0.052447899881943434,False,False,False,False,True
2000-04-05 00:00:00+08:00,0.6770945020988594,0.7172010751791653,0.6770945020988594,0.691249668598175,15999221,0.0,0.0,74.31503802545897,75.30439445369966,0.539787856338081,0.6401726096868515,0.740557363035622,31.361777067555256,0.7544064571930789,0.05460761363265855,0.03412968650369492,False,False,False,False,True
2000-04-06 00:00:00+08:00,0.693609118295218,0.7006867412633264,0.6723760962486267,0.6723760962486267,10676408,0.0,0.0,68.04458528410937,71.65410871914133,0.5414508709385998,0.6425318360328675,0.7436128011271351,31.463332842264666,0.6476255207294798,0.07017511648938561,-0.010526814819586061,False,False,False,False,True
2000-04-07 00:00:00+08:00,0.6841721279637851,0.6888904402556322,0.670016884803772,0.670016884803772,7234175,0.0,0.0,66.41672303079852,69.59211544678894,0.5450921316939223,0.6455988198518753,0.7461055080098282,31.135957832454828,0.621474826200233,0.13028129754449555,0.014084472536430089,False,False,False,False,True
2000-04-10 00:00:00+08:00,0.6700167107361554,0.6794534094393516,0.6511429304742725,0.6558613181114197,8456575,0.0,0.0,54.75001683394806,63.0704417162853,0.5491340263221517,0.648075994849205,0.7470179633762583,30.53406369420463,0.539342876324954,0.18345337018915728,0.039568525586572756,False,False,False,False,True
2000-04-11 00:00:00+08:00,0.6464245401997698,0.6511430820777153,0.6346285683604856,0.6369876861572266,8179630,0.0,0.0,42.10804147386518,54.42492711287057,0.5553990302481345,0.6505531758069992,0.7457073213658639,29.253302911273234,0.4287183465833303,0.21851876200719234,0.05555563667105745,False,False,False,False,True
2000-04-12 00:00:00+08:00,0.6369874179051495,0.6723756630901071,0.632269031156472,0.6652980446815491,13585888,0.0,0.0,37.57564275784458,44.81123368855259,0.5646290761682057,0.6546818017959595,0.7447345274237133,27.510379968013822,0.5589445950224394,0.16666729236023703,0.01418479678065544,True,False,False,False,True
2000-04-13 00:00:00+08:00,0.651143047124851,0.6983272382336397,0.651143047124851,0.6865313053131104,17378403,0.0,0.0,42.07187172748529,40.58518531973167,0.5794438879444376,0.6606977999210357,0.7419517118976339,24.596392476654025,0.658967763912185,0.11340191254517618,-0.01718248014061476,False,False,False,False,True
2000-04-14 00:00:00+08:00,0.6865314191828673,0.7549484846670969,0.6747352545924621,0.7478708624839783,33803167,0.0,0.0,64.99731133879087,48.21494194137356,0.5922792478389083,0.6697807759046555,0.7472823039704026,23.14235667963682,1.00379707683361,-0.04731873542286337,-0.059936972997832794,False,True,False,False,True
2000-04-17 00:00:00+08:00,0.6841720538120485,0.7172010019864241,0.6676575031537509,0.7077641487121582,36576625,0.0,0.0,69.75264242294975,58.94060849640862,0.605846080586209,0.675678813457489,0.745511546328769,20.670392938307987,0.7297299127173702,0.0033333596589157446,-0.009999936111267486,False,False,False,False,True
2000-04-18 00:00:00+08:00,0.7266378552606899,0.731356243612268,0.7006865278992362,0.7077641487121582,17581919,0.0,0.0,72.43594555024379,69.06196643732812,0.6132034376226597,0.6799254029989242,0.7466473683751887,19.62626049327652,0.7086175486306736,0.0033333596589157446,-0.013333380869315797,False,False,False,False,True
2000-04-19 00:00:00+08:00,0.712482609316811,0.7289971634246875,0.7054049870255071,0.7195603847503662,16310465,0.0,0.0,64.7436827946172,68.97742358927023,0.6231908791190793,0.6851156771183013,0.7470404751175234,18.077180268210164,0.778117238529366,-0.0065575895604500795,-0.06229524110099278,False,False,False,False,True
2000-04-20 00:00:00+08:00,0.7172009348869324,0.7195601671275524,0.7101233147361745,0.7172009348869324,8848776,0.0,0.0,67.30775958300863,68.1624626426232,0.6341732411105558,0.6899520695209503,0.7457308979313448,16.168899514751228,0.7442581364877158,-0.07236858566116297,-0.03289447526306813,False,False,False,False,True
2000-04-25 00:00:00+08:00,0.7101232933939273,0.7573075539327282,0.7101232933939273,0.7525891661643982,14242432,0.0,0.0,78.87040449836128,70.30728229199569,0.6374380018841572,0.6953782469034195,0.7533184919226819,16.66438237815903,0.9937062247662122,-0.09717844773184935,-0.10344856784372541,False,True,False,False,True
2000-04-26 00:00:00+08:00,0.7643852025752169,0.7761812872956626,0.7573075823713907,0.7667444348335266,24587293,0.0,0.0,86.29994522990894,77.4927031037596,0.6351264894524716,0.6999787211418151,0.7648309528311587,18.52977232895184,1.0147526303453516,-0.11076917877286192,-0.13230752345282282,False,True,False,False,True
2000-04-27 00:00:00+08:00,0.766744592349338,0.7761814467501297,0.7643853596063604,0.7691038250923157,14735921,0.0,0.0,94.91702701679729,86.69579224835581,0.6314085341726577,0.7028097927570343,0.7742110513414108,20.318800142006666,0.9642357407253559,-0.12576700222156664,-0.11656459284724226,False,True,False,False,True
2000-04-28 00:00:00+08:00,0.7691038465459434,0.7761814684011829,0.7573077590731303,0.7620260715484619,16589554,0.0,0.0,92.89617017578765,91.3710474741646,0.6292483852164107,0.7048151284456253,0.78038187167484,21.442996944707158,0.8785457772693744,-0.11455107976444909,-0.11145530790142824,False,False,False,False,True
2000-05-02 00:00:00+08:00,0.7643852683577533,0.7643852683577533,0.6983272188667826,0.7077641487121582,11339816,0.0,0.0,79.23497996866035,89.0160590537484,0.6292483852164107,0.7048151284456253,0.78038187167484,21.442996944707158,0.5195126860078361,-0.046666893171405016,-0.036666635465717544,False,False,False,False,True
2000-05-03 00:00:00+08:00,0.6983273154284606,0.7124825590116303,0.6912496936368757,0.7101234793663025,11601038,0.0,0.0,65.57381038492356,79.23498684312382,0.6313832681681119,0.7062306612730026,0.7810780543778933,21.196302344046067,0.5260050345898121,-0.009966904036475953,-0.00664483492857269,False,False,False,False,True
2000-05-04 00:00:00+08:00,0.6936089070863143,0.7101233811735022,0.6936089070863143,0.7077641487121582,5371826,0.0,0.0,53.005537650201326,65.93810933459505,0.631631091867763,0.7064665853977203,0.7813020789276777,21.185855092587882,0.5086694378110732,-0.009999936111267486,0.0199999415788447,False,False,False,False,True
2000-05-05 00:00:00+08:00,0.7054048396797046,0.7101233811735022,0.7006865278992362,0.7077641487121582,3068450,0.0,0.0,50.61350386280202,56.39761729930894,0.6347123288620475,0.7081180453300476,0.7815237617980477,20.73262133399985,0.4975894478324198,-0.013333380869315797,0.013333330448338095,False,False,False,False,True
2000-05-08 00:00:00+08:00,0.707764181938034,0.7148418030832138,0.688890397932366,0.6936089396476746,7954782,0.0,0.0,40.55170647015426,48.05691599438584,0.6349315891562276,0.7082360088825226,0.7815404286088176,20.700562752226347,0.4002306457819135,-0.027210927473977832,0.03401339405696489,True,False,False,False,True
2000-05-10 00:00:00+08:00,0.6605797303285164,0.6652981175943012,0.6417059898376465,0.6417059898376465,9592787,0.0,0.0,23.06535180406121,38.07685404567247,0.6292932443151878,0.7067025035619736,0.7841117628087594,21.907169949624333,0.08017610324164189,0.08088283023683474,0.12500039207137773,True,False,False,False,True
2000-05-12 00:00:00+08:00,0.6464246844136741,0.6794537192167351,0.6346287099427709,0.6723760962486267,12421916,0.0,0.0,16.859916058360945,26.82565811085878,0.62962829301937,0.7068204641342163,0.7840126352490626,21.842087215004153,0.27689209029796996,0.0035081534196730025,0.06315776595661354,True,False,False,False,True
2000-05-15 00:00:00+08:00,0.6700168501957894,0.6818127834583547,0.6605799198150635,0.6605799198150635,5578232,0.0,0.0,14.999965824724143,18.30841122904874,0.6304621431001713,0.7070563942193985,0.7836506453386256,21.665669597341925,0.19660598723010292,0.0071429021422962985,0.08214274773173226,True,False,False,False,True
2000-05-16 00:00:00+08:00,0.6652983212624157,0.672375942613315,0.6605799325521882,0.6629390120506287,11800436,0.0,0.0,21.66657371852823,17.84215186720441,0.6357778728312558,0.7083539605140686,0.7809300481968815,20.491475089697456,0.18712181991731336,0.02491109817396505,0.08896818114359337,True,False,False,False,True
2000-05-17 00:00:00+08:00,0.6723759296487428,0.6747351622439243,0.6605799198150635,0.6605799198150635,8659982,0.0,0.0,18.88876927726545,18.518436273505912,0.6349553908991339,0.7081180542707444,0.7812807176423548,20.66397345198523,0.17512025762222833,0.024999702238409225,0.11071416583624268,True,False,False,False,True
2000-05-18 00:00:00+08:00,0.6605797558777292,0.6747349947936575,0.6582205238680429,0.6676573753356934,9799509,0.0,0.0,20.55539299120959,20.37024532900106,0.632452012913288,0.7071743577718734,0.7818967026304589,21.13265110290948,0.2355745292056392,0.02120165801031552,0.144876693524061,True,False,False,False,True
2000-05-19 00:00:00+08:00,0.660579869593153,0.7030457467934101,0.660579869593153,0.700686514377594,9951186,0.0,0.0,29.444305445255356,22.962822571243436,0.632438745614343,0.7048151403665542,0.7771915351187655,20.53769580334791,0.4714780903145628,0.006733841158063253,0.18031498075269653,True,False,False,False,True
2000-05-22 00:00:00+08:00,0.6888903897232704,0.700686552443191,0.6629389848816699,0.6983272433280945,6382219,0.0,0.0,38.33317579157717,29.44429140934734,0.6319269212786665,0.704343295097351,0.7767596689160357,20.56280632547955,0.458462075273753,0.03378379869224629,0.14307704581581765,True,False,False,False,True
2000-05-23 00:00:00+08:00,0.6983272597517319,0.6983272597517319,0.6794535520982018,0.6841720938682556,3702243,0.0,0.0,43.282736589468385,37.02007260876694,0.6302418138107587,0.703163692355156,0.7760855708995532,20.741081866771257,0.36978120376220397,0.048275731229295876,0.13994925914796902,True,False,False,False,True
2000-05-24 00:00:00+08:00,0.674735197095619,0.674735197095619,0.6629390335104113,0.670016884803772,10615506,0.0,0.0,42.43311751679685,41.3496766326141,0.6268012911455229,0.7006865173578263,0.7745717435701297,21.089381451469187,0.2924508448689897,0.07042217905208661,0.13668987390362497,True,False,False,False,True
2000-05-25 00:00:00+08:00,0.6770945104982375,0.6936089864756448,0.6747352011957414,0.6818128228187561,8426854,0.0,0.0,47.040984865439164,44.252279657234766,0.625003638425587,0.6989171117544174,0.7728305850832478,21.150855254722043,0.38429518891930037,0.05882357444868579,0.1170241785014844,True,False,False,False,True
