STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL,22700000,
2201.T,3908.494873,1900,3622.855469,-542714.8682,-7.31,2021-11-01,2021-11-24,17,30.80808749,14.91566875,549.6093514,101013575.2,344.9937235
9697.T,3143.736328,6400,2859.186523,-1821118.75,-9.05,2021-11-12,2021-11-24,8,42.83877821,40.42833346,476.345951,99192456.47,336.9711739
7270.T,2137.384766,4300,2150.549805,56609.66797,0.62,2021-11-04,2021-11-26,16,70.05814359,68.19083471,380.4943285,99249066.14,337.2205557
5021.T,2126.515137,5700,2041.236572,-486087.8174,-4.01,2021-11-11,2021-12-03,16,14.79777062,10.38998437,639.9364685,98762978.32,335.0791997
6055.T,1556.380249,8600,1761.476929,1763831.445,13.18,2021-12-01,2021-12-09,6,30.61008908,23.39100311,665.2594342,100526809.8,342.8493822
4716.T,10375.34961,5000,10230.57617,-723867.1875,-1.4,2021-11-19,2021-12-13,16,50.13331497,35.75554515,519.0999554,99802942.58,339.66054
3626.T,3350.410889,10000,3355.266602,48557.12891,0.14,2021-12-13,2021-12-15,2,55.28356472,52.77921465,525.7074975,99851499.71,339.8744481
3254.T,1717.484741,5100,1834.281372,595662.8174,6.8,2021-11-25,2021-12-20,17,30.08745936,20.75660807,530.5853141,100447162.5,342.4985133
8113.T,4826.470703,6900,4881.630371,380601.709,1.14,2021-12-15,2021-12-21,4,66.39611723,59.99598195,397.1739642,100827764.2,344.1751729
4716.T,10346.39453,3100,8937.277344,-4368263.281,-13.62,2021-12-16,2021-12-22,4,31.96197621,26.60849042,292.9898363,96459500.96,324.9317223
1878.T,11963.66699,1100,11852.5498,-122228.9063,-0.93,2021-12-03,2021-12-27,15,13.54299021,6.137422998,460.4576171,96337272.05,324.3932689
6841.T,2099.65625,5500,2035.559082,-352534.4238,-3.05,2021-12-07,2021-12-28,14,19.51977823,12.26305461,592.6715376,95984737.63,322.8402539
3774.T,2289.834473,1900,2094.74707,-370666.0645,-8.52,2021-12-28,2022-01-06,7,23.69497971,19.93200868,616.7445498,95614071.56,321.2073637
4612.T,1254.2677,7500,1082.962646,-1284787.903,-13.66,2022-01-04,2022-01-11,5,36.4968841,28.30313502,387.5327716,94329283.66,315.5475051
2782.T,3109.551025,14100,3095.352051,-200205.542,-0.46,2021-12-21,2022-01-12,15,8.818015089,6.130235251,80.19509833,94129078.12,314.6655424
7164.T,4700.331543,3000,4846.773926,439327.1484,3.12,2021-12-23,2022-01-19,18,18.0854641,15.87522516,165.9263608,94568405.27,316.6009043
2331.T,762.2095337,7400,694.9556885,-497678.4546,-8.82,2021-12-29,2022-01-19,15,10.50334362,9.679233141,438.321278,94070726.81,314.4084882
3861.T,545.7324829,15200,558.0492554,187214.9414,2.26,2022-01-12,2022-01-19,5,64.68655368,49.65915183,92.69209586,94257941.75,315.2332236
9513.T,1376.057007,8100,1381.579712,44733.91113,0.4,2022-01-17,2022-01-21,4,37.6990744,27.70766279,541.4482207,94302675.66,315.4302893
7974.T,4682.864258,4500,4973.512695,1307917.969,6.21,2022-01-20,2022-02-04,8,38.82606591,24.50787777,526.2434801,95610593.63,321.1920424
8410.T,227.7503052,106700,228.6723633,98383.59985,0.4,2022-01-28,2022-02-15,9,53.63153886,48.41719228,508.8355465,95708977.23,321.6254504
6724.T,1717.736694,13000,1755.676758,493220.8252,2.21,2022-02-04,2022-02-16,8,12.80475754,8.2744025,645.7539822,96202198.06,323.7982293
2801.T,8558.523438,4300,8844.46582,1229552.246,3.34,2022-01-24,2022-02-18,16,12.90045925,8.23556265,559.7642431,97431750.3,329.214759
5393.T,2417.516602,5000,2386.761719,-153774.4141,-1.27,2022-01-31,2022-02-22,13,17.17718383,15.05393748,501.2761729,97277975.89,328.5373387
1893.T,602.2191162,100,555.8231812,-4639.593506,-7.7,2022-02-08,2022-02-24,12,43.49939477,31.59904883,3.323298425,97273336.3,328.5169
7956.T,2117.592529,22300,1944.592651,-3857897.278,-8.17,2022-02-16,2022-02-24,6,39.64522537,30.01060724,309.2355451,93415439.02,311.5217578
5714.T,5153.103516,1500,5993.820801,1261075.928,16.31,2022-02-28,2022-03-03,3,44.5062679,33.77445913,519.2071336,94676514.95,317.0771584
7550.T,2730.475342,3300,2731.462158,3256.494141,0.04,2022-03-01,2022-03-10,7,49.30557169,41.97221951,440.6930488,94679771.44,317.0915041
2384.T,3155.632813,2000,3263.266846,215268.0664,3.41,2022-02-25,2022-03-22,17,30.77307892,17.8424982,589.7449843,94895039.51,318.0398216
9432.T,31.6130085,800,32.04287338,343.8919067,1.36,2022-03-15,2022-03-22,5,86.90528394,80.88861344,3.787949343,94895383.4,318.0413366
5020.T,430.7121887,61500,433.0425415,143316.6962,0.54,2022-03-03,2022-03-30,19,42.87629366,29.83077934,480.5162773,95038700.09,318.6726876
8331.T,661.2124634,62500,722.9538574,3858837.128,9.34,2022-03-10,2022-03-30,14,11.67666668,8.799105971,520.704243,98897537.22,335.6719701
5334.T,1709.2052,12000,1791.408325,986437.5,4.81,2022-03-14,2022-04-04,15,17.63977145,10.16369547,643.2754365,99883974.72,340.0175098
1719.T,801.2470703,100,810.7347412,948.7670898,1.18,2022-03-23,2022-04-07,10,26.21358508,17.21670365,402.3223857,99884923.49,340.0216894
4921.T,2805.124512,2300,2535.233887,-620748.4375,-9.62,2022-03-22,2022-04-12,14,24.88880151,18.10856417,613.5768906,99264175.05,337.2871148
3349.T,12856.37109,200,11766.84863,-217904.4922,-8.47,2022-04-14,2022-04-19,1,10.83258334,6.929719371,612.1352795,99046270.56,336.3271831
4307.T,4113.873535,22700,3893.224854,-5008725.073,-5.36,2022-04-04,2022-04-25,12,59.83401996,52.93606308,463.8620377,94037545.49,314.2623149
9503.T,1118.084961,1400,1127.584229,13298.97461,0.85,2022-04-13,2022-04-27,8,50.17578176,43.67818462,388.2994644,94050844.46,314.3209007
8058.T,4279.173828,300,3907.977783,-111358.8135,-8.67,2022-04-19,2022-05-10,13,51.21694806,39.82183103,629.840195,93939485.65,313.8303332
2433.T,1484.165527,700,1350.552124,-93529.38232,-9,2022-04-20,2022-05-13,15,41.60490805,33.53874097,666.9668135,93845956.26,313.4183095
4183.T,2817.299805,500,2943.940918,63320.55664,4.5,2022-04-21,2022-05-17,16,22.64338544,18.08919518,645.9793221,93909276.82,313.6972547
4812.T,3630.797607,8200,3917.567383,2351512.158,7.9,2022-04-26,2022-05-20,16,24.461562,19.99232371,617.5588722,96260788.98,324.0563391
2181.T,190.6972046,8100,193.9202423,26106.60553,1.69,2022-05-17,2022-05-30,9,28.77774951,14.02585549,682.9190788,96286895.59,324.1713462
2201.T,3809.743652,8400,3853.589844,368308.0078,1.15,2022-05-20,2022-05-30,6,40.00001465,38.44701066,424.5469028,96655203.59,325.7938484
4704.T,7085.436523,8500,7104.955566,165911.8652,0.28,2022-04-28,2022-06-02,23,51.54001328,33.13637474,708.932036,96821115.46,326.5247377
7733.T,2735.512695,300,2760.335938,7446.972656,0.91,2022-05-13,2022-06-03,14,48.17548469,33.3589114,209.0085175,96828562.43,326.5575437
2670.T,1659.908081,20600,1771.982178,2308726.392,6.75,2022-05-30,2022-06-09,7,62.74506328,57.77896062,507.2683005,99137288.82,336.7281446
8002.T,1278.64502,1100,1309.011108,33402.69775,2.37,2022-05-18,2022-06-13,17,35.50661211,25.778389,562.4464298,99170691.52,336.875293
6055.T,1823.132813,33600,1920.287354,3264392.578,5.33,2022-06-03,2022-06-30,19,26.16069461,18.39283562,513.4138181,102435084.1,351.2558771
9503.T,1208.32959,23600,1269.125977,1434794.727,5.03,2022-06-16,2022-07-01,10,31.64828929,22.85892027,551.9670938,103869878.8,357.5765587
8113.T,4263.385254,2200,4477.650879,471384.375,5.03,2022-06-21,2022-07-01,7,29.59613621,18.59629474,304.9489993,104341263.2,359.6531419
7167.T,251.2372742,100,253.1405945,190.3320313,0.76,2022-07-14,2022-07-19,3,68.44435345,63.28997898,332.7844219,104341453.5,359.6539803
8411.T,1472.312744,21200,1476.986816,99090.33203,0.32,2022-07-05,2022-07-20,11,76.22223729,67.60001692,153.3198403,104440543.9,360.0905016
8697.T,2030.710205,100,2087.523682,5681.347656,2.8,2022-07-08,2022-07-20,8,68.11125914,49.25050577,569.3236364,104446225.2,360.1155296
9715.T,3357.380371,3000,3574.140869,650281.4941,6.46,2022-07-07,2022-07-27,14,44.65687359,40.79712955,551.9991924,105096506.7,362.9802058
6670.T,913.3110352,34500,920.0691528,233155.0598,0.74,2022-07-20,2022-07-28,6,73.90419248,60.7037476,218.0993053,105329661.8,364.0073206
6724.T,1852.309692,33900,1915.949707,2157396.497,3.44,2022-07-04,2022-07-29,19,5.768683856,4.261955994,615.8895717,107487058.3,373.5112699
2181.T,211.877243,200,212.798111,184.173584,0.43,2022-07-21,2022-08-01,7,89.77798174,86.34037048,77.38996469,107487242.4,373.5120812
2413.T,4642.519043,10600,4658.428223,168637.3047,0.34,2022-08-01,2022-08-09,6,61.59520383,44.54370845,490.5495843,107655879.7,374.2549768
8698.T,467.9996948,200,487.3385315,3867.767334,4.13,2022-08-05,2022-08-16,7,69.86515656,64.0054021,129.5594562,107659747.5,374.2720155
8804.T,1873.356689,22600,2038.342651,3728682.739,8.81,2022-07-28,2022-08-22,17,71.22016469,66.92694616,351.8262914,111388430.2,390.6979306
4922.T,12162.78613,1300,13470.18652,1699620.508,10.75,2022-08-04,2022-08-24,14,24.53537739,14.39080646,411.8191922,113088050.8,398.1852456
3941.T,784.1912231,100,790.918335,672.7111816,0.86,2022-08-17,2022-08-24,5,78.37004832,67.12037543,194.3897761,113088723.5,398.1882091
4151.T,3061.656006,16100,3076.375488,236983.667,0.48,2022-08-10,2022-08-25,11,41.2106723,27.88907007,613.8310253,113325707.1,399.23219
9508.T,840,100,828,-1200,-1.43,2022-08-12,2022-09-02,15,16.4516129,9.51095145,525.3436983,113324507.1,399.2269037
8570.T,1352.942017,20800,1367.273926,298103.7109,1.06,2022-08-30,2022-09-07,6,62.39615976,52.81522627,578.0303892,113622610.8,400.5401359
8354.T,2343.864014,36300,2369.371582,925924.7314,1.09,2022-08-25,2022-09-09,11,84.78254535,81.13534067,33.25523796,114548535.6,404.6190995
2801.T,8697.946289,1900,7984.674805,-1355215.82,-8.2,2022-09-13,2022-09-22,7,37.24137741,25.81261927,645.971233,113193319.8,398.6489857
9983.T,27501.30273,2000,25331.71094,-4339183.594,-7.89,2022-09-09,2022-09-30,14,22.44141287,15.31399466,685.915227,108854136.2,379.5336395
4768.T,4502.23291,1600,4376.092773,-201824.2188,-2.8,2022-09-08,2022-10-03,16,38.38172699,23.67191831,630.3433785,108652311.9,378.644546
2897.T,9800.581055,1500,9835.595703,52521.97266,0.36,2022-09-27,2022-10-06,6,35.25991166,22.13272732,503.1627036,108704833.9,378.8759203
5021.T,3737.35498,200,3717.364746,-3998.046875,-0.53,2022-09-15,2022-10-11,17,37.11537749,32.80972259,542.0431264,108700835.9,378.8583078
4206.T,3009.979736,3300,3053.462646,143493.6035,1.44,2022-10-03,2022-10-12,6,45.18452929,39.1436602,432.8365031,108844329.5,379.4904382
9744.T,2254.45166,15500,2283.936279,457011.5967,1.31,2022-09-12,2022-10-13,22,13.40216497,8.606582814,659.2707387,109301341.1,381.5037051
8058.T,4091.979492,4000,3951.109619,-563479.4922,-3.44,2022-10-04,2022-10-26,16,25.66618475,13.8804195,624.7722595,108737861.6,379.0214166
5401.T,2019.833862,23100,1927.634399,-2129807.593,-4.56,2022-10-06,2022-10-28,16,42.03648181,24.97925217,551.0525773,106608054,369.6390043
3382.T,5497.84082,5700,5530.478027,186032.0801,0.59,2022-10-18,2022-11-01,10,36.64236506,26.11920606,584.3312765,106794086.1,370.4585289
2229.T,2925.570801,15800,2928.516113,46535.9375,0.1,2022-11-01,2022-11-02,1,39.4410213,38.49188542,615.4456326,106840622,370.663533
7164.T,4724.64502,9800,4831.47168,1046901.27,2.26,2022-11-02,2022-11-14,8,50.95240629,43.74924831,533.5186112,107887523.3,375.2754329
7167.T,286.3028259,100,282.4207458,-388.2080078,-1.36,2022-10-25,2022-11-16,16,89.80896495,84.74188454,101.797609,107887135.1,375.2737227
4612.T,946.7072754,15700,1101.029419,2422857.654,16.3,2022-10-19,2022-11-17,21,14.79084056,9.015732536,305.2076958,110309992.7,385.9471045
9434.T,1396.668213,11300,1409.956299,150155.3711,0.95,2022-10-26,2022-11-17,16,50.55176558,43.7137187,246.2037104,110460148.1,386.6085819
2784.T,1678.849609,17800,1661.187866,-314379.0283,-1.05,2022-10-31,2022-11-22,16,43.03991038,30.22981725,416.768071,110145769.1,385.2236522
8595.T,2104.118164,22500,2215.251221,2500493.774,5.28,2022-11-15,2022-12-01,12,42.98297593,38.79795176,515.593066,112646262.8,396.2390433
7186.T,435.2796631,51000,453.6174011,935224.6399,4.21,2022-11-17,2022-12-01,10,14.79999241,11.85115911,512.9227227,113581487.5,400.3589757
8331.T,814.0334473,36300,815.0177612,35730.59692,0.12,2022-11-22,2022-12-07,11,36.43566741,20.97464113,603.6582192,113617218.1,400.5163792
7846.T,4798.095215,2200,4744.239258,-118483.1055,-1.12,2022-11-18,2022-12-12,16,6.419342886,2.445259972,650.4692555,113498735,399.9944272
9432.T,95.42425537,4800,93.23915863,-10488.46436,-2.29,2022-11-21,2022-12-13,16,15.94131397,8.123362772,631.5404594,113488246.5,399.9482225
6504.T,5476.927246,500,5055.625,-210651.123,-7.69,2022-12-13,2022-12-21,6,16.79107001,11.60366089,588.3426126,113277595.4,399.020244
7272.T,3196.672852,900,2917.445313,-251304.7852,-8.73,2022-12-14,2022-12-21,5,35.78769913,32.12824935,665.1644687,113026290.6,397.9131744
9984.T,5871.725098,12400,5751.650879,-1488920.313,-2.04,2022-12-06,2022-12-27,13,9.622212231,8.842020388,603.5044407,111537370.3,391.3540541
5108.T,4863.404785,6100,4613.334473,-1525428.906,-5.14,2022-12-09,2022-12-30,13,10.50106704,8.407047045,661.4462362,110011941.4,384.634103
3038.T,3832.078369,400,3767.464844,-25845.41016,-1.69,2022-12-22,2023-01-16,14,66.07638776,50.23258429,465.1683153,109986096,384.5202465
4189.T,2607.828857,600,2657.779541,29970.41016,1.92,2022-12-26,2023-01-19,16,18.87366751,14.21348188,640.9593375,110016066.4,384.6522748
6702.T,17434.85156,800,18420.98633,788907.8125,5.66,2022-12-27,2023-01-30,20,25.48906618,18.21507206,646.6795127,110804974.2,388.1276396
9531.T,2419.729492,7300,2803.953369,2804834.302,15.88,2023-01-17,2023-02-01,8,28.43604657,23.45026307,365.4482429,113609808.5,400.4837378
4183.T,2881.402344,5400,2866.922852,-78189.25781,-0.5,2023-01-06,2023-02-02,16,14.53168136,12.35110825,299.6510127,113531619.2,400.1392918
6988.T,7494.250977,3500,7971.158203,1669175.293,6.36,2023-01-10,2023-02-02,14,8.625855955,5.803498934,661.6315812,115200794.5,407.4924869
2229.T,2863.721436,12700,2839.178223,-311698.8037,-0.86,2023-01-20,2023-02-15,15,15.69701119,9.41270192,540.5476609,114889095.7,406.1193644
6857.T,2360.993164,9100,2463.116455,929321.9482,4.33,2023-02-06,2023-02-15,7,75.41646046,70.39173678,294.8121578,115818417.7,410.2132937
5076.T,963.5498047,30500,972.8774414,284492.9199,0.97,2023-02-16,2023-02-24,6,46.41077217,35.34962235,544.4183336,116102910.6,411.4665665
9503.T,1199.062744,12400,1253.345337,673104.1504,4.53,2023-01-30,2023-02-27,20,45.8620889,37.36812982,538.4298846,116776014.7,414.431783
6028.T,3344.360596,4700,3378.838623,162046.7285,1.03,2023-02-27,2023-03-01,2,10.35330081,8.745031401,627.5919614,116938061.5,415.1456452
4502.T,4074.384277,5300,4015.80835,-310452.417,-1.44,2023-02-08,2023-03-02,16,65.9615385,49.82286671,465.8203611,116627609,413.7780134
7564.T,5303.607422,3900,5441.876465,539249.2676,2.61,2023-02-09,2023-03-02,15,28.2448275,18.13375878,542.2534653,117166858.3,416.1535609
7177.T,560.022522,52200,571.8125,615436.853,2.11,2023-02-20,2023-03-07,11,38.09360389,27.80548762,612.7562459,117782295.2,418.8647364
7741.T,13163.53223,1200,13566.64941,483740.625,3.06,2023-03-01,2023-03-15,10,13.348571,9.795503919,633.3594019,118266035.8,420.9957524
6532.T,5436.970215,5400,5380.179688,-306668.8477,-1.04,2023-02-24,2023-03-17,15,47.78656572,46.3347086,537.3752662,117959366.9,419.6447883
5019.T,2962.039795,7300,2722.186768,-1750927.1,-8.1,2023-03-03,2023-03-17,10,14.27433753,8.488596997,654.4817118,116208439.8,411.9314531
3659.T,3074.503906,6800,3034.575195,-271515.2344,-1.3,2023-03-06,2023-03-28,16,31.15125022,18.40274864,609.6044215,115936924.6,410.7353507
3148.T,3390.325195,8800,3370.469482,-174730.2734,-0.59,2023-03-07,2023-03-29,16,29.64354019,18.05421298,653.8102599,115762194.3,409.9656138
4716.T,8774.974609,2500,9099.973633,812497.5586,3.7,2023-03-22,2023-04-05,9,16.14695497,15.88770879,329.7617865,116574691.9,413.5448982
6586.T,3310.169922,4900,3096.785645,-1045582.959,-6.45,2023-03-15,2023-04-06,15,17.98208549,13.08622415,547.1251227,115529108.9,408.9388059
8111.T,11775.03613,900,11935.75098,144643.3594,1.36,2023-03-28,2023-04-06,6,45.20324977,34.20200878,629.3472409,115673752.3,409.5760013
1878.T,12678.40625,1400,13159.3418,673309.7656,3.79,2023-03-29,2023-04-07,5,45.36631716,35.08664477,593.1791146,116347062.1,412.5421236
4819.T,4188.087402,4000,4515,1307650.391,7.81,2023-03-17,2023-04-11,14,16.53710454,9.602508514,22.31350574,117654712.5,418.302698
6753.T,957,36100,963,216600,0.63,2023-04-11,2023-04-19,6,72.94794189,67.97628789,126.6316643,117871312.5,419.2568831
8697.T,2029.228394,24600,2110.832764,2007467.505,4.02,2023-04-07,2023-04-20,8,82.95700096,76.97993507,2.604294915,119878780,428.1003522
7550.T,3998.047607,8300,4277.212891,2317071.851,6.98,2023-04-10,2023-04-26,12,54.65941129,48.84192535,355.5116504,122195851.8,438.3077172
2502.T,5013.284668,13000,5174.684082,2098192.383,3.22,2023-04-20,2023-04-27,5,80.04509704,73.33147328,327.8362304,124294044.2,447.5508555
6055.T,2116,200,1829,-57400,-13.56,2023-04-24,2023-05-15,14,15.66079047,9.9223443,217.4009532,124236644.2,447.297992
4536.T,1081.694946,95100,1266.591553,17583667.27,17.09,2023-04-27,2023-05-19,15,32.96707463,24.90787871,585.1920295,141820311.5,524.7590814
6323.T,10030,2100,11860,3843000,18.25,2023-04-21,2023-05-25,23,17.65097143,12.1520106,533.6033274,145663311.5,541.6885968
2317.T,301.4981995,100,303.4623718,196.4172363,0.65,2023-05-18,2023-05-29,6,84.55109057,83.96677496,1.35682195,145663507.9,541.689462
7729.T,6050.174316,4100,6168.805176,486386.5234,1.96,2023-05-29,2023-06-02,4,82.43074118,77.38484378,184.3283482,146149894.4,543.832134
2897.T,12291.24121,5000,12092.51465,-993632.8125,-1.62,2023-05-19,2023-06-09,14,47.41256585,43.10793123,505.8133234,145156261.6,539.4548969
4151.T,2724.697266,21600,2692.519775,-695033.7891,-1.18,2023-05-22,2023-06-12,14,19.49974391,16.21801951,635.7694548,144461227.8,536.393074
4921.T,2333.84668,100,2368.591309,3474.462891,1.49,2023-05-15,2023-06-13,20,24.81012044,18.42317945,505.5842174,144464702.3,536.40838
6952.T,1154,200,1182,5600,2.43,2023-06-01,2023-06-21,14,3.003112109,2.005849646,443.9615238,144470302.3,536.4330496
8020.T,1857.619385,32600,2021.238892,5333995.923,8.81,2023-06-09,2023-06-21,8,57.11817787,48.74858768,567.6574523,149804298.2,559.930829
3064.T,1937.562012,13000,1860.398071,-1003131.226,-3.98,2023-06-02,2023-06-23,14,41.28632705,24.23408251,725.2603435,148801167,555.5117487
6504.T,6370.93457,3000,6174.661621,-588818.8477,-3.08,2023-06-13,2023-07-04,14,73.63739801,69.22157985,428.6934861,148212348.1,552.9178331
8174.T,1915.66272,20300,1964.340942,988167.9199,2.54,2023-06-12,2023-07-05,16,28.66665929,26.68695165,604.7518428,149200516,557.2709958
1928.T,2709.938721,24500,2843.182373,3264469.482,4.92,2023-06-21,2023-07-06,10,21.88568886,16.75198598,54.9580964,152464985.5,571.6519186
4536.T,1233.962769,100,1186.996948,-4696.582031,-3.81,2023-06-22,2023-07-13,15,27.1579577,16.46199844,696.6326334,152460288.9,571.6312288
9508.T,932.5999756,26000,885.5999756,-1222000,-5.04,2023-06-28,2023-07-20,16,70.43961339,62.28142813,382.2079131,151238288.9,566.2479689
4587.T,1817.5,17400,1829,200100,0.63,2023-07-19,2023-08-01,9,3.854844105,3.168076774,680.8844296,151438388.9,567.1294667
5713.T,4714.699219,6800,4857.839844,973356.25,3.04,2023-07-18,2023-08-02,11,42.21120638,26.20509526,681.6294057,152411745.2,571.4173797
3289.T,795.5939331,22900,808.4053955,293382.489,1.61,2023-07-21,2023-08-03,9,16.59832589,10.5677571,691.9936342,152705127.7,572.7098136
4716.T,10340,3200,9820,-1664000,-5.03,2023-07-13,2023-08-04,16,10.75305055,6.349667976,482.2415116,151041127.7,565.3794171
8804.T,1885,12900,1861.5,-303150,-1.25,2023-07-24,2023-08-15,16,40.76159962,25.02510492,566.6879061,150737977.7,564.0439545
4980.T,3283.92749,8500,3297.796143,117883.5449,0.42,2023-08-07,2023-08-15,6,66.99601854,63.31586085,409.9184465,150855861.2,564.5632653
7649.T,6401.70166,6800,6563.707031,1101636.523,2.53,2023-08-01,2023-08-17,12,40.33135089,23.86251277,614.7128134,151957497.7,569.4162896
1959.T,4146.548828,6600,4220.682617,489283.0078,1.79,2023-08-08,2023-08-18,8,76.26208297,71.59215733,171.5606205,152446780.8,571.5717214
7550.T,7269.268066,3600,6530.476563,-2659649.414,-10.16,2023-08-15,2023-08-18,3,45.31483438,40.04559207,570.7669856,149787131.3,559.8552041
9418.T,3279.71875,8500,3449.1875,1440484.375,5.17,2023-08-04,2023-08-28,16,21.94690265,19.19095623,181.8255262,151227615.7,566.2009503
7747.T,2866.5,10600,2937,747300,2.46,2023-08-23,2023-09-05,9,52.25974026,44.5417827,571.4599208,151974915.7,569.4930208
6670.T,1119,27300,1171,1419600,4.65,2023-08-21,2023-09-06,12,59.37520882,56.61434365,533.0177813,153394515.7,575.7467653
4819.T,3785,8100,3490,-2389500,-7.79,2023-08-22,2023-09-07,12,17.79009385,15.41768039,583.7457248,151005015.7,565.2203335
4042.T,1830.96106,16000,1907.884033,1230767.578,4.2,2023-08-28,2023-09-08,9,56.03955592,39.14440972,612.2631368,152235783.3,570.6422171
8593.T,898.4147339,33700,992.6691895,3176375.153,10.49,2023-08-24,2023-09-11,12,46.09219631,36.27439906,653.0397593,155412158.4,584.6350592
6857.T,4604.189941,6900,4210.754883,-2714701.904,-8.55,2023-09-06,2023-09-11,3,24.89361906,21.14894,79.06130699,152697456.5,572.67602
4528.T,2845.937988,10700,2857.769287,126594.8975,0.42,2023-09-12,2023-09-20,6,74.62484525,64.05572458,477.1934157,152824051.4,573.2337068
7453.T,1919,16200,1931.5,202500,0.65,2023-09-05,2023-09-25,14,55.28960087,43.63258444,589.107186,153026551.4,574.1257773
4523.T,8898.074219,3500,8117.524414,-2731924.316,-8.77,2023-09-15,2023-09-26,7,17.4763595,11.0614762,593.7381832,150294627.1,562.0908684
2531.T,1277.5,23800,1176.5,-2403800,-7.91,2023-09-14,2023-10-03,12,33.19490326,23.47742575,514.080408,147890827.1,551.5014411
1332.T,753.6430664,39200,686.2999878,-2639848.682,-8.94,2023-09-19,2023-10-04,10,39.18600354,28.8881943,489.6044245,145250978.4,539.8721517
6544.T,2202,6500,2036,-1079000,-7.54,2023-09-27,2023-10-16,12,28.13253012,25.28378935,680.4996703,144171978.4,535.1188478
9418.T,3330,18600,3275,-1023000,-1.65,2023-09-25,2023-10-23,18,15.77747253,14.10179124,404.6080845,143148978.4,530.6122398
6367.T,23305,400,21400,-762000,-8.17,2023-10-05,2023-10-24,12,11.13567572,9.143941768,283.7387058,142386978.4,527.2554116
4684.T,22895,500,20965,-965000,-8.43,2023-10-06,2023-10-25,12,13.53506614,8.745703643,651.6217457,141421978.4,523.0043103
1973.T,2038,7900,2031,-55300,-0.34,2023-10-10,2023-10-31,14,46.20699684,33.942348,675.6647304,141366678.4,522.760698
