STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL
3918.HK,9.384483337402344,9200,9.5413818359375,1443.4661865234375,1.67,2020-12-24 13:12:12.305237,2021-01-11 13:12:12.305237,10,18.653955411720766,14.395703623389712,659.6451412523137
0019.HK,28.494869232177734,10000,31.8082275390625,33133.583068847656,11.63,2020-12-29 13:12:12.305237,2021-01-13 13:12:12.305237,10,15.550432945998557,12.033325695097222,614.177681758144
2778.HK,3.7975311279296875,74800,3.8806283473968506,6215.672016143799,2.19,2020-12-30 13:12:12.305237,2021-01-14 13:12:12.305237,10,40.54146921208043,26.883199946695022,692.6526546480266
1316.HK,9.96633243560791,9000,11.071549415588379,9946.952819824219,11.09,2021-01-12 13:12:12.305237,2021-01-18 13:12:12.305237,4,47.64957774924521,33.180219803320746,188.90552610664213
2400.HK,54.29999923706055,13000,65.5,145600.0099182129,20.63,2021-01-18 13:12:12.305237,2021-01-19 13:12:12.305237,1,72.94601407670051,70.02915587698428,342.15864110352777
0512.HK,6.174107551574707,300,6.6862874031066895,153.65395545959473,8.3,2021-01-20 13:12:12.305237,2021-01-21 13:12:12.305237,1,27.884023639410447,18.804910533480758,311.11494322344043
0014.HK,23.878887176513672,11100,24.257247924804688,4199.804306030273,1.58,2020-12-31 13:12:12.305237,2021-01-22 13:12:12.305237,15,15.046411298840193,13.754074324208664,648.7203859975178
0604.HK,2.009352445602417,41700,2.079719066619873,2934.2880964279175,3.5,2020-12-28 13:12:12.305237,2021-01-25 13:12:12.305237,19,13.365074803884971,12.43268942062235,613.9576015592106
0268.HK,31.299999237060547,27200,35.25,107440.02075195312,12.62,2021-01-19 13:12:12.305237,2021-01-25 13:12:12.305237,4,57.2483831509724,47.411825778454286,480.4707079632716
2282.HK,11.539999961853027,68600,12.84000015258789,89180.01308441162,11.27,2021-02-01 13:12:12.305237,2021-02-11 13:12:12.305237,8,22.769228737734736,18.087830176044157,293.08694650556777
0780.HK,14.180000305175781,27900,14.380000114440918,5579.994678497314,1.41,2021-02-02 13:12:12.305237,2021-02-16 13:12:12.305237,8,39.302320810445615,27.46306488669425,605.1234762142348
2319.HK,46.71285629272461,2700,47.244781494140625,1436.1980438232422,1.14,2021-02-05 13:12:12.305237,2021-02-19 13:12:12.305237,8,24.102951529705322,16.638749884793718,708.5805815832642
0016.HK,95.7652816772461,4100,106.37734985351562,43509.47952270508,11.08,2021-02-16 13:12:12.305237,2021-02-23 13:12:12.305237,5,41.34046438441242,24.016927560854437,620.8818501507751
1988.HK,3.7115747928619385,237500,3.735417604446411,5662.667751312256,0.64,2021-02-11 13:12:12.305237,2021-02-24 13:12:12.305237,7,35.384603531551704,28.818802491032386,674.9497330038115
3396.HK,11.160032272338867,11400,10.498299598693848,-7543.752479553223,-5.93,2021-02-19 13:12:12.305237,2021-02-24 13:12:12.305237,3,19.165317016943607,13.085878505228132,593.924683340908
0604.HK,2.009352445602417,1900,2.1422669887542725,252.5376319885254,6.61,2021-02-08 13:12:12.305237,2021-02-25 13:12:12.305237,11,17.777756186886126,16.65411353898353,537.1424552318304
2778.HK,3.8307700157165527,2000,3.656266450881958,-349.00712966918945,-4.56,2021-02-17 13:12:12.305237,2021-03-03 13:12:12.305237,10,33.186256923843075,17.609753043236708,589.9246486529631
3606.HK,48.69050216674805,3600,43.57233428955078,-18425.404357910156,-10.51,2021-03-03 13:12:12.305237,2021-03-04 13:12:12.305237,1,18.326497735023267,12.927498969524203,444.4724991758701
2007.HK,8.647469520568848,50500,8.583277702331543,-3241.6868209838867,-0.74,2021-02-23 13:12:12.305237,2021-03-09 13:12:12.305237,10,19.08831190868208,16.002112460644106,0.5245034910252215
1308.HK,14.649131774902344,23000,15.024749755859375,8639.213562011719,2.56,2021-03-01 13:12:12.305237,2021-03-09 13:12:12.305237,6,81.99246712569659,75.50562128230828,192.1758479298091
0179.HK,21.193756103515625,16000,21.193756103515625,0.0,0.0,2021-02-25 13:12:12.305237,2021-03-11 13:12:12.305237,10,33.94992683397675,27.83548040202633,315.42395070511236
2057.HK,245.207763671875,1200,246.40292358398438,1434.19189453125,0.49,2021-03-09 13:12:12.305237,2021-03-11 13:12:12.305237,2,31.226159132745114,30.7192749225841,590.4921098321855
1913.HK,46.425777435302734,5900,50.532108306884766,24227.352142333984,8.84,2021-03-10 13:12:12.305237,2021-03-12 13:12:12.305237,2,29.857829100678657,21.201393726857553,385.5770073546786
9901.HK,137.0,4300,124.5,-53750.0,-9.12,2021-03-15 13:12:12.305237,2021-03-19 13:12:12.305237,4,36.792332928089465,30.739265860041776,604.658151968397
0558.HK,6.988442420959473,55900,7.790687084197998,44845.47667503357,11.48,2021-03-16 13:12:12.305237,2021-03-22 13:12:12.305237,4,34.572500940393766,25.147949504070326,679.0211501436091
0467.HK,1.3609992265701294,200,1.2809405326843262,-16.011738777160645,-5.88,2021-03-18 13:12:12.305237,2021-03-24 13:12:12.305237,4,61.519334719838994,53.948037893679796,388.39352446467603
0636.HK,14.598701477050781,13300,14.662452697753906,847.8912353515625,0.44,2021-03-17 13:12:12.305237,2021-03-25 13:12:12.305237,6,28.36379019103746,20.994334601295503,662.7767683847572
2601.HK,27.713497161865234,8200,25.809856414794922,-15609.854125976562,-6.87,2021-03-29 13:12:12.305237,2021-04-07 13:12:12.305237,4,8.905280629734651,5.529597083495476,527.9633473741137
6186.HK,17.466787338256836,16800,19.347183227539062,31590.650939941406,10.77,2021-03-11 13:12:12.305237,2021-04-08 13:12:12.305237,17,20.78884244750984,13.390845722027446,614.0903012067337
0019.HK,36.711997985839844,6200,40.56330108642578,23878.079223632812,10.49,2021-03-26 13:12:12.305237,2021-04-08 13:12:12.305237,6,25.067943326669045,16.210459527690084,501.73498449381367
1997.HK,39.820682525634766,12200,39.807945251464844,-155.39474487304688,-0.03,2021-03-22 13:12:12.305237,2021-04-09 13:12:12.305237,11,29.999983662880066,27.71792580820034,573.5915495617891
1208.HK,4.53000020980835,49800,5.019999980926514,24401.98860168457,10.82,2021-03-30 13:12:12.305237,2021-04-14 13:12:12.305237,8,23.85618520756041,17.03009344962228,686.5567214465957
0670.HK,3.740000009536743,140600,3.559999942779541,-25308.009386062622,-4.81,2021-04-08 13:12:12.305237,2021-04-22 13:12:12.305237,10,44.63768486515007,42.60869661366056,409.7744494632608
1988.HK,3.449300765991211,72400,3.465196132659912,1150.8245468139648,0.46,2021-04-16 13:12:12.305237,2021-04-26 13:12:12.305237,6,8.418457629482736,5.314477234136173,424.6727645578534
1288.HK,2.4297616481781006,102600,2.344097375869751,-8789.15433883667,-3.53,2021-04-19 13:12:12.305237,2021-05-03 13:12:12.305237,10,26.923028619121403,21.538427831167972,537.7731050501733
3320.HK,4.639408588409424,53900,4.787278175354004,7970.170736312866,3.19,2021-04-14 13:12:12.305237,2021-05-04 13:12:12.305237,14,12.660514872544576,10.502445112891357,393.1604988258475
0656.HK,12.474390029907227,20900,11.796025276184082,-14177.82335281372,-5.44,2021-05-04 13:12:12.305237,2021-05-05 13:12:12.305237,1,64.93263954421748,49.69405492218971,438.4330182039647
0688.HK,17.072404861450195,29300,16.587053298950195,-14220.80078125,-2.84,2021-04-22 13:12:12.305237,2021-05-06 13:12:12.305237,10,21.526109656419234,19.75579917077501,495.1508261549229
9988.HK,231.39999389648438,1000,219.8000030517578,-11599.990844726562,-5.01,2021-04-29 13:12:12.305237,2021-05-07 13:12:12.305237,6,48.6241356152869,40.89190862448915,254.24816608886425
6823.HK,9.09851360321045,27300,9.016851425170898,-2229.3774604797363,-0.9,2021-04-20 13:12:12.305237,2021-05-11 13:12:12.305237,15,38.33335964717242,31.735086987011538,599.192055097175
1030.HK,7.840382099151611,28100,7.446015357971191,-11081.7054271698,-5.03,2021-05-06 13:12:12.305237,2021-05-12 13:12:12.305237,4,9.715038497058245,7.992670600884412,478.1551853755057
0152.HK,11.178651809692383,9900,10.743024826049805,-4312.707138061523,-3.9,2021-05-10 13:12:12.305237,2021-05-25 13:12:12.305237,10,61.87497949780406,44.6250173038728,525.6221801441602
2269.HK,107.9000015258789,1700,121.19999694824219,22609.992218017578,12.33,2021-05-17 13:12:12.305237,2021-05-27 13:12:12.305237,7,36.37254480305505,28.90536876257114,615.8086349229453
1929.HK,11.668484687805176,9600,12.931384086608887,12123.834228515625,10.82,2021-05-12 13:12:12.305237,2021-05-28 13:12:12.305237,11,30.234698222341997,19.53688580675039,621.1016374517077
1238.HK,6.987916469573975,33800,6.578400135040283,-13841.65210723877,-5.86,2021-05-25 13:12:12.305237,2021-05-28 13:12:12.305237,3,28.600014110686978,22.242727118843028,574.4732238329776
0101.HK,17.371490478515625,7900,17.33607292175293,-279.79869842529297,-0.2,2021-05-14 13:12:12.305237,2021-05-31 13:12:12.305237,10,18.660010947416204,18.165853084364706,591.4190955818954
2018.HK,44.27693557739258,6800,46.441585540771484,14719.619750976562,4.89,2021-05-18 13:12:12.305237,2021-05-31 13:12:12.305237,8,32.99270496260097,15.617349309430915,599.7142805720281
1898.HK,4.217919826507568,47500,4.270864486694336,2514.87135887146,1.26,2021-06-01 13:12:12.305237,2021-06-09 13:12:12.305237,6,67.50259838941314,60.3198118988992,466.5436740286218
1919.HK,7.755524635314941,51800,8.657328605651855,46713.44566345215,11.63,2021-06-09 13:12:12.305237,2021-06-10 13:12:12.305237,1,52.88676380918749,41.23527365411716,319.160015215334
2607.HK,14.527575492858887,46600,14.765731811523438,11098.084449768066,1.64,2021-05-27 13:12:12.305237,2021-06-11 13:12:12.305237,11,19.14735608913973,11.62005393530364,575.0195250125412
0883.HK,6.239086627960205,32100,6.465830326080322,7278.472709655762,3.63,2021-06-02 13:12:12.305237,2021-06-17 13:12:12.305237,10,41.36994039998026,38.81384541881597,422.45467693107037
1199.HK,5.4772186279296875,36500,5.451136589050293,-951.9944190979004,-0.48,2021-06-07 13:12:12.305237,2021-06-22 13:12:12.305237,10,10.433774767400724,6.776751402136005,535.6905049577715
2319.HK,44.03843307495117,25800,44.37943649291992,8797.88818359375,0.77,2021-06-11 13:12:12.305237,2021-06-22 13:12:12.305237,6,69.13134234577467,66.73234311919602,349.3999472041227
0873.HK,21.850000381469727,9500,24.899999618530273,28974.992752075195,13.96,2021-06-17 13:12:12.305237,2021-06-22 13:12:12.305237,3,71.22856704953426,65.19260719321963,224.2540814843253
0005.HK,41.8511962890625,15200,42.12562942504883,4171.3836669921875,0.66,2021-06-22 13:12:12.305237,2021-06-23 13:12:12.305237,1,17.332585657802134,16.51251313161949,551.061743640151
3319.HK,34.680946350097656,13700,32.89873504638672,-24416.294860839844,-5.14,2021-06-25 13:12:12.305237,2021-07-07 13:12:12.305237,7,26.33812549760255,15.924595909375972,557.1608307992216
0754.HK,21.90699005126953,43500,21.335243225097656,-24870.986938476562,-2.61,2021-06-23 13:12:12.305237,2021-07-08 13:12:12.305237,10,47.566254347518324,38.78790350673478,595.0772420761557
1999.HK,16.61564826965332,13400,15.66671371459961,-12715.723037719727,-5.71,2021-07-13 13:12:12.305237,2021-07-15 13:12:12.305237,2,19.96979128171888,16.665119395892116,540.9257741437452
2269.HK,137.6999969482422,800,129.6999969482422,-6400.0,-5.81,2021-07-15 13:12:12.305237,2021-07-23 13:12:12.305237,6,62.276921198918274,54.646151968149034,444.04524011872996
1810.HK,26.649999618530273,7700,25.850000381469727,-6159.994125366211,-3.0,2021-07-12 13:12:12.305237,2021-07-26 13:12:12.305237,10,21.842431915112225,12.862517096838735,641.2475060902557
2869.HK,9.088274002075195,14800,8.068757057189941,-15088.850784301758,-11.22,2021-07-22 13:12:12.305237,2021-07-26 13:12:12.305237,2,10.54458671015885,6.032319911446182,435.1492505911387
1516.HK,18.29157829284668,6400,17.30284309387207,-6327.9052734375,-5.41,2021-07-29 13:12:12.305237,2021-07-30 13:12:12.305237,1,22.614448754969622,14.366459776716848,593.4872990960375
1308.HK,22.94349479675293,5100,21.481237411499023,-7457.512664794922,-6.37,2021-08-02 13:12:12.305237,2021-08-05 13:12:12.305237,3,48.111783430089325,37.74787201825091,595.5376184586388
0336.HK,17.9993839263916,7900,16.712339401245117,-10167.651748657227,-7.15,2021-08-03 13:12:12.305237,2021-08-05 13:12:12.305237,2,44.10127378748335,34.09941751551706,555.1921153085709
0004.HK,26.266082763671875,7200,23.830501556396484,-17536.184692382812,-9.27,2021-08-04 13:12:12.305237,2021-08-06 13:12:12.305237,2,17.04596262901561,8.999378197761962,637.6463435762481
1800.HK,3.2583329677581787,30700,3.419017791748047,4933.024096488953,4.93,2021-07-28 13:12:12.305237,2021-08-09 13:12:12.305237,8,29.363996100109553,24.441298244788175,481.75901927950576
0772.HK,74.4000015258789,4000,64.6500015258789,-39000.0,-13.1,2021-08-10 13:12:12.305237,2021-08-17 13:12:12.305237,5,23.113952785865724,18.312325752340083,137.54439162570142
3669.HK,11.51814079284668,25000,10.677399635314941,-21018.528938293457,-7.3,2021-08-16 13:12:12.305237,2021-08-19 13:12:12.305237,3,20.81685329256438,15.449948099325326,513.3340177290044
0881.HK,66.3246841430664,4400,60.010311126708984,-27783.241271972656,-9.52,2021-08-11 13:12:12.305237,2021-08-20 13:12:12.305237,7,28.597036078564866,23.511271537240145,584.8101599212763
0001.HK,50.78485107421875,5800,50.51988983154297,-1536.7752075195312,-0.52,2021-08-09 13:12:12.305237,2021-08-23 13:12:12.305237,10,24.763742889535287,15.045057013082765,5.161318362655143
3898.HK,49.33955764770508,2300,44.624671936035156,-10844.23713684082,-9.56,2021-08-24 13:12:12.305237,2021-08-31 13:12:12.305237,5,18.372757674180868,9.539389592755374,611.5929190790927
0003.HK,11.678220748901367,23400,11.299759864807129,-8855.984687805176,-3.24,2021-08-18 13:12:12.305237,2021-09-01 13:12:12.305237,10,55.99991778724624,46.77281566787567,380.82555168042734
1179.HK,33.97210693359375,2700,37.96882629394531,10791.142272949219,11.76,2021-08-23 13:12:12.305237,2021-09-01 13:12:12.305237,7,61.7598324117072,59.30689385520966,41.96276026493793
6160.HK,174.0,1500,189.10000610351562,22650.009155273438,8.68,2021-08-27 13:12:12.305237,2021-09-01 13:12:12.305237,3,31.49170854638505,25.61378667696518,450.34952713737107
0257.HK,4.421693325042725,155800,5.310287952423096,138443.04294586182,20.1,2021-09-01 13:12:12.305237,2021-09-06 13:12:12.305237,3,73.70555220457852,72.75893302203907,285.78975598954287
2357.HK,5.793885707855225,25700,5.860921859741211,1722.8291034698486,1.16,2021-08-25 13:12:12.305237,2021-09-07 13:12:12.305237,9,41.968476740310294,32.61454804489258,530.5691316717398
2688.HK,144.2571258544922,1400,134.88369750976562,-13122.799682617188,-6.5,2021-08-31 13:12:12.305237,2021-09-14 13:12:12.305237,10,28.565576098790636,20.400098425533347,391.2164683578808
1030.HK,7.010000228881836,118100,6.460000038146973,-64955.02252578735,-7.85,2021-09-06 13:12:12.305237,2021-09-14 13:12:12.305237,6,60.23453566306811,59.43425161340942,431.0190352351688
1093.HK,9.377646446228027,100,8.59432601928711,-78.3320426940918,-8.35,2021-09-03 13:12:12.305237,2021-09-16 13:12:12.305237,9,23.543332148150178,18.089502095174417,466.74243324900334
0763.HK,25.353900909423828,13500,26.16867446899414,10999.443054199219,3.21,2021-09-02 13:12:12.305237,2021-09-17 13:12:12.305237,11,25.58814153359747,22.93902460942844,630.2801523528844
1378.HK,10.987687110900879,13600,9.969396591186523,-13848.751068115234,-9.27,2021-09-10 13:12:12.305237,2021-09-17 13:12:12.305237,5,66.9713274393371,62.00658455483263,136.026841983326
0316.HK,119.87797546386719,2500,110.20416259765625,-24184.532165527344,-8.07,2021-09-23 13:12:12.305237,2021-09-27 13:12:12.305237,2,30.583959863460063,26.676859712063106,490.57104380443286
0992.HK,7.267086029052734,39800,8.327245712280273,42194.355392456055,14.59,2021-09-21 13:12:12.305237,2021-10-04 13:12:12.305237,7,38.52632261996915,37.852637369370896,408.8480352271755
0683.HK,17.417343139648438,12500,18.833040237426758,17696.213722229004,8.13,2021-09-29 13:12:12.305237,2021-10-06 13:12:12.305237,4,24.915595222978517,20.54848511249626,602.1542447650281
2331.HK,88.02234649658203,5400,81.7593002319336,-33820.44982910156,-7.12,2021-10-05 13:12:12.305237,2021-10-06 13:12:12.305237,1,22.41584189958073,18.85348103558733,666.3701064639345
1066.HK,13.066595077514648,22100,13.829794883728027,16866.715717315674,5.84,2021-09-17 13:12:12.305237,2021-10-07 13:12:12.305237,12,61.711948977563246,53.82301959529268,178.1611810921668
2518.HK,88.07511138916016,3300,99.42037200927734,37439.36004638672,12.88,2021-09-30 13:12:12.305237,2021-10-11 13:12:12.305237,6,39.67962641123836,28.329519351305642,523.1222889564422
1530.HK,7.256302833557129,45200,6.89253044128418,-16442.512130737305,-5.01,2021-10-07 13:12:12.305237,2021-10-12 13:12:12.305237,3,16.268005237515872,14.783056489768573,631.5954953694014
0754.HK,16.2195987701416,11600,18.039676666259766,21112.903594970703,11.22,2021-09-28 13:12:12.305237,2021-10-21 13:12:12.305237,15,26.258519555971723,22.60157091526037,583.5537506258686
2150.HK,10.199999809265137,20900,9.649999618530273,-11495.003986358643,-5.39,2021-10-15 13:12:12.305237,2021-10-21 13:12:12.305237,4,14.232416134617768,11.674086860178644,612.6853035376917
1313.HK,6.477757453918457,31800,6.150689601898193,-10400.757694244385,-5.05,2021-10-22 13:12:12.305237,2021-10-26 13:12:12.305237,2,8.30001365785135,7.26853574457125,589.2374749923996
0390.HK,3.6043906211853027,181900,3.567797899246216,-6656.21612071991,-1.02,2021-10-11 13:12:12.305237,2021-10-27 13:12:12.305237,11,18.181829688230973,15.88637609815419,681.526340353608
3323.HK,8.633744239807129,24700,7.8264546394348145,-19940.053129196167,-9.35,2021-10-18 13:12:12.305237,2021-11-01 13:12:12.305237,10,8.560885515624275,7.560199270599955,621.8605107368378
6823.HK,9.195411682128906,23000,9.160907745361328,-793.5905456542969,-0.38,2021-10-19 13:12:12.305237,2021-11-02 13:12:12.305237,10,45.88249782685937,45.1766019079343,505.8646113400376
0780.HK,16.6200008392334,6800,16.639999389648438,135.99014282226562,0.12,2021-11-03 13:12:12.305237,2021-11-04 13:12:12.305237,1,25.287357455815823,21.996240896195882,542.4837339822311
1876.HK,20.895151138305664,5600,20.408082962036133,-2727.581787109375,-2.33,2021-10-29 13:12:12.305237,2021-11-12 13:12:12.305237,10,43.46915942835655,30.61319751130935,511.4008080844611
9987.HK,444.1162109375,800,421.3717041015625,-18195.60546875,-5.12,2021-11-08 13:12:12.305237,2021-11-18 13:12:12.305237,8,26.901026256885245,22.57246043717661,397.34030395249
9888.HK,168.89999389648438,1400,156.39999389648438,-17500.0,-7.4,2021-11-16 13:12:12.305237,2021-11-18 13:12:12.305237,2,44.0154543879928,33.77663280564233,626.5374583308809
1910.HK,17.520000457763672,18700,17.020000457763672,-9350.0,-2.85,2021-11-09 13:12:12.305237,2021-11-23 13:12:12.305237,10,35.368375309842776,22.468604533723486,493.78260274677876
1055.HK,4.880000114440918,67100,4.730000019073486,-10065.006399154663,-3.07,2021-11-11 13:12:12.305237,2021-11-25 13:12:12.305237,10,40.270289427357056,24.287203958298896,542.1640142666356
0586.HK,35.33789825439453,5700,35.61541748046875,1581.8595886230469,0.79,2021-11-17 13:12:12.305237,2021-11-25 13:12:12.305237,6,51.71196740522164,44.26406443777315,600.3393146533251
0316.HK,103.239013671875,1300,111.82936096191406,11167.451477050781,8.32,2021-11-23 13:12:12.305237,2021-11-29 13:12:12.305237,4,40.59114093599431,37.194070862727415,352.18432732299937
0005.HK,42.66142654418945,2200,39.7895393371582,-6318.15185546875,-6.73,2021-11-19 13:12:12.305237,2021-11-30 13:12:12.305237,7,35.882368127022616,28.673072192081566,638.2289608386419
1113.HK,42.93923568725586,11200,40.61696243286133,-26009.46044921875,-5.41,2021-11-25 13:12:12.305237,2021-11-30 13:12:12.305237,3,42.00006176633299,28.600107872327907,530.405055766844
2269.HK,107.69999694824219,1800,95.9000015258789,-21239.991760253906,-10.96,2021-12-01 13:12:12.305237,2021-12-06 13:12:12.305237,3,55.34540553156959,47.5055937029177,137.3419749135448
0003.HK,10.844858169555664,20000,10.608309745788574,-4730.968475341797,-2.18,2021-11-24 13:12:12.305237,2021-12-08 13:12:12.305237,10,32.12125344320813,23.82853614425207,434.63615187798786
2618.HK,25.75,9800,28.299999237060547,24989.99252319336,9.9,2021-12-03 13:12:12.305237,2021-12-09 13:12:12.305237,4,7.567571691564612,3.7115993867784867,422.0447556115278
0014.HK,21.149667739868164,10200,21.281579971313477,1345.5047607421875,0.62,2021-12-02 13:12:12.305237,2021-12-15 13:12:12.305237,9,4.895964235330766,4.005215343181385,430.2664578162346
2331.HK,91.46944427490234,5100,86.66292572021484,-24513.24462890625,-5.25,2021-12-09 13:12:12.305237,2021-12-15 13:12:12.305237,4,36.76839141452787,27.782841409948684,490.77325096243715
1913.HK,52.20728302001953,2500,48.610130310058594,-8992.881774902344,-6.89,2021-12-08 13:12:12.305237,2021-12-17 13:12:12.305237,7,43.00971031364561,33.387744382989865,488.78780704457756
0101.HK,13.950933456420898,8100,13.861503601074219,-724.3818283081055,-0.64,2021-12-07 13:12:12.305237,2021-12-21 13:12:12.305237,10,10.004533942646177,6.099043221421448,512.2633417380368
0336.HK,14.28815746307373,5700,14.770215034484863,2747.728157043457,3.37,2021-12-21 13:12:12.305237,2021-12-24 13:12:12.305237,3,13.809148383095442,11.593881811043477,550.413589384009
9992.HK,46.82712173461914,7900,43.711910247802734,-24610.17074584961,-6.65,2021-12-16 13:12:12.305237,2021-12-28 13:12:12.305237,7,10.009303418302485,9.11471152696637,582.7028747025457
3898.HK,42.61715316772461,3200,39.38711929321289,-10336.1083984375,-7.58,2021-12-23 13:12:12.305237,2022-01-05 13:12:12.305237,8,20.72673294990543,13.680312719307969,529.5920842168736
0425.HK,32.035545349121094,11600,29.871618270874023,-25101.554107666016,-6.75,2021-12-24 13:12:12.305237,2022-01-06 13:12:12.305237,8,21.923374495163323,15.010895641370777,550.7189774763327
0669.HK,148.63722229003906,2300,140.30511474609375,-19163.84735107422,-5.61,2021-12-31 13:12:12.305237,2022-01-07 13:12:12.305237,5,12.033099006878937,10.412412860241544,228.50945630728722
1888.HK,11.348450660705566,31500,11.593256950378418,7711.398124694824,2.16,2021-12-28 13:12:12.305237,2022-01-10 13:12:12.305237,9,29.15121085706669,18.67896055091923,617.8810081803298
1658.HK,5.490958213806152,16400,5.56285285949707,1179.0721893310547,1.31,2022-01-07 13:12:12.305237,2022-01-14 13:12:12.305237,5,69.57627841449616,47.286520654399354,325.4181813934483
1044.HK,39.095947265625,9300,36.91384506225586,-20293.550491333008,-5.58,2022-01-12 13:12:12.305237,2022-01-14 13:12:12.305237,2,61.137389055214896,49.19325857161201,499.6749253015879
0914.HK,35.80438995361328,10200,35.89025115966797,875.7843017578125,0.24,2022-01-10 13:12:12.305237,2022-01-19 13:12:12.305237,7,65.79369625733761,56.57464542413406,225.4436412774036
0512.HK,5.949535369873047,49100,5.590674877166748,-17620.050191879272,-6.03,2022-01-21 13:12:12.305237,2022-01-25 13:12:12.305237,2,47.058867072775804,45.11293896623723,282.5435442264411
1776.HK,13.17302131652832,22600,12.299673080444336,-19737.670135498047,-6.63,2022-01-19 13:12:12.305237,2022-01-27 13:12:12.305237,6,22.95733947962274,16.33714236836921,599.4997814657409
0270.HK,8.195140838623047,12100,9.277200698852539,13092.924308776855,13.2,2021-12-22 13:12:12.305237,2022-01-31 13:12:12.305237,27,10.875020427375526,8.369382657143872,503.39731137385843
1268.HK,33.35069274902344,8000,35.4292106628418,16628.143310546875,6.23,2022-01-18 13:12:12.305237,2022-02-04 13:12:12.305237,10,18.15126555154278,12.496484059168205,503.451330673549
