stock,buy_price,n_shares,sell_price,net_gain,buy_date,sell_date
9626.HK,180.1999969482422,160,203.60000610351562,3744.00146484375,2022-04-28 18:34:35.696988,2022-04-29 18:34:35.696988
9626.HK,179.0,169,163.3000030517578,-2653.2994842529297,2022-05-05 18:34:35.696988,2022-05-06 18:34:35.696988
0700.HK,375.6333312988281,80,339.6028137207031,-2882.44140625,2022-04-29 18:34:35.696988,2022-05-10 18:34:35.696988
9626.HK,163.3000030517578,169,147.6999969482422,-2636.4010314941406,2022-05-06 18:34:35.696988,2022-05-12 18:34:35.696988
0011.HK,138.90582275390625,218,137.726318359375,-257.1319580078125,2022-05-03 18:34:35.696988,2022-05-13 18:34:35.696988
9618.HK,187.5298614501953,139,209.7990264892578,3095.4139404296875,2022-05-12 18:34:35.696988,2022-05-17 18:34:35.696988
9618.HK,209.7990264892578,135,208.39999389648438,-188.86940002441406,2022-05-17 18:34:35.696988,2022-05-27 18:34:35.696988
0700.HK,352.20001220703125,81,350.0,-178.20098876953125,2022-05-20 18:34:35.696988,2022-05-30 18:34:35.696988
9626.HK,158.5,178,173.8000030517578,2723.4005432128906,2022-05-27 18:34:35.696988,2022-05-30 18:34:35.696988
0669.HK,98.83330535888672,288,98.58585357666016,-71.26611328125,2022-05-23 18:34:35.696988,2022-06-02 18:34:35.696988
9626.HK,173.8000030517578,170,198.39999389648438,4181.998443603516,2022-05-30 18:34:35.696988,2022-06-06 18:34:35.696988
0316.HK,213.93125915527344,143,211.75015258789062,-311.8982391357422,2022-06-10 18:34:35.696988,2022-06-20 18:34:35.696988
9626.HK,210.1999969482422,145,227.0,2436.000442504883,2022-06-15 18:34:35.696988,2022-06-27 18:34:35.696988
0669.HK,84.77789306640625,363,85.52025604248047,269.4777603149414,2022-06-16 18:34:35.696988,2022-06-27 18:34:35.696988
0316.HK,211.75015258789062,143,189.03018188476562,-3248.955810546875,2022-06-20 18:34:35.696988,2022-06-30 18:34:35.696988
0700.HK,365.0,87,342.3999938964844,-1966.2005310058594,2022-06-29 18:34:35.696988,2022-07-11 18:34:35.696988
0316.HK,189.03018188476562,156,197.93641662597656,1389.3726196289062,2022-06-30 18:34:35.696988,2022-07-11 18:34:35.696988
1211.HK,268.20001220703125,112,294.20001220703125,2912.0,2022-07-13 18:34:35.696988,2022-07-15 18:34:35.696988
0700.HK,342.3999938964844,88,334.0,-739.199462890625,2022-07-11 18:34:35.696988,2022-07-21 18:34:35.696988
9618.HK,230.8000030517578,130,247.0,2105.9996032714844,2022-07-12 18:34:35.696988,2022-07-22 18:34:35.696988
1211.HK,294.20001220703125,112,283.79998779296875,-1164.802734375,2022-07-15 18:34:35.696988,2022-07-25 18:34:35.696988
0700.HK,329.3999938964844,94,299.6000061035156,-2801.1988525390625,2022-07-26 18:34:35.696988,2022-08-01 18:34:35.696988
0388.HK,351.97833251953125,88,352.96759033203125,87.0546875,2022-07-25 18:34:35.696988,2022-08-04 18:34:35.696988
0700.HK,299.6000061035156,99,303.6000061035156,396.0,2022-08-01 18:34:35.696988,2022-08-11 18:34:35.696988
0881.HK,41.599998474121094,735,42.04999923706055,330.75056076049805,2022-08-05 18:34:35.696988,2022-08-15 18:34:35.696988
9999.HK,140.01605224609375,218,141.81370544433594,391.8883972167969,2022-08-08 18:34:35.696988,2022-08-18 18:34:35.696988
9618.HK,221.1999969482422,136,218.8000030517578,-326.399169921875,2022-08-11 18:34:35.696988,2022-08-22 18:34:35.696988
0316.HK,214.113037109375,144,199.75401306152344,-2067.699462890625,2022-08-16 18:34:35.696988,2022-08-26 18:34:35.696988
2688.HK,106.28400421142578,286,117.1009521484375,3093.6471099853516,2022-08-23 18:34:35.696988,2022-08-26 18:34:35.696988
1211.HK,265.0,117,242.1999969482422,-2667.600357055664,2022-08-26 18:34:35.696988,2022-08-31 18:34:35.696988
0388.HK,326.4554748535156,93,311.3999938964844,-1400.1597290039062,2022-08-22 18:34:35.696988,2022-09-01 18:34:35.696988
1211.HK,232.60000610351562,126,228.0,-579.6007690429688,2022-09-01 18:34:35.696988,2022-09-13 18:34:35.696988
0316.HK,150.0,197,145.6999969482422,-847.1006011962891,2022-09-02 18:34:35.696988,2022-09-13 18:34:35.696988
9626.HK,152.3000030517578,190,138.6999969482422,-2584.0011596679688,2022-09-13 18:34:35.696988,2022-09-16 18:34:35.696988
9626.HK,138.6999969482422,203,126.0,-2578.099380493164,2022-09-16 18:34:35.696988,2022-09-23 18:34:35.696988
9626.HK,126.0,216,120.4000015258789,-1209.5996704101562,2022-09-23 18:34:35.696988,2022-10-03 18:34:35.696988
1211.HK,192.0,135,209.8000030517578,2403.0004119873047,2022-10-03 18:34:35.696988,2022-10-05 18:34:35.696988
0388.HK,279.6000061035156,97,284.3999938964844,465.59881591796875,2022-09-26 18:34:35.696988,2022-10-06 18:34:35.696988
0316.HK,140.39999389648438,197,133.0,-1457.7987976074219,2022-09-27 18:34:35.696988,2022-10-07 18:34:35.696988
1211.HK,209.8000030517578,135,189.8000030517578,-2700.0,2022-10-05 18:34:35.696988,2022-10-10 18:34:35.696988
9866.HK,112.0,240,103.0,-2160.0,2022-10-07 18:34:35.696988,2022-10-12 18:34:35.696988
9866.HK,103.0,250,94.75,-2062.5,2022-10-12 18:34:35.696988,2022-10-17 18:34:35.696988
9626.HK,92.94999694824219,278,84.75,-2279.599151611328,2022-10-14 18:34:35.696988,2022-10-21 18:34:35.696988
9961.HK,187.39999389648438,137,168.1999969482422,-2630.3995819091797,2022-10-13 18:34:35.696988,2022-10-24 18:34:35.696988
0388.HK,252.1999969482422,94,228.1999969482422,-2256.0,2022-10-17 18:34:35.696988,2022-10-24 18:34:35.696988
0700.HK,232.8000030517578,101,206.1999969482422,-2686.600616455078,2022-10-21 18:34:35.696988,2022-10-24 18:34:35.696988
0700.HK,206.1999969482422,105,227.39999389648438,2225.9996795654297,2022-10-24 18:34:35.696988,2022-11-01 18:34:35.696988
0388.HK,209.0,104,226.39999389648438,1809.599365234375,2022-10-31 18:34:35.696988,2022-11-01 18:34:35.696988
0388.HK,226.39999389648438,102,246.1999969482422,2019.6003112792969,2022-11-01 18:34:35.696988,2022-11-04 18:34:35.696988
9626.HK,72.55000305175781,319,85.0,3971.549026489258,2022-11-03 18:34:35.696988,2022-11-04 18:34:35.696988
9866.HK,88.0999984741211,285,81.05000305175781,-2009.2486953735352,2022-11-04 18:34:35.696988,2022-11-09 18:34:35.696988
9866.HK,70.3499984741211,343,84.69999694824219,4922.049476623535,2022-11-10 18:34:35.696988,2022-11-11 18:34:35.696988
9866.HK,84.69999694824219,314,92.30000305175781,2386.4019165039062,2022-11-11 18:34:35.696988,2022-11-14 18:34:35.696988
0316.HK,128.8000030517578,195,130.6999969482422,370.4988098144531,2022-11-07 18:34:35.696988,2022-11-17 18:34:35.696988
9866.HK,92.30000305175781,301,83.6500015258789,-2603.650459289551,2022-11-14 18:34:35.696988,2022-11-17 18:34:35.696988
1211.HK,184.60000610351562,141,172.8000030517578,-1663.8004302978516,2022-11-18 18:34:35.696988,2022-11-28 18:34:35.696988
0316.HK,127.5999984741211,205,138.39999389648438,2213.9990615844727,2022-11-22 18:34:35.696988,2022-11-29 18:34:35.696988
3690.HK,138.39999389648438,190,155.39999389648438,3230.0,2022-11-23 18:34:35.696988,2022-11-29 18:34:35.696988
1211.HK,172.8000030517578,141,191.5,2636.6995697021484,2022-11-28 18:34:35.696988,2022-11-30 18:34:35.696988
9999.HK,112.19999694824219,252,111.19999694824219,-252.0,2022-12-08 18:34:35.696988,2022-12-19 18:34:35.696988
9866.HK,94.44999694824219,300,86.3499984741211,-2429.999542236328,2022-12-16 18:34:35.696988,2022-12-20 18:34:35.696988
2382.HK,94.44999694824219,299,97.1500015258789,807.3013687133789,2022-12-14 18:34:35.696988,2022-12-28 18:34:35.696988
9866.HK,86.4000015258789,299,78.8499984741211,-2257.450912475586,2022-12-21 18:34:35.696988,2022-12-28 18:34:35.696988
0669.HK,88.0999984741211,319,87.44999694824219,-207.3504867553711,2022-12-19 18:34:35.696988,2022-12-29 18:34:35.696988
1211.HK,193.0,136,201.39999389648438,1142.399169921875,2022-12-28 18:34:35.696988,2023-01-09 18:34:35.696988
9866.HK,78.1500015258789,347,81.05000305175781,1006.3005294799805,2022-12-29 18:34:35.696988,2023-01-09 18:34:35.696988
0316.HK,135.6999969482422,200,138.60000610351562,580.0018310546875,2023-01-06 18:34:35.696988,2023-01-16 18:34:35.696988
9866.HK,86.05000305175781,323,85.0,-339.15098571777344,2023-01-10 18:34:35.696988,2023-01-20 18:34:35.696988
3690.HK,173.0,160,172.39999389648438,-96.0009765625,2023-01-12 18:34:35.696988,2023-01-26 18:34:35.696988
9626.HK,217.1999969482422,127,199.8000030517578,-2209.7992248535156,2023-01-26 18:34:35.696988,2023-01-30 18:34:35.696988
