Date,Stock,Gain,Total
2022-05-12,9618.HK,3674.412231445313,102295.52087020874
2022-05-13,6160.HK,1672.701187133789,103968.22205734253
2022-05-14,,,103968.22205734253
2022-05-15,,,103968.22205734253
2022-05-16,,,103968.22205734253
2022-05-17,9618.HK,-1847.838363647461,102120.38369369507
2022-05-18,,,102120.38369369507
2022-05-19,,,102120.38369369507
2022-05-20,,,102120.38369369507
2022-05-21,,,102120.38369369507
2022-05-22,,,102120.38369369507
2022-05-23,,,102120.38369369507
2022-05-24,,,102120.38369369507
2022-05-25,0700.HK,3393.600616455078,105513.98431015015
2022-05-26,9961.HK,3872.0013427734375,109385.98565292358
2022-05-27,9626.HK,4579.50065612793,113965.48630905151
2022-05-28,,,113965.48630905151
2022-05-29,,,113965.48630905151
2022-05-30,,,113965.48630905151
2022-05-31,2057.HK,2933.599411010742,116899.08572006226
2022-06-01,,,116899.08572006226
2022-06-02,,,116899.08572006226
2022-06-03,,,116899.08572006226
2022-06-04,,,116899.08572006226
2022-06-05,,,116899.08572006226
2022-06-06,,,116899.08572006226
2022-06-07,,,116899.08572006226
2022-06-08,,,116899.08572006226
2022-06-09,,,116899.08572006226
2022-06-10,,,116899.08572006226
2022-06-11,,,116899.08572006226
2022-06-12,,,116899.08572006226
2022-06-13,0316.HK,-2454.668502807617,114444.41721725464
2022-06-14,,,114444.41721725464
2022-06-15,9626.HK,3108.0005645751958,117552.41778182983
2022-06-16,,,117552.41778182983
2022-06-17,2057.HK,4971.19873046875,122523.61651229858
2022-06-18,,,122523.61651229858
2022-06-19,,,122523.61651229858
2022-06-20,,,122523.61651229858
2022-06-21,,,122523.61651229858
2022-06-22,,,122523.61651229858
2022-06-23,9999.HK,738.5295867919922,123262.14609909058
2022-06-24,,,123262.14609909058
2022-06-25,,,123262.14609909058
2022-06-26,,,123262.14609909058
2022-06-27,0316.HK,-2826.182647705078,120435.9634513855
2022-06-28,,,120435.9634513855
2022-06-29,,,120435.9634513855
2022-06-30,,,120435.9634513855
2022-07-01,,,120435.9634513855
2022-07-02,,,120435.9634513855
2022-07-03,,,120435.9634513855
2022-07-04,0700.HK,-1380.0,119055.9634513855
2022-07-05,0316.HK,4793.913818359375,123849.87726974487
2022-07-06,,,123849.87726974487
2022-07-07,,,123849.87726974487
2022-07-08,,,123849.87726974487
2022-07-09,,,123849.87726974487
2022-07-10,,,123849.87726974487
2022-07-11,,,123849.87726974487
2022-07-12,9618.HK,2834.999465942383,126684.87673568726
2022-07-13,,,126684.87673568726
2022-07-14,1211.HK,108.79833984375,126793.675075531
2022-07-15,0700.HK,193.19915771484372,126986.87423324585
2022-07-16,,,126986.87423324585
2022-07-17,,,126986.87423324585
2022-07-18,,,126986.87423324585
2022-07-19,,,126986.87423324585
2022-07-20,,,126986.87423324585
2022-07-21,,,126986.87423324585
2022-07-22,9868.HK,-2730.0,124256.87423324585
2022-07-23,,,124256.87423324585
2022-07-24,,,124256.87423324585
2022-07-25,9868.HK,-2332.598693847656,121924.2755393982
2022-07-26,2015.HK,-2114.0,119810.2755393982
2022-07-27,,,119810.2755393982
2022-07-28,0700.HK,-2649.9977111816406,117160.27782821655
2022-07-29,2015.HK,1899.800491333008,119060.07831954956
2022-07-30,,,119060.07831954956
2022-07-31,,,119060.07831954956
2022-08-01,0700.HK,500.0,119560.07831954956
2022-08-02,,,119560.07831954956
2022-08-03,9626.HK,3103.0,122663.07831954956
2022-08-04,,,122663.07831954956
2022-08-05,,,122663.07831954956
2022-08-06,,,122663.07831954956
2022-08-07,,,122663.07831954956
2022-08-08,,,122663.07831954956
2022-08-09,,,122663.07831954956
2022-08-10,9618.HK,78.00178527832031,122741.08010482788
2022-08-11,0700.HK,875.0,123616.08010482788
2022-08-12,,,123616.08010482788
2022-08-13,,,123616.08010482788
2022-08-14,,,123616.08010482788
2022-08-15,,,123616.08010482788
2022-08-16,0316.HK,-2671.8697509765625,120944.21035385132
2022-08-17,,,120944.21035385132
2022-08-18,0316.HK,-605.6243286132812,120338.58602523804
2022-08-19,,,120338.58602523804
2022-08-20,,,120338.58602523804
2022-08-21,,,120338.58602523804
2022-08-22,0388.HK,-1881.9351196289065,118456.65090560913
2022-08-23,2688.HK,4153.7080078125,122610.35891342163
2022-08-24,,,122610.35891342163
2022-08-25,,,122610.35891342163
2022-08-26,1211.HK,-3853.2005157470703,118757.15839767456
2022-08-27,,,118757.15839767456
2022-08-28,,,118757.15839767456
2022-08-29,2057.HK,1299.7994079589844,120056.95780563354
2022-08-30,,,120056.95780563354
2022-08-31,,,120056.95780563354
2022-09-01,1211.HK,-3027.2010498046875,117029.75675582886
2022-09-02,0316.HK,-2074.800811767578,114954.95594406128
2022-09-03,,,114954.95594406128
2022-09-04,,,114954.95594406128
2022-09-05,1211.HK,378.39947509765625,115333.35541915894
2022-09-06,,,115333.35541915894
2022-09-07,,,115333.35541915894
2022-09-08,0316.HK,-219.20083618164065,115114.1545829773
2022-09-09,0700.HK,-2286.0,112828.1545829773
2022-09-10,,,112828.1545829773
2022-09-11,,,112828.1545829773
2022-09-12,,,112828.1545829773
2022-09-13,,,112828.1545829773
2022-09-14,,,112828.1545829773
2022-09-15,9626.HK,-3623.701568603516,109204.45301437378
2022-09-16,,,109204.45301437378
2022-09-17,,,109204.45301437378
2022-09-18,,,109204.45301437378
2022-09-19,9626.HK,-2548.399154663086,106656.0538597107
2022-09-20,0700.HK,-2281.5992431640625,104374.45461654663
2022-09-21,0388.HK,-1990.8023071289065,102383.65230941772
2022-09-22,,,102383.65230941772
2022-09-23,9618.HK,-1925.6010131835935,100458.05129623413
2022-09-24,,,100458.05129623413
2022-09-25,,,100458.05129623413
2022-09-26,,,100458.05129623413
2022-09-27,,,100458.05129623413
2022-09-28,9866.HK,-2401.201194763184,98056.85010147095
2022-09-29,0700.HK,-856.8023071289062,97200.04779434204
2022-09-30,9866.HK,3301.1996002197266,100501.24739456177
2022-10-01,,,100501.24739456177
2022-10-02,,,100501.24739456177
2022-10-03,1211.HK,-83.5,100417.74739456177
2022-10-04,,,100417.74739456177
2022-10-05,9866.HK,-2331.800399780273,98085.9469947815
2022-10-06,,,98085.9469947815
2022-10-07,,,98085.9469947815
2022-10-08,,,98085.9469947815
2022-10-09,,,98085.9469947815
2022-10-10,9866.HK,-1691.1995391845703,96394.74745559692
2022-10-11,9866.HK,-2721.25,93673.49745559692
2022-10-12,9618.HK,-1816.5,91856.99745559692
2022-10-13,9961.HK,-3283.199478149414,88573.79797744751
2022-10-14,9626.HK,-2363.5,86210.29797744751
2022-10-15,,,86210.29797744751
2022-10-16,,,86210.29797744751
2022-10-17,0388.HK,-2808.0,83402.29797744751
2022-10-18,,,83402.29797744751
2022-10-19,,,83402.29797744751
2022-10-20,9618.HK,-3474.399475097656,79927.89850234985
2022-10-21,,,79927.89850234985
2022-10-22,,,79927.89850234985
2022-10-23,,,79927.89850234985
2022-10-24,0700.HK,2734.799606323242,82662.6981086731
2022-10-25,9618.HK,4063.3021850585938,86726.00029373169
2022-10-26,2057.HK,-1625.4011535644531,85100.59914016724
2022-10-27,,,85100.59914016724
2022-10-28,,,85100.59914016724
2022-10-29,,,85100.59914016724
2022-10-30,,,85100.59914016724
2022-10-31,2057.HK,2948.401153564453,88049.00029373169
2022-11-01,0388.HK,4316.001586914063,92365.00188064575
2022-11-02,2057.HK,-1644.2994232177734,90720.70245742798
2022-11-03,,,90720.70245742798
2022-11-04,,,90720.70245742798
2022-11-05,,,90720.70245742798
2022-11-06,,,90720.70245742798
2022-11-07,,,90720.70245742798
2022-11-08,,,90720.70245742798
2022-11-09,,,90720.70245742798
2022-11-10,,,90720.70245742798
2022-11-11,9866.HK,3480.75,94201.45245742798
2022-11-12,,,94201.45245742798
2022-11-13,,,94201.45245742798
2022-11-14,,,94201.45245742798
2022-11-15,,,94201.45245742798
2022-11-16,,,94201.45245742798
2022-11-17,,,94201.45245742798
2022-11-18,,,94201.45245742798
2022-11-19,,,94201.45245742798
2022-11-20,,,94201.45245742798
2022-11-21,,,94201.45245742798
2022-11-22,,,94201.45245742798
2022-11-23,,,94201.45245742798
2022-11-24,3690.HK,3729.0,97930.45245742798
2022-11-25,9961.HK,3488.4004669189453,101418.85292434692
2022-11-26,,,101418.85292434692
2022-11-27,,,101418.85292434692
2022-11-28,6160.HK,3223.0,104641.85292434692
2022-11-29,9961.HK,5354.997665405273,109996.8505897522
2022-11-30,,,109996.8505897522
2022-12-01,,,109996.8505897522
2022-12-02,,,109996.8505897522
2022-12-03,,,109996.8505897522
2022-12-04,,,109996.8505897522
2022-12-05,,,109996.8505897522
2022-12-06,,,109996.8505897522
2022-12-07,,,109996.8505897522
2022-12-08,,,109996.8505897522
2022-12-09,,,109996.8505897522
2022-12-10,,,109996.8505897522
2022-12-11,,,109996.8505897522
2022-12-12,,,109996.8505897522
2022-12-13,,,109996.8505897522
2022-12-14,,,109996.8505897522
2022-12-15,,,109996.8505897522
2022-12-16,,,109996.8505897522
2022-12-17,,,109996.8505897522
2022-12-18,,,109996.8505897522
2022-12-19,,,109996.8505897522
2022-12-20,,,109996.8505897522
2022-12-21,,,109996.8505897522
2022-12-22,,,109996.8505897522
2022-12-23,,,109996.8505897522
2022-12-24,,,109996.8505897522
2022-12-25,,,109996.8505897522
2022-12-26,,,109996.8505897522
2022-12-27,,,109996.8505897522
2022-12-28,,,109996.8505897522
2022-12-29,,,109996.8505897522
2022-12-30,9866.HK,1190.8514251708984,111187.7020149231
2022-12-31,,,111187.7020149231
2023-01-01,,,111187.7020149231
2023-01-02,,,111187.7020149231
2023-01-03,,,111187.7020149231
2023-01-04,,,111187.7020149231
2023-01-05,,,111187.7020149231
2023-01-06,,,111187.7020149231
2023-01-07,,,111187.7020149231
2023-01-08,,,111187.7020149231
2023-01-09,,,111187.7020149231
2023-01-10,,,111187.7020149231
2023-01-11,,,111187.7020149231
2023-01-12,,,111187.7020149231
2023-01-13,,,111187.7020149231
2023-01-14,,,111187.7020149231
2023-01-15,,,111187.7020149231
2023-01-16,,,111187.7020149231
2023-01-17,3690.HK,2262.39794921875,113450.09996414185
2023-01-18,,,113450.09996414185
2023-01-19,,,113450.09996414185
2023-01-20,9618.HK,-217.0014190673828,113233.09854507446
2023-01-21,,,113233.09854507446
2023-01-22,,,113233.09854507446
2023-01-23,,,113233.09854507446
2023-01-24,,,113233.09854507446
2023-01-25,,,113233.09854507446
2023-01-26,,,113233.09854507446
2023-01-27,,,113233.09854507446
2023-01-28,,,113233.09854507446
2023-01-29,,,113233.09854507446
2023-01-30,,,113233.09854507446
2023-01-31,,,113233.09854507446
2023-02-01,,,113233.09854507446
