stock,buy_price,n_shares,sell_price,net_gain,buy_date,sell_date
9626.HK,180.1999969482422,177,203.60000610351562,4141.801620483398,2022-04-28,2022-04-29
0700.HK,375.6333312988281,88,347.56536865234375,-2469.980712890625,2022-04-29,2022-05-06
9618.HK,203.35269165039062,158,187.5298614501953,-2500.0071716308594,2022-05-11,2022-05-12
9618.HK,187.5298614501953,165,209.7990264892578,3674.4122314453125,2022-05-12,2022-05-17
9626.HK,155.3000030517578,208,175.5,4201.599365234375,2022-05-10,2022-05-20
6160.HK,80.0,389,84.30000305175781,1672.701187133789,2022-05-13,2022-05-23
9618.HK,209.7990264892578,165,198.60000610351562,-1847.838363647461,2022-05-17,2022-05-25
9961.HK,155.39999389648438,220,173.0,3872.0013427734375,2022-05-26,2022-05-30
9626.HK,158.5,215,179.8000030517578,4579.50065612793,2022-05-27,2022-05-31
0700.HK,334.0,101,367.6000061035156,3393.600616455078,2022-05-25,2022-06-06
2057.HK,198.60000610351562,193,213.8000030517578,2933.599411010742,2022-05-31,2022-06-10
0316.HK,209.93255615234375,185,196.66407775878906,-2454.668502807617,2022-06-13,2022-06-23
9626.HK,210.1999969482422,185,227.0,3108.0005645751953,2022-06-15,2022-06-27
2057.HK,188.3000030517578,208,212.1999969482422,4971.19873046875,2022-06-17,2022-06-27
0316.HK,202.29864501953125,213,189.03018188476562,-2826.182647705078,2022-06-27,2022-06-30
9999.HK,142.21316528320312,255,145.10935974121094,738.5295867919922,2022-06-23,2022-07-04
0700.HK,347.0,115,335.0,-1380.0,2022-07-04,2022-07-14
0316.HK,189.93898010253906,211,212.65895080566406,4793.913818359375,2022-07-05,2022-07-15
9618.HK,230.8000030517578,175,247.0,2834.999465942383,2022-07-12,2022-07-22
1211.HK,283.0,136,283.79998779296875,108.79833984375,2022-07-14,2022-07-25
0700.HK,325.0,138,326.3999938964844,193.19915771484375,2022-07-15,2022-07-25
9868.HK,103.19999694824219,420,96.69999694824219,-2730.0,2022-07-22,2022-07-25
2015.HK,137.10000610351562,302,130.10000610351562,-2114.0,2022-07-26,2022-07-28
0700.HK,320.79998779296875,125,299.6000061035156,-2649.9977111816406,2022-07-28,2022-08-01
9868.HK,96.69999694824219,428,91.25,-2332.5986938476562,2022-07-25,2022-08-03
2015.HK,126.0999984741211,322,132.0,1899.8004913330078,2022-07-29,2022-08-08
0700.HK,299.6000061035156,125,303.6000061035156,500.0,2022-08-01,2022-08-11
9626.HK,182.10000610351562,214,196.60000610351562,3103.0,2022-08-03,2022-08-15
0316.HK,214.113037109375,196,200.48104858398438,-2671.8697509765625,2022-08-16,2022-08-18
9618.HK,218.39999389648438,195,218.8000030517578,78.00178527832031,2022-08-10,2022-08-22
0700.HK,303.6000061035156,125,310.6000061035156,875.0,2022-08-11,2022-08-22
2688.HK,106.28400421142578,384,117.1009521484375,4153.7080078125,2022-08-23,2022-08-26
0316.HK,200.48104858398438,196,197.39112854003906,-605.6243286132812,2022-08-18,2022-08-29
1211.HK,265.0,169,242.1999969482422,-3853.2005157470703,2022-08-26,2022-08-31
0388.HK,326.4554748535156,125,311.3999938964844,-1881.9351196289062,2022-08-22,2022-09-01
1211.HK,232.60000610351562,172,215.0,-3027.2010498046875,2022-09-01,2022-09-05
2057.HK,199.6999969482422,194,206.39999389648438,1299.7994079589844,2022-08-29,2022-09-08
0316.HK,150.0,266,142.1999969482422,-2074.800811767578,2022-09-02,2022-09-08
1211.HK,215.0,172,217.1999969482422,378.39947509765625,2022-09-05,2022-09-15
0316.HK,142.1999969482422,274,141.39999389648438,-219.20083618164062,2022-09-08,2022-09-19
0700.HK,307.0,127,289.0,-2286.0,2022-09-09,2022-09-19
9626.HK,145.10000610351562,257,131.0,-3623.7015686035156,2022-09-15,2022-09-19
0700.HK,293.3999938964844,124,275.0,-2281.5992431640625,2022-09-20,2022-09-23
9626.HK,131.0,277,121.80000305175781,-2548.399154663086,2022-09-19,2022-09-28
0388.HK,289.20001220703125,126,273.3999938964844,-1990.8023071289062,2022-09-21,2022-09-28
9866.HK,130.60000610351562,261,121.4000015258789,-2401.2011947631836,2022-09-28,2022-09-30
9618.HK,205.0,166,193.39999389648438,-1925.6010131835938,2022-09-23,2022-10-03
9866.HK,121.4000015258789,262,134.0,3301.1996002197266,2022-09-30,2022-10-05
9866.HK,134.0,262,125.0999984741211,-2331.8003997802734,2022-10-05,2022-10-06
0700.HK,270.6000061035156,126,263.79998779296875,-856.8023071289062,2022-09-29,2022-10-10
9866.HK,109.0999984741211,302,103.5,-1691.1995391845703,2022-10-10,2022-10-11
1211.HK,192.0,167,191.5,-83.5,2022-10-03,2022-10-13
9618.HK,185.3000030517578,173,174.8000030517578,-1816.5,2022-10-12,2022-10-14
9866.HK,103.5,311,94.75,-2721.25,2022-10-11,2022-10-17
9626.HK,92.94999694824219,326,85.69999694824219,-2363.5,2022-10-14,2022-10-20
9961.HK,187.39999389648438,171,168.1999969482422,-3283.199478149414,2022-10-13,2022-10-24
0388.HK,252.1999969482422,117,228.1999969482422,-2808.0,2022-10-17,2022-10-24
9618.HK,162.0,172,141.8000030517578,-3474.3994750976562,2022-10-20,2022-10-24
2057.HK,140.5,189,131.89999389648438,-1625.4011535644531,2022-10-26,2022-10-31
0700.HK,206.1999969482422,129,227.39999389648438,2734.799606323242,2022-10-24,2022-11-01
2057.HK,131.89999389648438,189,147.5,2948.401153564453,2022-10-31,2022-11-02
2057.HK,147.5,189,138.8000030517578,-1644.2994232177734,2022-11-02,2022-11-03
9618.HK,148.89999389648438,179,171.60000610351562,4063.3021850585938,2022-10-25,2022-11-04
0388.HK,226.39999389648438,130,259.6000061035156,4316.0015869140625,2022-11-01,2022-11-07
9866.HK,84.69999694824219,357,94.44999694824219,3480.75,2022-11-11,2022-11-15
3690.HK,138.89999389648438,226,155.39999389648438,3729.0,2022-11-24,2022-11-29
9961.HK,205.0,153,227.8000030517578,3488.4004669189453,2022-11-25,2022-11-29
6160.HK,107.0,293,118.0,3223.0,2022-11-28,2022-12-02
9961.HK,227.8000030517578,153,262.79998779296875,5354.997665405273,2022-11-29,2022-12-05
9866.HK,78.5,467,81.05000305175781,1190.8514251708984,2022-12-30,2023-01-09
3690.HK,164.8000030517578,224,174.89999389648438,2262.39794921875,2023-01-17,2023-01-27
9618.HK,238.8000030517578,155,237.39999389648438,-217.0014190673828,2023-01-20,2023-01-30
