Date,Stock,Gain,Total
2022-01-30 15:44:19.402792,,,50000
2022-01-31 15:44:19.402792,9626.HK,4708.0,54708.0
2022-02-01 15:44:19.402792,,,54708.0
2022-02-02 15:44:19.402792,,,54708.0
2022-02-03 15:44:19.402792,,,54708.0
2022-02-04 15:44:19.402792,,,54708.0
2022-02-05 15:44:19.402792,9626.HK,6120.401306152344,60828.401306152344
2022-02-06 15:44:19.402792,,,60828.401306152344
2022-02-07 15:44:19.402792,,,60828.401306152344
2022-02-08 15:44:19.402792,,,60828.401306152344
2022-02-09 15:44:19.402792,,,60828.401306152344
2022-02-10 15:44:19.402792,,,60828.401306152344
2022-02-11 15:44:19.402792,2269.HK,6779.503978729248,67607.90528488159
2022-02-12 15:44:19.402792,,,67607.90528488159
2022-02-13 15:44:19.402792,,,67607.90528488159
2022-02-14 15:44:19.402792,,,67607.90528488159
2022-02-15 15:44:19.402792,,,67607.90528488159
2022-02-16 15:44:19.402792,,,67607.90528488159
2022-02-17 15:44:19.402792,,,67607.90528488159
2022-02-18 15:44:19.402792,3690.HK,-10036.80093383789,57571.1043510437
2022-02-19 15:44:19.402792,,,57571.1043510437
2022-02-20 15:44:19.402792,,,57571.1043510437
2022-02-21 15:44:19.402792,,,57571.1043510437
2022-02-22 15:44:19.402792,3690.HK,-4992.599029541016,52578.505321502686
2022-02-23 15:44:19.402792,,,52578.505321502686
2022-02-24 15:44:19.402792,,,52578.505321502686
2022-02-25 15:44:19.402792,,,52578.505321502686
2022-02-26 15:44:19.402792,,,52578.505321502686
2022-02-27 15:44:19.402792,,,52578.505321502686
2022-02-28 15:44:19.402792,,,52578.505321502686
2022-03-01 15:44:19.402792,,,52578.505321502686
2022-03-02 15:44:19.402792,,,52578.505321502686
2022-03-03 15:44:19.402792,,,52578.505321502686
2022-03-04 15:44:19.402792,,,52578.505321502686
2022-03-05 15:44:19.402792,0388.HK,-4336.577331542969,48241.92798995972
2022-03-06 15:44:19.402792,,,48241.92798995972
2022-03-07 15:44:19.402792,,,48241.92798995972
2022-03-08 15:44:19.402792,,,48241.92798995972
2022-03-09 15:44:19.402792,,,48241.92798995972
2022-03-10 15:44:19.402792,,,48241.92798995972
2022-03-11 15:44:19.402792,,,48241.92798995972
2022-03-12 15:44:19.402792,,,48241.92798995972
2022-03-13 15:44:19.402792,,,48241.92798995972
2022-03-14 15:44:19.402792,,,48241.92798995972
2022-03-15 15:44:19.402792,,,48241.92798995972
2022-03-16 15:44:19.402792,9618.HK,27555.653533935547,75797.58152389526
2022-03-17 15:44:19.402792,,,75797.58152389526
2022-03-18 15:44:19.402792,9961.HK,11251.80258178711,87049.38410568237
2022-03-19 15:44:19.402792,,,87049.38410568237
2022-03-20 15:44:19.402792,,,87049.38410568237
2022-03-21 15:44:19.402792,,,87049.38410568237
2022-03-22 15:44:19.402792,,,87049.38410568237
2022-03-23 15:44:19.402792,,,87049.38410568237
2022-03-24 15:44:19.402792,,,87049.38410568237
2022-03-25 15:44:19.402792,,,87049.38410568237
2022-03-26 15:44:19.402792,2382.HK,2760.6641387939453,89810.04824447632
2022-03-27 15:44:19.402792,,,89810.04824447632
2022-03-28 15:44:19.402792,,,89810.04824447632
2022-03-29 15:44:19.402792,,,89810.04824447632
2022-03-30 15:44:19.402792,,,89810.04824447632
2022-03-31 15:44:19.402792,,,89810.04824447632
2022-04-01 15:44:19.402792,,,89810.04824447632
2022-04-02 15:44:19.402792,,,89810.04824447632
2022-04-03 15:44:19.402792,,,89810.04824447632
2022-04-04 15:44:19.402792,,,89810.04824447632
2022-04-05 15:44:19.402792,,,89810.04824447632
2022-04-06 15:44:19.402792,9888.HK,-10780.0,79030.04824447632
2022-04-07 15:44:19.402792,,,79030.04824447632
2022-04-08 15:44:19.402792,,,79030.04824447632
2022-04-09 15:44:19.402792,,,79030.04824447632
2022-04-10 15:44:19.402792,,,79030.04824447632
2022-04-11 15:44:19.402792,,,79030.04824447632
2022-04-12 15:44:19.402792,0316.HK,5459.100723266602,84489.14896774292
2022-04-13 15:44:19.402792,,,84489.14896774292
2022-04-14 15:44:19.402792,,,84489.14896774292
2022-04-15 15:44:19.402792,,,84489.14896774292
2022-04-16 15:44:19.402792,,,84489.14896774292
2022-04-17 15:44:19.402792,,,84489.14896774292
2022-04-18 15:44:19.402792,,,84489.14896774292
2022-04-19 15:44:19.402792,,,84489.14896774292
2022-04-20 15:44:19.402792,,,84489.14896774292
2022-04-21 15:44:19.402792,,,84489.14896774292
2022-04-22 15:44:19.402792,,,84489.14896774292
2022-04-23 15:44:19.402792,9626.HK,16748.90606689453,101238.05503463745
2022-04-24 15:44:19.402792,,,101238.05503463745
2022-04-25 15:44:19.402792,,,101238.05503463745
2022-04-26 15:44:19.402792,,,101238.05503463745
2022-04-27 15:44:19.402792,,,101238.05503463745
2022-04-28 15:44:19.402792,,,101238.05503463745
2022-04-29 15:44:19.402792,,,101238.05503463745
2022-04-30 15:44:19.402792,0700.HK,-9692.209228515623,91545.84580612183
2022-05-01 15:44:19.402792,,,91545.84580612183
2022-05-02 15:44:19.402792,,,91545.84580612183
2022-05-03 15:44:19.402792,,,91545.84580612183
2022-05-04 15:44:19.402792,,,91545.84580612183
2022-05-05 15:44:19.402792,,,91545.84580612183
2022-05-06 15:44:19.402792,,,91545.84580612183
2022-05-07 15:44:19.402792,,,91545.84580612183
2022-05-08 15:44:19.402792,,,91545.84580612183
2022-05-09 15:44:19.402792,,,91545.84580612183
2022-05-10 15:44:19.402792,,,91545.84580612183
2022-05-11 15:44:19.402792,9626.HK,11897.798202514648,103443.64400863647
2022-05-12 15:44:19.402792,,,103443.64400863647
2022-05-13 15:44:19.402792,,,103443.64400863647
2022-05-14 15:44:19.402792,,,103443.64400863647
2022-05-15 15:44:19.402792,,,103443.64400863647
2022-05-16 15:44:19.402792,,,103443.64400863647
2022-05-17 15:44:19.402792,,,103443.64400863647
2022-05-18 15:44:19.402792,,,103443.64400863647
2022-05-19 15:44:19.402792,,,103443.64400863647
2022-05-20 15:44:19.402792,,,103443.64400863647
2022-05-21 15:44:19.402792,0700.HK,2988.5946350097656,106432.23864364624
2022-05-22 15:44:19.402792,,,106432.23864364624
2022-05-23 15:44:19.402792,,,106432.23864364624
2022-05-24 15:44:19.402792,,,106432.23864364624
2022-05-25 15:44:19.402792,,,106432.23864364624
2022-05-26 15:44:19.402792,,,106432.23864364624
2022-05-27 15:44:19.402792,,,106432.23864364624
2022-05-28 15:44:19.402792,,,106432.23864364624
2022-05-29 15:44:19.402792,,,106432.23864364624
2022-05-30 15:44:19.402792,,,106432.23864364624
2022-05-31 15:44:19.402792,,,106432.23864364624
2022-06-01 15:44:19.402792,,,106432.23864364624
2022-06-02 15:44:19.402792,,,106432.23864364624
2022-06-03 15:44:19.402792,,,106432.23864364624
2022-06-04 15:44:19.402792,,,106432.23864364624
2022-06-05 15:44:19.402792,,,106432.23864364624
2022-06-06 15:44:19.402792,,,106432.23864364624
2022-06-07 15:44:19.402792,,,106432.23864364624
2022-06-08 15:44:19.402792,,,106432.23864364624
2022-06-09 15:44:19.402792,,,106432.23864364624
2022-06-10 15:44:19.402792,,,106432.23864364624
2022-06-11 15:44:19.402792,0316.HK,1535.6978454589844,107967.93648910522
2022-06-12 15:44:19.402792,,,107967.93648910522
