STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL
GLW,25.3480224609375,21500,26.894500732421875,33249.28283691406,6.1,2019-09-30 15:24:22.705917,2019-10-29 15:24:22.705917,19,39.349626589534395,33.43875949083249,510.327349699945
CAT,115.98564147949219,4100,128.66897583007812,52001.670837402344,10.94,2019-10-11 15:24:22.705917,2019-10-29 15:24:22.705917,12,27.034708619180634,18.143149787447545,696.6056284342404
NTAP,46.87314224243164,11200,49.0206184387207,24051.7333984375,4.58,2019-10-15 15:24:22.705917,2019-10-29 15:24:22.705917,10,34.429191107112445,24.560033993103684,741.1302844503165
ED,80.7804946899414,6400,76.14229583740234,-29684.47265625,-5.74,2019-10-23 15:24:22.705917,2019-11-05 15:24:22.705917,9,47.34636816820629,29.04543409931558,634.3715939080819
KMB,118.20948791503906,4200,115.21029663085938,-12596.603393554688,-2.54,2019-10-24 15:24:22.705917,2019-11-07 15:24:22.705917,10,34.79921344980515,30.739099705881074,484.1444445808535
ANSS,222.3000030517578,7400,225.22000122070312,21607.986450195312,1.31,2019-10-29 15:24:22.705917,2019-11-07 15:24:22.705917,7,51.85862387244551,40.592977026072504,307.6660684440375
T,21.35872459411621,100,21.4738826751709,11.51580810546875,0.54,2019-11-01 15:24:22.705917,2019-11-13 15:24:22.705917,8,83.43191488536621,66.70540527506634,363.8360705718717
TGT,101.87921905517578,10600,102.35828399658203,5078.08837890625,0.47,2019-11-07 15:24:22.705917,2019-11-14 15:24:22.705917,5,40.80712791167797,32.25425947029853,555.8536546787698
WMT,112.05374145507812,9500,113.18889617919922,10783.96987915039,1.01,2019-11-08 15:24:22.705917,2019-11-14 15:24:22.705917,4,58.10947588649675,43.22961448826909,419.4756043051159
VFC,74.06846618652344,6600,74.73078918457031,4371.331787109375,0.89,2019-11-06 15:24:22.705917,2019-11-15 15:24:22.705917,7,26.39063059345661,16.193048491808195,489.90183342428486
PGR,62.33241653442383,200,63.99448013305664,332.4127197265625,2.67,2019-10-30 15:24:22.705917,2019-11-18 15:24:22.705917,13,23.31269107308148,20.66062304900769,501.52305512609405
AVB,186.58119201660156,2600,187.52049255371094,2442.181396484375,0.5,2019-11-15 15:24:22.705917,2019-11-26 15:24:22.705917,7,27.840767144291437,20.36487086861296,639.7628486815534
LEN,56.70589828491211,38100,56.62046813964844,-3254.8885345458984,-0.15,2019-11-14 15:24:22.705917,2019-11-29 15:24:22.705917,11,32.21618276311538,22.339704869795664,608.4800091674539
NRG,34.42559051513672,600,34.18340301513672,-145.3125,-0.7,2019-11-18 15:24:22.705917,2019-12-04 15:24:22.705917,12,27.079944444851883,18.168069368420685,598.8199983807207
KDP,27.67031478881836,100,27.523719787597656,-14.659500122070312,-0.53,2019-11-19 15:24:22.705917,2019-12-04 15:24:22.705917,11,58.17205961166219,50.063932724338585,350.1496009692479
DHI,52.066341400146484,100,52.10810089111328,4.1759490966796875,0.08,2019-11-13 15:24:22.705917,2019-12-06 15:24:22.705917,17,50.587715748890616,37.412148398212544,428.4043936199511
GLW,26.07700538635254,18700,25.074731826782227,-18742.515563964844,-3.84,2019-11-26 15:24:22.705917,2019-12-11 15:24:22.705917,11,25.704376726969542,17.113998451865307,614.5247565132414
CPB,42.822288513183594,5700,42.601417541503906,-1258.9645385742188,-0.52,2019-12-04 15:24:22.705917,2019-12-18 15:24:22.705917,10,56.21343265047367,46.06181099693181,307.7419107592521
TSLA,23.978666305541992,26400,26.209999084472656,58907.18536376953,9.31,2019-12-12 15:24:22.705917,2019-12-18 15:24:22.705917,4,58.493952364129406,40.28593536876953,608.5283046923173
EMN,67.22251892089844,9500,69.53314971923828,21950.992584228516,3.44,2019-12-11 15:24:22.705917,2019-12-24 15:24:22.705917,9,22.523293807863535,15.5022000028038,681.8376257948655
T,20.941972732543945,15500,21.51775360107422,8924.603462219238,2.75,2019-12-05 15:24:22.705917,2019-12-27 15:24:22.705917,14,39.6363241363472,34.339400516179445,527.8531815328957
CI,189.4319305419922,2500,194.93226623535156,13750.839233398438,2.9,2019-12-19 15:24:22.705917,2019-12-31 15:24:22.705917,6,38.82155309195632,30.924322601281496,615.4604084536334
HES,58.5234375,13900,63.907840728759766,74843.20487976074,9.2,2019-12-06 15:24:22.705917,2020-01-02 15:24:22.705917,16,7.831220090021944,5.126583808958349,516.8601979598216
SGEN,117.29000091552734,3900,111.0,-24531.00357055664,-5.36,2019-12-20 15:24:22.705917,2020-01-06 15:24:22.705917,8,34.799316926731656,28.472503736858748,699.1499187325874
IFF,111.3492431640625,5900,112.21790313720703,5125.093841552734,0.78,2019-12-24 15:24:22.705917,2020-01-07 15:24:22.705917,7,16.959352171129105,12.962866456570158,640.374486212049
FDS,259.33734130859375,3200,260.1010437011719,2443.84765625,0.29,2019-12-31 15:24:22.705917,2020-01-08 15:24:22.705917,5,61.453677446873165,58.84017036382069,489.4807971822448
DRI,101.22575378417969,8700,103.1592788696289,16821.668243408203,1.91,2020-01-02 15:24:22.705917,2020-01-17 15:24:22.705917,11,15.915618293177857,9.218935473073941,599.3976498576932
