stock,buy_price,n_shares,sell_price,net_gain,buy_date,sell_date
9866.HK,172.0,271,172.89999389648438,243.89834594726562,2022-07-01 16:46:55.873462,2022-07-06 16:46:55.873462
0700.HK,351.6000061035156,133,337.79998779296875,-1835.4024353027344,2022-07-07 16:46:55.873462,2022-07-12 16:46:55.873462
0388.HK,356.92462158203125,126,351.97833251953125,-623.232421875,2022-07-13 16:46:55.873462,2022-07-18 16:46:55.873462
0388.HK,347.6256103515625,127,347.823486328125,25.1302490234375,2022-07-19 16:46:55.873462,2022-07-24 16:46:55.873462
0388.HK,351.97833251953125,126,355.14398193359375,398.871826171875,2022-07-25 16:46:55.873462,2022-07-30 16:46:55.873462
2015.HK,126.0999984741211,355,134.10000610351562,2840.0027084350586,2022-07-31 16:46:55.873462,2022-08-01 16:46:55.873462
0700.HK,295.0,161,312.0,2737.0,2022-08-02 16:46:55.873462,2022-08-04 16:46:55.873462
9999.HK,137.71905517578125,366,136.62051391601562,-402.06610107421875,2022-08-05 16:46:55.873462,2022-08-10 16:46:55.873462
0388.HK,344.26214599609375,145,342.8771667480469,-200.82199096679688,2022-08-11 16:46:55.873462,2022-08-16 16:46:55.873462
0316.HK,209.5690460205078,237,207.75143432617188,-430.7739715576172,2022-08-17 16:46:55.873462,2022-08-22 16:46:55.873462
0388.HK,323.8833923339844,152,325.2683410644531,210.51220703125,2022-08-23 16:46:55.873462,2022-08-28 16:46:55.873462
1211.HK,264.20001220703125,187,242.1999969482422,-4114.002853393555,2022-08-29 16:46:55.873462,2022-08-31 16:46:55.873462
1211.HK,232.60000610351562,195,215.0,-3432.001190185547,2022-09-01 16:46:55.873462,2022-09-05 16:46:55.873462
1211.HK,220.8000030517578,190,221.60000610351562,152.00057983398438,2022-09-06 16:46:55.873462,2022-09-11 16:46:55.873462
0388.HK,311.0,135,295.6000061035156,-2078.9991760253906,2022-09-12 16:46:55.873462,2022-09-17 16:46:55.873462
0700.HK,293.20001220703125,136,275.0,-2475.20166015625,2022-09-18 16:46:55.873462,2022-09-23 16:46:55.873462
0388.HK,277.3999938964844,135,269.6000061035156,-1052.9983520507812,2022-09-24 16:46:55.873462,2022-09-29 16:46:55.873462
0388.HK,269.6000061035156,135,284.79998779296875,2051.997528076172,2022-09-30 16:46:55.873462,2022-10-05 16:46:55.873462
