stock,buy_price,n_shares,sell_price,net_gain,buy_date,sell_date
2007.HK,4.0554280281066895,7036,4.640346050262451,4115.483203887939,2022-05-12 15:11:48.066772,2022-05-26 15:11:48.066772
0013.HK,15.539999961853027,1915,16.860000610351562,2527.801241874695,2022-05-24 15:11:48.066772,2022-06-07 15:11:48.066772
0512.HK,4.021055221557617,8258,4.230000019073486,1725.4661378860474,2022-05-27 15:11:48.066772,2022-06-10 15:11:48.066772
0586.HK,17.556921005249023,1865,16.09544563293457,-2725.651569366455,2022-06-08 15:11:48.066772,2022-06-15 15:11:48.066772
0960.HK,30.57050132751465,1107,34.33882141113281,4171.530332565308,2022-06-14 15:11:48.066772,2022-06-28 15:11:48.066772
1238.HK,1.7157291173934937,18619,1.5099999904632568,-3830.4706143140793,2022-06-16 15:11:48.066772,2022-06-28 15:11:48.066772
1821.HK,20.779050827026367,1536,20.82876205444336,76.3564453125,2022-06-15 15:11:48.066772,2022-06-29 15:11:48.066772
0873.HK,3.7799999713897705,8609,3.5,-2410.5197536945343,2022-06-30 15:11:48.066772,2022-07-04 15:11:48.066772
1238.HK,1.2999999523162842,24107,1.159999966621399,-3374.979655146599,2022-07-04 15:11:48.066772,2022-07-07 15:11:48.066772
0002.HK,64.76740264892578,510,64.96337127685547,99.94400024414062,2022-06-28 15:11:48.066772,2022-07-12 15:11:48.066772
0020.HK,2.5999999046325684,12054,2.390000104904175,-2531.337585926056,2022-07-06 15:11:48.066772,2022-07-13 15:11:48.066772
2777.HK,1.7899999618530273,15622,1.659999966621399,-2030.8599255084991,2022-07-07 15:11:48.066772,2022-07-15 15:11:48.066772
1813.HK,1.7699999809265137,17497,1.559999942779541,-3674.3706674575806,2022-07-13 15:11:48.066772,2022-07-15 15:11:48.066772
2007.HK,3.509999990463257,7582,3.180000066757202,-2502.0594215393066,2022-07-18 15:11:48.066772,2022-07-21 15:11:48.066772
2772.HK,0.7750909328460693,39958,0.7118181586265564,-2528.253512263298,2022-07-14 15:11:48.066772,2022-07-22 15:11:48.066772
0884.HK,1.9500000476837158,14587,2.509999990463257,8168.719165325165,2022-07-22 15:11:48.066772,2022-07-26 15:11:48.066772
6158.HK,0.4699999988079071,56626,0.45500001311302185,-849.3891899585724,2022-07-15 15:11:48.066772,2022-07-29 15:11:48.066772
6098.HK,17.479999542236328,1473,15.739999771118164,-2563.0196628570557,2022-07-29 15:11:48.066772,2022-08-01 15:11:48.066772
0020.HK,2.390000104904175,10088,2.1700000762939453,-2219.360288619995,2022-07-21 15:11:48.066772,2022-08-02 15:11:48.066772
0570.HK,3.4800000190734863,10521,3.1700000762939453,-3261.509397983551,2022-07-26 15:11:48.066772,2022-08-03 15:11:48.066772
2007.HK,2.7200000286102295,8048,2.509999990463257,-1690.080307006836,2022-08-02 15:11:48.066772,2022-08-09 15:11:48.066772
