Date,Stock,Gain,Total
2022-05-11,9618.HK,-2484.184341430664,98295.60877609253
2022-05-12,9618.HK,3496.2589111328125,101791.86768722534
2022-05-13,6160.HK,1763.0012512207031,103554.86893844604
2022-05-14,,,103554.86893844604
2022-05-15,,,103554.86893844604
2022-05-16,,,103554.86893844604
2022-05-17,9618.HK,-1758.2462005615234,101796.62273788452
2022-05-18,,,101796.62273788452
2022-05-19,,,101796.62273788452
2022-05-20,0700.HK,-1856.4012451171875,99940.22149276733
2022-05-21,,,99940.22149276733
2022-05-22,,,99940.22149276733
2022-05-23,,,99940.22149276733
2022-05-24,,,99940.22149276733
2022-05-25,0700.HK,3326.400604248047,103266.62209701538
2022-05-26,9961.HK,3784.0013122558594,107050.62340927124
2022-05-27,9626.HK,4494.300643920898,111544.92405319214
2022-05-28,,,111544.92405319214
2022-05-29,,,111544.92405319214
2022-05-30,,,111544.92405319214
2022-05-31,2057.HK,2872.799423217773,114417.72347640991
2022-06-01,,,114417.72347640991
2022-06-02,,,114417.72347640991
2022-06-03,,,114417.72347640991
2022-06-04,,,114417.72347640991
2022-06-05,,,114417.72347640991
2022-06-06,,,114417.72347640991
2022-06-07,,,114417.72347640991
2022-06-08,,,114417.72347640991
2022-06-09,,,114417.72347640991
2022-06-10,0316.HK,-388.2369689941406,114029.48650741577
2022-06-11,,,114029.48650741577
2022-06-12,,,114029.48650741577
2022-06-13,,,114029.48650741577
2022-06-14,,,114029.48650741577
2022-06-15,9626.HK,3040.800552368164,117070.28705978394
2022-06-16,2057.HK,4522.5,121592.78705978394
2022-06-17,,,121592.78705978394
2022-06-18,,,121592.78705978394
2022-06-19,,,121592.78705978394
2022-06-20,0316.HK,-2685.321319580078,118907.46574020386
2022-06-21,,,118907.46574020386
2022-06-22,,,118907.46574020386
2022-06-23,9999.HK,715.3638000488281,119622.82954025269
2022-06-24,,,119622.82954025269
2022-06-25,,,119622.82954025269
2022-06-26,,,119622.82954025269
2022-06-27,0316.HK,-2746.5718688964844,116876.2576713562
2022-06-28,,,116876.2576713562
2022-06-29,,,116876.2576713562
2022-06-30,0700.HK,-1368.0,115508.2576713562
2022-07-01,,,115508.2576713562
2022-07-02,,,115508.2576713562
2022-07-03,,,115508.2576713562
2022-07-04,0316.HK,2506.468490600586,118014.72616195679
2022-07-05,,,118014.72616195679
2022-07-06,2382.HK,-103.2010498046875,117911.5251121521
2022-07-07,,,117911.5251121521
2022-07-08,,,117911.5251121521
2022-07-09,,,117911.5251121521
2022-07-10,,,117911.5251121521
2022-07-11,9618.HK,2058.3989868164062,119969.9240989685
2022-07-12,,,119969.9240989685
2022-07-13,,,119969.9240989685
2022-07-14,1211.HK,114.39825439453124,120084.32235336304
2022-07-15,,,120084.32235336304
2022-07-16,,,120084.32235336304
2022-07-17,,,120084.32235336304
2022-07-18,9626.HK,3936.0025024414062,124020.32485580444
2022-07-19,,,124020.32485580444
2022-07-20,,,124020.32485580444
2022-07-21,9868.HK,-2360.0006103515625,121660.32424545288
2022-07-22,2015.HK,-2511.602737426758,119148.72150802612
2022-07-23,,,119148.72150802612
2022-07-24,,,119148.72150802612
2022-07-25,9868.HK,-2234.498748779297,116914.22275924683
2022-07-26,2015.HK,-2023.0,114891.22275924683
2022-07-27,,,114891.22275924683
2022-07-28,0700.HK,-2543.997802734375,112347.22495651245
2022-07-29,2015.HK,1823.100471496582,114170.32542800903
2022-07-30,,,114170.32542800903
2022-07-31,,,114170.32542800903
2022-08-01,0700.HK,480.0,114650.32542800903
2022-08-02,,,114650.32542800903
2022-08-03,9626.HK,2972.5,117622.82542800903
2022-08-04,,,117622.82542800903
2022-08-05,,,117622.82542800903
2022-08-06,,,117622.82542800903
2022-08-07,,,117622.82542800903
2022-08-08,,,117622.82542800903
2022-08-09,,,117622.82542800903
2022-08-10,9618.HK,74.80171203613281,117697.62714004517
2022-08-11,0700.HK,840.0,118537.62714004517
2022-08-12,,,118537.62714004517
2022-08-13,,,118537.62714004517
2022-08-14,,,118537.62714004517
2022-08-15,,,118537.62714004517
2022-08-16,0316.HK,-2562.813842773437,115974.81329727173
2022-08-17,,,115974.81329727173
2022-08-18,0316.HK,-580.9049682617188,115393.90832901001
2022-08-19,,,115393.90832901001
2022-08-20,,,115393.90832901001
2022-08-21,,,115393.90832901001
2022-08-22,0388.HK,-1791.6022338867188,113602.30609512329
2022-08-23,2688.HK,4013.087684631348,117615.39377975464
2022-08-24,,,117615.39377975464
2022-08-25,,,117615.39377975464
2022-08-26,1211.HK,-3716.400497436523,113898.99328231812
2022-08-27,,,113898.99328231812
2022-08-28,,,113898.99328231812
2022-08-29,2057.HK,1252.899429321289,115151.8927116394
2022-08-30,,,115151.8927116394
2022-08-31,,,115151.8927116394
2022-09-01,1211.HK,-2886.4010009765625,112265.49171066284
2022-09-02,0316.HK,-1996.80078125,110268.69092941284
2022-09-03,,,110268.69092941284
2022-09-04,,,110268.69092941284
2022-09-05,1211.HK,360.7994995117188,110629.49042892456
2022-09-06,,,110629.49042892456
2022-09-07,,,110629.49042892456
2022-09-08,0316.HK,-210.4008026123047,110419.08962631226
2022-09-09,0700.HK,-2196.0,108223.08962631226
2022-09-10,,,108223.08962631226
2022-09-11,,,108223.08962631226
2022-09-12,,,108223.08962631226
2022-09-13,,,108223.08962631226
2022-09-14,,,108223.08962631226
2022-09-15,9626.HK,-3468.601501464844,104754.48812484741
2022-09-16,,,104754.48812484741
2022-09-17,,,104754.48812484741
2022-09-18,,,104754.48812484741
2022-09-19,9626.HK,-2447.199188232422,102307.28893661499
2022-09-20,0700.HK,-2189.5992736816406,100117.68966293335
2022-09-21,0388.HK,-1911.802215576172,98205.88744735718
2022-09-22,,,98205.88744735718
2022-09-23,9618.HK,-1844.4009704589844,96361.4864768982
2022-09-24,,,96361.4864768982
2022-09-25,,,96361.4864768982
2022-09-26,,,96361.4864768982
2022-09-27,,,96361.4864768982
2022-09-28,9866.HK,-2309.2011489868164,94052.28532791138
2022-09-29,0700.HK,-822.8022155761719,93229.4831123352
2022-09-30,9866.HK,3162.5996170043945,96392.0827293396
2022-10-01,,,96392.0827293396
2022-10-02,,,96392.0827293396
2022-10-03,1211.HK,-80.0,96312.0827293396
2022-10-04,,,96312.0827293396
2022-10-05,9866.HK,-2233.900382995605,94078.182346344
2022-10-06,,,94078.182346344
2022-10-07,,,94078.182346344
2022-10-08,,,94078.182346344
2022-10-09,,,94078.182346344
2022-10-10,9866.HK,-1623.9995574951172,92454.18278884888
2022-10-11,9866.HK,-2607.5,89846.68278884888
2022-10-12,9618.HK,-1753.5,88093.18278884888
2022-10-13,9961.HK,-3129.599502563477,84963.5832862854
2022-10-14,9626.HK,-2283.75,82679.8332862854
2022-10-15,,,82679.8332862854
2022-10-16,,,82679.8332862854
2022-10-17,0388.HK,-2688.0,79991.8332862854
2022-10-18,,,79991.8332862854
2022-10-19,,,79991.8332862854
2022-10-20,9618.HK,-3353.199493408203,76638.6337928772
2022-10-21,,,76638.6337928772
2022-10-22,,,76638.6337928772
2022-10-23,,,76638.6337928772
2022-10-24,0700.HK,2607.599624633789,79246.23341751099
2022-10-25,9618.HK,3904.402099609375,83150.63551712036
2022-10-26,2057.HK,-1565.2011108398438,81585.43440628052
2022-10-27,,,81585.43440628052
2022-10-28,,,81585.43440628052
2022-10-29,,,81585.43440628052
2022-10-30,,,81585.43440628052
2022-10-31,0388.HK,3127.999649047852,84713.43405532837
2022-11-01,2057.HK,3408.100601196289,88121.53465652466
2022-11-02,0388.HK,2921.0010528564453,91042.5357093811
2022-11-03,,,91042.5357093811
2022-11-04,,,91042.5357093811
2022-11-05,,,91042.5357093811
2022-11-06,,,91042.5357093811
2022-11-07,,,91042.5357093811
2022-11-08,,,91042.5357093811
2022-11-09,,,91042.5357093811
2022-11-10,,,91042.5357093811
2022-11-11,9866.HK,3490.5,94533.0357093811
2022-11-12,,,94533.0357093811
2022-11-13,,,94533.0357093811
2022-11-14,,,94533.0357093811
2022-11-15,,,94533.0357093811
2022-11-16,,,94533.0357093811
2022-11-17,,,94533.0357093811
2022-11-18,,,94533.0357093811
2022-11-19,,,94533.0357093811
2022-11-20,,,94533.0357093811
2022-11-21,,,94533.0357093811
2022-11-22,,,94533.0357093811
2022-11-23,3690.HK,3859.0,98392.0357093811
2022-11-24,6160.HK,4450.600440979004,102842.63615036011
2022-11-25,9961.HK,3511.200469970703,106353.83662033081
2022-11-26,,,106353.83662033081
2022-11-27,,,106353.83662033081
2022-11-28,,,106353.83662033081
2022-11-29,9961.HK,5389.997650146484,111743.8342704773
2022-11-30,,,111743.8342704773
2022-12-01,,,111743.8342704773
2022-12-02,,,111743.8342704773
2022-12-03,,,111743.8342704773
2022-12-04,,,111743.8342704773
2022-12-05,,,111743.8342704773
2022-12-06,,,111743.8342704773
2022-12-07,,,111743.8342704773
2022-12-08,,,111743.8342704773
2022-12-09,,,111743.8342704773
2022-12-10,,,111743.8342704773
2022-12-11,,,111743.8342704773
2022-12-12,,,111743.8342704773
2022-12-13,,,111743.8342704773
2022-12-14,,,111743.8342704773
2022-12-15,,,111743.8342704773
2022-12-16,,,111743.8342704773
2022-12-17,,,111743.8342704773
2022-12-18,,,111743.8342704773
2022-12-19,,,111743.8342704773
2022-12-20,,,111743.8342704773
2022-12-21,9866.HK,-3254.051315307617,108489.78295516968
2022-12-22,,,108489.78295516968
2022-12-23,,,108489.78295516968
2022-12-24,,,108489.78295516968
2022-12-25,,,108489.78295516968
2022-12-26,,,108489.78295516968
2022-12-27,,,108489.78295516968
2022-12-28,,,108489.78295516968
2022-12-29,9866.HK,1339.8007049560547,109829.58366012573
2022-12-30,1211.HK,1645.5977172851562,111475.18137741089
2022-12-31,,,111475.18137741089
2023-01-01,,,111475.18137741089
2023-01-02,,,111475.18137741089
2023-01-03,9618.HK,3638.598526000977,115113.77990341187
2023-01-04,,,115113.77990341187
2023-01-05,,,115113.77990341187
2023-01-06,,,115113.77990341187
2023-01-07,,,115113.77990341187
2023-01-08,,,115113.77990341187
2023-01-09,,,115113.77990341187
2023-01-10,,,115113.77990341187
2023-01-11,,,115113.77990341187
2023-01-12,,,115113.77990341187
2023-01-13,,,115113.77990341187
2023-01-14,,,115113.77990341187
2023-01-15,,,115113.77990341187
2023-01-16,,,115113.77990341187
2023-01-17,3690.HK,2343.1978759765625,117456.97777938843
2023-01-18,,,117456.97777938843
2023-01-19,9618.HK,923.9984893798828,118380.97626876831
2023-01-20,,,118380.97626876831
2023-01-21,,,118380.97626876831
2023-01-22,,,118380.97626876831
2023-01-23,,,118380.97626876831
2023-01-24,,,118380.97626876831
2023-01-25,,,118380.97626876831
2023-01-26,9626.HK,-3079.7989196777344,115301.17734909058
2023-01-27,,,115301.17734909058
2023-01-28,,,115301.17734909058
2023-01-29,,,115301.17734909058
2023-01-30,,,115301.17734909058
2023-01-31,,,115301.17734909058
2023-02-01,,,115301.17734909058
