STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL,22700000,
4348.T,2138.857666,100,2158.689453,1983.178711,0.93,2023-01-23,2023-02-01,5,59.99772382,53.57725193,383.9712258,46967268.33,1.069042658
6988.T,7494.250977,200,7971.158203,95381.44531,6.36,2023-01-10,2023-02-02,14,8.625843217,5.803489326,661.6318639,47062649.78,1.073244484
2229.T,2863.721436,900,2839.178223,-22088.8916,-0.86,2023-01-20,2023-02-15,15,15.69701119,9.41270192,540.5476609,47040560.89,1.072271405
6857.T,2360.993164,900,2463.116699,91911.18164,4.33,2023-02-06,2023-02-15,7,75.41644961,70.39174073,294.8123023,47132472.07,1.076320355
5076.T,963.5497437,1300,972.8775024,12126.08643,0.97,2023-02-16,2023-02-24,6,46.41079521,35.34963695,544.418675,47144598.16,1.076854544
9503.T,1199.062744,35300,1253.345337,1916175.525,4.53,2023-01-30,2023-02-27,20,45.8620889,37.36812982,538.4298846,49060773.68,1.161267563
6028.T,3344.360596,13400,3378.838623,462005.5664,1.03,2023-02-27,2023-03-01,2,10.35330081,8.745031401,627.5919614,49522779.25,1.181620231
7177.T,560.022522,2200,571.8125,25937.95166,2.11,2023-02-20,2023-03-07,11,38.09360389,27.80548762,612.7562459,49548717.2,1.182762872
7741.T,13163.53223,3400,13566.64941,1370598.438,3.06,2023-03-01,2023-03-15,10,13.348571,9.795503919,633.3594019,50919315.64,1.243141658
6532.T,5436.970215,500,5380.179688,-28395.26367,-1.04,2023-02-24,2023-03-17,15,47.78654364,46.3347038,537.3752512,50890920.37,1.241890765
5019.T,2962.039795,200,2722.186768,-47970.60547,-8.1,2023-03-03,2023-03-17,10,14.27433753,8.488596997,654.4817118,50842949.77,1.239777523
6183.T,1441.270386,100,1388.325806,-5294.458008,-3.67,2023-03-06,2023-03-28,16,54.35049829,44.31572003,537.0480663,50837655.31,1.239544287
3148.T,3390.325195,300,3370.469482,-5956.713867,-0.59,2023-03-07,2023-03-29,16,29.64354019,18.05421298,653.8102599,50831698.59,1.239281876
4716.T,8774.974609,200,9099.973633,64999.80469,3.7,2023-03-22,2023-04-05,9,16.14695497,15.88770879,329.7617865,50896698.4,1.242145304
6586.T,3310.169922,14000,3096.785645,-2987379.883,-6.45,2023-03-15,2023-04-06,15,17.98208549,13.0862375,547.1252498,47909318.52,1.110542666
1878.T,12678.40625,100,13159.3418,48093.55469,3.79,2023-03-29,2023-04-07,5,45.36642292,35.08665613,593.1788137,47957412.07,1.112661325
4042.T,1717.191528,100,1727.580566,1038.903809,0.61,2023-03-28,2023-04-10,6,28.55491968,23.08322926,566.6262387,47958450.98,1.112707091
4819.T,4188.087402,300,4515,98073.7793,7.81,2023-03-17,2023-04-11,14,16.53710454,9.602508514,22.31350574,48056524.75,1.117027522
6753.T,957,12100,963,72600,0.63,2023-04-11,2023-04-19,6,72.94794189,67.97628789,126.6316643,48129124.75,1.12022576
8697.T,2029.228394,7700,2110.832764,628353.6499,4.02,2023-04-07,2023-04-20,8,82.95700096,76.97993507,2.604294915,48757478.4,1.147906538
7550.T,3998.047607,5200,4277.212891,1451659.473,6.98,2023-04-10,2023-04-26,12,54.65941129,48.84192535,355.5116504,50209137.88,1.211856294
2502.T,5013.284668,5500,5174.684082,887696.7773,3.22,2023-04-20,2023-04-27,5,80.04509704,73.33147328,327.8362304,51096834.65,1.250961879
6055.T,2116,100,1829,-28700,-13.56,2023-04-24,2023-05-15,14,15.66079047,9.9223443,217.4009532,51068134.65,1.249697562
2317.T,280.8745422,100,295.6057434,1473.120117,5.24,2023-04-13,2023-05-16,22,22.4307079,13.96079606,7.894000817,51069607.77,1.249762457
4536.T,1081.694946,47000,1266.591553,8690140.503,17.09,2023-04-27,2023-05-19,15,32.96707463,24.90787871,585.1920295,59759748.28,1.63258803
8331.T,870.2138062,100,878.1069336,789.3127441,0.91,2023-05-16,2023-05-23,5,67.36843044,61.81235904,23.82885041,59760537.59,1.632622801
2897.T,12291.24121,3300,12092.51465,-655797.6563,-1.62,2023-05-19,2023-06-09,14,47.41256585,43.10793123,505.8133234,59104739.93,1.603733037
4151.T,2724.697266,6900,2692.519775,-222024.6826,-1.18,2023-05-22,2023-06-12,14,19.49974391,16.21801951,635.7694548,58882715.25,1.593952214
8604.T,497,200,517,4000,4.02,2023-05-15,2023-06-13,20,22.82096166,14.36057283,453.6213259,58886715.25,1.594128425
4921.T,2291.1604,100,2368.591309,7743.09082,3.38,2023-05-29,2023-06-13,11,29.38546121,23.33497228,30.19042908,58894458.34,1.59446953
8020.T,1857.619385,21500,2021.238892,3517819.397,8.81,2023-06-09,2023-06-21,8,57.11817787,48.74858768,567.6574523,62412277.74,1.749439548
7167.T,336.6615601,100,333.6997375,-296.182251,-0.88,2023-06-02,2023-06-23,14,24.66666815,12.46966717,272.6749912,62411981.56,1.7494265
6504.T,6370.93457,1000,6174.661621,-196272.9492,-3.08,2023-06-13,2023-07-04,14,73.63739801,69.22157985,428.6934861,62215708.61,1.740780115
8174.T,1915.66272,6500,1964.340942,316408.4473,2.54,2023-06-12,2023-07-05,16,28.66665929,26.68695165,604.7518428,62532117.06,1.754718813
1928.T,2709.938721,16000,2843.182373,2131898.438,4.92,2023-06-21,2023-07-06,10,21.88568886,16.75198598,54.9580964,64664015.49,1.848635044
4689.T,359.3999939,200,387.7000122,5660.003662,7.87,2023-06-16,2023-07-12,17,58.44485917,44.40210563,13.91994407,64669675.5,1.848884383
9508.T,932.5999756,100,885.5999756,-4700,-5.04,2023-06-28,2023-07-20,16,70.43961339,62.28142813,382.2079131,64664975.5,1.848677335
4587.T,1817.5,200,1829,2300,0.63,2023-07-19,2023-08-01,9,3.854844105,3.168076774,680.8844296,64667275.5,1.848778656
5713.T,4714.699219,3300,4857.839844,472364.0625,3.04,2023-07-18,2023-08-02,11,42.21120638,26.20509526,681.6294057,65139639.56,1.869587646
3289.T,795.5939331,100,808.4053955,1281.14624,1.61,2023-07-21,2023-08-03,9,16.59832589,10.5677571,691.9936342,65140920.7,1.869644084
4716.T,10340,4700,9820,-2444000,-5.03,2023-07-13,2023-08-04,16,10.75305055,6.349667976,482.2415116,62696920.7,1.761978886
3038.T,3731.678955,100,3755.536377,2385.742188,0.64,2023-08-01,2023-08-07,4,58.54544732,50.87272463,181.7608576,62699306.45,1.762083984
9432.T,165.1156006,200,161.7620087,-670.7183838,-2.03,2023-07-24,2023-08-15,16,16.87149559,9.740193725,461.026233,62698635.73,1.762054437
4980.T,3283.92749,4300,3297.796143,59635.20508,0.42,2023-08-07,2023-08-15,6,66.99601854,63.31586085,409.9184465,62758270.93,1.764681539
1959.T,4146.548828,3400,4220.682617,252054.8828,1.79,2023-08-08,2023-08-18,8,76.26208297,71.59215733,171.5606205,63010325.82,1.775785278
7550.T,7269.268066,1000,6530.476563,-738791.5039,-10.16,2023-08-15,2023-08-18,3,45.31483438,40.04559207,570.7669856,62271534.31,1.743239397
9418.T,3279.71875,6400,3449.1875,1084600,5.17,2023-08-04,2023-08-28,16,21.94690265,19.19095623,181.8255262,63356134.31,1.791019133
9143.T,2106.661133,6300,2106.16748,-3110.009766,-0.02,2023-08-10,2023-09-01,16,35.82959428,20.57713113,439.5789749,63353024.3,1.790882128
7747.T,2866.5,3100,2937,218550,2.46,2023-08-23,2023-09-05,9,52.25974026,44.5417827,571.4599208,63571574.3,1.800509881
6670.T,1119,8400,1171,436800,4.65,2023-08-21,2023-09-06,12,59.37520882,56.61434365,533.0177813,64008374.3,1.819752172
4819.T,3785,2500,3490,-737500,-7.79,2023-08-22,2023-09-07,12,17.79009385,15.41768039,583.7457248,63270874.3,1.787263185
4042.T,1830.96106,12100,1907.884033,930767.981,4.2,2023-08-28,2023-09-08,9,56.03955592,39.14440972,612.2631368,64201642.28,1.82826618
6857.T,4604.189941,2100,4210.754883,-826213.623,-8.55,2023-09-06,2023-09-11,3,24.89361906,21.14894,79.06130699,63375428.66,1.791869104
4528.T,2845.937988,4800,2857.769287,56790.23438,0.42,2023-09-12,2023-09-20,6,74.62484525,64.05572458,477.1934157,63432218.9,1.794370876
4452.T,5674,2300,5461,-489900,-3.75,2023-09-01,2023-09-25,16,64.97128028,60.14469082,449.4911881,62942318.9,1.772789379
7453.T,1919,4900,1931.5,61250,0.65,2023-09-05,2023-09-25,14,55.28960087,43.63258444,589.107186,63003568.9,1.775487617
4523.T,8898.074219,1500,8117.524414,-1170824.707,-8.77,2023-09-15,2023-09-26,7,17.4763595,11.0614762,593.7381832,61832744.19,1.723909436
2531.T,1277.5,10700,1176.5,-1080700,-7.91,2023-09-14,2023-10-03,12,33.19490326,23.47742575,514.080408,60752044.19,1.676301506
6544.T,2202,5500,2036,-913000,-7.54,2023-09-27,2023-10-16,12,28.13253012,25.28378935,680.4996703,59839044.19,1.636081242
9418.T,3330,3700,3275,-203500,-1.65,2023-09-25,2023-10-23,18,15.77747253,14.10179124,404.6080845,59635544.19,1.627116484
6367.T,23305,400,21400,-762000,-8.17,2023-10-05,2023-10-24,12,11.13567572,9.143941768,283.7387058,58873544.19,1.593548202
4684.T,22895,400,20965,-772000,-8.43,2023-10-06,2023-10-25,12,13.53506614,8.745703643,651.6217457,58101544.19,1.559539392
1973.T,2038,5900,2031,-41300,-0.34,2023-10-10,2023-10-31,14,46.20699684,33.942348,675.6647304,58060244.19,1.557720008
