stock,buy_price,n_shares,sell_price,net_gain,buy_date,sell_date
9908.HK,9.004496574401855,3491,9.050000190734863,158.85312461853027,2022-06-09,2022-06-20
9633.HK,40.18424987792969,696,43.70000076293945,2446.962615966797,2022-06-13,2022-06-23
6199.HK,2.25614070892334,11882,2.4798099994659424,2657.6385102272034,2022-06-16,2022-06-27
9908.HK,9.050000190734863,3491,9.289999961853027,837.8392009735107,2022-06-20,2022-06-30
6117.HK,0.46000000834465027,66123,0.49000000953674316,1983.6900788247585,2022-06-23,2022-07-04
9633.HK,45.0,654,45.5,327.0,2022-06-27,2022-07-07
9908.HK,9.289999961853027,3494,9.100000381469727,-663.8585338592529,2022-06-30,2022-07-11
9908.HK,8.970000267028809,3491,8.899999618530273,-244.37226390838623,2022-07-20,2022-08-01
6199.HK,2.4800000190734863,12630,2.4800000190734863,0.0,2022-07-21,2022-08-01
6117.HK,0.47999998927116394,65256,0.5,1305.120700120926,2022-07-22,2022-08-01
6199.HK,2.4800000190734863,12773,2.309999942779541,-2171.4109745025635,2022-08-02,2022-08-08
9908.HK,8.899999618530273,3558,8.899999618530273,0.0,2022-08-01,2022-08-11
9938.HK,0.12200000137090683,259651,0.11900000274181366,-778.9526440426707,2022-08-03,2022-08-15
6199.HK,2.309999942779541,12773,2.309999942779541,0.0,2022-08-08,2022-08-18
9908.HK,8.899999618530273,3558,9.100000381469727,711.6027145385742,2022-08-11,2022-08-22
9938.HK,0.11900000274181366,259651,0.11699999868869781,-519.3030523955822,2022-08-15,2022-08-25
6199.HK,2.309999942779541,12773,2.4000000953674316,1149.571949005127,2022-08-18,2022-08-29
9908.HK,9.100000381469727,3558,9.100000381469727,0.0,2022-08-22,2022-09-01
9938.HK,0.11699999868869781,259651,0.11599999666213989,-259.6515261977911,2022-08-25,2022-09-05
6199.HK,2.4000000953674316,12773,2.4000000953674316,0.0,2022-08-29,2022-09-08
9633.HK,45.79999923706055,706,44.54999923706055,-882.5,2022-09-01,2022-09-13
9908.HK,9.100000381469727,3314,9.0600004196167,-132.55987358093262,2022-09-05,2022-09-15
6199.HK,2.4000000953674316,12775,2.430000066757202,383.24963450431824,2022-09-08,2022-09-19
