STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL,2270000,
3563.T,3454.962646,100,3256.686523,-19827.6123,-5.74,2023-04-13,2023-04-20,5,28.78374661,17.91904677,522.4157963,5087938.429,124.1382568
7550.T,3998.047607,200,4277.212891,55833.05664,6.98,2023-04-10,2023-04-26,12,54.65941129,48.84192527,355.5125475,5143771.485,126.5978628
4980.T,2556.807373,200,2473.594971,-16642.48047,-3.25,2023-04-12,2023-04-26,10,36.11418774,27.16987528,106.7762147,5127129.005,125.8647139
2502.T,5013.284668,300,5174.684082,48419.82422,3.22,2023-04-20,2023-04-27,5,80.04509704,73.33147328,327.8362304,5175548.829,127.9977458
3769.T,10681.84961,200,10662.0498,-3959.960938,-0.19,2023-04-24,2023-05-11,12,14.06196982,12.40943577,431.4644754,5171588.868,127.8232982
4536.T,1081.694946,800,1207.266479,100457.2266,11.61,2023-04-27,2023-05-12,10,32.96707463,24.90789159,585.1913492,5272046.095,132.2487266
6479.T,2500,300,2511,3300,0.44,2023-04-28,2023-05-15,10,44.09812819,34.85704217,557.5438182,5275346.095,132.3941011
4686.T,3832.368408,100,4285.873535,45350.5127,11.83,2023-05-08,2023-05-15,5,65.14367249,50.38310022,448.1797726,5320696.607,134.391921
5332.T,4614.986816,200,4536.01416,-15794.53125,-1.71,2023-05-01,2023-05-18,13,68.54629371,66.05551036,319.4950878,5304902.076,133.6961267
2503.T,2120.372314,200,2123.816895,688.9160156,0.16,2023-05-18,2023-05-24,4,45.91833853,37.45656438,609.9110602,5305590.992,133.7264754
4689.T,354.2999878,4600,348,-28979.94385,-1.78,2023-05-12,2023-05-26,9,20.02108485,16.30408689,564.8410838,5276611.048,132.4498259
9101.T,3066.19043,900,2886.376709,-161832.3486,-5.86,2023-05-15,2023-05-26,8,21.38393541,20.98179045,593.5964888,5114778.7,125.3206476
5334.T,2574.069092,100,2531.871094,-4219.799805,-1.64,2023-05-19,2023-06-02,9,18.81580681,11.10744825,436.1981027,5110558.9,125.1347533
7729.T,6050.174316,200,6168.805176,23726.17188,1.96,2023-05-29,2023-06-02,4,82.43074118,77.38484378,184.3283482,5134285.072,126.1799591
5333.T,1738.20166,100,1719.437012,-1876.464844,-1.08,2023-05-22,2023-06-05,9,39.73150541,33.36908831,487.8422424,5132408.607,126.0972955
3064.T,1937.562012,600,1872.346069,-39129.56543,-3.37,2023-06-02,2023-06-16,10,41.28632705,24.23408251,725.2603435,5093279.042,124.3735261
8020.T,1857.619385,300,2024.178101,49967.61475,8.97,2023-06-09,2023-06-16,5,57.11817787,48.74858768,567.6574523,5143246.656,126.5747426
3288.T,5562.237305,200,5357.632813,-40920.89844,-3.68,2023-06-05,2023-06-19,10,37.38981167,27.07906742,667.0192875,5102325.758,124.7720598
9432.T,162.9456329,3600,160.2627411,-9658.410645,-1.65,2023-06-06,2023-06-20,10,22.3958387,12.39394931,700.9664277,5092667.347,124.3465792
2702.T,5670,300,5800,39000,2.29,2023-06-01,2023-06-27,17,20.60606061,17.23636364,594.3886238,5131667.347,126.0646408
2327.T,4101.710938,300,3972.91333,-38639.28223,-3.14,2023-06-16,2023-06-30,9,51.81352476,45.43504011,588.834487,5093028.065,124.3624698
1928.T,2709.938721,200,2843.182373,26648.73047,4.92,2023-06-21,2023-07-06,10,21.88568886,16.75198598,54.9580964,5119676.795,125.5364227
4536.T,1233.962769,500,1226.052734,-3955.01709,-0.64,2023-06-22,2023-07-06,10,27.1579577,16.46199844,696.6326334,5115721.778,125.3621929
6762.T,5688.919434,300,5352.530762,-100916.6016,-5.91,2023-07-03,2023-07-07,4,54.89490284,38.66038663,506.8648263,5014805.177,120.9165276
9508.T,932.5999756,1500,892.5,-60149.96338,-4.3,2023-06-28,2023-07-12,10,70.43961339,62.28142813,382.2079131,4954655.213,118.2667495
4716.T,10340,100,9921,-41900,-4.05,2023-07-13,2023-07-28,11,10.75305055,6.349667976,482.2415116,4912755.213,116.4209345
4587.T,1817.5,300,1829,3450,0.63,2023-07-19,2023-08-01,9,3.854844105,3.168076774,680.8844296,4916205.213,116.5729169
5713.T,4714.699219,100,4857.839844,14314.0625,3.04,2023-07-18,2023-08-02,11,42.21120638,26.20509526,681.6294057,4930519.276,117.2034923
3289.T,795.5939331,700,808.4053955,8968.023682,1.61,2023-07-21,2023-08-03,9,16.59832589,10.5677571,691.9936342,4939487.3,117.5985595
8804.T,1885,500,1847,-19000,-2.02,2023-07-24,2023-08-07,10,40.76159962,25.02510492,566.6879061,4920487.3,116.761555
7729.T,7780.208008,200,7799.97998,3954.394531,0.25,2023-07-31,2023-08-09,7,34.56310333,27.01258553,678.9421103,4924441.694,116.9357574
4980.T,3283.92749,200,3297.796143,2773.730469,0.42,2023-08-07,2023-08-15,6,66.99601854,63.31586085,409.9184465,4927215.425,117.0579482
7550.T,7269.268066,100,6779.731445,-48953.66211,-6.73,2023-08-15,2023-08-16,1,45.31483438,40.04559207,570.7669856,4878261.762,114.9013992
7649.T,6401.70166,200,6563.707031,32401.07422,2.53,2023-08-01,2023-08-17,12,40.33135089,23.86251277,614.7128134,4910662.837,116.3287593
1959.T,4146.548828,100,4220.682617,7413.378906,1.79,2023-08-08,2023-08-18,8,76.26208297,71.59215733,171.5606205,4918076.216,116.6553399
9143.T,2106.661133,700,2035.106567,-50088.1958,-3.4,2023-08-10,2023-08-25,11,35.82959428,20.57713113,439.5789749,4867988.02,114.4488114
9418.T,3279.71875,300,3449.1875,50840.625,5.17,2023-08-04,2023-08-28,16,21.94690265,19.19095623,181.8255262,4918828.645,116.6884866
4819.T,3785,200,3775,-2000,-0.26,2023-08-22,2023-09-05,10,17.79009385,15.41768039,583.7457248,4916828.645,116.6003808
9432.T,163.3401794,100,165.707428,236.7248535,1.45,2023-08-24,2023-09-05,8,60.78034754,50.34603234,33.94802553,4917065.37,116.6108092
6670.T,1119,1500,1171,78000,4.65,2023-08-21,2023-09-06,12,59.37520882,56.61434365,533.0177813,4995065.37,120.0469326
6857.T,4604.189941,400,4299.15332,-122014.6484,-6.63,2023-09-06,2023-09-07,1,24.89361906,21.14894,79.06130699,4873050.721,114.6718379
4042.T,1830.96106,700,1907.884033,53846.08154,4.2,2023-08-28,2023-09-08,9,56.03955592,39.14440972,612.2631368,4926896.803,117.043912
6305.T,4313.127441,200,4595.891113,56552.73438,6.56,2023-08-29,2023-09-08,8,44.32797757,33.45614357,531.030707,4983449.537,119.5352219
4528.T,2845.937988,800,2857.769287,9465.039063,0.42,2023-09-12,2023-09-20,6,74.62484525,64.05572458,477.1934157,4992914.576,119.952184
7453.T,1919,300,1917,-600,-0.1,2023-09-05,2023-09-21,12,55.28960087,43.63258444,589.107186,4992314.576,119.9257523
4921.T,2429.642578,200,2281.233398,-29681.83594,-6.11,2023-09-15,2023-09-21,4,8.179828826,6.032058194,448.5753153,4962632.74,118.6181824
2531.T,1277.5,1200,1213,-77400,-5.05,2023-09-14,2023-09-22,6,33.19490326,23.47742575,514.080408,4885232.74,115.2084908
1332.T,753.6430664,100,705.7999878,-4784.307861,-6.35,2023-09-19,2023-10-03,9,39.18600354,28.8881943,489.6044245,4880448.432,114.9977283
9418.T,3330,200,3160,-34000,-5.11,2023-09-25,2023-10-03,5,15.77747253,14.10179124,404.6080845,4846448.432,113.4999309
6544.T,2202,300,2150,-15600,-2.36,2023-09-27,2023-10-12,10,28.13253012,25.28378935,680.4996703,4830848.432,112.8127063
6367.T,23305,100,22015,-129000,-5.54,2023-10-05,2023-10-20,11,11.13567572,9.143941768,283.7387058,4701848.432,107.1298869
3563.T,2572.5,100,2409.5,-16300,-6.34,2023-10-06,2023-10-23,10,17.83706049,11.15134135,535.7579765,4685548.432,106.4118252
1973.T,2038,200,1972,-13200,-3.24,2023-10-10,2023-10-24,9,46.20699684,33.942348,675.6647304,4672348.432,105.8303274
8331.T,1135,300,1065,-21000,-6.17,2023-10-12,2023-10-24,7,49.88150542,35.29836179,642.1643004,4651348.432,104.9052173
2327.T,4095,100,4470,37500,9.16,2023-10-25,2023-11-01,5,18.13730526,17.22267541,678.7863449,4688848.432,106.5571997
