Date,Stock,Gain,Total
2022-05-10 15:44:19.402792,,,63305.96600341797
2022-05-11 15:44:19.402792,9626.HK,-3093.2024841308594,60212.76351928711
2022-05-12 15:44:19.402792,,,60212.76351928711
2022-05-13 15:44:19.402792,9866.HK,3397.198181152344,63609.96170043945
2022-05-14 15:44:19.402792,,,63609.96170043945
2022-05-15 15:44:19.402792,9618.HK,4839.828552246094,68449.79025268555
2022-05-16 15:44:19.402792,,,68449.79025268555
2022-05-17 15:44:19.402792,,,68449.79025268555
2022-05-18 15:44:19.402792,9618.HK,-3259.681640625,65190.10861206055
2022-05-19 15:44:19.402792,,,65190.10861206055
2022-05-20 15:44:19.402792,,,65190.10861206055
2022-05-21 15:44:19.402792,0700.HK,-2627.002258300781,62563.106353759766
2022-05-22 15:44:19.402792,,,62563.106353759766
2022-05-23 15:44:19.402792,,,62563.106353759766
2022-05-24 15:44:19.402792,,,62563.106353759766
2022-05-25 15:44:19.402792,,,62563.106353759766
2022-05-26 15:44:19.402792,0700.HK,2992.0,65555.10635375977
2022-05-27 15:44:19.402792,,,65555.10635375977
2022-05-28 15:44:19.402792,,,65555.10635375977
2022-05-29 15:44:19.402792,,,65555.10635375977
2022-05-30 15:44:19.402792,,,65555.10635375977
2022-05-31 15:44:19.402792,,,65555.10635375977
2022-06-01 15:44:19.402792,,,65555.10635375977
2022-06-02 15:44:19.402792,,,65555.10635375977
2022-06-03 15:44:19.402792,,,65555.10635375977
2022-06-04 15:44:19.402792,,,65555.10635375977
2022-06-05 15:44:19.402792,,,65555.10635375977
2022-06-06 15:44:19.402792,,,65555.10635375977
2022-06-07 15:44:19.402792,,,65555.10635375977
2022-06-08 15:44:19.402792,,,65555.10635375977
2022-06-09 15:44:19.402792,,,65555.10635375977
2022-06-10 15:44:19.402792,,,65555.10635375977
2022-06-11 15:44:19.402792,0316.HK,-2057.8798828125,63497.226470947266
2022-06-12 15:44:19.402792,,,63497.226470947266
2022-06-13 15:44:19.402792,,,63497.226470947266
2022-06-14 15:44:19.402792,,,63497.226470947266
2022-06-15 15:44:19.402792,,,63497.226470947266
2022-06-16 15:44:19.402792,,,63497.226470947266
2022-06-17 15:44:19.402792,0669.HK,-3590.8588256835938,59906.36764526367
2022-06-18 15:44:19.402792,,,59906.36764526367
2022-06-19 15:44:19.402792,,,59906.36764526367
2022-06-20 15:44:19.402792,,,59906.36764526367
2022-06-21 15:44:19.402792,0316.HK,-4254.273101806641,55652.09454345703
2022-06-22 15:44:19.402792,,,55652.09454345703
2022-06-23 15:44:19.402792,,,55652.09454345703
2022-06-24 15:44:19.402792,9999.HK,4139.161224365234,59791.255767822266
2022-06-25 15:44:19.402792,,,59791.255767822266
2022-06-26 15:44:19.402792,,,59791.255767822266
2022-06-27 15:44:19.402792,,,59791.255767822266
2022-06-28 15:44:19.402792,0316.HK,-3914.1966247558594,55877.059143066406
2022-06-29 15:44:19.402792,,,55877.059143066406
2022-06-30 15:44:19.402792,,,55877.059143066406
2022-07-01 15:44:19.402792,0700.HK,-1067.5980834960938,54809.46105957031
2022-07-02 15:44:19.402792,,,54809.46105957031
2022-07-03 15:44:19.402792,,,54809.46105957031
2022-07-04 15:44:19.402792,,,54809.46105957031
2022-07-05 15:44:19.402792,,,54809.46105957031
2022-07-06 15:44:19.402792,,,54809.46105957031
2022-07-07 15:44:19.402792,0700.HK,-1538.6028747558594,53270.85818481445
2022-07-08 15:44:19.402792,,,53270.85818481445
2022-07-09 15:44:19.402792,,,53270.85818481445
2022-07-10 15:44:19.402792,,,53270.85818481445
2022-07-11 15:44:19.402792,,,53270.85818481445
2022-07-12 15:44:19.402792,,,53270.85818481445
2022-07-13 15:44:19.402792,9618.HK,3035.999298095703,56306.857482910156
2022-07-14 15:44:19.402792,,,56306.857482910156
2022-07-15 15:44:19.402792,1211.HK,990.0,57296.857482910156
2022-07-16 15:44:19.402792,,,57296.857482910156
2022-07-17 15:44:19.402792,,,57296.857482910156
2022-07-18 15:44:19.402792,,,57296.857482910156
2022-07-19 15:44:19.402792,,,57296.857482910156
2022-07-20 15:44:19.402792,,,57296.857482910156
2022-07-21 15:44:19.402792,0388.HK,1297.91015625,58594.767639160156
2022-07-22 15:44:19.402792,,,58594.767639160156
2022-07-23 15:44:19.402792,,,58594.767639160156
2022-07-24 15:44:19.402792,,,58594.767639160156
2022-07-25 15:44:19.402792,,,58594.767639160156
2022-07-26 15:44:19.402792,,,58594.767639160156
2022-07-27 15:44:19.402792,2015.HK,-2989.0,55605.767639160156
2022-07-28 15:44:19.402792,,,55605.767639160156
2022-07-29 15:44:19.402792,0700.HK,-2422.0,53183.767639160156
2022-07-30 15:44:19.402792,,,53183.767639160156
2022-07-31 15:44:19.402792,2015.HK,3368.0032119750977,56551.770851135254
2022-08-01 15:44:19.402792,,,56551.770851135254
2022-08-02 15:44:19.402792,0700.HK,2331.1988525390625,58882.96970367432
2022-08-03 15:44:19.402792,,,58882.96970367432
2022-08-04 15:44:19.402792,,,58882.96970367432
2022-08-05 15:44:19.402792,0700.HK,-2368.801147460937,56514.16855621338
2022-08-06 15:44:19.402792,,,56514.16855621338
2022-08-07 15:44:19.402792,,,56514.16855621338
2022-08-08 15:44:19.402792,,,56514.16855621338
2022-08-09 15:44:19.402792,9999.HK,1006.1779022216796,57520.34645843506
2022-08-10 15:44:19.402792,,,57520.34645843506
2022-08-11 15:44:19.402792,,,57520.34645843506
2022-08-12 15:44:19.402792,,,57520.34645843506
2022-08-13 15:44:19.402792,,,57520.34645843506
2022-08-14 15:44:19.402792,,,57520.34645843506
2022-08-15 15:44:19.402792,9618.HK,-1393.2023620605469,56127.14409637451
2022-08-16 15:44:19.402792,,,56127.14409637451
2022-08-17 15:44:19.402792,,,56127.14409637451
2022-08-18 15:44:19.402792,,,56127.14409637451
2022-08-19 15:44:19.402792,,,56127.14409637451
2022-08-20 15:44:19.402792,,,56127.14409637451
2022-08-21 15:44:19.402792,0316.HK,-2857.265594482422,53269.87850189209
2022-08-22 15:44:19.402792,,,53269.87850189209
2022-08-23 15:44:19.402792,,,53269.87850189209
2022-08-24 15:44:19.402792,2688.HK,3132.251449584961,56402.12995147705
2022-08-25 15:44:19.402792,,,56402.12995147705
2022-08-26 15:44:19.402792,1211.HK,-4300.003280639648,52102.1266708374
2022-08-27 15:44:19.402792,,,52102.1266708374
2022-08-28 15:44:19.402792,,,52102.1266708374
2022-08-29 15:44:19.402792,,,52102.1266708374
2022-08-30 15:44:19.402792,,,52102.1266708374
2022-08-31 15:44:19.402792,,,52102.1266708374
2022-09-01 15:44:19.402792,0388.HK,-1793.0,50309.1266708374
2022-09-02 15:44:19.402792,,,50309.1266708374
2022-09-03 15:44:19.402792,,,50309.1266708374
2022-09-04 15:44:19.402792,,,50309.1266708374
2022-09-05 15:44:19.402792,,,50309.1266708374
2022-09-06 15:44:19.402792,,,50309.1266708374
2022-09-07 15:44:19.402792,0316.HK,-718.2020874023438,49590.92458343506
2022-09-08 15:44:19.402792,,,49590.92458343506
2022-09-09 15:44:19.402792,,,49590.92458343506
2022-09-10 15:44:19.402792,,,49590.92458343506
2022-09-11 15:44:19.402792,,,49590.92458343506
2022-09-12 15:44:19.402792,,,49590.92458343506
2022-09-13 15:44:19.402792,0316.HK,-786.6010437011719,48804.32353973389
2022-09-14 15:44:19.402792,,,48804.32353973389
2022-09-15 15:44:19.402792,,,48804.32353973389
2022-09-16 15:44:19.402792,,,48804.32353973389
2022-09-17 15:44:19.402792,,,48804.32353973389
2022-09-18 15:44:19.402792,,,48804.32353973389
2022-09-19 15:44:19.402792,9626.HK,-3404.698928833008,45399.62461090088
2022-09-20 15:44:19.402792,,,45399.62461090088
2022-09-21 15:44:19.402792,,,45399.62461090088
2022-09-22 15:44:19.402792,9626.HK,35.102142333984375,45434.72675323486
2022-09-23 15:44:19.402792,,,45434.72675323486
2022-09-24 15:44:19.402792,,,45434.72675323486
2022-09-25 15:44:19.402792,,,45434.72675323486
2022-09-26 15:44:19.402792,,,45434.72675323486
2022-09-27 15:44:19.402792,,,45434.72675323486
2022-09-28 15:44:19.402792,9866.HK,-3252.2019653320312,42182.52478790283
2022-09-29 15:44:19.402792,,,42182.52478790283
2022-09-30 15:44:19.402792,9866.HK,-3058.997543334961,39123.52724456787
2022-10-01 15:44:19.402792,,,39123.52724456787
2022-10-02 15:44:19.402792,9866.HK,4057.199508666992,43180.72675323486
2022-10-03 15:44:19.402792,,,43180.72675323486
2022-10-04 15:44:19.402792,,,43180.72675323486
2022-10-05 15:44:19.402792,,,43180.72675323486
2022-10-06 15:44:19.402792,9866.HK,-7084.0,36096.72675323486
2022-10-07 15:44:19.402792,,,36096.72675323486
2022-10-08 15:44:19.402792,9866.HK,-2737.0,33359.72675323486
2022-10-09 15:44:19.402792,,,33359.72675323486
2022-10-10 15:44:19.402792,,,33359.72675323486
2022-10-11 15:44:19.402792,,,33359.72675323486
2022-10-12 15:44:19.402792,9866.HK,-2817.5,30542.226753234863
2022-10-13 15:44:19.402792,,,30542.226753234863
2022-10-14 15:44:19.402792,,,30542.226753234863
2022-10-15 15:44:19.402792,,,30542.226753234863
2022-10-16 15:44:19.402792,,,30542.226753234863
2022-10-17 15:44:19.402792,,,30542.226753234863
2022-10-18 15:44:19.402792,0388.HK,-24.199630737304688,30518.02712249756
2022-10-19 15:44:19.402792,,,30518.02712249756
2022-10-20 15:44:19.402792,,,30518.02712249756
2022-10-21 15:44:19.402792,,,30518.02712249756
2022-10-22 15:44:19.402792,,,30518.02712249756
2022-10-23 15:44:19.402792,,,30518.02712249756
2022-10-24 15:44:19.402792,0700.HK,-3458.4011993408203,27059.62592315674
2022-10-25 15:44:19.402792,,,27059.62592315674
2022-10-26 15:44:19.402792,0700.HK,-104.79840087890624,26954.827522277832
2022-10-27 15:44:19.402792,,,26954.827522277832
2022-10-28 15:44:19.402792,,,26954.827522277832
2022-10-29 15:44:19.402792,,,26954.827522277832
2022-10-30 15:44:19.402792,,,26954.827522277832
2022-10-31 15:44:19.402792,,,26954.827522277832
2022-11-01 15:44:19.402792,0388.HK,3481.599609375,30436.427131652832
2022-11-02 15:44:19.402792,,,30436.427131652832
2022-11-03 15:44:19.402792,0388.HK,1280.0,31716.427131652832
2022-11-04 15:44:19.402792,,,31716.427131652832
2022-11-05 15:44:19.402792,0316.HK,1872.0011901855469,33588.42832183838
2022-11-06 15:44:19.402792,,,33588.42832183838
2022-11-07 15:44:19.402792,,,33588.42832183838
2022-11-08 15:44:19.402792,,,33588.42832183838
2022-11-09 15:44:19.402792,,,33588.42832183838
2022-11-10 15:44:19.402792,,,33588.42832183838
2022-11-11 15:44:19.402792,,,33588.42832183838
2022-11-12 15:44:19.402792,9866.HK,3009.6024169921875,36598.03073883057
2022-11-13 15:44:19.402792,,,36598.03073883057
2022-11-14 15:44:19.402792,,,36598.03073883057
2022-11-15 15:44:19.402792,,,36598.03073883057
2022-11-16 15:44:19.402792,,,36598.03073883057
2022-11-17 15:44:19.402792,,,36598.03073883057
2022-11-18 15:44:19.402792,,,36598.03073883057
2022-11-19 15:44:19.402792,,,36598.03073883057
2022-11-20 15:44:19.402792,,,36598.03073883057
2022-11-21 15:44:19.402792,,,36598.03073883057
2022-11-22 15:44:19.402792,1211.HK,-1861.1987915039065,34736.83194732666
2022-11-23 15:44:19.402792,,,34736.83194732666
2022-11-24 15:44:19.402792,3690.HK,4250.0,38986.83194732666
2022-11-25 15:44:19.402792,,,38986.83194732666
2022-11-26 15:44:19.402792,,,38986.83194732666
2022-11-27 15:44:19.402792,,,38986.83194732666
2022-11-28 15:44:19.402792,,,38986.83194732666
2022-11-29 15:44:19.402792,,,38986.83194732666
2022-11-30 15:44:19.402792,9961.HK,3180.598434448242,42167.4303817749
2022-12-01 15:44:19.402792,,,42167.4303817749
2022-12-02 15:44:19.402792,,,42167.4303817749
2022-12-03 15:44:19.402792,,,42167.4303817749
2022-12-04 15:44:19.402792,,,42167.4303817749
2022-12-05 15:44:19.402792,,,42167.4303817749
2022-12-06 15:44:19.402792,,,42167.4303817749
2022-12-07 15:44:19.402792,,,42167.4303817749
2022-12-08 15:44:19.402792,,,42167.4303817749
2022-12-09 15:44:19.402792,,,42167.4303817749
2022-12-10 15:44:19.402792,,,42167.4303817749
2022-12-11 15:44:19.402792,,,42167.4303817749
2022-12-12 15:44:19.402792,,,42167.4303817749
2022-12-13 15:44:19.402792,,,42167.4303817749
2022-12-14 15:44:19.402792,,,42167.4303817749
2022-12-15 15:44:19.402792,2382.HK,-1739.3972778320312,40428.03310394287
2022-12-16 15:44:19.402792,,,40428.03310394287
2022-12-17 15:44:19.402792,,,40428.03310394287
2022-12-18 15:44:19.402792,,,40428.03310394287
2022-12-19 15:44:19.402792,,,40428.03310394287
2022-12-20 15:44:19.402792,,,40428.03310394287
2022-12-21 15:44:19.402792,,,40428.03310394287
2022-12-22 15:44:19.402792,9866.HK,934.0,41362.03310394287
2022-12-23 15:44:19.402792,,,41362.03310394287
2022-12-24 15:44:19.402792,,,41362.03310394287
2022-12-25 15:44:19.402792,,,41362.03310394287
2022-12-26 15:44:19.402792,,,41362.03310394287
2022-12-27 15:44:19.402792,,,41362.03310394287
2022-12-28 15:44:19.402792,,,41362.03310394287
2022-12-29 15:44:19.402792,1211.HK,1840.401306152344,43202.434410095215
2022-12-30 15:44:19.402792,,,43202.434410095215
2022-12-31 15:44:19.402792,,,43202.434410095215
2023-01-01 15:44:19.402792,,,43202.434410095215
2023-01-02 15:44:19.402792,,,43202.434410095215
2023-01-03 15:44:19.402792,,,43202.434410095215
2023-01-04 15:44:19.402792,9866.HK,457.3032836914063,43659.73769378662
2023-01-05 15:44:19.402792,,,43659.73769378662
2023-01-06 15:44:19.402792,,,43659.73769378662
2023-01-07 15:44:19.402792,,,43659.73769378662
2023-01-08 15:44:19.402792,,,43659.73769378662
2023-01-09 15:44:19.402792,,,43659.73769378662
2023-01-10 15:44:19.402792,,,43659.73769378662
2023-01-11 15:44:19.402792,,,43659.73769378662
2023-01-12 15:44:19.402792,,,43659.73769378662
2023-01-13 15:44:19.402792,3690.HK,-1864.7984619140625,41794.93923187256
2023-01-14 15:44:19.402792,,,41794.93923187256
2023-01-15 15:44:19.402792,,,41794.93923187256
2023-01-16 15:44:19.402792,,,41794.93923187256
2023-01-17 15:44:19.402792,3690.HK,630.0,42424.93923187256
2023-01-18 15:44:19.402792,,,42424.93923187256
2023-01-19 15:44:19.402792,,,42424.93923187256
2023-01-20 15:44:19.402792,,,42424.93923187256
2023-01-21 15:44:19.402792,,,42424.93923187256
2023-01-22 15:44:19.402792,,,42424.93923187256
2023-01-23 15:44:19.402792,3690.HK,1713.596923828125,44138.53615570068
2023-01-24 15:44:19.402792,,,44138.53615570068
2023-01-25 15:44:19.402792,,,44138.53615570068
2023-01-26 15:44:19.402792,,,44138.53615570068
2023-01-27 15:44:19.402792,,,44138.53615570068
2023-01-28 15:44:19.402792,,,44138.53615570068
2023-01-29 15:44:19.402792,,,44138.53615570068
2023-01-30 15:44:19.402792,,,44138.53615570068
